# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
86.615000 130.080479 157.315574 104.205227 130.533760
86.625000 130.105823 157.347682 104.203895 130.552467
86.635000 130.126301 157.356313 104.199650 130.560755
86.645000 130.138938 157.325520 104.196245 130.553568
86.655000 130.128808 157.261442 104.199859 130.530036
86.665000 130.098800 157.195501 104.207375 130.500559
86.675000 130.070309 157.146857 104.207354 130.474840
86.685000 130.050399 157.114121 104.199098 130.454539
86.695000 130.033177 157.099649 104.195071 130.442632
86.705000 130.022681 157.120440 104.200748 130.447956
86.715000 130.031051 157.182881 104.207125 130.473686
86.725000 130.062427 157.262289 104.206252 130.510323
86.735000 130.102615 157.330259 104.202056 130.544977
86.745000 130.136057 157.383447 104.200370 130.573292
86.755000 130.163465 157.423611 104.201103 130.596059
86.765000 130.188832 157.434781 104.201514 130.608376
86.775000 130.199504 157.402167 104.203921 130.601864
86.785000 130.185777 157.340432 104.209237 130.578482
86.795000 130.159712 157.279853 104.208346 130.549303
86.805000 130.135451 157.230676 104.199609 130.521912
86.815000 130.115539 157.190927 104.196665 130.501044
86.825000 130.097729 157.172659 104.204716 130.491701
86.835000 130.087326 157.195153 104.210689 130.497723
86.845000 130.098363 157.257293 104.204654 130.520103
86.855000 130.129842 157.331455 104.195852 130.552383
86.865000 130.164021 157.397863 104.196341 130.586075
86.875000 130.196215 157.457961 104.203407 130.619194
86.885000 130.229293 157.505903 104.206397 130.647198
86.895000 130.258035 157.519663 104.202950 130.660216
86.905000 130.267635 157.487831 104.200766 130.652078
86.915000 130.254440 157.432257 104.201374 130.629357
86.925000 130.231840 157.378520 104.200308 130.603556
86.935000 130.208302 157.326883 104.200753 130.578646
86.945000 130.184868 157.280042 104.205908 130.556939
86.955000 130.162435 157.259145 104.209702 130.543761
86.965000 130.152593 157.282801 104.204032 130.546475
86.975000 130.165702 157.340863 104.196289 130.567618
86.985000 130.193325 157.406919 104.199266 130.599837
86.995000 130.223239 157.472673 104.207837 130.634583
87.005000 130.256000 157.539661 104.209172 130.668278
87.015000 130.292136 157.590243 104.202014 130.694798
87.025000 130.320978 157.599550 104.197633 130.706054
87.035000 130.328578 157.567545 104.201256 130.699126
87.045000 130.318293 157.517453 104.205914 130.680553
87.055000 130.301715 157.464517 104.207791 130.658008
87.065000 130.280691 157.406405 104.206270 130.631122
87.075000 130.254657 157.353795 104.202939 130.603797
87.085000 130.230451 157.334210 104.201193 130.588618
87.095000 130.222921 157.359003 104.200345 130.594090
87.105000 130.236170 157.411391 104.203560 130.617040
87.115000 130.258199 157.472745 104.208566 130.646503
87.125000 130.285625 157.541744 104.205588 130.677652
87.135000 130.322347 157.615644 104.198808 130.712266
87.145000 130.359913 157.668259 104.197850 130.742007
87.155000 130.385920 157.676730 104.202035 130.754895
87.165000 130.391511 157.650570 104.206003 130.749361
87.175000 130.382384 157.610157 104.205908 130.732816
87.185000 130.367798 157.558464 104.201844 130.709368
87.195000 130.344453 157.493885 104.198956 130.679098
87.205000 130.312558 157.439599 104.200604 130.650920
87.215000 130.287492 157.423007 104.206413 130.638971
87.225000 130.282070 157.445296 104.210942 130.646103
87.235000 130.291144 157.490107 104.209135 130.663462
87.245000 130.308215 157.547862 104.204032 130.686703
87.255000 130.336156 157.621643 104.202310 130.720036
87.265000 130.375428 157.699514 104.206944 130.760629
87.275000 130.415454 157.748696 104.211462 130.791871
87.285000 130.440292 157.756796 104.209430 130.802172
87.295000 130.447488 157.738077 104.204174 130.796579
87.305000 130.445665 157.702809 104.201175 130.783216
87.315000 130.433988 157.647779 104.201837 130.761202
87.325000 130.409038 157.578178 104.203905 130.730373
87.335000 130.376876 157.523375 104.206351 130.702200
87.345000 130.354230 157.507080 104.208547 130.689952
87.355000 130.349117 157.523680 104.205946 130.692914
87.365000 130.353637 157.557507 104.201164 130.704102
87.375000 130.366688 157.612444 104.202142 130.727091
87.385000 130.394409 157.691677 104.208896 130.764994
87.395000 130.434853 157.768759 104.212346 130.805319
87.405000 130.472022 157.813842 104.205518 130.830461
87.415000 130.494461 157.824306 104.197930 130.838899
87.425000 130.505194 157.812881 104.201260 130.839778
87.435000 130.506934 157.781737 104.209217 130.832629
87.445000 130.495662 157.722001 104.209808 130.809157
87.455000 130.468525 157.649335 104.204612 130.774157
87.465000 130.437155 157.599014 104.201991 130.746053
87.475000 130.416083 157.583802 104.201676 130.733854
87.485000 130.407825 157.592091 104.201272 130.733729
87.495000 130.408178 157.619531 104.202082 130.743264
87.505000 130.419250 157.676943 104.204912 130.767035
87.515000 130.447738 157.759101 104.206161 130.804333
87.525000 130.487712 157.833655 104.201152 130.840840
87.535000 130.522862 157.875995 104.195308 130.864721
87.545000 130.545761 157.892324 104.200204 130.879430
87.555000 130.559844 157.891409 104.210030 130.887095
87.565000 130.565355 157.860631 104.209816 130.878600
87.575000 130.553625 157.796231 104.202115 130.850657
87.585000 130.525454 157.726065 104.199848 130.817122
87.595000 130.496257 157.678974 104.205078 130.793436
87.605000 130.477123 157.659241 104.210092 130.782152
87.615000 130.467282 157.659215 104.208468 130.778321
87.625000 130.464307 157.683811 104.204098 130.784072
87.635000 130.476302 157.746114 104.202964 130.808460
87.645000 130.507624 157.830361 104.203125 130.847037
87.655000 130.546118 157.900332 104.203411 130.883287
87.665000 130.577895 157.944277 104.206062 130.909411
87.675000 130.602635 157.969988 104.208762 130.927128
87.685000 130.620939 157.972600 104.206191 130.933243
87.695000 130.625061 157.938211 104.200031 130.921101
87.705000 130.611070 157.872271 104.198748 130.894030
87.715000 130.583493 157.804236 104.204436 130.864055
87.725000 130.555739 157.758370 104.208608 130.840906
87.735000 130.535162 157.731829 104.205564 130.824185
87.745000 130.520161 157.721841 104.199682 130.813895
87.755000 130.515893 157.745610 104.199310 130.820271
87.765000 130.530582 157.809724 104.204868 130.848391
87.775000 130.563077 157.889401 104.209668 130.887382
87.785000 130.600480 157.955331 104.210095 130.921969
87.795000 130.634724 158.002740 104.206556 130.948007
87.805000 130.664691 158.035955 104.203480 130.968042
87.815000 130.686057 158.040292 104.204819 130.977056
87.825000 130.691181 158.002590 104.209439 130.967737
87.835000 130.676261 157.937356 104.213000 130.942206
87.845000 130.650591 157.875011 104.212349 130.912650
87.855000 130.625537 157.829788 104.209133 130.888153
87.865000 130.601892 157.796518 104.207772 130.868727
87.875000 130.582675 157.783426 104.210540 130.858881
87.885000 130.576836 157.810638 104.214480 130.867318
87.895000 130.590219 157.875075 104.217242 130.894178
87.905000 130.619105 157.948037 104.217191 130.928111
87.915000 130.651134 158.009565 104.213563 130.958087
87.925000 130.682806 158.062933 104.211544 130.985761
87.935000 130.714397 158.101902 104.215865 131.010721
87.945000 130.735865 158.105251 104.221841 131.020986
87.955000 130.737968 158.067268 104.222036 131.009090
87.965000 130.724156 158.007424 104.216703 130.982761
87.975000 130.704512 157.950667 104.214213 130.956464
87.985000 130.682009 157.901223 104.220098 130.934443
87.995000 130.657355 157.860273 104.227729 130.915119
88.005000 130.637732 157.846632 104.228199 130.904188
88.015000 130.634360 157.875936 104.224432 130.911576
88.025000 130.649765 157.937668 104.224521 130.937318
88.035000 130.675798 158.005248 104.227376 130.969474
88.045000 130.706211 158.068946 104.229514 131.001557
88.055000 130.741701 158.129746 104.231661 131.034369
88.065000 130.776683 158.171589 104.234968 131.061080
88.075000 130.798276 158.174225 104.235581 131.069361
88.085000 130.800626 158.138436 104.231329 131.056797
88.095000 130.788923 158.086234 104.230447 131.035201
88.105000 130.770939 158.033749 104.237174 131.013954
88.115000 130.746420 157.979314 104.244229 130.989987
88.125000 130.717335 157.932839 104.242157 130.964110
88.135000 130.696001 157.919716 104.234407 130.950041
88.145000 130.693360 157.949389 104.234335 130.959028
88.155000 130.706934 158.004401 104.243301 130.984879
88.165000 130.728587 158.066444 104.248081 131.014371
88.175000 130.758255 158.133411 104.244484 131.045383
88.185000 130.796560 158.200165 104.240995 131.079240
88.195000 130.832957 158.243294 104.241350 131.105867
88.205000 130.854401 158.243508 104.243479 131.113796
88.215000 130.858923 158.209747 104.244872 131.104514
88.225000 130.852800 158.164209 104.246879 131.087963
88.235000 130.838878 158.111117 104.249601 131.066532
88.245000 130.813646 158.049149 104.248193 131.036996
88.255000 130.782787 158.000408 104.243222 131.008806
88.265000 130.762679 157.989152 104.243710 130.998513
88.275000 130.760622 158.015064 104.251056 131.008914
88.285000 130.769875 158.061158 104.254397 131.028477
88.295000 130.787292 158.118503 104.248891 131.051562
88.305000 130.818443 158.189178 104.243636 131.083753
88.315000 130.858740 158.259334 104.245771 131.121282
88.325000 130.895113 158.299140 104.251827 131.148693
88.335000 130.915647 158.298579 104.254665 131.156297
88.345000 130.921407 158.272833 104.251122 131.148454
88.355000 130.918770 158.231969 104.247380 131.132706
88.365000 130.903047 158.173739 104.248018 131.108268
88.375000 130.872355 158.107096 104.251277 131.076909
88.385000 130.840676 158.058279 104.255358 131.051438
88.395000 130.822226 158.046470 104.257978 131.042224
88.405000 130.817763 158.067269 104.256497 131.047176
88.415000 130.823057 158.105936 104.253667 131.060887
88.425000 130.840611 158.162449 104.253160 131.085407
88.435000 130.873317 158.238377 104.255901 131.122532
88.445000 130.913709 158.309565 104.260521 131.161265
88.455000 130.947379 158.348091 104.260832 131.185434
88.465000 130.966782 158.352310 104.256469 131.191854
88.475000 130.977181 158.334624 104.253428 131.188411
88.485000 130.977282 158.296718 104.254815 131.176272
88.495000 130.960894 158.235926 104.259653 131.152157
88.505000 130.932575 158.166577 104.263148 131.120767
88.515000 130.904319 158.120027 104.260672 131.095006
88.525000 130.886117 158.108392 104.253964 131.082824
88.535000 130.879669 158.121118 104.252937 131.084575
88.545000 130.882338 158.154286 104.259663 131.098762
88.555000 130.899848 158.213978 104.265433 131.126420
88.565000 130.934792 158.292047 104.265726 131.164188
88.575000 130.974676 158.360509 104.262350 131.199178
88.585000 131.006732 158.398517 104.263145 131.222798
88.595000 131.029206 158.408551 104.268887 131.235548
88.605000 131.042872 158.398053 104.272506 131.237810
88.615000 131.043717 158.361122 104.274418 131.226419
88.625000 131.026854 158.296949 104.276092 131.199965
88.635000 130.998219 158.228736 104.274775 131.167243
88.645000 130.972462 158.183231 104.271551 131.142415
88.655000 130.954405 158.166121 104.271859 131.130795
88.665000 130.941892 158.171812 104.277515 131.130406
88.675000 130.939813 158.201920 104.281177 131.140970
88.685000 130.956435 158.263590 104.276701 131.165575
88.695000 130.989028 158.342284 104.268916 131.200076
88.705000 131.024084 158.406096 104.270140 131.233440
88.715000 131.053626 158.443471 104.278269 131.258456
88.725000 131.078924 158.459696 104.280607 131.273076
88.735000 131.096763 158.452421 104.275648 131.274944
88.745000 131.096585 158.412982 104.270412 131.259993
88.755000 131.077989 158.348275 104.272288 131.232851
88.765000 131.052897 158.283343 104.277212 131.204484
88.775000 131.029507 158.238375 104.278419 131.182100
88.785000 131.009075 158.215319 104.278805 131.167733
88.795000 130.993586 158.212857 104.279550 131.161997
88.805000 130.992845 158.242672 104.278695 131.171404
88.815000 131.013054 158.306699 104.276614 131.198789
88.825000 131.044340 158.381763 104.277887 131.234663
88.835000 131.076239 158.444856 104.284291 131.268462
88.845000 131.107020 158.488770 104.285662 131.293817
88.855000 131.136882 158.512352 104.278630 131.309288
88.865000 131.156052 158.507667 104.271925 131.311881
88.875000 131.154275 158.466691 104.273588 131.298184
88.885000 131.137956 158.403498 104.280365 131.273940
88.895000 131.116902 158.343469 104.280256 131.246876
88.905000 131.094203 158.298276 104.273479 131.221986
88.915000 131.069526 158.269103 104.270315 131.202981
88.925000 131.051220 158.264588 104.273613 131.196474
88.935000 131.051845 158.295843 104.278958 131.208882
88.945000 131.069531 158.357187 104.281947 131.236222
88.955000 131.095923 158.427453 104.282327 131.268568
88.965000 131.126223 158.487862 104.281801 131.298629
88.975000 131.159895 158.535859 104.281017 131.325590
88.985000 131.193188 158.564983 104.282222 131.346798
88.995000 131.211878 158.559906 104.285587 131.352457
89.005000 131.210745 158.519855 104.288702 131.339767
89.015000 131.197356 158.460579 104.289018 131.315651
89.025000 131.178834 158.403007 104.285479 131.289107
89.035000 131.155355 158.354590 104.283279 131.264408
89.045000 131.127306 158.319090 104.287254 131.244550
89.055000 131.109778 158.312842 104.293730 131.238783
89.065000 131.112499 158.345325 104.294484 131.250769
89.075000 131.130198 158.405734 104.288265 131.274732
89.085000 131.154931 158.472647 104.282743 131.303440
89.095000 131.186258 158.534775 104.283669 131.334901
89.105000 131.224625 158.588793 104.288334 131.367251
89.115000 131.258538 158.620782 104.290204 131.389841
89.125000 131.275480 158.615498 104.286037 131.392338
89.135000 131.274761 158.575420 104.282371 131.377517
89.145000 131.264498 158.520617 104.285307 131.356807
89.155000 131.247250 158.464732 104.289793 131.333925
89.165000 131.220588 158.410026 104.292236 131.307617
89.175000 131.192150 158.369064 104.291938 131.284384
89.185000 131.176096 158.360404 104.290780 131.275760
89.195000 131.177586 158.391145 104.290031 131.286254
89.205000 131.191923 158.445874 104.288604 131.308800
89.215000 131.213623 158.506532 104.289695 131.336617
89.225000 131.245421 158.571371 104.295503 131.370765
89.235000 131.286023 158.630795 104.298248 131.405022
89.245000 131.320196 158.663033 104.292389 131.425206
89.255000 131.337054 158.656560 104.287440 131.427018
89.265000 131.340700 158.620364 104.292737 131.417934
89.275000 131.335120 158.569778 104.301628 131.402176
89.285000 131.318560 158.512354 104.301588 131.377501
89.295000 131.290493 158.452940 104.294344 131.345925
89.305000 131.261311 158.409624 104.290391 131.320442
89.315000 131.247200 158.403179 104.293802 131.314727
89.325000 131.247217 158.431302 104.297572 131.325364
89.335000 131.253930 158.479444 104.295321 131.342898
89.345000 131.273123 158.540698 104.291735 131.368519
89.355000 131.306598 158.609492 104.292233 131.402774
89.365000 131.344854 158.671760 104.292242 131.436285
89.375000 131.374621 158.706656 104.290724 131.457334
89.385000 131.390476 158.704293 104.293477 131.462749
89.395000 131.396742 158.674743 104.298174 131.456553
89.405000 131.391669 158.629607 104.298833 131.440037
89.415000 131.371803 158.571775 104.293057 131.412211
89.425000 131.342007 158.510140 104.289122 131.380423
89.435000 131.314925 158.468314 104.295402 131.359547
89.445000 131.299839 158.461715 104.303565 131.355040
89.455000 131.294990 158.485611 104.302231 131.360944
89.465000 131.300338 158.529943 104.294888 131.375056
89.475000 131.321378 158.590552 104.293543 131.401824
89.485000 131.356814 158.660842 104.298887 131.438848
89.495000 131.395193 158.721584 104.302489 131.473089
89.505000 131.424396 158.753672 104.301273 131.493114
89.515000 131.444042 158.751825 104.298520 131.498129
89.525000 131.454674 158.724854 104.298443 131.492657
89.535000 131.450535 158.678810 104.300385 131.476577
89.545000 131.430088 158.615806 104.301152 131.449015
89.555000 131.400080 158.552078 104.303518 131.418559
89.565000 131.375168 158.508839 104.306878 131.396962
89.575000 131.359725 158.497359 104.307184 131.388089
89.585000 131.350243 158.516347 104.303888 131.390159
89.595000 131.354243 158.556671 104.302891 131.404602
89.605000 131.377169 158.617530 104.308903 131.434534
89.615000 131.411771 158.689744 104.314645 131.472053
89.625000 131.446511 158.750974 104.312369 131.503285
89.635000 131.475650 158.785339 104.306297 131.522428
89.645000 131.499347 158.789298 104.306162 131.531602
89.655000 131.513780 158.767927 104.312044 131.531250
89.665000 131.510297 158.724005 104.317057 131.517120
89.675000 131.489207 158.661787 104.315814 131.488936
89.685000 131.463290 158.599212 104.311375 131.457959
89.695000 131.441590 158.557934 104.311807 131.437110
89.705000 131.422566 158.545583 104.316507 131.428219
89.715000 131.409850 158.559039 104.320222 131.429704
89.725000 131.414497 158.598236 104.322425 131.445053
89.735000 131.438544 158.661741 104.323160 131.474482
89.745000 131.472229 158.734475 104.322750 131.509818
89.755000 131.504508 158.796907 104.321934 131.541116
89.765000 131.534355 158.834939 104.322273 131.563856
89.775000 131.561362 158.846670 104.326438 131.578157
89.785000 131.575964 158.831590 104.330547 131.579367
89.795000 131.569674 158.788139 104.329478 131.562430
89.805000 131.549556 158.726369 104.323948 131.533291
89.815000 131.528085 158.666174 104.323377 131.505879
89.825000 131.507414 158.623471 104.330515 131.487133
89.835000 131.485493 158.605160 104.335086 131.475246
89.845000 131.470505 158.614786 104.332266 131.472519
89.855000 131.475021 158.652826 104.325930 131.484592
89.865000 131.498080 158.716137 104.324470 131.512896
89.875000 131.526993 158.788819 104.329938 131.548583
89.885000 131.556022 158.850816 104.333926 131.580255
89.895000 131.589090 158.892231 104.332899 131.604740
89.905000 131.621254 158.907802 104.331462 131.620173
89.915000 131.635619 158.893245 104.331777 131.620214
89.925000 131.627841 158.848872 104.332962 131.603225
89.935000 131.610873 158.786501 104.333668 131.577014
89.945000 131.591778 158.725632 104.335846 131.551085
89.955000 131.568141 158.680215 104.339377 131.529244
89.965000 131.541469 158.656926 104.338532 131.512309
89.975000 131.526159 158.662468 104.334706 131.507778
89.985000 131.534024 158.699851 104.334952 131.522943
89.995000 131.555105 158.761629 104.341577 131.552770
90.005000 131.578752 158.830327 104.345870 131.584983
90.015000 131.609375 158.891073 104.341163 131.613870
90.025000 131.646951 158.934636 104.333804 131.638464
90.035000 131.679418 158.952700 104.333656 131.655258
90.045000 131.692173 158.939198 104.340466 131.657279
90.055000 131.686388 158.895628 104.344069 131.642028
90.065000 131.674472 158.835695 104.340982 131.617050
90.075000 131.658125 158.776264 104.338716 131.591035
90.085000 131.630723 158.728099 104.341015 131.566612
90.095000 131.601044 158.700875 104.344392 131.548770
90.105000 131.588969 158.704254 104.347281 131.546835
90.115000 131.597237 158.739565 104.349648 131.562150
90.125000 131.613356 158.799547 104.351721 131.588208
90.135000 131.634459 158.867233 104.350978 131.617556
90.145000 131.666802 158.929184 104.348181 131.648056
90.155000 131.706191 158.977544 104.348883 131.677539
90.165000 131.736256 158.999916 104.354659 131.696944
90.175000 131.746109 158.987900 104.358525 131.697512
90.185000 131.742239 158.947313 104.355462 131.681671
90.195000 131.734686 158.891118 104.350495 131.658766
90.205000 131.716742 158.831564 104.352195 131.633501
90.215000 131.683636 158.780939 104.359959 131.608178
90.225000 131.654158 158.750977 104.363102 131.589412
90.235000 131.644561 158.750686 104.357988 131.584412
90.245000 131.649980 158.782644 104.353672 131.595432
90.255000 131.661033 158.837844 104.356334 131.618404
90.265000 131.681155 158.902812 104.361009 131.648325
90.275000 131.717989 158.966649 104.362233 131.682290
90.285000 131.759683 159.016403 104.361691 131.712592
90.295000 131.787052 159.040537 104.361923 131.729837
90.305000 131.797373 159.031871 104.360633 131.729959
90.315000 131.800801 158.993431 104.359164 131.717799
90.325000 131.798274 158.938198 104.360834 131.699102
90.335000 131.777174 158.878416 104.366089 131.673893
90.345000 131.743272 158.825954 104.369007 131.646077
90.355000 131.718858 158.792526 104.365285 131.625556
90.365000 131.710957 158.789756 104.360635 131.620449
90.375000 131.710999 158.819707 104.362860 131.631189
90.385000 131.716838 158.871588 104.369571 131.652666
90.395000 131.738589 158.934410 104.370957 131.681319
90.405000 131.778732 158.999070 104.366129 131.714644
90.415000 131.818967 159.050981 104.363424 131.744457
90.425000 131.842841 159.077125 104.367639 131.762535
90.435000 131.856361 159.071596 104.374381 131.767446
90.445000 131.867964 159.036997 104.378000 131.760987
90.455000 131.865146 158.984791 104.377525 131.742487
90.465000 131.839893 158.925995 104.377674 131.714521
90.475000 131.808484 158.872088 104.379432 131.686668
90.485000 131.788629 158.838413 104.381027 131.669356
90.495000 131.779669 158.835705 104.384205 131.666526
90.505000 131.773317 158.863258 104.388599 131.675058
90.515000 131.775779 158.914877 104.389637 131.693431
90.525000 131.801288 158.980611 104.387413 131.723104
90.535000 131.842003 159.047123 104.385258 131.758128
90.545000 131.875728 159.100957 104.387432 131.788039
90.555000 131.897929 159.130874 104.394135 131.807646
90.565000 131.917512 159.128964 104.395533 131.814003
90.575000 131.931644 159.098020 104.390098 131.806587
90.585000 131.925361 159.047995 104.386570 131.786642
90.595000 131.897497 158.987935 104.389864 131.758432
90.605000 131.869383 158.932625 104.394527 131.732178
90.615000 131.853521 158.895694 104.394943 131.714719
90.625000 131.840863 158.886393 104.392023 131.706427
90.635000 131.829036 158.910268 104.389629 131.709644
90.645000 131.833528 158.959390 104.391471 131.728130
90.655000 131.862816 159.022708 104.395206 131.760244
90.665000 131.900464 159.089262 104.397866 131.795864
90.675000 131.928972 159.145322 104.399094 131.824463
90.685000 131.952593 159.178614 104.400084 131.843764
90.695000 131.978414 159.179706 104.400622 131.852914
90.705000 131.994303 159.151329 104.400727 131.848787
90.715000 131.985129 159.103422 104.403138 131.830563
90.725000 131.958438 159.043689 104.408073 131.803400
90.735000 131.935909 158.986055 104.409374 131.777113
90.745000 131.920560 158.945496 104.405220 131.757092
90.755000 131.900853 158.933698 104.402328 131.745627
90.765000 131.884149 158.954204 104.406315 131.748222
90.775000 131.891756 159.000279 104.413206 131.768414
90.785000 131.923213 159.061649 104.414273 131.799711
90.795000 131.956835 159.127104 104.408802 131.830914
90.805000 131.983669 159.184878 104.405086 131.857878
90.815000 132.013617 159.219202 104.409176 131.880665
90.825000 132.047262 159.221179 104.413244 131.893895
90.835000 132.063525 159.195464 104.413149 131.890712
90.845000 132.050614 159.148959 104.412449 131.870674
90.855000 132.028648 159.089988 104.412878 131.843838
90.865000 132.013770 159.031620 104.414487 131.819959
90.875000 131.996675 158.989511 104.414736 131.800307
90.885000 131.971229 158.976344 104.415910 131.787828
90.895000 131.956050 158.993336 104.421295 131.790227
90.905000 131.970083 159.035519 104.423969 131.809857
90.915000 131.999905 159.096143 104.420352 131.838800
90.925000 132.025396 159.163805 104.419338 131.869513
90.935000 132.051339 159.224224 104.425713 131.900425
90.945000 132.086612 159.261191 104.432603 131.926802
90.955000 132.120198 159.266520 104.431590 131.939436
90.965000 132.128868 159.243779 104.426583 131.933077
90.975000 132.114073 159.198804 104.426350 131.913076
90.985000 132.098181 159.140036 104.431698 131.889972
90.995000 132.084056 159.081346 104.435697 131.867033
91.005000 132.059807 159.038018 104.433903 131.843909
91.015000 132.028828 159.023801 104.431880 131.828170
91.025000 132.016393 159.038563 104.432707 131.829221
91.035000 132.031927 159.077517 104.432791 131.847412
91.045000 132.054718 159.136984 104.433243 131.874982
91.055000 132.074234 159.206268 104.435694 131.905399
91.065000 132.102828 159.268664 104.437421 131.936304
91.075000 132.144915 159.306564 104.436271 131.962583
91.085000 132.177232 159.315417 104.432845 131.975165
91.095000 132.180603 159.297732 104.432311 131.970216
91.105000 132.170986 159.254628 104.437281 131.954298
91.115000 132.163436 159.195736 104.441069 131.933413
91.125000 132.148279 159.135443 104.438991 131.907571
91.135000 132.117664 159.090487 104.435615 131.881256
91.145000 132.087194 159.073413 104.436183 131.865597
91.155000 132.079395 159.082819 104.440702 131.867639
91.165000 132.092032 159.117765 104.444388 131.884728
91.175000 132.105330 159.176687 104.444681 131.908900
91.185000 132.120962 159.246601 104.443554 131.937039
91.195000 132.155185 159.308593 104.442932 131.968903
91.205000 132.199868 159.347893 104.443908 131.997223
91.215000 132.226833 159.361197 104.446777 132.011602
91.225000 132.230597 159.348065 104.448629 132.009097
91.235000 132.229883 159.307491 104.447710 131.995028
91.245000 132.228798 159.247586 104.446750 131.974378
91.255000 132.211270 159.187018 104.448003 131.948764
91.265000 132.177150 159.143078 104.449870 131.923366
91.275000 132.151460 159.122120 104.451531 131.908370
91.285000 132.150987 159.126773 104.452967 131.910242
91.295000 132.161341 159.160512 104.451766 131.924539
91.305000 132.168532 159.220242 104.448806 131.945860
91.315000 132.189360 159.290852 104.447969 131.976060
91.325000 132.232053 159.352783 104.451300 132.012045
91.335000 132.274753 159.394717 104.455247 132.041572
91.345000 132.296080 159.412920 104.454561 132.054521
91.355000 132.302291 159.402483 104.449583 132.051452
91.365000 132.309811 159.361759 104.447821 132.039797
91.375000 132.309085 159.301357 104.452917 132.021120
91.385000 132.283935 159.241824 104.456624 131.994128
91.395000 132.247369 159.197175 104.454887 131.966477
91.405000 132.225004 159.173240 104.452131 131.950125
91.415000 132.222258 159.174198 104.452051 131.949502
91.425000 132.220563 159.205281 104.453530 131.959791
91.435000 132.220751 159.263447 104.453693 131.979297
91.445000 132.246245 159.331220 104.453522 132.010329
91.455000 132.291219 159.391424 104.455507 132.046050
91.465000 132.327326 159.435738 104.456073 132.073046
91.475000 132.345512 159.458909 104.453452 132.085958
91.485000 132.358409 159.453022 104.452497 132.087976
91.495000 132.370898 159.414489 104.456927 132.080771
91.505000 132.365879 159.357455 104.460625 132.061320
91.515000 132.335514 159.300858 104.457026 132.031133
91.525000 132.302028 159.254865 104.451860 132.002918
91.535000 132.286383 159.226697 104.452352 131.988478
91.545000 132.280636 159.223522 104.459021 131.987726
91.555000 132.271566 159.253119 104.462598 131.995761
91.565000 132.274159 159.309712 104.458987 132.014286
91.575000 132.304857 159.374302 104.456489 132.045216
91.585000 132.347583 159.433521 104.459972 132.080358
91.595000 132.377941 159.480448 104.462072 132.106820
91.605000 132.395355 159.506669 104.461160 132.121061
91.615000 132.413968 159.501429 104.463771 132.126389
91.625000 132.429760 159.463687 104.466821 132.120090
91.635000 132.419604 159.408097 104.466209 132.097970
91.645000 132.387452 159.352429 104.464304 132.068062
91.655000 132.362925 159.305155 104.466094 132.044725
91.665000 132.352238 159.272781 104.471838 132.032286
91.675000 132.341155 159.266800 104.473566 132.027174
91.685000 132.329308 159.297609 104.468612 132.031843
91.695000 132.337123 159.354079 104.465732 132.052311
91.705000 132.372296 159.415884 104.469131 132.085770
91.715000 132.410232 159.476525 104.472682 132.119813
91.725000 132.435581 159.527825 104.471081 132.144829
91.735000 132.459495 159.556085 104.468878 132.161486
91.745000 132.487510 159.551324 104.468303 132.169046
91.755000 132.502220 159.514318 104.467282 132.161273
91.765000 132.488138 159.461241 104.468178 132.139186
91.775000 132.459931 159.406873 104.469528 132.112111
91.785000 132.440170 159.354980 104.470397 132.088516
91.795000 132.426050 159.318057 104.469055 132.071054
91.805000 132.405475 159.312113 104.466528 132.061372
91.815000 132.389246 159.340643 104.467459 132.065783
91.825000 132.400708 159.391645 104.470484 132.087612
91.835000 132.433392 159.450975 104.472124 132.118831
91.845000 132.462139 159.513546 104.470495 132.148727
91.855000 132.485781 159.569220 104.468542 132.174515
91.865000 132.515913 159.601152 104.469440 132.195502
91.875000 132.548129 159.597652 104.470287 132.205356
91.885000 132.559295 159.564676 104.471014 132.198328
91.895000 132.542699 159.517135 104.472539 132.177457
91.905000 132.521246 159.461667 104.471024 132.151312
91.915000 132.507659 159.404486 104.468026 132.126724
91.925000 132.488645 159.365283 104.468660 132.107529
91.935000 132.462244 159.358627 104.473740 132.098204
91.945000 132.450381 159.383046 104.477970 132.103799
91.955000 132.466294 159.429274 104.477161 132.124243
91.965000 132.495166 159.488103 104.474536 132.152602
91.975000 132.519170 159.554693 104.475351 132.183071
91.985000 132.543636 159.615000 104.480310 132.212982
91.995000 132.580507 159.648020 104.483002 132.237176
92.005000 132.613564 159.646959 104.481403 132.247309
92.015000 132.618931 159.621425 104.481851 132.240735
92.025000 132.604338 159.577962 104.484435 132.222245
92.035000 132.590674 159.521303 104.483629 132.198535
92.045000 132.578554 159.463787 104.483001 132.175114
92.055000 132.553163 159.424462 104.486887 132.154837
92.065000 132.522499 159.417451 104.489626 132.143192
92.075000 132.514129 159.439871 104.486868 132.146956
92.085000 132.531846 159.480351 104.483025 132.165074
92.095000 132.552970 159.538154 104.485726 132.192283
92.105000 132.570273 159.608064 104.492754 132.223697
92.115000 132.600541 159.665816 104.492877 132.253078
92.125000 132.642587 159.695258 104.486714 132.274853
92.135000 132.670599 159.696508 104.484647 132.283918
92.145000 132.671584 159.673729 104.487909 132.277741
92.155000 132.659894 159.630633 104.490171 132.260233
92.165000 132.651627 159.571301 104.488001 132.236977
92.175000 132.636061 159.510427 104.486907 132.211132
