# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
6.4298597000e+00 2.6909672000e-01 9.0418288600e-02 2.2907876132e+07 1.3236001155e+06 1.1746908288e-08 4.0049707733e-09
6.4616906900e+00 2.6347521300e-01 8.8296776500e-02 2.3338256386e+07 1.3362464318e+06 1.1289412913e-08 3.8381691316e-09
6.4935216800e+00 2.5801590700e-01 8.6281206500e-02 2.3783232668e+07 1.3328137216e+06 1.0848647474e-08 3.6784055358e-09
6.5253526700e+00 2.5272101400e-01 8.4396999600e-02 2.4232655530e+07 1.3123762384e+06 1.0428944269e-08 3.5282796893e-09
6.5571836600e+00 2.4759337800e-01 8.2670324200e-02 2.4673810324e+07 1.2779217590e+06 1.0034663262e-08 3.3905983494e-09
6.5890146400e+00 2.4263526000e-01 8.1126503300e-02 2.5091285949e+07 1.2314510503e+06 9.6701006276e-09 3.2679006516e-09
6.6208456300e+00 2.3784868200e-01 7.9789649200e-02 2.5472793921e+07 1.1778970859e+06 9.3373613723e-09 3.1619661599e-09
6.6526766200e+00 2.3323504800e-01 7.8680950000e-02 2.5800487019e+07 1.1217546782e+06 9.0399474952e-09 3.0748152978e-09
6.6845076100e+00 2.2879538700e-01 7.7818508900e-02 2.6065850106e+07 1.0681345207e+06 8.7775916023e-09 3.0070481992e-09
6.7163386000e+00 2.2453041900e-01 7.7215757400e-02 2.6252194215e+07 1.0219923879e+06 8.5528248481e-09 2.9600925394e-09
6.7481695900e+00 2.2044098500e-01 7.6880969200e-02 2.6357457650e+07 9.8594207619e+05 8.3635147187e-09 2.9335878599e-09
6.7800005800e+00 2.1652605500e-01 7.6816047900e-02 2.6369580764e+07 9.6236116491e+05 8.2112058184e-09 2.9284283979e-09
6.8118315600e+00 2.1278621700e-01 7.7017465100e-02 2.6294176569e+07 9.4996867023e+05 8.0925225569e-09 2.9436248820e-09
6.8436625500e+00 2.0922107800e-01 7.7475422200e-02 2.6126276568e+07 9.4793712280e+05 8.0080710107e-09 2.9796220366e-09
6.8754935400e+00 2.0582887000e-01 7.8173879600e-02 2.5878551291e+07 9.5337782729e+05 7.9536473153e-09 3.0349760805e-09
6.9073245300e+00 2.0260865100e-01 7.9092574800e-02 2.5553984342e+07 9.6489015719e+05 7.9286520759e-09 3.1095621462e-09
6.9391555200e+00 1.9955848800e-01 8.0206927100e-02 2.5170012878e+07 9.8066430315e+05 7.9284221651e-09 3.2015438237e-09
6.9709865100e+00 1.9667788100e-01 8.1490239600e-02 2.4736596969e+07 1.0001539093e+06 7.9508867466e-09 3.3099669348e-09
7.0028175000e+00 1.9396310900e-01 8.2912448200e-02 2.4272639880e+07 1.0223760882e+06 7.9910182806e-09 3.4324237320e-09
7.0346484800e+00 1.9141337500e-01 8.4444105900e-02 2.3792649094e+07 1.0465363265e+06 8.0450635929e-09 3.5667653434e-09
7.0664794700e+00 1.8902555800e-01 8.6054440300e-02 2.3313434062e+07 1.0710618567e+06 8.1080100638e-09 3.7099430299e-09
7.0983104600e+00 1.8679664400e-01 8.7713414900e-02 2.2850958368e+07 1.0938838673e+06 8.1745649783e-09 3.8583956427e-09
7.1301414500e+00 1.8472457400e-01 8.9392246100e-02 2.2417085781e+07 1.1129090361e+06 8.2403473764e-09 4.0086133417e-09
7.1619724400e+00 1.8280532700e-01 9.1062853800e-02 2.2026254090e+07 1.1254557269e+06 8.2994287749e-09 4.1559790967e-09
7.1938034300e+00 1.8103741400e-01 9.2699964100e-02 2.1683939523e+07 1.1302291481e+06 8.3489171241e-09 4.2971432568e-09
7.2256344200e+00 1.7941533700e-01 9.4277929700e-02 2.1400977285e+07 1.1253929197e+06 8.3835113983e-09 4.4273136414e-09
7.2574654000e+00 1.7793795900e-01 9.5775429500e-02 2.1176621352e+07 1.1113450016e+06 8.4025660205e-09 4.5441427183e-09
7.2892963900e+00 1.7659933900e-01 9.7170024700e-02 2.1017329874e+07 1.0877897534e+06 8.4025582726e-09 4.6437374285e-09
7.3211273800e+00 1.7539726700e-01 9.8443975200e-02 2.0917585596e+07 1.0564889862e+06 8.3851583252e-09 4.7252952508e-09
7.3529583700e+00 1.7432820400e-01 9.9579725500e-02 2.0880018289e+07 1.0182702391e+06 8.3490446027e-09 4.7864889321e-09
7.3847893600e+00 1.7338728400e-01 1.0056117300e-01 2.0896489769e+07 9.7503417707e+05 8.2974358812e-09 4.8278962829e-09
7.4166203500e+00 1.7257134800e-01 1.0137503200e-01 2.0967019085e+07 9.2756342619e+05 8.2306095732e-09 4.8486670249e-09
7.4484513400e+00 1.7187660600e-01 1.0200928500e-01 2.1082873013e+07 8.7687028638e+05 8.1524280820e-09 4.8503569350e-09
7.4802823300e+00 1.7129781200e-01 1.0245224800e-01 2.1242776038e+07 8.2290323644e+05 8.0638148089e-09 4.8330273936e-09
7.5121133100e+00 1.7083256500e-01 1.0269600500e-01 2.1438715568e+07 7.6580696023e+05 7.9684141739e-09 4.7986618120e-09
7.5439443000e+00 1.7047543100e-01 1.0273190500e-01 2.1668885091e+07 7.0502521316e+05 7.8672912929e-09 4.7478922420e-09
7.5757752900e+00 1.7022337800e-01 1.0255460900e-01 2.1926238364e+07 6.4069447062e+05 7.7634555994e-09 4.6827530812e-09
7.6076062800e+00 1.7007109600e-01 1.0215816900e-01 2.2208296491e+07 5.7268813670e+05 7.6579982651e-09 4.6042371352e-09
7.6394372700e+00 1.7001593400e-01 1.0154006400e-01 2.2508519042e+07 5.0180570681e+05 7.5534038326e-09 4.5143255809e-09
7.6712682600e+00 1.7005195100e-01 1.0069663500e-01 2.2822963542e+07 4.2874871853e+05 7.4509145444e-09 4.4142950784e-09
7.7030992500e+00 1.7017649300e-01 9.9627948700e-02 2.3144869308e+07 3.5474965087e+05 7.3526659724e-09 4.3060121082e-09
7.7349302300e+00 1.7038437800e-01 9.8333143800e-02 2.3467944918e+07 2.8096828945e+05 7.2603024508e-09 4.1910061072e-09
7.7667612200e+00 1.7067232200e-01 9.6814070900e-02 2.3784936013e+07 2.0857753002e+05 7.1756477253e-09 4.0708807864e-09
7.7985922100e+00 1.7103533200e-01 9.5072265200e-02 2.4086905126e+07 1.3991991876e+05 7.1007599817e-09 3.9472674454e-09
7.8304232000e+00 1.7147006000e-01 9.3111520400e-02 2.4366785250e+07 8.2579892017e+04 7.0370407193e-09 3.8213220511e-09
7.8622541900e+00 1.7197157600e-01 9.0935420600e-02 2.4613765622e+07 7.5928266648e+04 6.9868048084e-09 3.6945573212e-09
7.8940851800e+00 1.7253583700e-01 8.8549418500e-02 2.4822532182e+07 1.2862451987e+05 6.9507750352e-09 3.5674817976e-09
7.9259161700e+00 1.7315943100e-01 8.5959595600e-02 2.4982421020e+07 2.0342021674e+05 6.9312510130e-09 3.4412660885e-09
7.9577471500e+00 1.7383775100e-01 8.3172826600e-02 2.5091741626e+07 2.8632541638e+05 6.9280862841e-09 3.3156916778e-09
7.9895781400e+00 1.7456660300e-01 8.0196487800e-02 2.5142586495e+07 3.7539294266e+05 6.9430646299e-09 3.1913514600e-09
8.0214091300e+00 1.7534250300e-01 7.7039372300e-02 2.5138387924e+07 4.6897905061e+05 6.9750893942e-09 3.0673720961e-09
8.0532401200e+00 1.7616065000e-01 7.3710100100e-02 2.5076326367e+07 5.6624625729e+05 7.0249783569e-09 2.9437070069e-09
8.0850711100e+00 1.7701766700e-01 7.0218868600e-02 2.4965099643e+07 6.6572897032e+05 7.0906052663e-09 2.8190295454e-09
8.1169021000e+00 1.7790926500e-01 6.6575765400e-02 2.4807980541e+07 7.6637291444e+05 7.1714529405e-09 2.6927719950e-09
8.1487330900e+00 1.7883082500e-01 6.2791328700e-02 2.4617386973e+07 8.6714111979e+05 7.2644113364e-09 2.5634934894e-09
8.1805640700e+00 1.7977932700e-01 5.8877562500e-02 2.4401812508e+07 9.6732041174e+05 7.3674579272e-09 2.4304469495e-09
8.2123950600e+00 1.8075022200e-01 5.4846073700e-02 2.4174284683e+07 1.0666265936e+06 7.4769625810e-09 2.2926374092e-09
8.2442260500e+00 1.8174011900e-01 5.0709409100e-02 2.3945686095e+07 1.1648977409e+06 7.5896810089e-09 2.1496303066e-09
8.2760570400e+00 1.8274454100e-01 4.6480300200e-02 2.3725998244e+07 1.2622066895e+06 7.7022909266e-09 2.0014389987e-09
8.3078880300e+00 1.8375989600e-01 4.2172060200e-02 2.3524514664e+07 1.3583286903e+06 7.8114213459e-09 1.8485557147e-09
8.3397190200e+00 1.8478207400e-01 3.7798535700e-02 2.3345095373e+07 1.4528583259e+06 7.9152417689e-09 1.6923961919e-09
8.3715500100e+00 1.8580760100e-01 3.3374511000e-02 2.3191717399e+07 1.5445117384e+06 8.0118086039e-09 1.5348018965e-09
8.4033810000e+00 1.8683224400e-01 2.8915652300e-02 2.3060847148e+07 1.6318146095e+06 8.1017077475e-09 1.3787261698e-09
8.4352119800e+00 1.8785246300e-01 2.4439686400e-02 2.2948831743e+07 1.7118617588e+06 8.1857091946e-09 1.2275969991e-09
8.4670429700e+00 1.8886465800e-01 1.9968761800e-02 2.2846028832e+07 1.7823545643e+06 8.2668484483e-09 1.0862473545e-09
8.4988739600e+00 1.8986465800e-01 1.5534785000e-02 2.2741414365e+07 1.8390812228e+06 8.3488500300e-09 9.6045888053e-10
8.5307049500e+00 1.9084917700e-01 1.1198963700e-02 2.2622599714e+07 1.8799388497e+06 8.4362177388e-09 8.5821331609e-10
8.5625359400e+00 1.9181417100e-01 7.1360964500e-03 2.2474054919e+07 1.9004418180e+06 8.5349160041e-09 7.8848669552e-10
8.5943669300e+00 1.9275648100e-01 4.1593681300e-03 2.2285265296e+07 1.8998273980e+06 8.6495035371e-09 7.6062798024e-10
8.6261979200e+00 1.9367192300e-01 4.8526115300e-03 2.2040795853e+07 1.8747138710e+06 8.7869750391e-09 7.7914311779e-10
8.6580289000e+00 1.9455770600e-01 8.2610229800e-03 2.1736379139e+07 1.8265281549e+06 8.9507872843e-09 8.4271049878e-10
8.6898598900e+00 1.9540962000e-01 1.2229643500e-02 2.1361611046e+07 1.7542464699e+06 9.1477004979e-09 9.4450933338e-10
8.7216908800e+00 1.9622488000e-01 1.6288699700e-02 2.0920930207e+07 1.6619024189e+06 9.3793573256e-09 1.0776472422e-09
8.7535218700e+00 1.9699984500e-01 2.0322301400e-02 2.0412670802e+07 1.5518732716e+06 9.6508608262e-09 1.2367258584e-09
8.7853528600e+00 1.9773114700e-01 2.4285077900e-02 1.9849788180e+07 1.4308488132e+06 9.9613731494e-09 1.4185955936e-09
8.8171838500e+00 1.9841588100e-01 2.8152477600e-02 1.9240516806e+07 1.3056399862e+06 1.0312398726e-08 1.6219185514e-09
8.8490148400e+00 1.9905019800e-01 3.1907542900e-02 1.8603377639e+07 1.1853962502e+06 1.0699680556e-08 1.8456848139e-09
8.8808458200e+00 1.9963172800e-01 3.5537715300e-02 1.7954834816e+07 1.0817360766e+06 1.1118549964e-08 2.0895658441e-09
8.9126768100e+00 2.0015711000e-01 3.9032071600e-02 1.7314220790e+07 1.0040076734e+06 1.1560272474e-08 2.3518930949e-09
8.9445078000e+00 2.0062355100e-01 4.2381394800e-02 1.6702207512e+07 9.6330895723e+05 1.2011798491e-08 2.6303462434e-09
8.9763387900e+00 2.0102736100e-01 4.5577066400e-02 1.6133852264e+07 9.5946606210e+05 1.2459972839e-08 2.9204979730e-09
9.0081697800e+00 2.0136759300e-01 4.8613401000e-02 1.5628995266e+07 9.9065583247e+05 1.2884231493e-08 3.2158882162e-09
9.0400007700e+00 2.0163977800e-01 5.1482755600e-02 1.5194612736e+07 1.0448757121e+06 1.3270478262e-08 3.5089642337e-09
9.0718317600e+00 2.0184236200e-01 5.4180780600e-02 1.4845224653e+07 1.1128891283e+06 1.3596450489e-08 3.7893678880e-09
9.1036627400e+00 2.0197294400e-01 5.6703054900e-02 1.4578215669e+07 1.1850773154e+06 1.3854435178e-08 4.0493464782e-09
9.1354937300e+00 2.0202842300e-01 5.9045703500e-02 1.4400110729e+07 1.2554219280e+06 1.4029643716e-08 4.2789042944e-09
9.1673247200e+00 2.0200753300e-01 6.1206716600e-02 1.4299919770e+07 1.3205960279e+06 1.4126480166e-08 4.4746125947e-09
9.1991557100e+00 2.0190707800e-01 6.3183837700e-02 1.4275928555e+07 1.3784672709e+06 1.4143183557e-08 4.6318023452e-09
9.2309867000e+00 2.0172624300e-01 6.4977430400e-02 1.4312120679e+07 1.4291889494e+06 1.4094783542e-08 4.7531959870e-09
9.2628176900e+00 2.0146181100e-01 6.6586731500e-02 1.4400539434e+07 1.4723663209e+06 1.3989879471e-08 4.8400913746e-09
9.2946486800e+00 2.0111372600e-01 6.8014793800e-02 1.4524446770e+07 1.5088048754e+06 1.3846567046e-08 4.8987128300e-09
9.3264796700e+00 2.0067885300e-01 6.9262735800e-02 1.4673076027e+07 1.5377744712e+06 1.3676672337e-08 4.9332171682e-09
9.3583106500e+00 2.0015628900e-01 7.0334955000e-02 1.4832791005e+07 1.5591314614e+06 1.3494175771e-08 4.9494569177e-09
9.3901416400e+00 1.9954496600e-01 7.1236783000e-02 1.4993598654e+07 1.5707518739e+06 1.3308677297e-08 4.9514936487e-09
9.4219726300e+00 1.9884365800e-01 7.1974290000e-02 1.5147451556e+07 1.5716448572e+06 1.3127202108e-08 4.9429361094e-09
9.4538036200e+00 1.9805089200e-01 7.2554711800e-02 1.5287765250e+07 1.5588568356e+06 1.2954862190e-08 4.9263434490e-09
9.4856346100e+00 1.9716628600e-01 7.2987430000e-02 1.5412473598e+07 1.5318717731e+06 1.2792643877e-08 4.9033303787e-09
9.5174656000e+00 1.9618802300e-01 7.3281877700e-02 1.5519486253e+07 1.4885901998e+06 1.2641399322e-08 4.8751230431e-09
9.5492965900e+00 1.9511655800e-01 7.3451103600e-02 1.5611362021e+07 1.4304506701e+06 1.2498368672e-08 4.8423464241e-09
9.5811275700e+00 1.9395123600e-01 7.3508309200e-02 1.5689900204e+07 1.3579008496e+06 1.2361534074e-08 4.8056698796e-09
9.6129585600e+00 1.9269113900e-01 7.3467898600e-02 1.5759856053e+07 1.2749376919e+06 1.2226706789e-08 4.7654903069e-09
9.6447895500e+00 1.9133653900e-01 7.3347309300e-02 1.5825030028e+07 1.1853611277e+06 1.2090753614e-08 4.7225443267e-09
9.6766205400e+00 1.8988693800e-01 7.3164368500e-02 1.5889806500e+07 1.0949934759e+06 1.1950236021e-08 4.6775472551e-09
9.7084515300e+00 1.8834277700e-01 7.2939272300e-02 1.5957782663e+07 1.0100754214e+06 1.1802565618e-08 4.6314140098e-09
9.7402825200e+00 1.8670415100e-01 7.2693530800e-02 1.6031011142e+07 9.3563928383e+05 1.1646436357e-08 4.5852205184e-09
9.7721135100e+00 1.8497128100e-01 7.2449777800e-02 1.6111034853e+07 8.7686116928e+05 1.1481030405e-08 4.5401107891e-09
9.8039444900e+00 1.8314530600e-01 7.2232474000e-02 1.6196898354e+07 8.3415842888e+05 1.1307430719e-08 4.4975094406e-09
9.8357754800e+00 1.8122630000e-01 7.2066178300e-02 1.6287119535e+07 8.0773867707e+05 1.1126970586e-08 4.4590120533e-09
9.8676064700e+00 1.7921466100e-01 7.1975981300e-02 1.6378336318e+07 7.9355544501e+05 1.0942177369e-08 4.4264486023e-09
9.8994374600e+00 1.7711217200e-01 7.1987838500e-02 1.6466298805e+07 7.8928749992e+05 1.0756040206e-08 4.4021249348e-09
9.9312684500e+00 1.7491887100e-01 7.2125275500e-02 1.6546648495e+07 7.9209874709e+05 1.0571256835e-08 4.3881825196e-09
9.9630994400e+00 1.7263665900e-01 7.2412396500e-02 1.6613540200e+07 8.0208151933e+05 1.0391322796e-08 4.3874141163e-09
9.9949304300e+00 1.7026675500e-01 7.2870473700e-02 1.6663405637e+07 8.1942232679e+05 1.0218004573e-08 4.4018564652e-09
1.0026761400e+01 1.6780986300e-01 7.3517144000e-02 1.6690487077e+07 8.4576400240e+05 1.0054222038e-08 4.4341004738e-09
1.0058592400e+01 1.6526870300e-01 7.4368890500e-02 1.6693418458e+07 8.8048494662e+05 9.9002312449e-09 4.4854815857e-09
1.0090423400e+01 1.6264342900e-01 7.5435647600e-02 1.6668053089e+07 9.2253171038e+05 9.7577940344e-09 4.5578720975e-09
1.0122254400e+01 1.5993729400e-01 7.6725862700e-02 1.6615848725e+07 9.6813858960e+05 9.6255867905e-09 4.6515658402e-09
1.0154085400e+01 1.5715098200e-01 7.8241744900e-02 1.6535228113e+07 1.0129076049e+06 9.5040105236e-09 4.7675025970e-09
1.0185916400e+01 1.5428699900e-01 7.9982350500e-02 1.6430113625e+07 1.0523105250e+06 9.3905010351e-09 4.9050467920e-09
1.0217747300e+01 1.5134746400e-01 8.1942741900e-02 1.6301501879e+07 1.0814159400e+06 9.2842650405e-09 5.0642905892e-09
1.0249578300e+01 1.4833430300e-01 8.4114430000e-02 1.6154644341e+07 1.0977983487e+06 9.1821460053e-09 5.2440814965e-09
1.0281409300e+01 1.4524984800e-01 8.6485575000e-02 1.5992217623e+07 1.0982929304e+06 9.0825332312e-09 5.4438323046e-09
1.0313240300e+01 1.4209592500e-01 8.9042288600e-02 1.5819286245e+07 1.0834004220e+06 8.9824485632e-09 5.6622340500e-09
1.0345071300e+01 1.3887528300e-01 9.1768992700e-02 1.5638750411e+07 1.0523898528e+06 8.8802032993e-09 5.8984008492e-09
1.0376902300e+01 1.3559129500e-01 9.4649036300e-02 1.5454095426e+07 1.0079512603e+06 8.7738098711e-09 6.1512037650e-09
1.0408733300e+01 1.3224606700e-01 9.7664025500e-02 1.5267029178e+07 9.5132789152e+05 8.6622004492e-09 6.4197864448e-09
1.0440564300e+01 1.2884200100e-01 1.0079549200e-01 1.5078614562e+07 8.8600261241e+05 8.5446842924e-09 6.7034939424e-09
1.0472395300e+01 1.2538237000e-01 1.0402517200e-01 1.4888408266e+07 8.1416120543e+05 8.4214758058e-09 7.0021511912e-09
1.0504226200e+01 1.2186931000e-01 1.0733398700e-01 1.4695245154e+07 7.3888391236e+05 8.2931117328e-09 7.3158872702e-09
1.0536057200e+01 1.1830606100e-01 1.1070409500e-01 1.4496448245e+07 6.6251011538e+05 8.1610377248e-09 7.6457382783e-09
1.0567888200e+01 1.1469609100e-01 1.1411810000e-01 1.4289680668e+07 5.8746354023e+05 8.0264978388e-09 7.9928640066e-09
1.0599719200e+01 1.1104209900e-01 1.1755859900e-01 1.4070976780e+07 5.1665903040e+05 7.8915700547e-09 8.3597098229e-09
1.0631550200e+01 1.0734653000e-01 1.2100845000e-01 1.3838434441e+07 4.5305853369e+05 7.7571296417e-09 8.7480613788e-09
1.0663381200e+01 1.0361417900e-01 1.2445301700e-01 1.3588506630e+07 4.0222516720e+05 7.6251336384e-09 9.1614778936e-09
1.0695212200e+01 9.9846810000e-02 1.2787615000e-01 1.3321382290e+07 3.6899360098e+05 7.4952289352e-09 9.6015602400e-09
1.0727043200e+01 9.6048699800e-02 1.3126417000e-01 1.3035919079e+07 3.6054526389e+05 7.3680036842e-09 1.0071483822e-08
1.0758874200e+01 9.2222567400e-02 1.3460281900e-01 1.2735444491e+07 3.7637395710e+05 7.2414093961e-09 1.0571316094e-08
1.0790705100e+01 8.8372012500e-02 1.3787944100e-01 1.2422746567e+07 4.1398738392e+05 7.1137257792e-09 1.1101481303e-08
1.0822536100e+01 8.4500795500e-02 1.4108166800e-01 1.2104346284e+07 4.6462678534e+05 6.9810292534e-09 1.1658535360e-08
1.0854367100e+01 8.0612897000e-02 1.4419900000e-01 1.1787615370e+07 5.2176383724e+05 6.8387790462e-09 1.2236838147e-08
1.0886198100e+01 7.6710415000e-02 1.4721888100e-01 1.1481086597e+07 5.7915314869e+05 6.6814594902e-09 1.2827159368e-08
1.0918029100e+01 7.2798386600e-02 1.5013276100e-01 1.1196098385e+07 6.3204073117e+05 6.5021210156e-09 1.3414404886e-08
1.0949860100e+01 6.8880037000e-02 1.5293070200e-01 1.0941182533e+07 6.7740948703e+05 6.2954837642e-09 1.3982963131e-08
1.0981691100e+01 6.4958899400e-02 1.5560381800e-01 1.0729814760e+07 7.1199348909e+05 6.0540559973e-09 1.4507567262e-08
1.1013522100e+01 6.1039478900e-02 1.5814481700e-01 1.0568165698e+07 7.3509834426e+05 5.7757874589e-09 1.4969655582e-08
1.1045353100e+01 5.7124927500e-02 1.6054569800e-01 1.0469355920e+07 7.4519337039e+05 5.4563936823e-09 1.5339738252e-08
1.1077184000e+01 5.3218693400e-02 1.6279948800e-01 1.0435160037e+07 7.4386618666e+05 5.0999403183e-09 1.5605288554e-08
1.1109015000e+01 4.9325967400e-02 1.6490131300e-01 1.0475757021e+07 7.3223489145e+05 4.7085826163e-09 1.5744671459e-08
1.1140846000e+01 4.5449347800e-02 1.6684442800e-01 1.0587456996e+07 7.1434626845e+05 4.2927539462e-09 1.5761349126e-08
1.1172677000e+01 4.1593889700e-02 1.6862474100e-01 1.0775570400e+07 6.9469427845e+05 3.8600174426e-09 1.5650778078e-08
1.1204508000e+01 3.7763030200e-02 1.7023851100e-01 1.1031076634e+07 6.7895820992e+05 3.4233313260e-09 1.5434067133e-08
1.1236339000e+01 3.3960371200e-02 1.7168121900e-01 1.1353494600e+07 6.7344685694e+05 2.9911822215e-09 1.5122483651e-08
1.1268170000e+01 3.0190620100e-02 1.7295100100e-01 1.1729839805e+07 6.8148864977e+05 2.5738305554e-09 1.4745290490e-08
1.1300001000e+01 2.6457252100e-02 1.7404407100e-01 1.2154086093e+07 7.0556884471e+05 2.1768195401e-09 1.4320356667e-08
1.1331831900e+01 2.2765296900e-02 1.7496005700e-01 1.2611413741e+07 7.4267001326e+05 1.8051344098e-09 1.3873559041e-08
1.1363662900e+01 1.9118286800e-02 1.7569779800e-01 1.3091455454e+07 7.8945767034e+05 1.4603637363e-09 1.3421088367e-08
1.1395493900e+01 1.5519488500e-02 1.7625576200e-01 1.3579842971e+07 8.4029008104e+05 1.1428326921e-09 1.2979412092e-08
1.1427324900e+01 1.1974216000e-02 1.7663446100e-01 1.4063584653e+07 8.9048286693e+05 8.5143413261e-10 1.2559819746e-08
1.1459155900e+01 8.4857360500e-03 1.7683380300e-01 1.4530729272e+07 9.3630014054e+05 5.8398555856e-10 1.2169702225e-08
1.1490986900e+01 5.0584276100e-03 1.7685569800e-01 1.4967374974e+07 9.7442299836e+05 3.3796357870e-10 1.1816100346e-08
1.1522817900e+01 1.6961577000e-03 1.7670052400e-01 1.5365292458e+07 1.0036112466e+06 1.1038889788e-10 1.1499980181e-08
1.1554648900e+01 -1.5971813600e-03 1.7637209800e-01 1.5711127577e+07 1.0219611025e+06 -1.0165924452e-10 -1.1225937014e-08
1.1586479900e+01 -4.8168631700e-03 1.7587174500e-01 1.6000894112e+07 1.0297265549e+06 -3.0103712557e-10 -1.0991386916e-08
1.1618310800e+01 -7.9597094200e-03 1.7520259000e-01 1.6222839614e+07 1.0257242054e+06 -4.9064834576e-10 -1.0799793192e-08
1.1650141800e+01 -1.1022731400e-02 1.7436770800e-01 1.6377155872e+07 1.0107001744e+06 -6.7305529032e-10 -1.0647088927e-08
1.1681972800e+01 -1.3999698700e-02 1.7337170100e-01 1.6454421332e+07 9.8363894663e+05 -8.5081683626e-10 -1.0536603957e-08
1.1713803800e+01 -1.6889196100e-02 1.7221846000e-01 1.6458631604e+07 9.4544292191e+05 -1.0261604067e-09 -1.0463882832e-08
1.1745634800e+01 -1.9686130700e-02 1.7091262600e-01 1.6383344681e+07 8.9532374011e+05 -1.2015941240e-09 -1.0432302755e-08
1.1777465800e+01 -2.2387153500e-02 1.6945959900e-01 1.6235866981e+07 8.3462720932e+05 -1.3788702215e-09 -1.0437601330e-08
1.1809296800e+01 -2.4988448000e-02 1.6786410100e-01 1.6013280622e+07 7.6341798865e+05 -1.5604827387e-09 -1.0483069156e-08
1.1841127800e+01 -2.7488131300e-02 1.6613207100e-01 1.5725741031e+07 6.8395636794e+05 -1.7479704928e-09 -1.0564613288e-08
1.1872958800e+01 -2.9881255800e-02 1.6427009100e-01 1.5374316953e+07 5.9794182671e+05 -1.9435826574e-09 -1.0684975621e-08
1.1904789700e+01 -3.2164725400e-02 1.6228428600e-01 1.4971420799e+07 5.0891914918e+05 -2.1484083462e-09 -1.0839850895e-08
1.1936620700e+01 -3.4336524900e-02 1.6018057500e-01 1.4522434129e+07 4.2114296275e+05 -2.3643780784e-09 -1.1030084109e-08
1.1968451700e+01 -3.6392693200e-02 1.5796677800e-01 1.4041034230e+07 3.4010798436e+05 -2.5918812393e-09 -1.1250541450e-08
1.2000282700e+01 -3.8330339500e-02 1.5564838300e-01 1.3536662412e+07 2.7458082345e+05 -2.8315945492e-09 -1.1498427024e-08
1.2032113700e+01 -4.0147854500e-02 1.5323312800e-01 1.3023011452e+07 2.3212561212e+05 -3.0828395297e-09 -1.1766464271e-08
1.2063944700e+01 -4.1841815800e-02 1.5072910000e-01 1.2512642301e+07 2.1953009933e+05 -3.3439632327e-09 -1.2046287588e-08
1.2095775700e+01 -4.3409845800e-02 1.4814236200e-01 1.2017569358e+07 2.2810544779e+05 -3.6121984826e-09 -1.2327339164e-08
1.2127606700e+01 -4.4850281900e-02 1.4548149600e-01 1.1551857334e+07 2.4503496428e+05 -3.8825169496e-09 -1.2594044608e-08
1.2159437700e+01 -4.6161562300e-02 1.4275387500e-01 1.1124160934e+07 2.5850050078e+05 -4.1496668892e-09 -1.2833139149e-08
1.2191268600e+01 -4.7340033500e-02 1.3996643900e-01 1.0747924478e+07 2.6141746517e+05 -4.4045744458e-09 -1.3023088814e-08
1.2223099600e+01 -4.8385515300e-02 1.3712746800e-01 1.0427009714e+07 2.5180102159e+05 -4.6404018626e-09 -1.3151656118e-08
1.2254930600e+01 -4.9297305700e-02 1.3424367900e-01 1.0172218409e+07 2.2847480415e+05 -4.8462688981e-09 -1.3197538616e-08
1.2286761600e+01 -5.0072833100e-02 1.3132384600e-01 9.9819503626e+06 1.9473130508e+05 -5.0163376175e-09 -1.3156494896e-08
1.2318592600e+01 -5.0711181200e-02 1.2837378200e-01 9.8627053799e+06 1.5626669336e+05 -5.1417110465e-09 -1.3016336945e-08
1.2350423600e+01 -5.1213171400e-02 1.2540266500e-01 9.8077640492e+06 1.2716995512e+05 -5.2216969273e-09 -1.2786239810e-08
1.2382254600e+01 -5.1576558800e-02 1.2241625900e-01 9.8186208166e+06 1.3221522525e+05 -5.2529331526e-09 -1.2467965859e-08
1.2414085600e+01 -5.1802272100e-02 1.1942251000e-01 9.8846984356e+06 1.7362809635e+05 -5.2406527561e-09 -1.2081903890e-08
1.2445916500e+01 -5.1889804600e-02 1.1642776800e-01 1.0002812379e+07 2.3533599248e+05 -5.1875215324e-09 -1.1640143177e-08
1.2477747500e+01 -5.1839046400e-02 1.1343869200e-01 1.0160466117e+07 3.0223024397e+05 -5.1020342772e-09 -1.1165744805e-08
1.2509578500e+01 -5.1651367900e-02 1.1046223200e-01 1.0350872064e+07 3.6728438202e+05 -4.9900498800e-09 -1.0673249049e-08
1.2541409500e+01 -5.1327148400e-02 1.0750451500e-01 1.0561843358e+07 4.2678200119e+05 -4.8596771093e-09 -1.0180469067e-08
1.2573240500e+01 -5.0867613600e-02 1.0457156000e-01 1.0784613825e+07 4.7793726708e+05 -4.7166838263e-09 -9.6986185083e-09
1.2605071500e+01 -5.0273174200e-02 1.0166844100e-01 1.1009046827e+07 5.2048337487e+05 -4.5665328696e-09 -9.2375135889e-09
1.2636902500e+01 -4.9546060900e-02 9.8801094500e-02 1.1226066825e+07 5.5384406613e+05 -4.4134835175e-09 -8.8037358889e-09
1.2668733500e+01 -4.8688352300e-02 9.5974701000e-02 1.1428642691e+07 5.7966904828e+05 -4.2602042619e-09 -8.4005134807e-09
