# freq_w_over_2pi_THz  kappa_x_avg_Wm-1K-1THz-1  std_Wm-1K-1THz-1  stderr_Wm-1K-1THz-1
2.40960584e+01 -4.49784608e-03 2.60248258e-03 1.30124129e-03
2.41278894e+01 -4.34425037e-03 2.51802408e-03 1.25901204e-03
2.41597204e+01 -4.19152020e-03 2.44966195e-03 1.22483097e-03
2.41915513e+01 -4.03994252e-03 2.39650987e-03 1.19825493e-03
2.42233823e+01 -3.88977955e-03 2.35736543e-03 1.17868271e-03
2.42552133e+01 -3.74127965e-03 2.33075496e-03 1.16537748e-03
2.42870443e+01 -3.59467639e-03 2.31508446e-03 1.15754223e-03
2.43188753e+01 -3.45017150e-03 2.30869809e-03 1.15434905e-03
2.43507063e+01 -3.30795109e-03 2.30998590e-03 1.15499295e-03
2.43825373e+01 -3.16818366e-03 2.31746574e-03 1.15873287e-03
2.44143683e+01 -3.03102099e-03 2.32982942e-03 1.16491471e-03
2.44461993e+01 -2.89659231e-03 2.34595739e-03 1.17297870e-03
2.44780302e+01 -2.76501457e-03 2.36493753e-03 1.18246876e-03
2.45098612e+01 -2.63637553e-03 2.38604462e-03 1.19302231e-03
2.45416922e+01 -2.51076392e-03 2.40873993e-03 1.20436996e-03
2.45735232e+01 -2.38825941e-03 2.43264890e-03 1.21632445e-03
2.46053542e+01 -2.26889599e-03 2.45748194e-03 1.22874097e-03
2.46371852e+01 -2.15273945e-03 2.48309205e-03 1.24154603e-03
2.46690162e+01 -2.03980709e-03 2.50935481e-03 1.25467741e-03
2.47008472e+01 -1.93012648e-03 2.53620926e-03 1.26810463e-03
2.47326782e+01 -1.82372041e-03 2.56361003e-03 1.28180501e-03
2.47645091e+01 -1.72058276e-03 2.59148579e-03 1.29574290e-03
2.47963401e+01 -1.62072653e-03 2.61978395e-03 1.30989198e-03
2.48281711e+01 -1.52413728e-03 2.64839697e-03 1.32419848e-03
2.48600021e+01 -1.43081512e-03 2.67715130e-03 1.33857565e-03
2.48918331e+01 -1.34074608e-03 2.70589710e-03 1.35294855e-03
2.49236641e+01 -1.25391640e-03 2.73437677e-03 1.36718838e-03
2.49554951e+01 -1.17029965e-03 2.76233591e-03 1.38116796e-03
2.49873261e+01 -1.08988403e-03 2.78947247e-03 1.39473623e-03
2.50191571e+01 -1.01265418e-03 2.81544232e-03 1.40772116e-03
2.50509880e+01 -9.38588742e-04 2.83989910e-03 1.41994955e-03
2.50828190e+01 -8.67668759e-04 2.86248848e-03 1.43124424e-03
2.51146500e+01 -7.99877171e-04 2.88284480e-03 1.44142240e-03
2.51464810e+01 -7.35198182e-04 2.90061604e-03 1.45030802e-03
2.51783120e+01 -6.73615362e-04 2.91546352e-03 1.45773176e-03
2.52101430e+01 -6.15114306e-04 2.92707405e-03 1.46353703e-03
2.52419740e+01 -5.59685004e-04 2.93516984e-03 1.46758492e-03
2.52738050e+01 -5.07313758e-04 2.93949721e-03 1.46974860e-03
2.53056360e+01 -4.57990634e-04 2.93985591e-03 1.46992796e-03
2.53374669e+01 -4.11708202e-04 2.93608371e-03 1.46804185e-03
2.53692979e+01 -3.68454961e-04 2.92806741e-03 1.46403371e-03
2.54011289e+01 -3.28224972e-04 2.91573956e-03 1.45786978e-03
2.54329599e+01 -2.91010905e-04 2.89908725e-03 1.44954362e-03
2.54647909e+01 -2.56803915e-04 2.87813648e-03 1.43906824e-03
2.54966219e+01 -2.25593827e-04 2.85297195e-03 1.42648597e-03
2.55284529e+01 -1.97371606e-04 2.82371836e-03 1.41185918e-03
2.55602839e+01 -1.72124995e-04 2.79054694e-03 1.39527347e-03
2.55921148e+01 -1.49839522e-04 2.75366813e-03 1.37683406e-03
2.56239458e+01 -1.30497262e-04 2.71333382e-03 1.35666691e-03
2.56557768e+01 -1.14076864e-04 2.66982636e-03 1.33491318e-03
2.56876078e+01 -1.00557469e-04 2.62346336e-03 1.31173168e-03
2.57194388e+01 -8.99087301e-05 2.57458703e-03 1.28729351e-03
2.57512698e+01 -8.20974094e-05 2.52356385e-03 1.26178192e-03
2.57831008e+01 -7.70854243e-05 2.47077542e-03 1.23538771e-03
2.58149318e+01 -7.48279816e-05 2.41662212e-03 1.20831106e-03
2.58467628e+01 -7.52739564e-05 2.36150944e-03 1.18075472e-03
2.58785937e+01 -7.83701263e-05 2.30585188e-03 1.15292594e-03
2.59104247e+01 -8.40495129e-05 2.25006223e-03 1.12503111e-03
2.59422557e+01 -9.22437477e-05 2.19455173e-03 1.09727587e-03
2.59740867e+01 -1.02877006e-04 2.13972256e-03 1.06986128e-03
2.60059177e+01 -1.15862848e-04 2.08596880e-03 1.04298440e-03
2.60377487e+01 -1.31112054e-04 2.03366577e-03 1.01683289e-03
2.60695797e+01 -1.48525356e-04 1.98317111e-03 9.91585554e-04
2.61014107e+01 -1.67997219e-04 1.93482333e-03 9.67411665e-04
2.61332417e+01 -1.89415326e-04 1.88893381e-03 9.44466903e-04
2.61650726e+01 -2.12659356e-04 1.84578462e-03 9.22892308e-04
2.61969036e+01 -2.37605702e-04 1.80563302e-03 9.02816512e-04
2.62287346e+01 -2.64120164e-04 1.76869964e-03 8.84349821e-04
2.62605656e+01 -2.92067521e-04 1.73517228e-03 8.67586139e-04
2.62923966e+01 -3.21301936e-04 1.70520395e-03 8.52601977e-04
2.63242276e+01 -3.51677385e-04 1.67891068e-03 8.39455340e-04
2.63560586e+01 -3.83042028e-04 1.65637008e-03 8.28185041e-04
2.63878896e+01 -4.15239238e-04 1.63762462e-03 8.18812312e-04
2.64197206e+01 -4.48111767e-04 1.62267811e-03 8.11339056e-04
2.64515515e+01 -4.81497710e-04 1.61149675e-03 8.05748377e-04
2.64833825e+01 -5.15232686e-04 1.60401292e-03 8.02006461e-04
2.65152135e+01 -5.49155335e-04 1.60012064e-03 8.00060319e-04
2.65470445e+01 -5.83099593e-04 1.59968481e-03 7.99842403e-04
2.65788755e+01 -6.16904967e-04 1.60253708e-03 8.01268539e-04
2.66107065e+01 -6.50406283e-04 1.60848296e-03 8.04241478e-04
2.66425375e+01 -6.83444438e-04 1.61729851e-03 8.08649255e-04
2.66743685e+01 -7.15862285e-04 1.62873744e-03 8.14368719e-04
2.67061995e+01 -7.47507037e-04 1.64253466e-03 8.21267331e-04
2.67380304e+01 -7.78228625e-04 1.65840591e-03 8.29202956e-04
2.67698614e+01 -8.07882350e-04 1.67605035e-03 8.38025177e-04
2.68016924e+01 -8.36329833e-04 1.69516064e-03 8.47580321e-04
2.68335234e+01 -8.63439454e-04 1.71540942e-03 8.57704709e-04
2.68653544e+01 -8.89085535e-04 1.73647678e-03 8.68238389e-04
2.68971854e+01 -9.13150105e-04 1.75802906e-03 8.79014529e-04
2.69290164e+01 -9.35522586e-04 1.77973736e-03 8.89868680e-04
2.69608474e+01 -9.56105924e-04 1.80127413e-03 9.00637067e-04
2.69926783e+01 -9.74803694e-04 1.82231565e-03 9.11157823e-04
2.70245093e+01 -9.91535522e-04 1.84254793e-03 9.21273967e-04
2.70563403e+01 -1.00622672e-03 1.86166473e-03 9.30832364e-04
2.70881713e+01 -1.01881676e-03 1.87937483e-03 9.39687413e-04
2.71200023e+01 -1.02925117e-03 1.89540275e-03 9.47701377e-04
2.71518333e+01 -1.03748773e-03 1.90948379e-03 9.54741896e-04
2.71836643e+01 -1.04349449e-03 1.92137924e-03 9.60689620e-04
2.72154953e+01 -1.04725009e-03 1.93086726e-03 9.65433632e-04
2.72473263e+01 -1.04874257e-03 1.93774613e-03 9.68873066e-04
2.72791572e+01 -1.04797118e-03 1.94184148e-03 9.70920740e-04
2.73109882e+01 -1.04494565e-03 1.94300207e-03 9.71501036e-04
2.73428192e+01 -1.03968330e-03 1.94109858e-03 9.70549292e-04
2.73746502e+01 -1.03221142e-03 1.93602865e-03 9.68014325e-04
2.74064812e+01 -1.02257033e-03 1.92771849e-03 9.63859244e-04
2.74383122e+01 -1.01080589e-03 1.91611837e-03 9.58059185e-04
2.74701432e+01 -9.96975303e-04 1.90121141e-03 9.50605707e-04
2.75019742e+01 -9.81136878e-04 1.88299247e-03 9.41496235e-04
2.75338052e+01 -9.63367201e-04 1.86149761e-03 9.30748803e-04
2.75656361e+01 -9.43736504e-04 1.83676892e-03 9.18384459e-04
2.75974671e+01 -9.22338463e-04 1.80889644e-03 9.04448219e-04
2.76292981e+01 -8.99259360e-04 1.77797831e-03 8.88989154e-04
2.76611291e+01 -8.74592458e-04 1.74413238e-03 8.72066192e-04
2.76929601e+01 -8.48436047e-04 1.70749831e-03 8.53749154e-04
2.77247911e+01 -8.20902187e-04 1.66824579e-03 8.34122893e-04
2.77566221e+01 -7.92093147e-04 1.62654879e-03 8.13274393e-04
2.77884531e+01 -7.62126077e-04 1.58260928e-03 7.91304639e-04
2.78202841e+01 -7.31100875e-04 1.53662249e-03 7.68311245e-04
2.78521150e+01 -6.99140187e-04 1.48881932e-03 7.44409661e-04
2.78839460e+01 -6.66361479e-04 1.43943375e-03 7.19716875e-04
2.79157770e+01 -6.32874189e-04 1.38869940e-03 6.94349701e-04
2.79476080e+01 -5.98797364e-04 1.33687152e-03 6.68435761e-04
2.79794390e+01 -5.64245372e-04 1.28420218e-03 6.42101089e-04
2.80112700e+01 -5.29331949e-04 1.23095232e-03 6.15476159e-04
2.80431010e+01 -4.94164514e-04 1.17738199e-03 5.88690993e-04
2.80749320e+01 -4.58856171e-04 1.12375580e-03 5.61877901e-04
2.81067630e+01 -4.23511812e-04 1.07034161e-03 5.35170805e-04
2.81385939e+01 -3.88233800e-04 1.01740227e-03 5.08701137e-04
2.81704249e+01 -3.53124497e-04 9.65204114e-04 4.82602057e-04
2.82022559e+01 -3.18276156e-04 9.14010573e-04 4.57005287e-04
2.82340869e+01 -2.83782423e-04 8.64082748e-04 4.32041374e-04
2.82659179e+01 -2.49729609e-04 8.15684073e-04 4.07842037e-04
2.82977489e+01 -2.16198847e-04 7.69075757e-04 3.84537878e-04
2.83295799e+01 -1.83270953e-04 7.24513510e-04 3.62256755e-04
2.83614109e+01 -1.51016193e-04 6.82251794e-04 3.41125897e-04
2.83932418e+01 -1.19502112e-04 6.42541048e-04 3.21270524e-04
2.84250728e+01 -8.87912023e-05 6.05622068e-04 3.02811034e-04
2.84569038e+01 -5.89397013e-05 5.71721623e-04 2.85860811e-04
2.84887348e+01 -2.99998644e-05 5.41045495e-04 2.70522747e-04
2.85205658e+01 -2.01712310e-06 5.13768041e-04 2.56884021e-04
2.85523968e+01 2.49653026e-05 4.90017659e-04 2.45008830e-04
2.85842278e+01 5.09139866e-05 4.69864500e-04 2.34932250e-04
2.86160588e+01 7.57950608e-05 4.53305975e-04 2.26652987e-04
2.86478898e+01 9.95838820e-05 4.40255847e-04 2.20127923e-04
2.86797207e+01 1.22258398e-04 4.30547699e-04 2.15273849e-04
2.87115517e+01 1.43801485e-04 4.23927394e-04 2.11963697e-04
2.87433827e+01 1.64199495e-04 4.20085313e-04 2.10042656e-04
2.87752137e+01 1.83447309e-04 4.18653014e-04 2.09326507e-04
2.88070447e+01 2.01536144e-04 4.19245344e-04 2.09622672e-04
2.88388757e+01 2.18468402e-04 4.21467957e-04 2.10733978e-04
2.88707067e+01 2.34243704e-04 4.24942796e-04 2.12471398e-04
2.89025377e+01 2.48869884e-04 4.29315267e-04 2.14657634e-04
2.89343687e+01 2.62356055e-04 4.34263415e-04 2.17131708e-04
2.89661996e+01 2.74714057e-04 4.39500977e-04 2.19750489e-04
2.89980306e+01 2.85956448e-04 4.44779212e-04 2.22389606e-04
2.90298616e+01 2.96100459e-04 4.49880687e-04 2.24940343e-04
2.90616926e+01 3.05167175e-04 4.54623727e-04 2.27311864e-04
2.90935236e+01 3.13174130e-04 4.58850245e-04 2.29425123e-04
2.91253546e+01 3.20145687e-04 4.62429426e-04 2.31214713e-04
2.91571856e+01 3.26105751e-04 4.65250097e-04 2.32625049e-04
2.91890166e+01 3.31079211e-04 4.67221583e-04 2.33610791e-04
2.92208476e+01 3.35093667e-04 4.68271828e-04 2.34135914e-04
2.92526785e+01 3.38174211e-04 4.68340445e-04 2.34170223e-04
2.92845095e+01 3.40353623e-04 4.67385722e-04 2.33692861e-04
2.93163405e+01 3.41656713e-04 4.65376492e-04 2.32688246e-04
2.93481715e+01 3.42116444e-04 4.62295876e-04 2.31147938e-04
2.93800025e+01 3.41761774e-04 4.58140535e-04 2.29070268e-04
2.94118335e+01 3.40625764e-04 4.52922881e-04 2.26461440e-04
2.94436645e+01 3.38737366e-04 4.46664825e-04 2.23332413e-04
2.94754955e+01 3.36130206e-04 4.39407822e-04 2.19703911e-04
2.95073264e+01 3.32835318e-04 4.31206380e-04 2.15603190e-04
2.95391574e+01 3.28885650e-04 4.22132555e-04 2.11066278e-04
2.95709884e+01 3.24312812e-04 4.12276445e-04 2.06138222e-04
2.96028194e+01 3.19151100e-04 4.01749361e-04 2.00874681e-04
2.96346504e+01 3.13431178e-04 3.90680849e-04 1.95340424e-04
2.96664814e+01 3.07188589e-04 3.79228120e-04 1.89614060e-04
2.96983124e+01 3.00454598e-04 3.67568408e-04 1.83784204e-04
2.97301434e+01 2.93263015e-04 3.55907273e-04 1.77953636e-04
2.97619744e+01 2.85646954e-04 3.44476126e-04 1.72238063e-04
2.97938053e+01 2.77640781e-04 3.33532728e-04 1.66766364e-04
2.98256363e+01 2.69276948e-04 3.23355239e-04 1.61677620e-04
2.98574673e+01 2.60590604e-04 3.14238531e-04 1.57119265e-04
2.98892983e+01 2.51614394e-04 3.06482887e-04 1.53241443e-04
2.99211293e+01 2.42382054e-04 3.00376712e-04 1.50188356e-04
2.99529603e+01 2.32929403e-04 2.96178228e-04 1.48089114e-04
2.99847913e+01 2.23288894e-04 2.94093966e-04 1.47046983e-04
3.00166223e+01 2.13496289e-04 2.94258026e-04 1.47129013e-04
3.00484533e+01 2.03583812e-04 2.96716398e-04 1.48358199e-04
3.00802842e+01 1.93585876e-04 3.01429750e-04 1.50714875e-04
3.01121152e+01 1.83537452e-04 3.08271606e-04 1.54135803e-04
3.01439462e+01 1.73471538e-04 3.17048478e-04 1.58524239e-04
3.01757772e+01 1.63422160e-04 3.27521350e-04 1.63760675e-04
3.02076082e+01 1.53421424e-04 3.39422959e-04 1.69711480e-04
3.02394392e+01 1.43503810e-04 3.52480285e-04 1.76240143e-04
3.02712702e+01 1.33700325e-04 3.66423852e-04 1.83211926e-04
3.03031012e+01 1.24044117e-04 3.81003176e-04 1.90501588e-04
3.03349322e+01 1.14566191e-04 3.95985580e-04 1.97992790e-04
3.03667631e+01 1.05295234e-04 4.11162663e-04 2.05581331e-04
3.03985941e+01 9.62637136e-05 4.26353270e-04 2.13176635e-04
3.04304251e+01 8.74975215e-05 4.41398128e-04 2.20699064e-04
3.04622561e+01 7.90261794e-05 4.56160034e-04 2.28080017e-04
3.04940871e+01 7.08730163e-05 4.70525292e-04 2.35262646e-04
3.05259181e+01 6.30658848e-05 4.84401441e-04 2.42200721e-04
3.05577491e+01 5.56269891e-05 4.97708732e-04 2.48854366e-04
3.05895801e+01 4.85785267e-05 5.10391524e-04 2.55195762e-04
3.06214111e+01 4.19395170e-05 5.22403651e-04 2.61201826e-04
3.06532420e+01 3.57284106e-05 5.33715704e-04 2.66857852e-04
3.06850730e+01 2.99635950e-05 5.44311784e-04 2.72155892e-04
3.07169040e+01 2.46563806e-05 5.54184113e-04 2.77092056e-04
3.07487350e+01 1.98199737e-05 5.63339687e-04 2.81669844e-04
3.07805660e+01 1.54655582e-05 5.71790868e-04 2.85895434e-04
3.08123970e+01 1.15989791e-05 5.79558528e-04 2.89779264e-04
3.08442280e+01 8.22774927e-06 5.86669850e-04 2.93334925e-04
3.08760590e+01 5.35385909e-06 5.93158600e-04 2.96579300e-04
3.09078899e+01 2.97650610e-06 5.99061686e-04 2.99530843e-04
3.09397209e+01 1.09675816e-06 6.04416310e-04 3.02208155e-04
3.09715519e+01 -2.93068278e-07 6.09266846e-04 3.04633423e-04
3.10033829e+01 -1.19662228e-06 6.13652164e-04 3.06826082e-04
3.10352139e+01 -1.62545129e-06 6.17611985e-04 3.08805992e-04
3.10670449e+01 -1.58862582e-06 6.21185161e-04 3.10592581e-04
3.10988759e+01 -1.10231231e-06 6.24411030e-04 3.12205515e-04
3.11307069e+01 -1.80885828e-07 6.27317070e-04 3.13658535e-04
3.11625379e+01 1.15670380e-06 6.29933529e-04 3.14966765e-04
3.11943688e+01 2.88972488e-06 6.32284574e-04 3.16142287e-04
3.12261998e+01 4.99702867e-06 6.34384482e-04 3.17192241e-04
3.12580308e+01 7.45203866e-06 6.36249346e-04 3.18124673e-04
3.12898618e+01 1.02307564e-05 6.37885357e-04 3.18942679e-04
3.13216928e+01 1.33060745e-05 6.39292680e-04 3.19646340e-04
3.13535238e+01 1.66491166e-05 6.40468700e-04 3.20234350e-04
3.13853548e+01 2.02284849e-05 6.41405740e-04 3.20702870e-04
3.14171858e+01 2.40143424e-05 6.42090406e-04 3.21045203e-04
3.14490168e+01 2.79748720e-05 6.42507568e-04 3.21253784e-04
3.14808477e+01 3.20766867e-05 6.42637761e-04 3.21318880e-04
3.15126787e+01 3.62873893e-05 6.42460311e-04 3.21230155e-04
3.15445097e+01 4.05739797e-05 6.41954385e-04 3.20977192e-04
3.15763407e+01 4.49025516e-05 6.41094845e-04 3.20547423e-04
3.16081717e+01 4.92405384e-05 6.39861406e-04 3.19930703e-04
3.16400027e+01 5.35560306e-05 6.38230196e-04 3.19115098e-04
3.16718337e+01 5.78164867e-05 6.36182742e-04 3.18091371e-04
3.17036647e+01 6.19896183e-05 6.33700245e-04 3.16850122e-04
3.17354957e+01 6.60469910e-05 6.30768295e-04 3.15384147e-04
3.17673266e+01 6.99587805e-05 6.27372258e-04 3.13686129e-04
3.17991576e+01 7.36954152e-05 6.23508154e-04 3.11754077e-04
3.18309886e+01 7.72342111e-05 6.19168336e-04 3.09584168e-04
