#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 34.6754            -4.63367
 34.7276            -4.52818
 34.7797            -4.34392
 34.8319            -4.09996
 34.8840            -3.80869
 34.9362            -3.44593
 34.9883            -3.06516
 35.0405            -2.69350
 35.0926            -2.34897
 35.1447            -2.06643
 35.1969            -1.87744
 35.2490            -1.80406
 35.3012            -1.82848
 35.3533            -1.89806
 35.4055            -1.98363
 35.4576            -2.07723
 35.5097            -2.13832
 35.5619            -2.15089
 35.6140            -2.11697
 35.6662            -2.02919
 35.7183            -1.88432
 35.7705            -1.67974
 35.8226            -1.41634
 35.8748            -1.09556
 35.9269            -0.72201
 35.9790            -0.30033
 36.0312             0.16210
 36.0833             0.65922
 36.1355             1.18304
 36.1876             1.72776
 36.2398             2.28241
 36.2919             2.83498
 36.3440             3.37199
 36.3962             3.89569
 36.4483             4.37979
 36.5005             4.81749
 36.5526             5.23053
 36.6048             5.62416
 36.6569             6.00126
 36.7090             6.34424
 36.7612             6.64531
 36.8133             6.91273
 36.8655             7.12937
 36.9176             7.29359
 36.9698             7.43472
 37.0219             7.56135
 37.0741             7.68467
 37.1262             7.79470
 37.1783             7.89223
 37.2305             7.97736
 37.2826             8.05288
 37.3348             8.11858
 37.3869             8.17688
 37.4391             8.22742
 37.4912             8.27231
 37.5433             8.31109
 37.5955             8.34558
 37.6476             8.37526
 37.6998             8.40172
 37.7519             8.42439
 37.8041             8.44467
 37.8562             8.46194
 37.9083             8.47747
 37.9605             8.49060
 38.0126             8.50250
 38.0648             8.51246
 38.1169             8.52157
 38.1691             8.52911
 38.2212             8.53609
 38.2734             8.54177
 38.3255             8.54712
 38.3776             8.55140
 38.4298             8.55551
 38.4819             8.55871
 38.5341             8.56188
 38.5862             8.56426
 38.6384             8.56671
 38.6905             8.56847
 38.7426             8.57037
 38.7948             8.57166
 38.8469             8.57314
 38.8991             8.57407
 38.9512             8.57523
 39.0034             8.57589
 39.0555             8.57682
 39.1076             8.57727
 39.1598             8.57801
 39.2119             8.57831
 39.2641             8.57892
 39.3162             8.57910
 39.3684             8.57960
 39.4205             8.57970
 39.4727             8.58012
 39.5248             8.58015
 39.5769             8.58051
 39.6291             8.58049
 39.6812             8.58080
 39.7334             8.58074
 39.7855             8.58102
 39.8377             8.58094
 39.8898             8.58119
 39.9419             8.58108
 39.9941             8.58132
 40.0462             8.58119
 40.0984             8.58141
 40.1505             8.58128
 40.2027             8.58149
 40.2548             8.58134
 40.3070             8.58154
 40.3591             8.58139
 40.4112             8.58159
 40.4634             8.58143
 40.5155             8.58162
 40.5677             8.58146
 40.6198             8.58165
 40.6720             8.58148
 40.7241             8.58167
 40.7762             8.58150
 40.8284             8.58168
 40.8805             8.58152
 40.9327             8.58169
 40.9848             8.58153
 41.0370             8.58170
 41.0891             8.58154
 41.1412             8.58171
 41.1934             8.58154
 41.2455             8.58172
 41.2977             8.58155
 41.3498             8.58172
 41.4020             8.58155
 41.4541             8.58173
 41.5063             8.58156
 41.5584             8.58173
 41.6105             8.58156
 41.6627             8.58173
 41.7148             8.58156
 41.7670             8.58173
 41.8191             8.58156
 41.8713             8.58174
 41.9234             8.58156
 41.9755             8.58174
 42.0277             8.58157
 42.0798             8.58174
 42.1320             8.58157
 42.1841             8.58174
 42.2363             8.58157
 42.2884             8.58174
 42.3405             8.58157
 42.3927             8.58174
 42.4448             8.58157
 42.4970             8.58174
 42.5491             8.58157
 42.6013             8.58174
 42.6534             8.58157
 42.7056             8.58174
 42.7577             8.58157
 42.8098             8.58174
 42.8620             8.58157
 42.9141             8.58174
 42.9663             8.58157
 43.0184             8.58174
 43.0706             8.58157
 43.1227             8.58174
 43.1748             8.58156
 43.2270             8.58174
 43.2791             8.58156
 43.3313             8.58174
 43.3834             8.58156
 43.4356             8.58174
 43.4877             8.58156
 43.5399             8.58174
 43.5920             8.58156
 43.6441             8.49425
 43.6963             8.24409
 43.7484             7.86878
