# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
7.639437268410975701e-01 -3.846650000000000069e-02 -6.658339999999999571e-03 -4.512483999999999940e-02 -3.501947734942372631e-03 -2.548852043929598817e-06 2.413356765449053905e-06 2.684677516965679464e-06
7.766761222884492888e-01 -3.359199999999999686e-02 -7.858369999999999939e-03 -4.145037000000000027e-02 -3.216787679114724557e-03 -2.341301604529525853e-06 2.432592183459554686e-06 2.715527786133270768e-06
7.894085177358008965e-01 -2.339950000000000016e-02 -1.164259999999999948e-02 -3.504209999999999964e-02 -2.719468982552051498e-03 -1.979333959047508693e-06 2.440671815132723839e-06 2.746551948307980186e-06
8.021409131831525041e-01 -7.167920000000000368e-03 -1.855930000000000080e-02 -2.572722000000000203e-02 -1.996580592980808956e-03 -1.453188028625175429e-06 2.441206454490996553e-06 2.777630950635321009e-06
8.148733086305042228e-01 1.473760000000000001e-02 -2.852970000000000159e-02 -1.379210000000000158e-02 -1.070346473363644304e-03 -7.790392669554380278e-07 2.441479257636390544e-06 2.808715093301291215e-06
8.276057040778558305e-01 4.065200000000000063e-02 -4.075179999999999775e-02 -9.979999999999711324e-05 -7.745055360799921431e-06 -5.637148718625187982e-09 2.448753225227381977e-06 2.839847280201943972e-06
8.403380995252074381e-01 6.773070000000000479e-02 -5.376960000000000073e-02 1.396110000000000406e-02 1.083461847672013284e-03 7.885851400360761343e-07 2.467819022093975425e-06 2.871147151251128718e-06
8.530704949725590458e-01 9.242659999999999765e-02 -6.570850000000000302e-02 2.671809999999999463e-02 2.073478593541025049e-03 1.509157346484007494e-06 2.500167614176353796e-06 2.902774336466204867e-06
8.658028904199107645e-01 1.112360000000000015e-01 -7.463839999999999364e-02 3.659760000000000790e-02 2.840184750224643631e-03 2.067195530508649181e-06 2.544524354223630663e-06 2.934889842992078711e-06
8.785352858672622611e-01 1.215230000000000060e-01 -7.898539999999999728e-02 4.253760000000000874e-02 3.301162995146015352e-03 2.402713199733444569e-06 2.598088563941791233e-06 2.967628733645448967e-06
