# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
68.605000 2.445494 5.853118 3.406906 3.901840
68.615000 2.444139 5.849816 3.405642 3.899865
68.625000 2.442102 5.849489 3.405565 3.899052
68.635000 2.440608 5.849719 3.404358 3.898228
68.645000 2.440746 5.847287 3.401472 3.896502
68.655000 2.442121 5.841618 3.398933 3.894224
68.665000 2.443673 5.836160 3.399336 3.893056
68.675000 2.445209 5.834913 3.403556 3.894559
68.685000 2.446654 5.836949 3.409580 3.897728
68.695000 2.447275 5.837595 3.414478 3.899782
68.705000 2.446716 5.834958 3.416671 3.899449
68.715000 2.445376 5.831852 3.415771 3.897666
68.725000 2.443755 5.831836 3.412835 3.896142
68.735000 2.442250 5.835148 3.410227 3.895875
68.745000 2.441112 5.838452 3.409464 3.896343
68.755000 2.440219 5.838816 3.409557 3.896197
68.765000 2.439376 5.837426 3.407892 3.894898
68.775000 2.438729 5.837803 3.403370 3.893301
68.785000 2.438357 5.841684 3.397535 3.892525
68.795000 2.437808 5.847011 3.392662 3.892494
68.805000 2.436618 5.849460 3.390021 3.892033
68.815000 2.435136 5.847479 3.389243 3.890619
68.825000 2.434274 5.844414 3.389366 3.889351
68.835000 2.434242 5.844162 3.390198 3.889534
68.845000 2.434255 5.846273 3.392447 3.890992
68.855000 2.433810 5.846690 3.396559 3.892353
68.865000 2.433489 5.842908 3.401454 3.892617
68.875000 2.434069 5.837250 3.405282 3.892200
68.885000 2.435240 5.834528 3.406862 3.892210
68.895000 2.435891 5.836191 3.406191 3.892758
68.905000 2.435346 5.838235 3.404010 3.892530
68.915000 2.434161 5.836273 3.401188 3.890540
68.925000 2.433315 5.830520 3.398946 3.887594
68.935000 2.432635 5.825265 3.397854 3.885251
68.945000 2.431453 5.824674 3.396588 3.884239
68.955000 2.429892 5.828628 3.393709 3.884076
68.965000 2.428613 5.833305 3.389450 3.883789
68.975000 2.428490 5.834946 3.385299 3.882912
68.985000 2.429888 5.833301 3.382736 3.881975
68.995000 2.432006 5.832154 3.382394 3.882185
69.005000 2.433504 5.834425 3.384050 3.883993
69.015000 2.433417 5.838216 3.386809 3.886147
69.025000 2.431790 5.839852 3.389445 3.887029
69.035000 2.429650 5.838807 3.391272 3.886577
69.045000 2.427950 5.838511 3.392669 3.886376
69.055000 2.426564 5.841942 3.394050 3.887519
69.065000 2.425277 5.846906 3.395489 3.889224
69.075000 2.424883 5.848326 3.396590 3.889933
69.085000 2.425830 5.844118 3.396553 3.888834
69.095000 2.427311 5.837733 3.394920 3.886655
69.105000 2.428387 5.835106 3.391429 3.884974
69.115000 2.428733 5.838419 3.386774 3.884642
69.125000 2.428360 5.843790 3.382496 3.884882
69.135000 2.427328 5.845436 3.379053 3.883939
69.145000 2.425779 5.841560 3.376053 3.881131
69.155000 2.423776 5.836228 3.373481 3.877828
69.165000 2.421405 5.834541 3.371771 3.875905
69.175000 2.419660 5.837100 3.371894 3.876218
69.185000 2.419928 5.840214 3.374448 3.878197
69.195000 2.422369 5.840462 3.378853 3.880562
69.205000 2.425394 5.839108 3.383876 3.882793
69.215000 2.426776 5.840192 3.387961 3.884976
69.225000 2.425803 5.844779 3.390046 3.886876
69.235000 2.423981 5.849053 3.390584 3.887873
69.245000 2.422994 5.848225 3.390529 3.887249
69.255000 2.423159 5.842700 3.389938 3.885266
69.265000 2.423688 5.838653 3.388338 3.883559
69.275000 2.423429 5.841033 3.385184 3.883215
69.285000 2.422104 5.847900 3.379941 3.883315
69.295000 2.420253 5.853086 3.373025 3.882122
69.305000 2.418312 5.852557 3.366438 3.879102
69.315000 2.416769 5.847578 3.362028 3.875458
69.325000 2.415832 5.843058 3.360175 3.873022
69.335000 2.414730 5.842235 3.360399 3.872455
69.345000 2.412753 5.843137 3.362198 3.872696
69.355000 2.410907 5.841678 3.365490 3.872692
69.365000 2.410823 5.837764 3.369933 3.872840
69.375000 2.412402 5.835835 3.374618 3.874285
69.385000 2.414443 5.838739 3.378816 3.877333
69.395000 2.416029 5.843587 3.382295 3.880637
69.405000 2.416584 5.844601 3.385137 3.882107
69.415000 2.415926 5.839446 3.386449 3.880607
69.425000 2.414134 5.832695 3.384906 3.877245
69.435000 2.411637 5.831658 3.380866 3.874720
69.445000 2.409400 5.837851 3.375431 3.874228
69.455000 2.408177 5.844965 3.369131 3.874091
69.465000 2.407700 5.846508 3.362413 3.872207
69.475000 2.407080 5.842604 3.356208 3.868630
69.485000 2.405749 5.838654 3.351612 3.865338
69.495000 2.404504 5.838676 3.349427 3.864203
69.505000 2.405250 5.840685 3.350057 3.865331
69.515000 2.408436 5.840103 3.353371 3.867303
69.525000 2.411961 5.836434 3.358248 3.868881
69.535000 2.413645 5.833792 3.362816 3.870084
69.545000 2.413216 5.835224 3.365957 3.871466
69.555000 2.411870 5.839104 3.367756 3.872910
69.565000 2.410884 5.840854 3.368870 3.873536
69.575000 2.410661 5.837179 3.370039 3.872626
69.585000 2.410936 5.829918 3.371437 3.870764
69.595000 2.411074 5.824801 3.372385 3.869420
69.605000 2.410950 5.825476 3.371548 3.869325
69.615000 2.411422 5.829934 3.368101 3.869819
69.625000 2.412792 5.832760 3.362325 3.869292
69.635000 2.414119 5.830897 3.355196 3.866737
69.645000 2.414383 5.826638 3.348626 3.863216
69.655000 2.413805 5.824153 3.344396 3.860785
69.665000 2.413754 5.824372 3.342659 3.860262
69.675000 2.414605 5.824844 3.342866 3.860772
69.685000 2.415154 5.823606 3.344571 3.861110
69.695000 2.414856 5.822070 3.347412 3.861446
69.705000 2.414562 5.823668 3.351402 3.863211
69.715000 2.414957 5.828650 3.356191 3.866599
69.725000 2.415789 5.832487 3.361199 3.869825
69.735000 2.416310 5.831074 3.365583 3.870989
69.745000 2.416150 5.825467 3.367870 3.869829
69.755000 2.415892 5.820823 3.367444 3.868053
69.765000 2.416249 5.821172 3.365095 3.867505
69.775000 2.417278 5.825663 3.361451 3.868131
69.785000 2.418225 5.829939 3.356081 3.868082
69.795000 2.418015 5.830482 3.348720 3.865739
69.805000 2.416501 5.827451 3.340207 3.861386
69.815000 2.414496 5.823733 3.332239 3.856823
69.825000 2.413155 5.821655 3.327165 3.853992
69.835000 2.413272 5.820906 3.326864 3.853681
69.845000 2.414208 5.819728 3.331100 3.855012
69.855000 2.414486 5.817479 3.337412 3.856459
69.865000 2.413557 5.815917 3.343378 3.857617
69.875000 2.412426 5.817076 3.348410 3.859304
69.885000 2.412412 5.819608 3.352645 3.861555
69.895000 2.413460 5.819896 3.356011 3.863122
69.905000 2.414487 5.816821 3.358960 3.863423
69.915000 2.415189 5.813090 3.361946 3.863408
69.925000 2.416159 5.812454 3.364097 3.864237
69.935000 2.417458 5.815865 3.363686 3.865670
69.945000 2.418410 5.820063 3.359370 3.865948
69.955000 2.418000 5.821409 3.351557 3.863655
69.965000 2.415721 5.819866 3.342702 3.859430
69.975000 2.412467 5.818500 3.335209 3.855392
69.985000 2.409732 5.819832 3.329724 3.853096
69.995000 2.408131 5.822598 3.326046 3.852258
70.005000 2.407319 5.823900 3.324486 3.851902
70.015000 2.406880 5.823114 3.325704 3.851899
70.025000 2.406853 5.821662 3.330483 3.853000
70.035000 2.407837 5.821264 3.338831 3.855977
70.045000 2.410060 5.822244 3.348851 3.860385
70.055000 2.412116 5.822999 3.357862 3.864326
70.065000 2.411800 5.822157 3.363656 3.865871
70.075000 2.408575 5.820535 3.365416 3.864842
70.085000 2.404497 5.820151 3.364327 3.862992
70.095000 2.401907 5.821529 3.362078 3.861838
70.105000 2.400910 5.822932 3.359163 3.861002
70.115000 2.400178 5.822143 3.354906 3.859076
70.125000 2.399149 5.818739 3.348603 3.855497
70.135000 2.398625 5.815278 3.340456 3.851453
70.145000 2.399547 5.814820 3.331587 3.848651
70.155000 2.401690 5.817165 3.323635 3.847497
70.165000 2.403866 5.819440 3.318286 3.847197
70.175000 2.405017 5.819173 3.316605 3.846932
70.185000 2.405237 5.816326 3.318724 3.846762
70.195000 2.405724 5.813177 3.324059 3.847653
70.205000 2.407252 5.812013 3.331920 3.850395
70.215000 2.409079 5.812833 3.341929 3.854614
70.225000 2.409876 5.813870 3.352700 3.858815
70.235000 2.409670 5.814282 3.361755 3.861903
70.245000 2.409957 5.814961 3.367151 3.864023
70.255000 2.411300 5.816420 3.368139 3.865286
70.265000 2.412318 5.817402 3.365416 3.865045
70.275000 2.411806 5.816281 3.360697 3.862928
70.285000 2.410183 5.813209 3.354911 3.859434
70.295000 2.408557 5.810473 3.347638 3.855556
70.305000 2.407504 5.810317 3.338842 3.852221
70.315000 2.406794 5.812775 3.329654 3.849741
70.325000 2.406116 5.815229 3.322241 3.847862
70.335000 2.405539 5.815101 3.318666 3.846436
70.345000 2.405429 5.812893 3.319442 3.845921
70.355000 2.406226 5.810686 3.324230 3.847047
70.365000 2.407349 5.809800 3.332165 3.849771
70.375000 2.407159 5.809995 3.341435 3.852863
70.385000 2.404829 5.809319 3.350229 3.854792
70.395000 2.401542 5.806694 3.357907 3.855381
70.405000 2.399626 5.803777 3.364671 3.856025
70.415000 2.400281 5.802579 3.370190 3.857683
70.425000 2.402415 5.803289 3.373044 3.859583
70.435000 2.403834 5.804829 3.371525 3.860063
70.445000 2.403530 5.805667 3.365080 3.858092
70.455000 2.402434 5.804804 3.355162 3.854134
70.465000 2.401495 5.803249 3.344747 3.849830
70.475000 2.400756 5.803160 3.336333 3.846750
70.485000 2.400098 5.804919 3.330257 3.845091
70.495000 2.399184 5.806236 3.325725 3.843715
70.505000 2.397860 5.805505 3.322848 3.842071
70.515000 2.396616 5.804550 3.322911 3.841359
70.525000 2.396257 5.805767 3.327283 3.843102
70.535000 2.397229 5.808317 3.335871 3.847139
70.545000 2.399044 5.809057 3.346846 3.851649
70.555000 2.401162 5.806260 3.357982 3.855135
70.565000 2.403452 5.801663 3.367158 3.857424
70.575000 2.405790 5.798819 3.372812 3.859140
70.585000 2.407692 5.799806 3.375046 3.860848
70.595000 2.408282 5.803339 3.374580 3.862067
70.605000 2.407365 5.805729 3.371163 3.861419
70.615000 2.405708 5.804530 3.364473 3.858237
70.625000 2.404026 5.800951 3.354992 3.853323
70.635000 2.402671 5.797856 3.344324 3.848284
70.645000 2.401968 5.796940 3.335055 3.844655
70.655000 2.401963 5.798054 3.328791 3.842936
70.665000 2.402220 5.799898 3.325338 3.842485
70.675000 2.402384 5.801347 3.324451 3.842727
70.685000 2.402392 5.802756 3.326751 3.843966
70.695000 2.402361 5.804869 3.332632 3.846621
70.705000 2.402425 5.806559 3.341213 3.850066
70.715000 2.402577 5.805817 3.350875 3.853090
70.725000 2.403064 5.802563 3.360490 3.855372
70.735000 2.404168 5.799200 3.369109 3.857492
70.745000 2.405670 5.798951 3.375246 3.859956
70.755000 2.406669 5.802930 3.377294 3.862298
70.765000 2.405803 5.808311 3.374242 3.862785
70.775000 2.402845 5.810620 3.366904 3.860123
70.785000 2.399389 5.807890 3.357848 3.855042
70.795000 2.396897 5.802446 3.348952 3.849431
70.805000 2.395408 5.797988 3.340126 3.844507
70.815000 2.394429 5.795790 3.330821 3.840347
70.825000 2.394170 5.795342 3.322169 3.837227
70.835000 2.395346 5.795926 3.316747 3.836006
70.845000 2.397724 5.796982 3.316787 3.837164
70.855000 2.400010 5.798362 3.322295 3.840222
70.865000 2.401303 5.799385 3.330759 3.843815
70.875000 2.401560 5.798147 3.339839 3.846516
70.885000 2.400996 5.793458 3.348716 3.847723
70.895000 2.400043 5.787725 3.357186 3.848318
70.905000 2.399458 5.785892 3.364869 3.850073
70.915000 2.399462 5.790221 3.370608 3.853430
70.925000 2.399355 5.797354 3.372882 3.856530
70.935000 2.398662 5.801981 3.370443 3.857029
70.945000 2.397863 5.802015 3.363226 3.854368
70.955000 2.397531 5.799519 3.353146 3.850065
70.965000 2.397637 5.797979 3.342348 3.845988
70.975000 2.397492 5.798476 3.331856 3.842608
70.985000 2.396377 5.799536 3.322469 3.839460
70.995000 2.394813 5.800048 3.315235 3.836699
71.005000 2.394029 5.800366 3.311602 3.835332
71.015000 2.394183 5.801857 3.312805 3.836282
71.025000 2.394518 5.804707 3.318346 3.839191
71.035000 2.394827 5.806626 3.326351 3.842601
71.045000 2.395632 5.805053 3.335584 3.845423
71.055000 2.397136 5.800181 3.345796 3.847704
71.065000 2.398691 5.795455 3.355722 3.849956
71.075000 2.399512 5.794583 3.362860 3.852318
71.085000 2.399703 5.797954 3.365770 3.854476
71.095000 2.399770 5.802281 3.364725 3.855592
71.105000 2.399783 5.803881 3.360658 3.854774
71.115000 2.399472 5.802204 3.354063 3.851913
71.125000 2.398617 5.800077 3.344820 3.847838
71.135000 2.397235 5.799739 3.333920 3.843631
71.145000 2.395627 5.800538 3.323769 3.839978
71.155000 2.394444 5.801215 3.316731 3.837463
71.165000 2.394285 5.802065 3.314123 3.836824
71.175000 2.394992 5.804615 3.315911 3.838506
71.185000 2.395697 5.809269 3.320998 3.841988
71.195000 2.395688 5.813451 3.327548 3.845562
71.205000 2.394807 5.813748 3.334311 3.847622
71.215000 2.393551 5.809995 3.341603 3.848383
71.225000 2.392827 5.806206 3.349869 3.849634
71.235000 2.393035 5.806905 3.358412 3.852784
71.245000 2.393767 5.812572 3.365812 3.857384
71.255000 2.394589 5.819334 3.370090 3.861338
71.265000 2.395151 5.822419 3.369462 3.862344
71.275000 2.394995 5.819775 3.364061 3.859610
71.285000 2.393989 5.813871 3.355991 3.854617
71.295000 2.392415 5.809264 3.347420 3.849700
71.305000 2.390626 5.808081 3.339260 3.845989
71.315000 2.388730 5.809292 3.331824 3.843282
71.325000 2.386952 5.810714 3.326045 3.841237
71.335000 2.385766 5.811302 3.323568 3.840212
71.345000 2.385354 5.811398 3.325488 3.840747
71.355000 2.385672 5.810960 3.331114 3.842582
71.365000 2.386705 5.809242 3.338878 3.844942
71.375000 2.388089 5.806009 3.347391 3.847163
71.385000 2.389109 5.802810 3.355516 3.849145
71.395000 2.388955 5.802544 3.362395 3.851298
71.405000 2.387283 5.806626 3.367377 3.853762
71.415000 2.385111 5.812797 3.370496 3.856135
71.425000 2.384032 5.817007 3.372446 3.857828
71.435000 2.384410 5.816874 3.373721 3.858335
71.445000 2.385301 5.813299 3.373325 3.857308
71.455000 2.385779 5.809613 3.369167 3.854853
71.465000 2.385284 5.809031 3.360622 3.851646
71.475000 2.383735 5.812272 3.349881 3.848629
71.485000 2.381825 5.816734 3.340636 3.846398
71.495000 2.380195 5.818997 3.335404 3.844865
71.505000 2.378998 5.818349 3.333865 3.843737
71.515000 2.377832 5.816276 3.334979 3.843029
71.525000 2.376269 5.813936 3.338968 3.843058
71.535000 2.374992 5.811482 3.345701 3.844058
71.545000 2.374869 5.808755 3.353624 3.845749
71.555000 2.375469 5.806757 3.360754 3.847660
71.565000 2.375756 5.806705 3.366525 3.849662
71.575000 2.375589 5.807821 3.371880 3.851764
71.585000 2.375678 5.808215 3.376906 3.853600
71.595000 2.376411 5.806463 3.379965 3.854280
71.605000 2.377558 5.802618 3.379938 3.853371
71.615000 2.378471 5.799044 3.377527 3.851680
71.625000 2.378783 5.798507 3.373713 3.850334
71.635000 2.378789 5.801148 3.367963 3.849300
71.645000 2.378419 5.805015 3.359463 3.847633
71.655000 2.377483 5.808262 3.350005 3.845250
71.665000 2.376347 5.810214 3.342918 3.843160
71.675000 2.375533 5.811384 3.339803 3.842240
71.685000 2.375310 5.812371 3.340270 3.842650
71.695000 2.375370 5.813116 3.343238 3.843908
71.705000 2.375412 5.813453 3.347912 3.845592
71.715000 2.375581 5.813493 3.354157 3.847744
71.725000 2.375841 5.814047 3.361368 3.850419
71.735000 2.376051 5.815853 3.368394 3.853433
71.745000 2.376592 5.817851 3.374316 3.856253
71.755000 2.377755 5.817968 3.378083 3.857935
71.765000 2.378944 5.815244 3.379273 3.857821
71.775000 2.379221 5.810783 3.378530 3.856178
71.785000 2.378364 5.807075 3.376242 3.853894
71.795000 2.376982 5.805839 3.372302 3.851708
71.805000 2.375548 5.806739 3.366398 3.849562
71.815000 2.374126 5.808309 3.358759 3.847065
71.825000 2.372869 5.809263 3.351210 3.844447
71.835000 2.372197 5.809613 3.345842 3.842550
71.845000 2.372261 5.810494 3.343384 3.842047
71.855000 2.372466 5.812313 3.343641 3.842806
71.865000 2.372491 5.814318 3.346347 3.844385
71.875000 2.372957 5.815671 3.351676 3.846768
71.885000 2.374086 5.816178 3.359350 3.849871
71.895000 2.375099 5.817136 3.367728 3.853321
71.905000 2.375319 5.819709 3.375340 3.856789
71.915000 2.374534 5.822660 3.381309 3.859501
71.925000 2.372993 5.824404 3.384710 3.860702
71.935000 2.371634 5.824880 3.385124 3.860546
71.945000 2.371011 5.824690 3.383007 3.859569
71.955000 2.370765 5.824627 3.379368 3.858253
71.965000 2.370378 5.824922 3.374696 3.856665
71.975000 2.369637 5.824990 3.368614 3.854414
71.985000 2.368651 5.824775 3.361157 3.851527
71.995000 2.367623 5.824472 3.353398 3.848498
72.005000 2.366934 5.823704 3.347101 3.845913
72.015000 2.366965 5.822086 3.344053 3.844368
72.025000 2.367376 5.819570 3.345194 3.844047
72.035000 2.367678 5.817050 3.349873 3.844867
72.045000 2.368217 5.815956 3.356543 3.846905
72.055000 2.369239 5.816413 3.364201 3.849951
72.065000 2.370037 5.817489 3.372057 3.853194
72.075000 2.370090 5.818651 3.379266 3.856002
72.085000 2.369744 5.819728 3.384908 3.858126
72.095000 2.369103 5.820491 3.388272 3.859289
72.105000 2.367984 5.820766 3.389168 3.859306
72.115000 2.366816 5.820824 3.386932 3.858191
72.125000 2.366019 5.821753 3.380909 3.856227
72.135000 2.365415 5.824609 3.372260 3.854095
72.145000 2.364935 5.829074 3.363691 3.852567
72.155000 2.364953 5.833979 3.357211 3.852048
72.165000 2.365722 5.838563 3.353284 3.852523
72.175000 2.367012 5.841336 3.351253 3.853200
72.185000 2.368252 5.840790 3.350252 3.853098
72.195000 2.368888 5.838330 3.350622 3.852614
72.205000 2.369071 5.836990 3.353555 3.853206
72.215000 2.369550 5.838433 3.359677 3.855887
72.225000 2.370207 5.842289 3.368067 3.860188
72.235000 2.370066 5.846144 3.376140 3.864117
72.245000 2.368718 5.847197 3.381613 3.865843
72.255000 2.366873 5.844907 3.384458 3.865412
72.265000 2.365492 5.840530 3.385939 3.863987
72.275000 2.364559 5.836066 3.386097 3.862241
72.285000 2.363562 5.833883 3.383554 3.860333
72.295000 2.362645 5.834881 3.377830 3.858452
72.305000 2.362205 5.837578 3.369928 3.856570
72.315000 2.362167 5.840359 3.361520 3.854682
72.325000 2.362454 5.843127 3.354238 3.853273
72.335000 2.362962 5.845710 3.348638 3.852437
72.345000 2.363092 5.846730 3.344965 3.851596
72.355000 2.362612 5.845332 3.344169 3.850704
72.365000 2.361952 5.843480 3.347157 3.850863
72.375000 2.361139 5.844706 3.353575 3.853140
72.385000 2.359822 5.850608 3.361755 3.857395
72.395000 2.358177 5.858851 3.369904 3.862310
72.405000 2.357104 5.864583 3.376770 3.866153
72.415000 2.357461 5.865066 3.382159 3.868229
72.425000 2.358848 5.861782 3.386026 3.868885
72.435000 2.359961 5.858390 3.387282 3.868544
72.445000 2.360176 5.857430 3.384739 3.867448
72.455000 2.359754 5.858157 3.378652 3.865521
72.465000 2.359211 5.858405 3.371336 3.862984
72.475000 2.358976 5.858327 3.364901 3.860735
72.485000 2.358822 5.859605 3.359279 3.859235
72.495000 2.358002 5.861522 3.353766 3.857763
72.505000 2.356608 5.860979 3.348653 3.855414
72.515000 2.355811 5.856451 3.345266 3.852509
72.525000 2.356264 5.850603 3.344897 3.850588
72.535000 2.357044 5.847961 3.348021 3.851009
72.545000 2.356895 5.850522 3.353781 3.853733
72.555000 2.355920 5.856110 3.360250 3.857427
72.565000 2.355016 5.860559 3.366425 3.860667
72.575000 2.354702 5.861579 3.372430 3.862904
72.585000 2.355067 5.860362 3.377671 3.864367
72.595000 2.355965 5.859977 3.380886 3.865609
72.605000 2.357013 5.862159 3.381312 3.866828
72.615000 2.357715 5.865638 3.379048 3.867467
72.625000 2.357811 5.868172 3.374872 3.866952
72.635000 2.356937 5.869234 3.369471 3.865214
72.645000 2.354503 5.870038 3.362830 3.862457
72.655000 2.351000 5.871690 3.354823 3.859171
72.665000 2.347962 5.873355 3.346693 3.856003
72.675000 2.346303 5.872729 3.341179 3.853404
72.685000 2.345953 5.869215 3.340382 3.851850
72.695000 2.346511 5.865015 3.343816 3.851781
72.705000 2.347863 5.863000 3.349364 3.853409
72.715000 2.349980 5.864013 3.355655 3.856549
72.725000 2.352049 5.865491 3.362492 3.860011
72.735000 2.353109 5.863566 3.369788 3.862154
72.745000 2.352794 5.858048 3.376078 3.862307
72.755000 2.351078 5.853417 3.379285 3.861260
72.765000 2.348453 5.853353 3.378987 3.860264
72.775000 2.345596 5.856602 3.376260 3.859486
72.785000 2.343094 5.859080 3.372352 3.858175
72.795000 2.341501 5.859226 3.367860 3.856196
72.805000 2.341105 5.859024 3.362848 3.854326
72.815000 2.342064 5.860760 3.357132 3.853319
72.825000 2.344095 5.864272 3.350696 3.853021
72.835000 2.346271 5.866473 3.344593 3.852446
72.845000 2.347696 5.864924 3.340900 3.851173
72.855000 2.347893 5.861973 3.340927 3.850264
72.865000 2.346961 5.862376 3.343726 3.851021
72.875000 2.345393 5.867184 3.347458 3.853345
72.885000 2.343815 5.872837 3.351677 3.856109
72.895000 2.343088 5.875096 3.357487 3.858557
72.905000 2.343577 5.872657 3.365185 3.860473
72.915000 2.344565 5.868442 3.372860 3.861956
72.925000 2.345141 5.866701 3.377623 3.863155
72.935000 2.345132 5.868355 3.377721 3.863736
72.945000 2.345074 5.870532 3.373767 3.863124
72.955000 2.345187 5.870025 3.367479 3.860897
72.965000 2.344889 5.867253 3.360665 3.857603
72.975000 2.343878 5.865653 3.354801 3.854777
72.985000 2.342640 5.866485 3.349953 3.853026
72.995000 2.341850 5.867335 3.345850 3.851678
73.005000 2.341496 5.865499 3.343356 3.850117
73.015000 2.341236 5.861537 3.342832 3.848535
73.025000 2.341270 5.859175 3.343352 3.847932
73.035000 2.341623 5.860903 3.344981 3.849169
73.045000 2.341492 5.864930 3.348925 3.851783
73.055000 2.340324 5.867494 3.355803 3.854541
73.065000 2.338888 5.867118 3.364635 3.856880
73.075000 2.338258 5.865371 3.372411 3.858680
73.085000 2.338629 5.864862 3.376384 3.859959
73.095000 2.339756 5.867398 3.376429 3.861194
73.105000 2.341542 5.871794 3.374081 3.862472
73.115000 2.343660 5.874510 3.370387 3.862853
73.125000 2.345356 5.873997 3.365127 3.861493
73.135000 2.345899 5.872206 3.357972 3.858692
73.145000 2.345089 5.871485 3.349969 3.855514
73.155000 2.343338 5.871939 3.343545 3.852941
73.165000 2.341335 5.871686 3.340521 3.851181
73.175000 2.339853 5.869106 3.340696 3.849885
73.185000 2.339271 5.865645 3.342677 3.849198
73.195000 2.339361 5.864749 3.345051 3.849720
73.205000 2.339760 5.866606 3.347727 3.851365
73.215000 2.340618 5.867395 3.352149 3.853387
73.225000 2.342317 5.864064 3.358978 3.855120
73.235000 2.344368 5.857971 3.366703 3.856347
73.245000 2.345487 5.853758 3.372556 3.857267
73.255000 2.344795 5.854150 3.374718 3.857888
73.265000 2.342817 5.857811 3.373874 3.858167
73.275000 2.341086 5.861431 3.371670 3.858062
73.285000 2.340444 5.862262 3.368636 3.857114
73.295000 2.340360 5.860902 3.364047 3.855103
73.305000 2.339872 5.860391 3.357563 3.852609
73.315000 2.338798 5.861920 3.350599 3.850439
73.325000 2.338115 5.864365 3.345285 3.849255
73.335000 2.338191 5.866442 3.342922 3.849185
73.345000 2.338008 5.867930 3.343797 3.849912
73.355000 2.337161 5.870155 3.347034 3.851450
73.365000 2.336485 5.874052 3.351096 3.853878
73.375000 2.336740 5.877573 3.355606 3.856639
73.385000 2.337813 5.877108 3.361216 3.858712
73.395000 2.339043 5.871868 3.367579 3.859496
73.405000 2.339980 5.865649 3.373154 3.859594
73.415000 2.340732 5.863344 3.376852 3.860309
73.425000 2.341755 5.865978 3.378557 3.862097
73.435000 2.342916 5.869746 3.378485 3.863716
73.445000 2.343286 5.870112 3.376276 3.863225
73.455000 2.342261 5.866286 3.371724 3.860090
73.465000 2.339797 5.861317 3.366131 3.855748
73.475000 2.336884 5.858362 3.361298 3.852181
73.485000 2.335248 5.857874 3.358262 3.850461
73.495000 2.335350 5.858393 3.356719 3.850154
73.505000 2.336240 5.859094 3.355485 3.850273
73.515000 2.336975 5.860721 3.354614 3.850770
73.525000 2.337383 5.863821 3.355549 3.852251
73.535000 2.337733 5.867604 3.359405 3.854914
73.545000 2.338196 5.870071 3.365693 3.857987
73.555000 2.338594 5.869747 3.372021 3.860121
73.565000 2.338441 5.867962 3.376372 3.860925
73.575000 2.337533 5.867633 3.379049 3.861405
73.585000 2.336096 5.870901 3.381296 3.862765
73.595000 2.334596 5.877092 3.383366 3.865018
73.605000 2.333801 5.881977 3.384162 3.866647
73.615000 2.333907 5.881911 3.382478 3.866098
73.625000 2.334430 5.877401 3.378161 3.863331
73.635000 2.335203 5.871600 3.372084 3.859629
73.645000 2.336136 5.867512 3.365671 3.856440
73.655000 2.336874 5.865758 3.360344 3.854326
73.665000 2.337199 5.864668 3.357198 3.853022
73.675000 2.337273 5.863127 3.356926 3.852442
73.685000 2.337501 5.861680 3.359288 3.852823
73.695000 2.338032 5.861239 3.362724 3.853998
73.705000 2.338360 5.862038 3.366013 3.855471
73.715000 2.337955 5.862383 3.369569 3.856636
73.725000 2.337165 5.860100 3.373991 3.857085
73.735000 2.337194 5.856639 3.378823 3.857552
73.745000 2.338762 5.856514 3.383402 3.859559
73.755000 2.340971 5.862296 3.387165 3.863477
73.765000 2.342422 5.871060 3.389327 3.867603
73.775000 2.342756 5.876558 3.389463 3.869592
73.785000 2.342486 5.875485 3.387483 3.868484
73.795000 2.342124 5.870947 3.383291 3.865454
73.805000 2.341557 5.869299 3.377376 3.862744
73.815000 2.340366 5.873272 3.371216 3.861618
73.825000 2.338471 5.879591 3.366717 3.861593
73.835000 2.335964 5.882968 3.364895 3.861276
73.845000 2.333056 5.881731 3.365304 3.860030
73.855000 2.330558 5.878911 3.366997 3.858822
73.865000 2.329683 5.877578 3.369791 3.859017
73.875000 2.330610 5.877314 3.373946 3.860623
73.885000 2.332075 5.875207 3.378623 3.861969
73.895000 2.332961 5.870212 3.382715 3.861963
73.905000 2.333394 5.865902 3.386527 3.861941
73.915000 2.334017 5.866566 3.391192 3.863925
73.925000 2.334683 5.871673 3.396628 3.867661
73.935000 2.334721 5.875936 3.400479 3.870379
73.945000 2.334224 5.874231 3.400539 3.869665
73.955000 2.333891 5.867374 3.397324 3.866196
73.965000 2.333748 5.862581 3.392486 3.862938
73.975000 2.333093 5.865570 3.386423 3.861695
73.985000 2.331874 5.873845 3.379412 3.861710
73.995000 2.331045 5.880685 3.373110 3.861613
74.005000 2.331332 5.882860 3.369454 3.861215
74.015000 2.332182 5.882407 3.369192 3.861260
74.025000 2.332431 5.883121 3.371687 3.862413
74.035000 2.331693 5.886116 3.375659 3.864489
74.045000 2.330731 5.888893 3.379844 3.866489
74.055000 2.330809 5.888692 3.383767 3.867756
74.065000 2.332190 5.886229 3.387801 3.868740
74.075000 2.333834 5.885601 3.391984 3.870473
74.085000 2.334814 5.889210 3.395683 3.873236
74.095000 2.334454 5.893885 3.398449 3.875596
74.105000 2.332421 5.893934 3.400032 3.875462
74.115000 2.329702 5.887255 3.400106 3.872354
74.125000 2.327613 5.878237 3.398246 3.868032
74.135000 2.326531 5.873542 3.393936 3.864669
74.145000 2.326264 5.875060 3.387912 3.863079
74.155000 2.326368 5.878342 3.382372 3.862361
74.165000 2.326615 5.878054 3.378850 3.861173
