# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run05_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run06_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run07_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run08_eV_ps^-1_THz^-1_A^-2_K^-1
4.1393017599e+01 1.3762920383e-10 5.5423050116e-10 -1.5010549530e-10 -6.2321675261e-10 3.6577686836e-10 9.3284002655e-10 4.6417511530e-10 3.7681119531e-10
4.1405749995e+01 1.3350904835e-10 5.3013051443e-10 -1.5670693145e-10 -6.2567641956e-10 3.5557513894e-10 8.9040634728e-10 4.3814791007e-10 3.5723680061e-10
4.1418482390e+01 1.3196162525e-10 5.0528996785e-10 -1.6366359493e-10 -6.2739347718e-10 3.4348673690e-10 8.4540762739e-10 4.1329355629e-10 3.3946766804e-10
4.1431214786e+01 1.3285278983e-10 4.7974813353e-10 -1.7094869663e-10 -6.2845305389e-10 3.2971601009e-10 7.9789229709e-10 3.8962918245e-10 3.2359510962e-10
4.1443947181e+01 1.3601845465e-10 4.5354512514e-10 -1.7852784510e-10 -6.2894118366e-10 3.1448287568e-10 7.4792991980e-10 3.6715478854e-10 3.0969142575e-10
4.1456679577e+01 1.4126240837e-10 4.2671965376e-10 -1.8636601540e-10 -6.2893484432e-10 2.9801948393e-10 6.9560943101e-10 3.4585775359e-10 2.9780644000e-10
4.1469411972e+01 1.4836051373e-10 3.9931155253e-10 -1.9442637246e-10 -6.2851010802e-10 2.8056586245e-10 6.4103825775e-10 3.2570652507e-10 2.8796628168e-10
4.1482144367e+01 1.5706508812e-10 3.7136018707e-10 -2.0266764659e-10 -6.2773217948e-10 2.6236704328e-10 5.8433967696e-10 3.0665783100e-10 2.8017994150e-10
4.1494876763e+01 1.6710855402e-10 3.4290680244e-10 -2.1105001610e-10 -6.2666264095e-10 2.4367127430e-10 5.2565809876e-10 2.8864946788e-10 2.7443149838e-10
4.1507609158e+01 1.7820389529e-10 3.1399054921e-10 -2.1953230179e-10 -6.2535401844e-10 2.2472283686e-10 4.6514849983e-10 2.7160931572e-10 2.7068442753e-10
4.1520341554e+01 1.9005104545e-10 2.8465362620e-10 -2.2807042830e-10 -6.2384887615e-10 2.0576009971e-10 4.0298787064e-10 2.5545083051e-10 2.6887972732e-10
4.1533073949e+01 2.0234126822e-10 2.5494015842e-10 -2.3662484550e-10 -6.2218162768e-10 1.8701357276e-10 3.3936200712e-10 2.4007845326e-10 2.6893779240e-10
4.1545806345e+01 2.1476099049e-10 2.2489306469e-10 -2.4515482668e-10 -6.2038034729e-10 1.6870261715e-10 2.7446991346e-10 2.2538580698e-10 2.7075841368e-10
4.1558538740e+01 2.2699253238e-10 1.9455872351e-10 -2.5362417033e-10 -6.1846043053e-10 1.5102805906e-10 2.0852344985e-10 2.1125840117e-10 2.7422452446e-10
4.1571271136e+01 2.3872396347e-10 1.6398538347e-10 -2.6199667493e-10 -6.1643002800e-10 1.3417543335e-10 1.4174292977e-10 1.9757579544e-10 2.7920126391e-10
4.1584003531e+01 2.4964937658e-10 1.3322129316e-10 -2.7024156920e-10 -6.1428913969e-10 1.1830858898e-10 7.4355182780e-11 1.8421538579e-10 2.8553316744e-10
4.1596735926e+01 2.5947262947e-10 1.0232068551e-10 -2.7832989194e-10 -6.1203142626e-10 1.0356894763e-10 6.5937305895e-12 1.7104897893e-10 2.9305446862e-10
4.1609468322e+01 2.6791327678e-10 7.1336858382e-11 -2.8623992223e-10 -6.0964330339e-10 9.0074298900e-11 -6.1303326220e-11 1.5795225803e-10 3.0158347993e-10
4.1622200717e+01 2.7470748269e-10 4.0326849844e-11 -2.9395174924e-10 -6.0710303617e-10 7.7913517883e-11 -1.2909744680e-10 1.4479721007e-10 3.1092821199e-10
4.1634933113e+01 2.7961541306e-10 9.3505031172e-12 -3.0145541757e-10 -6.0438526721e-10 6.7152125628e-11 -1.9654718447e-10 1.3146564842e-10 3.2088731008e-10
4.1647665508e+01 2.8241831504e-10 -2.1528598377e-11 -3.0874459193e-10 -6.0146011102e-10 5.7826265289e-11 -2.6341338201e-10 1.1784115338e-10 3.3125099068e-10
4.1660397904e+01 2.8292581798e-10 -5.2246871218e-11 -3.1581565219e-10 -5.9829768209e-10 4.9945204340e-11 -3.2946093270e-10 1.0381565312e-10 3.4180572412e-10
4.1673130299e+01 2.8097474705e-10 -8.2736056732e-11 -3.2267674368e-10 -5.9486266122e-10 4.3489481084e-11 -3.9445778534e-10 8.9291316883e-11 3.5233142503e-10
4.1685862695e+01 2.7643496394e-10 -1.1292602615e-10 -3.2934053694e-10 -5.9112063478e-10 3.8413684892e-11 -4.5818009544e-10 7.4181185972e-11 3.6261081760e-10
4.1698595090e+01 2.6920662900e-10 -1.4274384554e-10 -3.3582422767e-10 -5.8703900043e-10 3.4646456205e-11 -5.2041072832e-10 5.8412058593e-11 3.7242475298e-10
4.1711327486e+01 2.5922266533e-10 -1.7211564593e-10 -3.4215044183e-10 -5.8258606142e-10 3.2092340027e-11 -5.8094190070e-10 4.1922452450e-11 3.8155782845e-10
4.1724059881e+01 2.4644967137e-10 -2.0096568825e-10 -3.4834904566e-10 -5.7773374350e-10 3.0632712676e-11 -6.3957751423e-10 2.4667743294e-11 3.8980213356e-10
4.1736792276e+01 2.3088728208e-10 -2.2921636331e-10 -3.5445714570e-10 -5.7245940614e-10 3.0129488770e-11 -6.9613124463e-10 6.6215171762e-12 3.9695256744e-10
4.1749524672e+01 2.1256807766e-10 -2.5678725681e-10 -3.6051094349e-10 -5.6674403131e-10 3.0425121231e-11 -7.5043147281e-10 -1.2229748402e-11 4.0281714072e-10
4.1762257067e+01 1.9155876998e-10 -2.8360356470e-10 -3.6655388082e-10 -5.6057403467e-10 3.1348161765e-11 -8.0232146096e-10 -3.1878841441e-11 4.0721322934e-10
4.1774989463e+01 1.6795317545e-10 -3.0958300256e-10 -3.7263211462e-10 -5.5394579375e-10 3.2713260869e-11 -8.5165600647e-10 -5.2301421442e-11 4.0997038420e-10
4.1787721858e+01 1.4187796444e-10 -3.3465048585e-10 -3.7879180182e-10 -5.4686021417e-10 3.4326728309e-11 -8.9830663719e-10 -7.3456019408e-11 4.1093407725e-10
4.1800454254e+01 1.1348545175e-10 -3.5872718983e-10 -3.8508362454e-10 -5.3932906900e-10 3.5987459873e-11 -9.4216152331e-10 -9.5281333340e-11 4.0996298558e-10
4.1813186649e+01 8.2953413969e-11 -3.8173999357e-10 -3.9155464475e-10 -5.3137137629e-10 3.7491571105e-11 -9.8312644605e-10 -1.1770073574e-10 4.0693358041e-10
4.1825919045e+01 5.0482488619e-11 -4.0361689818e-10 -3.9825463951e-10 -5.2301430467e-10 3.8636104298e-11 -1.0211159921e-09 -1.4062047062e-10 4.0173984614e-10
4.1838651440e+01 1.6293664438e-11 -4.2428842945e-10 -4.0522614561e-10 -5.1429407898e-10 3.9219028491e-11 -1.0560702841e-09 -1.6392965348e-10 3.9429402957e-10
4.1851383835e+01 -1.9375095272e-11 -4.4369066731e-10 -4.1251350991e-10 -5.0525598028e-10 3.9047580199e-11 -1.0879479363e-09 -1.8750568033e-10 3.8452841932e-10
4.1864116231e+01 -5.6271499216e-11 -4.6176216027e-10 -4.2015474397e-10 -4.9595253459e-10 3.7935483170e-11 -1.1167049211e-09 -2.1120972017e-10 3.7239328545e-10
4.1876848626e+01 -9.4132532923e-11 -4.7845019020e-10 -4.2818206716e-10 -4.8644532416e-10 3.5710362363e-11 -1.1423306719e-09 -2.3489482851e-10 3.5785870573e-10
4.1889581022e+01 -1.3268715094e-10 -4.9370375944e-10 -4.3662335464e-10 -4.7680136494e-10 3.2211890458e-11 -1.1648243083e-09 -2.5840053836e-10 3.4091635437e-10
4.1902313417e+01 -1.7165919721e-10 -5.0748051021e-10 -4.4549580211e-10 -4.6709491786e-10 2.7300128578e-11 -1.1841919941e-09 -2.8156097373e-10 3.2157397650e-10
4.1915045813e+01 -2.1077142051e-10 -5.1974491062e-10 -4.5481072257e-10 -4.5740567758e-10 2.0850892555e-11 -1.2004768761e-09 -3.0420304662e-10 2.9986035180e-10
4.1927778208e+01 -2.4974748226e-10 -5.3046862862e-10 -4.6457246018e-10 -4.4781786686e-10 1.2763166908e-11 -1.2137044903e-09 -3.2615186605e-10 2.7582140787e-10
4.1940510604e+01 -2.8831706710e-10 -5.3963062560e-10 -4.7477133104e-10 -4.3841842534e-10 2.9563246033e-12 -1.2239347141e-09 -3.4722965622e-10 2.4952251476e-10
4.1953242999e+01 -3.2621533533e-10 -5.4721855888e-10 -4.8539158750e-10 -4.2929610388e-10 -8.6270927060e-12 -1.2312309471e-09 -3.6725891179e-10 2.2104374609e-10
4.1965975394e+01 -3.6318739472e-10 -5.5322906228e-10 -4.9640673910e-10 -4.2054146459e-10 -2.2020447931e-11 -1.2356539471e-09 -3.8606708567e-10 1.9048128385e-10
4.1978707790e+01 -3.9899176842e-10 -5.5766400591e-10 -5.0777878330e-10 -4.1224325834e-10 -3.7231155051e-11 -1.2373014552e-09 -4.0348469587e-10 1.5794488980e-10
4.1991440185e+01 -4.3339911729e-10 -5.6053741552e-10 -5.1945929153e-10 -4.0448933038e-10 -5.4246239602e-11 -1.2362571235e-09 -4.1935379959e-10 1.2355874826e-10
4.2004172581e+01 -4.6619908451e-10 -5.6187079726e-10 -5.3139176228e-10 -3.9736662033e-10 -7.3025851439e-11 -1.2326186931e-09 -4.3352114185e-10 8.7457345478e-11
4.2016904976e+01 -4.9719865288e-10 -5.6169126760e-10 -5.4350795571e-10 -3.9095301161e-10 -9.3507898479e-11 -1.2264883076e-09 -4.4584933405e-10 4.9786967987e-11
4.2029637372e+01 -5.2622241856e-10 -5.6003809865e-10 -5.5573121510e-10 -3.8532457640e-10 -1.1561082694e-10 -1.2179760358e-09 -4.5621306769e-10 1.0699896150e-11
4.2042369767e+01 -5.5311615031e-10 -5.5695617282e-10 -5.6797664792e-10 -3.8054923628e-10 -1.3922806085e-10 -1.2071945880e-09 -4.6450407263e-10 -2.9640351270e-11
4.2055102163e+01 -5.7774660693e-10 -5.5249691789e-10 -5.8015239283e-10 -3.7668766786e-10 -1.6423634280e-10 -1.1942645995e-09 -4.7063048603e-10 -7.1068850710e-11
4.2067834558e+01 -6.0000518773e-10 -5.4672204716e-10 -5.9215717610e-10 -3.7379058592e-10 -1.9049573391e-10 -1.1792917362e-09 -4.7451802429e-10 -1.1341421653e-10
4.2080566953e+01 -6.1979880638e-10 -5.3969607912e-10 -6.0388737091e-10 -3.7190146028e-10 -2.1785054059e-10 -1.1623983945e-09 -4.7611440042e-10 -1.5650412654e-10
4.2093299349e+01 -6.3706266750e-10 -5.3149194768e-10 -6.1523382969e-10 -3.7105017643e-10 -2.4613116805e-10 -1.1437016875e-09 -4.7538815205e-10 -2.0016157590e-10
4.2106031744e+01 -6.5174931534e-10 -5.2218539193e-10 -6.2608523280e-10 -3.7125937491e-10 -2.7515968076e-10 -1.1233204893e-09 -4.7232746955e-10 -2.4421236936e-10
4.2118764140e+01 -6.6383502200e-10 -5.1185869629e-10 -6.3632754548e-10 -3.7253720630e-10 -3.0474516874e-10 -1.1013745547e-09 -4.6694560496e-10 -2.8848390379e-10
4.2131496535e+01 -6.7331522443e-10 -5.0059788538e-10 -6.4584763800e-10 -3.7488113486e-10 -3.3469672198e-10 -1.0779774746e-09 -4.5927690544e-10 -3.3280423162e-10
4.2144228931e+01 -6.8020452441e-10 -4.8848991890e-10 -6.5453419072e-10 -3.7827821021e-10 -3.6481694328e-10 -1.0532410787e-09 -4.4937609202e-10 -3.7700786736e-10
4.2156961326e+01 -6.8453668853e-10 -4.7562643176e-10 -6.6227950413e-10 -3.8270135429e-10 -3.9491028890e-10 -1.0272763163e-09 -4.3732457016e-10 -4.2093082399e-10
4.2169693722e+01 -6.8636282302e-10 -4.6209812385e-10 -6.6897859386e-10 -3.8811307437e-10 -4.2477843486e-10 -1.0001923755e-09 -4.2321997230e-10 -4.6441557656e-10
4.2182426117e+01 -6.8574863586e-10 -4.4799943525e-10 -6.7453552589e-10 -3.9446455748e-10 -4.5423139794e-10 -9.7209228057e-10 -4.0718499259e-10 -5.0731284161e-10
4.2195158513e+01 -6.8277534942e-10 -4.3342106584e-10 -6.7886160653e-10 -4.0169630430e-10 -4.8308382862e-10 -9.4307641422e-10 -3.8935927336e-10 -5.4947670722e-10
4.2207890908e+01 -6.7753787524e-10 -4.1845558560e-10 -6.8187357230e-10 -4.0973885371e-10 -5.1115751336e-10 -9.1324603960e-10 -3.6990256041e-10 -5.9077199412e-10
4.2220623303e+01 -6.7014025097e-10 -4.0319275936e-10 -6.8350445040e-10 -4.1851242954e-10 -5.3828628632e-10 -8.8269185332e-10 -3.4898956443e-10 -6.3106985404e-10
4.2233355699e+01 -6.6069929081e-10 -3.8771954680e-10 -6.8369450833e-10 -4.2792922277e-10 -5.6431491729e-10 -8.5150719361e-10 -3.2681086252e-10 -6.7024748867e-10
4.2246088094e+01 -6.4933819724e-10 -3.7212197255e-10 -6.8239758918e-10 -4.3789370847e-10 -5.8910096519e-10 -8.1978275708e-10 -3.0357019365e-10 -7.0819404991e-10
4.2258820490e+01 -6.3618838622e-10 -3.5647858084e-10 -6.7958201661e-10 -4.4830481934e-10 -6.1251728024e-10 -7.8760043481e-10 -2.7948211483e-10 -7.4480399043e-10
4.2271552885e+01 -6.2138492419e-10 -3.4087118856e-10 -6.7522878484e-10 -4.5905562868e-10 -6.3445024320e-10 -7.5504652067e-10 -2.5477109954e-10 -7.7998075361e-10
4.2284285281e+01 -6.0507109105e-10 -3.2537123356e-10 -6.6933517875e-10 -4.7003483567e-10 -6.5480365769e-10 -7.2219850300e-10 -2.2966703027e-10 -8.1363696087e-10
4.2297017676e+01 -5.8738834150e-10 -3.1004585246e-10 -6.6191115375e-10 -4.8112896598e-10 -6.7349899110e-10 -6.8913915345e-10 -2.0440249400e-10 -8.4569356878e-10
4.2309750072e+01 -5.6848360591e-10 -2.9495853517e-10 -6.5298295594e-10 -4.9222363966e-10 -6.9047092629e-10 -6.5594331874e-10 -1.7921458524e-10 -8.7607752771e-10
4.2322482467e+01 -5.4850016418e-10 -2.8016977944e-10 -6.4259131203e-10 -5.0320230328e-10 -7.0567449746e-10 -6.2268760666e-10 -1.5433769395e-10 -9.0472421685e-10
4.2335214862e+01 -5.2758494669e-10 -2.6573091953e-10 -6.3079142931e-10 -5.1395184476e-10 -7.1907804690e-10 -5.8944774448e-10 -1.3000260414e-10 -9.3157650766e-10
4.2347947258e+01 -5.0588123335e-10 -2.5168842746e-10 -6.1765299570e-10 -5.2436150663e-10 -7.3066832214e-10 -5.5629857889e-10 -1.0643739529e-10 -9.5658476384e-10
4.2360679653e+01 -4.8353139146e-10 -2.3808699861e-10 -6.0325836964e-10 -5.3432279549e-10 -7.4044430376e-10 -5.2331319550e-10 -8.3856624399e-11 -9.7970684139e-10
4.2373412049e+01 -4.6067322528e-10 -2.2496072493e-10 -5.8770348513e-10 -5.4373283278e-10 -7.4842313657e-10 -4.9056908267e-10 -6.2470340945e-11 -1.0009062155e-09
4.2386144444e+01 -4.3744271384e-10 -2.1234304382e-10 -5.7109423160e-10 -5.5249698109e-10 -7.5463197428e-10 -4.5813844545e-10 -4.2470564423e-11 -1.0201519806e-09
4.2398876840e+01 -4.1397036049e-10 -2.0025980006e-10 -5.5354645387e-10 -5.6052453342e-10 -7.5911279856e-10 -4.2609789165e-10 -2.4040299324e-11 -1.0374197867e-09
4.2411609235e+01 -3.9038393078e-10 -1.8873139646e-10 -5.3518595221e-10 -5.6773556869e-10 -7.6191713657e-10 -3.9452490962e-10 -7.3418156410e-12 -1.0526927763e-09
4.2424341631e+01 -3.6680388935e-10 -1.7777653402e-10 -5.1614667221e-10 -5.7405713914e-10 -7.6310708040e-10 -3.6349434607e-10 7.4779421343e-12 -1.0659569014e-09
4.2437074026e+01 -3.4334796301e-10 -1.6740710658e-10 -4.9656436953e-10 -5.7942843229e-10 -7.6275120935e-10 -3.3308545045e-10 2.0293665508e-11 -1.0772056063e-09
4.2449806421e+01 -3.2012749028e-10 -1.5763237113e-10 -4.7658294519e-10 -5.8379760134e-10 -7.6092922371e-10 -3.0337483057e-10 3.0999878984e-11 -1.0864360812e-09
4.2462538817e+01 -2.9724833405e-10 -1.4845700294e-10 -4.5634720522e-10 -5.8712295151e-10 -7.5772175053e-10 -2.7444393725e-10 3.9511751418e-11 -1.0936539455e-09
4.2475271212e+01 -2.7481088151e-10 -1.3988268509e-10 -4.3600286073e-10 -5.8937686133e-10 -7.5321775756e-10 -2.4636990662e-10 4.5768070962e-11 -1.0988638818e-09
4.2488003608e+01 -2.5291095682e-10 -1.3190932407e-10 -4.1569290766e-10 -5.9054049390e-10 -7.4750621257e-10 -2.1923348507e-10 4.9730704168e-11 -1.1020827477e-09
4.2500736003e+01 -2.3163708323e-10 -1.2453289917e-10 -3.9555871294e-10 -5.9060805323e-10 -7.4068071705e-10 -1.9311180874e-10 5.1382342237e-11 -1.1033292739e-09
4.2513468399e+01 -2.1107230834e-10 -1.1774677153e-10 -3.7573883784e-10 -5.8958497306e-10 -7.3283209226e-10 -1.6808466422e-10 5.0731549419e-11 -1.1026259372e-09
4.2526200794e+01 -1.9129511668e-10 -1.1154430230e-10 -3.5636261227e-10 -5.8748818850e-10 -7.2405301296e-10 -1.4422669568e-10 4.7808111272e-11 -1.1000036432e-09
4.2538933190e+01 -1.7237605310e-10 -1.0591548643e-10 -3.3755348338e-10 -5.8434568324e-10 -7.1443430041e-10 -1.2161348069e-10 4.2664143509e-11 -1.0954951705e-09
4.2551665585e+01 -1.5438228574e-10 -1.0085134745e-10 -3.1942584794e-10 -5.8019431606e-10 -7.0406492235e-10 -1.0031695132e-10 3.5373325720e-11 -1.0891426633e-09
4.2564397980e+01 -1.3737213046e-10 -9.6337953101e-11 -3.0208324228e-10 -5.7508661299e-10 -6.9302921283e-10 -8.0405614343e-11 2.6029531097e-11 -1.0809892019e-09
4.2577130376e+01 -1.2139970507e-10 -9.2365017832e-11 -2.8561915681e-10 -5.6907781691e-10 -6.8140779887e-10 -6.1943133470e-11 1.4745834779e-11 -1.0710872324e-09
4.2589862771e+01 -1.0651380689e-10 -8.8917767848e-11 -2.7011269182e-10 -5.6223494379e-10 -6.6927852727e-10 -4.4989914400e-11 1.6529903192e-12 -1.0594929467e-09
4.2602595167e+01 -9.2754344388e-11 -8.5984608525e-11 -2.5563091062e-10 -5.5463406579e-10 -6.5671461108e-10 -2.9597909552e-11 -1.3102400359e-11 -1.0462662829e-09
4.2615327562e+01 -8.0157265314e-11 -8.3549831018e-11 -2.4222784396e-10 -5.4635397197e-10 -6.4378370287e-10 -1.5817310245e-11 -2.9359329364e-11 -1.0314765446e-09
4.2628059958e+01 -6.8749719842e-11 -8.1599746191e-11 -2.2994331351e-10 -5.3748250755e-10 -6.3054696798e-10 -3.6859801084e-12 -4.6944438254e-11 -1.0151949083e-09
4.2640792353e+01 -5.8555490613e-11 -8.0120826671e-11 -2.1880103125e-10 -5.2811385715e-10 -6.1706371825e-10 6.7626199791e-12 -6.5673821038e-11 -9.9750004288e-10
4.2653524749e+01 -4.9588175529e-11 -7.9098159339e-11 -2.0881212915e-10 -5.1833948848e-10 -6.0338770503e-10 1.5505595731e-11 -8.5356630176e-11 -9.7847249014e-10
4.2666257144e+01 -4.1855988090e-11 -7.8517109725e-11 -1.9997172001e-10 -5.0826083113e-10 -5.8956433895e-10 2.2527977805e-11 -1.0579408493e-10 -9.5820309387e-10
4.2678989540e+01 -3.5361392346e-11 -7.8362826424e-11 -1.9226532323e-10 -4.9797388092e-10 -5.7563903065e-10 2.7826244005e-11 -1.2678388870e-10 -9.3677988823e-10
4.2691721935e+01 -3.0098730107e-11 -7.8620245775e-11 -1.8565945239e-10 -4.8757825617e-10 -5.6165070351e-10 3.1406558176e-11 -1.4812464641e-10 -9.1430120924e-10
4.2704454330e+01 -2.6053947165e-11 -7.9273845943e-11 -1.8011247577e-10 -4.7717176397e-10 -5.4763457395e-10 3.3283889660e-11 -1.6961171756e-10 -8.9086632947e-10
4.2717186726e+01 -2.3207969953e-11 -8.0307637567e-11 -1.7556828103e-10 -4.6685040016e-10 -5.3362307813e-10 3.3487296589e-11 -1.9104605096e-10 -8.6657639454e-10
4.2729919121e+01 -2.1533420142e-11 -8.1705444278e-11 -1.7196170543e-10 -4.5670472684e-10 -5.1964494521e-10 3.2055523140e-11 -2.1223075902e-10 -8.4153816929e-10
4.2742651517e+01 -2.0996439866e-11 -8.3450154655e-11 -1.6921672581e-10 -4.4682258926e-10 -5.0572612414e-10 2.9039641184e-11 -2.3297932141e-10 -8.1585748199e-10
4.2755383912e+01 -2.1556052893e-11 -8.5523909236e-11 -1.6725098373e-10 -4.3728639895e-10 -4.9189163710e-10 2.4500408633e-11 -2.5310963512e-10 -7.8964484362e-10
4.2768116308e+01 -2.3164438412e-11 -8.7908381036e-11 -1.6597307037e-10 -4.2817222808e-10 -4.7816279927e-10 1.8510030544e-11 -2.7245230833e-10 -7.6300889208e-10
4.2780848703e+01 -2.5767387331e-11 -9.0583933998e-11 -1.6528614668e-10 -4.1954709261e-10 -4.6456185260e-10 1.1152159119e-11 -2.9084867703e-10 -7.3605920178e-10
4.2793581099e+01 -2.9304667329e-11 -9.3530090520e-11 -1.6508975348e-10 -4.1147166915e-10 -4.5110825878e-10 2.5210131511e-12 -3.0815359973e-10 -7.0890441063e-10
4.2806313494e+01 -3.3710022852e-11 -9.6725157435e-11 -1.6528071646e-10 -4.0399757811e-10 -4.3782147952e-10 -7.2812636207e-12 -3.2423671954e-10 -6.8165034693e-10
4.2819045889e+01 -3.8912178986e-11 -1.0014669354e-10 -1.6575405122e-10 -3.9716738368e-10 -4.2472190326e-10 -1.8144602512e-11 -3.3898120207e-10 -6.5440564855e-10
4.2831778285e+01 -4.4834750194e-11 -1.0377057452e-10 -1.6640567843e-10 -3.9101377879e-10 -4.1182621146e-10 -2.9946607144e-11 -3.5228662022e-10 -6.2726958807e-10
4.2844510680e+01 -5.1397326328e-11 -1.0757230208e-10 -1.6713151874e-10 -3.8556112464e-10 -3.9915479256e-10 -4.2562239493e-11 -3.6407162264e-10 -6.0034331112e-10
4.2857243076e+01 -5.8516020189e-11 -1.1152382470e-10 -1.6783201799e-10 -3.8082182823e-10 -3.8672803500e-10 -5.5857479928e-11 -3.7426832727e-10 -5.7372047104e-10
4.2869975471e+01 -6.6103878208e-11 -1.1560064406e-10 -1.6841305225e-10 -3.7679887813e-10 -3.7456354699e-10 -6.9696371610e-11 -3.8282846511e-10 -5.4748910200e-10
4.2882707867e+01 -7.4071884314e-11 -1.1977087494e-10 -1.6877959256e-10 -3.7348502935e-10 -3.6268440455e-10 -8.3938731062e-11 -3.8971951274e-10 -5.2173630162e-10
4.2895440262e+01 -8.2330100698e-11 -1.2400768141e-10 -1.6885018550e-10 -3.7086660703e-10 -3.5110877192e-10 -9.8440676499e-11 -3.9492522424e-10 -4.9653792912e-10
4.2908172658e+01 -9.0787631311e-11 -1.2828001979e-10 -1.6854790288e-10 -3.6891499354e-10 -3.3985833500e-10 -1.1305947085e-10 -3.9844711411e-10 -4.7196797066e-10
4.2920905053e+01 -9.9354492714e-11 -1.3255516332e-10 -1.6780396182e-10 -3.6759867325e-10 -3.2895403827e-10 -1.2765237705e-10 -4.0030195027e-10 -4.4808917397e-10
4.2933637448e+01 -1.0794161408e-10 -1.3680281637e-10 -1.6655681974e-10 -3.6687390467e-10 -3.1841766032e-10 -1.4207806690e-10 -4.0051939206e-10 -4.2496054068e-10
4.2946369844e+01 -1.1646229737e-10 -1.4099006517e-10 -1.6475850965e-10 -3.6669042584e-10 -3.0827033097e-10 -1.5620128801e-10 -3.9914667808e-10 -4.0263170707e-10
4.2959102239e+01 -1.2483285616e-10 -1.4508418296e-10 -1.6236739981e-10 -3.6699163542e-10 -2.9853216066e-10 -1.6988872518e-10 -3.9624060282e-10 -3.8114669021e-10
4.2971834635e+01 -1.3297343699e-10 -1.4905225597e-10 -1.5935434800e-10 -3.6771567950e-10 -2.8922529864e-10 -1.8301569261e-10 -3.9187211434e-10 -3.6053920532e-10
4.2984567030e+01 -1.4080929704e-10 -1.5286193145e-10 -1.5569808583e-10 -3.6879517986e-10 -2.8036957732e-10 -1.9546331612e-10 -3.8612135597e-10 -3.4083828493e-10
4.2997299426e+01 -1.4827025650e-10 -1.5648132420e-10 -1.5139001544e-10 -3.7015813964e-10 -2.7198334630e-10 -2.0712196730e-10 -3.7907784666e-10 -3.2206172319e-10
4.3010031821e+01 -1.5529361903e-10 -1.5987911002e-10 -1.4642877928e-10 -3.7173120351e-10 -2.6408439912e-10 -2.1789372905e-10 -3.7083813706e-10 -3.0422450463e-10
4.3022764217e+01 -1.6182207264e-10 -1.6302489979e-10 -1.4082713837e-10 -3.7343739368e-10 -2.5669117807e-10 -2.2768896142e-10 -3.6150635042e-10 -2.8733046903e-10
4.3035496612e+01 -1.6780633635e-10 -1.6588905240e-10 -1.3460237895e-10 -3.7520335485e-10 -2.4981730633e-10 -2.3643105662e-10 -3.5119111748e-10 -2.7137952275e-10
4.3048229007e+01 -1.7320543392e-10 -1.6844351634e-10 -1.2778382424e-10 -3.7694848674e-10 -2.4347714849e-10 -2.4405573454e-10 -3.4000494542e-10 -2.5636351795e-10
4.3060961403e+01 -1.7798623758e-10 -1.7066192321e-10 -1.2040686121e-10 -3.7860305651e-10 -2.3768228890e-10 -2.5051007415e-10 -3.2806115281e-10 -2.4226831296e-10
4.3073693798e+01 -1.8212328549e-10 -1.7252061622e-10 -1.1251647024e-10 -3.8009189762e-10 -2.3244273642e-10 -2.5575832514e-10 -3.1547386952e-10 -2.2907517711e-10
4.3086426194e+01 -1.8560115452e-10 -1.7399836973e-10 -1.0416233790e-10 -3.8134799410e-10 -2.2776673911e-10 -2.5977380686e-10 -3.0235830726e-10 -2.1675994784e-10
4.3099158589e+01 -1.8841263503e-10 -1.7507508016e-10 -9.5400124025e-11 -3.8230795248e-10 -2.2365930140e-10 -2.6254744966e-10 -2.8882760427e-10 -2.0529387357e-10
4.3111890985e+01 -1.9055825636e-10 -1.7573391661e-10 -8.6292095211e-11 -3.8291471862e-10 -2.2012320355e-10 -2.6408083851e-10 -2.7498930950e-10 -1.9464417562e-10
4.3124623380e+01 -1.9204887856e-10 -1.7596113384e-10 -7.6901423094e-11 -3.8311486089e-10 -2.1715927962e-10 -2.6439017554e-10 -2.6095079159e-10 -1.8477657686e-10
4.3137355776e+01 -1.9290342007e-10 -1.7574635278e-10 -6.7296528532e-11 -3.8286309822e-10 -2.1476715891e-10 -2.6350469499e-10 -2.4681229733e-10 -1.7565305403e-10
4.3150088171e+01 -1.9314609244e-10 -1.7508302809e-10 -5.7545108352e-11 -3.8212501701e-10 -2.1294155896e-10 -2.6146507824e-10 -2.3266929557e-10 -1.6723099485e-10
4.3162820567e+01 -1.9281202208e-10 -1.7396639101e-10 -4.7719203562e-11 -3.8086710929e-10 -2.1167840208e-10 -2.5832389409e-10 -2.1861130526e-10 -1.5947181414e-10
4.3175552962e+01 -1.9194096232e-10 -1.7239700257e-10 -3.7888049553e-11 -3.7907216824e-10 -2.1096851348e-10 -2.5414374962e-10 -2.0471876723e-10 -1.5232980906e-10
4.3188285357e+01 -1.9058004951e-10 -1.7037785492e-10 -2.8119886173e-11 -3.7672479832e-10 -2.1079984543e-10 -2.4899817070e-10 -1.9106788529e-10 -1.4576395944e-10
