# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 8 jobs
2.5566650058e+01 -1.4124968139e-01 6.4371698377e-02
2.5579382454e+01 -1.3881753848e-01 6.4537499118e-02
2.5592114849e+01 -1.3612845803e-01 6.4714000664e-02
2.5604847245e+01 -1.3318251787e-01 6.4897526996e-02
2.5617579640e+01 -1.2998316695e-01 6.5084647340e-02
2.5630312036e+01 -1.2653494429e-01 6.5272436124e-02
2.5643044431e+01 -1.2284683328e-01 6.5458237562e-02
2.5655776826e+01 -1.1892729802e-01 6.5639754871e-02
2.5668509222e+01 -1.1478998062e-01 6.5815124945e-02
2.5681241617e+01 -1.1044801555e-01 6.5982675839e-02
2.5693974013e+01 -1.0591706030e-01 6.6140485318e-02
2.5706706408e+01 -1.0121566713e-01 6.6287164128e-02
2.5719438804e+01 -9.6362878561e-02 6.6421117038e-02
2.5732171199e+01 -9.1378947415e-02 6.6540754435e-02
2.5744903595e+01 -8.6285934994e-02 6.6644092775e-02
2.5757635990e+01 -8.1106210369e-02 6.6729288639e-02
2.5770368385e+01 -7.5862581042e-02 6.6793924490e-02
2.5783100781e+01 -7.0579019115e-02 6.6835734517e-02
2.5795833176e+01 -6.5278495868e-02 6.6851629269e-02
2.5808565572e+01 -5.9984727545e-02 6.6839228826e-02
2.5821297967e+01 -5.4720815853e-02 6.6794983146e-02
2.5834030363e+01 -4.9508830789e-02 6.6716049979e-02
2.5846762758e+01 -4.4370549534e-02 6.6599347431e-02
2.5859495154e+01 -3.9325616628e-02 6.6441553612e-02
2.5872227549e+01 -3.4394175456e-02 6.6240341388e-02
2.5884959944e+01 -2.9593006036e-02 6.5993003932e-02
2.5897692340e+01 -2.4938550847e-02 6.5697587403e-02
2.5910424735e+01 -2.0445404969e-02 6.5352722320e-02
2.5923157131e+01 -1.6125730088e-02 6.4957943131e-02
2.5935889526e+01 -1.1990370696e-02 6.4513295950e-02
2.5948621922e+01 -8.0477623151e-03 6.4019772519e-02
2.5961354317e+01 -4.3050023776e-03 6.3479512878e-02
2.5974086713e+01 -7.6710341422e-04 6.2895368277e-02
2.5986819108e+01 2.5635865311e-03 6.2271748250e-02
2.5999551503e+01 5.6860062020e-03 6.1613772463e-02
2.6012283899e+01 8.6007642204e-03 6.0927776856e-02
2.6025016294e+01 1.1310290755e-02 6.0220971018e-02
2.6037748690e+01 1.3819150215e-02 5.9502001623e-02
2.6050481085e+01 1.6132562438e-02 5.8779604410e-02
2.6063213481e+01 1.8258111177e-02 5.8063833863e-02
2.6075945876e+01 2.0203296931e-02 5.7364880881e-02
2.6088678272e+01 2.1977740300e-02 5.6693102402e-02
2.6101410667e+01 2.3591254897e-02 5.6058988003e-02
2.6114143063e+01 2.5054783553e-02 5.5472306087e-02
2.6126875458e+01 2.6379690432e-02 5.4942562931e-02
2.6139607853e+01 2.7577154505e-02 5.4477932223e-02
2.6152340249e+01 2.8659215661e-02 5.4084880715e-02
2.6165072644e+01 2.9637854883e-02 5.3768721067e-02
2.6177805040e+01 3.0524463329e-02 5.3532638502e-02
2.6190537435e+01 3.1330333450e-02 5.3377201348e-02
2.6203269831e+01 3.2065991606e-02 5.3301454203e-02
2.6216002226e+01 3.2742404276e-02 5.3302097470e-02
2.6228734622e+01 3.3367966463e-02 5.3373282875e-02
2.6241467017e+01 3.3952406422e-02 5.3508088566e-02
2.6254199412e+01 3.4502986096e-02 5.3697546311e-02
2.6266931808e+01 3.5026458215e-02 5.3931382861e-02
2.6279664203e+01 3.5528455435e-02 5.4198724525e-02
2.6292396599e+01 3.6013780016e-02 5.4487979284e-02
2.6305128994e+01 3.6485821505e-02 5.4787483019e-02
2.6317861390e+01 3.6946747857e-02 5.5085854631e-02
2.6330593785e+01 3.7397844261e-02 5.5371966118e-02
2.6343326181e+01 3.7838904176e-02 5.5635405564e-02
2.6356058576e+01 3.8268945277e-02 5.5866852478e-02
2.6368790971e+01 3.8685830118e-02 5.6057855575e-02
2.6381523367e+01 3.9085878825e-02 5.6200962611e-02
2.6394255762e+01 3.9465537430e-02 5.6290600347e-02
2.6406988158e+01 3.9818917983e-02 5.6321561422e-02
2.6419720553e+01 4.0140619235e-02 5.6290520565e-02
2.6432452949e+01 4.0423969527e-02 5.6195147242e-02
2.6445185344e+01 4.0661264121e-02 5.6034100389e-02
2.6457917740e+01 4.0845197355e-02 5.5807334253e-02
2.6470650135e+01 4.0967517454e-02 5.5515627711e-02
2.6483382530e+01 4.1019783595e-02 5.5160453736e-02
2.6496114926e+01 4.0993090106e-02 5.4743824000e-02
2.6508847321e+01 4.0878962186e-02 5.4268539823e-02
2.6521579717e+01 4.0668846795e-02 5.3737474781e-02
2.6534312112e+01 4.0354457898e-02 5.3153937164e-02
2.6547044508e+01 3.9927747047e-02 5.2520948258e-02
2.6559776903e+01 3.9380504526e-02 5.1841571554e-02
2.6572509299e+01 3.8706493247e-02 5.1118695605e-02
2.6585241694e+01 3.7898769934e-02 5.0354925909e-02
2.6597974090e+01 3.6951726091e-02 4.9552527467e-02
2.6610706485e+01 3.5860883085e-02 4.8713417562e-02
2.6623438880e+01 3.4621768415e-02 4.7839161565e-02
2.6636171276e+01 3.3232095098e-02 4.6931050282e-02
2.6648903671e+01 3.1689472951e-02 4.5990554059e-02
2.6661636067e+01 2.9993676965e-02 4.5018793135e-02
2.6674368462e+01 2.8145223259e-02 4.4017397193e-02
2.6687100858e+01 2.6145856295e-02 4.2988211576e-02
2.6699833253e+01 2.3998483112e-02 4.1933874737e-02
2.6712565649e+01 2.1707131369e-02 4.0857970737e-02
2.6725298044e+01 1.9277762631e-02 3.9764946641e-02
2.6738030439e+01 1.6716521618e-02 3.8661189456e-02
2.6750762835e+01 1.4031729815e-02 3.7554290197e-02
2.6763495230e+01 1.1232193745e-02 3.6453974905e-02
2.6776227626e+01 8.3281131119e-03 3.5371788469e-02
2.6788960021e+01 5.3306752708e-03 3.4321356943e-02
2.6801692417e+01 2.2517796393e-03 3.3318444955e-02
2.6814424812e+01 -8.9548427096e-04 3.2380227499e-02
2.6827157208e+01 -4.0976547314e-03 3.1525408225e-02
2.6839889603e+01 -7.3402862166e-03 3.0772890039e-02
2.6852621998e+01 -1.0608582961e-02 3.0141217468e-02
2.6865354394e+01 -1.3887665941e-02 2.9647161119e-02
2.6878086789e+01 -1.7161750927e-02 2.9304094631e-02
2.6890819185e+01 -2.0415557879e-02 2.9121094901e-02
2.6903551580e+01 -2.3633502933e-02 2.9101481925e-02
2.6916283976e+01 -2.6800378601e-02 2.9242442798e-02
2.6929016371e+01 -2.9901060777e-02 2.9535031344e-02
2.6941748767e+01 -3.2921108358e-02 2.9964709236e-02
2.6954481162e+01 -3.5846329990e-02 3.0512496335e-02
2.6967213557e+01 -3.8663597441e-02 3.1156244132e-02
2.6979945953e+01 -4.1360297489e-02 3.1872039812e-02
2.6992678348e+01 -4.3924860075e-02 3.2635387837e-02
2.7005410744e+01 -4.6346734872e-02 3.3422210219e-02
2.7018143139e+01 -4.8616416747e-02 3.4209648464e-02
2.7030875535e+01 -5.0725457270e-02 3.4976569363e-02
2.7043607930e+01 -5.2666748360e-02 3.5703853179e-02
2.7056340326e+01 -5.4434473614e-02 3.6374653510e-02
2.7069072721e+01 -5.6023843652e-02 3.6974433386e-02
2.7081805117e+01 -5.7431573594e-02 3.7491011355e-02
2.7094537512e+01 -5.8655465289e-02 3.7914625095e-02
2.7107269907e+01 -5.9694685929e-02 3.8237628343e-02
2.7120002303e+01 -6.0549469689e-02 3.8454783656e-02
2.7132734698e+01 -6.1221260966e-02 3.8562875855e-02
2.7145467094e+01 -6.1712528620e-02 3.8560804522e-02
2.7158199489e+01 -6.2026685221e-02 3.8449401771e-02
2.7170931885e+01 -6.2168011613e-02 3.8231476921e-02
2.7183664280e+01 -6.2141658985e-02 3.7911568469e-02
2.7196396676e+01 -6.1953227747e-02 3.7496008108e-02
2.7209129071e+01 -6.1609153248e-02 3.6992747507e-02
2.7221861466e+01 -6.1116011495e-02 3.6411292588e-02
2.7234593862e+01 -6.0480773631e-02 3.5762711830e-02
2.7247326257e+01 -5.9710584897e-02 3.5059394920e-02
2.7260058653e+01 -5.8812530945e-02 3.4315088853e-02
2.7272791048e+01 -5.7793742536e-02 3.3544762609e-02
2.7285523444e+01 -5.6661094269e-02 3.2764396587e-02
2.7298255839e+01 -5.5421164821e-02 3.1990907487e-02
2.7310988235e+01 -5.4080072799e-02 3.1241801560e-02
2.7323720630e+01 -5.2643573617e-02 3.0534923777e-02
2.7336453025e+01 -5.1116816225e-02 2.9887997333e-02
2.7349185421e+01 -4.9504400527e-02 2.9318067570e-02
2.7361917816e+01 -4.7810252530e-02 2.8840920872e-02
2.7374650212e+01 -4.6037628331e-02 2.8470318788e-02
2.7387382607e+01 -4.4189154539e-02 2.8217355731e-02
2.7400115003e+01 -4.2266820383e-02 2.8089805997e-02
2.7412847398e+01 -4.0271897061e-02 2.8091605000e-02
2.7425579794e+01 -3.8205277906e-02 2.8222790474e-02
2.7438312189e+01 -3.6067084677e-02 2.8479478257e-02
2.7451044584e+01 -3.3857161611e-02 2.8854231616e-02
2.7463776980e+01 -3.1574966259e-02 2.9336689277e-02
2.7476509375e+01 -2.9219619305e-02 2.9914277309e-02
2.7489241771e+01 -2.6790190313e-02 3.0572814629e-02
2.7501974166e+01 -2.4285605462e-02 3.1297343839e-02
2.7514706562e+01 -2.1704944979e-02 3.2072658188e-02
2.7527438957e+01 -1.9047365324e-02 3.2883661443e-02
2.7540171353e+01 -1.6312447423e-02 3.3715869693e-02
2.7552903748e+01 -1.3500181268e-02 3.4555475250e-02
2.7565636144e+01 -1.0611044863e-02 3.5389588739e-02
2.7578368539e+01 -7.6462908996e-03 3.6206238151e-02
2.7591100934e+01 -4.6076554407e-03 3.6994466116e-02
2.7603833330e+01 -1.4980449268e-03 3.7744253053e-02
2.7616565725e+01 1.6789407098e-03 3.8446577358e-02
2.7629298121e+01 4.9185675623e-03 3.9093342197e-02
2.7642030516e+01 8.2153323233e-03 3.9677409064e-02
2.7654762912e+01 1.1562471762e-02 4.0192441944e-02
2.7667495307e+01 1.4952221994e-02 4.0633056773e-02
2.7680227703e+01 1.8375940124e-02 4.0994738036e-02
2.7692960098e+01 2.1823580266e-02 4.1273582425e-02
2.7705692493e+01 2.5284823446e-02 4.1466818119e-02
2.7718424889e+01 2.8747868145e-02 4.1572177685e-02
2.7731157284e+01 3.2200394236e-02 4.1588382445e-02
2.7743889680e+01 3.5629497153e-02 4.1514789517e-02
2.7756622075e+01 3.9021082975e-02 4.1351327790e-02
2.7769354471e+01 4.2361770510e-02 4.1099072871e-02
2.7782086866e+01 4.5636686079e-02 4.0759333531e-02
2.7794819262e+01 4.8831763323e-02 4.0334462399e-02
2.7807551657e+01 5.1932461994e-02 3.9827252095e-02
2.7820284052e+01 5.4924633080e-02 3.9241158483e-02
2.7833016448e+01 5.7794595042e-02 3.8580409825e-02
2.7845748843e+01 6.0529338051e-02 3.7849854342e-02
2.7858481239e+01 6.3116165529e-02 3.7054798211e-02
2.7871213634e+01 6.5543663873e-02 3.6201400321e-02
2.7883946030e+01 6.7801434912e-02 3.5296311107e-02
2.7896678425e+01 6.9880000520e-02 3.4346932539e-02
2.7909410821e+01 7.1771964967e-02 3.3361475745e-02
2.7922143216e+01 7.3470515225e-02 3.2348754131e-02
2.7934875611e+01 7.4971180218e-02 3.1318473653e-02
2.7947608007e+01 7.6270798814e-02 3.0281159566e-02
2.7960340402e+01 7.7368073562e-02 2.9248186093e-02
2.7973072798e+01 7.8262931498e-02 2.8231602231e-02
2.7985805193e+01 7.8958094744e-02 2.7244677903e-02
2.7998537589e+01 7.9457207740e-02 2.6301078994e-02
2.8011269984e+01 7.9766045136e-02 2.5415036511e-02
2.8024002380e+01 7.9892259061e-02 2.4601225720e-02
2.8036734775e+01 7.9844684622e-02 2.3873678664e-02
2.8049467171e+01 7.9634321366e-02 2.3245823718e-02
2.8062199566e+01 7.9272875383e-02 2.2729171051e-02
2.8074931961e+01 7.8774135945e-02 2.2332886894e-02
2.8087664357e+01 7.8152447265e-02 2.2062657234e-02
2.8100396752e+01 7.7423647333e-02 2.1920312393e-02
2.8113129148e+01 7.6603788013e-02 2.1903165139e-02
2.8125861543e+01 7.5709989983e-02 2.2004542353e-02
2.8138593939e+01 7.4759777189e-02 2.2213973450e-02
2.8151326334e+01 7.3770639011e-02 2.2517847614e-02
2.8164058730e+01 7.2760533626e-02 2.2900562673e-02
2.8176791125e+01 7.1747026734e-02 2.3345327045e-02
2.8189523520e+01 7.0746838988e-02 2.3834760687e-02
2.8202255916e+01 6.9777062359e-02 2.4352045827e-02
2.8214988311e+01 6.8853227195e-02 2.4880991256e-02
2.8227720707e+01 6.7990156181e-02 2.5406495952e-02
2.8240453102e+01 6.7201800433e-02 2.5914906242e-02
2.8253185498e+01 6.6500606882e-02 2.6393882755e-02
2.8265917893e+01 6.5897680510e-02 2.6832576809e-02
2.8278650289e+01 6.5402696029e-02 2.7221561753e-02
2.8291382684e+01 6.5023692730e-02 2.7552839460e-02
2.8304115079e+01 6.4767046385e-02 2.7819742445e-02
2.8316847475e+01 6.4637550389e-02 2.8016935027e-02
2.8329579870e+01 6.4637970980e-02 2.8140373117e-02
2.8342312266e+01 6.4769579918e-02 2.8187098734e-02
2.8355044661e+01 6.5031892182e-02 2.8155418425e-02
2.8367777057e+01 6.5422466043e-02 2.8044700943e-02
2.8380509452e+01 6.5937669039e-02 2.7855322102e-02
2.8393241848e+01 6.6571801545e-02 2.7588748198e-02
2.8405974243e+01 6.7318034084e-02 2.7247361609e-02
2.8418706638e+01 6.8167998260e-02 2.6834528257e-02
2.8431439034e+01 6.9112289075e-02 2.6354499877e-02
2.8444171429e+01 7.0140164273e-02 2.5812409165e-02
2.8456903825e+01 7.1240008746e-02 2.5214278203e-02
2.8469636220e+01 7.2399613324e-02 2.4566925003e-02
2.8482368616e+01 7.3605841124e-02 2.3878006338e-02
2.8495101011e+01 7.4845240650e-02 2.3156043094e-02
2.8507833407e+01 7.6104164176e-02 2.2410272245e-02
2.8520565802e+01 7.7368703611e-02 2.1650744051e-02
2.8533298198e+01 7.8625008711e-02 2.0888224760e-02
2.8546030593e+01 7.9859635465e-02 2.0134145668e-02
2.8558762988e+01 8.1059269737e-02 1.9400513480e-02
2.8571495384e+01 8.2211270773e-02 1.8699670718e-02
2.8584227779e+01 8.3303634479e-02 1.8044084393e-02
2.8596960175e+01 8.4325012294e-02 1.7445955583e-02
2.8609692570e+01 8.5265187782e-02 1.6916610225e-02
2.8622424966e+01 8.6114710649e-02 1.6466038881e-02
2.8635157361e+01 8.6865437259e-02 1.6102115014e-02
2.8647889757e+01 8.7510175816e-02 1.5829946588e-02
2.8660622152e+01 8.8042998690e-02 1.5651445999e-02
2.8673354547e+01 8.8459250612e-02 1.5564967779e-02
2.8686086943e+01 8.8755446764e-02 1.5565511265e-02
2.8698819338e+01 8.8929441812e-02 1.5644963910e-02
2.8711551734e+01 8.8980271494e-02 1.5793005330e-02
2.8724284129e+01 8.8908188010e-02 1.5997611202e-02
2.8737016525e+01 8.8714670672e-02 1.6246101878e-02
2.8749748920e+01 8.8402091095e-02 1.6525804594e-02
2.8762481316e+01 8.7974214901e-02 1.6824531422e-02
2.8775213711e+01 8.7435519615e-02 1.7131149912e-02
2.8787946106e+01 8.6791415238e-02 1.7435808097e-02
2.8800678502e+01 8.6048084321e-02 1.7730006914e-02
2.8813410897e+01 8.5212509008e-02 1.8006853732e-02
2.8826143293e+01 8.4291995916e-02 1.8260951628e-02
2.8838875688e+01 8.3294625464e-02 1.8488478193e-02
2.8851608084e+01 8.2228632315e-02 1.8687099016e-02
2.8864340479e+01 8.1102471936e-02 1.8855900633e-02
2.8877072875e+01 7.9925053958e-02 1.8995488692e-02
2.8889805270e+01 7.8704827618e-02 1.9107585967e-02
2.8902537665e+01 7.7450561955e-02 1.9195195756e-02
2.8915270061e+01 7.6170701305e-02 1.9262579397e-02
2.8928002456e+01 7.4873726154e-02 1.9314948293e-02
2.8940734852e+01 7.3566983782e-02 1.9357860656e-02
2.8953467247e+01 7.2258626252e-02 1.9398215383e-02
2.8966199643e+01 7.0955154197e-02 1.9442554626e-02
2.8978932038e+01 6.9663401453e-02 1.9498067634e-02
2.8991664434e+01 6.8389073275e-02 1.9571311523e-02
2.9004396829e+01 6.7137650724e-02 1.9668567668e-02
2.9017129225e+01 6.5913854078e-02 1.9795154140e-02
2.9029861620e+01 6.4721597821e-02 1.9955337770e-02
2.9042594015e+01 6.3564281717e-02 2.0152069870e-02
2.9055326411e+01 6.2444761593e-02 2.0386815606e-02
2.9068058806e+01 6.1364966804e-02 2.0659571960e-02
2.9080791202e+01 6.0326388101e-02 2.0968851256e-02
2.9093523597e+01 5.9329890817e-02 2.1311782202e-02
2.9106255993e+01 5.8375699105e-02 2.1684338032e-02
2.9118988388e+01 5.7463624374e-02 2.2081609323e-02
2.9131720784e+01 5.6592829923e-02 2.2497945572e-02
2.9144453179e+01 5.5762095977e-02 2.2927316927e-02
2.9157185574e+01 5.4969845256e-02 2.3363555588e-02
2.9169917970e+01 5.4214039888e-02 2.3800544609e-02
2.9182650365e+01 5.3492442751e-02 2.4232464834e-02
2.9195382761e+01 5.2802428449e-02 2.4653935194e-02
2.9208115156e+01 5.2141394231e-02 2.5060100786e-02
2.9220847552e+01 5.1506273417e-02 2.5446781586e-02
2.9233579947e+01 5.0894244651e-02 2.5810518872e-02
2.9246312343e+01 5.0302171843e-02 2.6148570125e-02
2.9259044738e+01 4.9726949491e-02 2.6458980781e-02
2.9271777133e+01 4.9165605941e-02 2.6740527487e-02
2.9284509529e+01 4.8615067507e-02 2.6992627321e-02
2.9297241924e+01 4.8072506337e-02 2.7215370126e-02
2.9309974320e+01 4.7535131450e-02 2.7409482616e-02
2.9322706715e+01 4.7000402085e-02 2.7576079405e-02
2.9335439111e+01 4.6465738024e-02 2.7716694202e-02
2.9348171506e+01 4.5928966454e-02 2.7833198802e-02
2.9360903902e+01 4.5388040064e-02 2.7927607305e-02
2.9373636297e+01 4.4841073786e-02 2.8001996927e-02
2.9386368692e+01 4.4286401031e-02 2.8058449786e-02
2.9399101088e+01 4.3722804569e-02 2.8098909760e-02
2.9411833483e+01 4.3148924200e-02 2.8125069828e-02
2.9424565879e+01 4.2563954689e-02 2.8138400904e-02
2.9437298274e+01 4.1967119653e-02 2.8139940528e-02
2.9450030670e+01 4.1357906570e-02 2.8130353278e-02
2.9462763065e+01 4.0736104734e-02 2.8109947528e-02
2.9475495461e+01 4.0101758969e-02 2.8078540663e-02
2.9488227856e+01 3.9454924084e-02 2.8035556246e-02
2.9500960252e+01 3.8795984968e-02 2.7980109999e-02
2.9513692647e+01 3.8125560644e-02 2.7910936970e-02
2.9526425042e+01 3.7444448816e-02 2.7826604331e-02
2.9539157438e+01 3.6753737470e-02 2.7725441962e-02
2.9551889833e+01 3.6054436768e-02 2.7605747368e-02
2.9564622229e+01 3.5347991468e-02 2.7465820407e-02
2.9577354624e+01 3.4635977628e-02 2.7304031204e-02
2.9590087020e+01 3.3920129938e-02 2.7118917699e-02
2.9602819415e+01 3.3202354130e-02 2.6909295510e-02
2.9615551811e+01 3.2484824568e-02 2.6674251694e-02
2.9628284206e+01 3.1769693127e-02 2.6413263795e-02
2.9641016601e+01 3.1059445146e-02 2.6126242271e-02
2.9653748997e+01 3.0356766934e-02 2.5813551397e-02
2.9666481392e+01 2.9664330041e-02 2.5476031886e-02
2.9679213788e+01 2.8985125483e-02 2.5115061978e-02
2.9691946183e+01 2.8322077619e-02 2.4732457770e-02
2.9704678579e+01 2.7678517941e-02 2.4330617137e-02
2.9717410974e+01 2.7057620431e-02 2.3912348443e-02
2.9730143370e+01 2.6462812035e-02 2.3480977808e-02
2.9742875765e+01 2.5897507421e-02 2.3040177109e-02
2.9755608160e+01 2.5365209017e-02 2.2594025345e-02
2.9768340556e+01 2.4869478442e-02 2.2146920354e-02
2.9781072951e+01 2.4413792929e-02 2.1703347850e-02
2.9793805347e+01 2.4001708737e-02 2.1268032139e-02
2.9806537742e+01 2.3636552226e-02 2.0845664220e-02
2.9819270138e+01 2.3321603436e-02 2.0440815227e-02
2.9832002533e+01 2.3060086046e-02 2.0057805227e-02
2.9844734929e+01 2.2854941815e-02 1.9700654393e-02
2.9857467324e+01 2.2708990667e-02 1.9372798221e-02
2.9870199719e+01 2.2624596848e-02 1.9077079182e-02
2.9882932115e+01 2.2603998914e-02 1.8815596386e-02
2.9895664510e+01 2.2649003934e-02 1.8589640561e-02
2.9908396906e+01 2.2761077547e-02 1.8399637289e-02
2.9921129301e+01 2.2941179826e-02 1.8245123393e-02
2.9933861697e+01 2.3189895148e-02 1.8124779662e-02
2.9946594092e+01 2.3507291417e-02 1.8036525813e-02
2.9959326488e+01 2.3892832008e-02 1.7977631166e-02
2.9972058883e+01 2.4345711110e-02 1.7944811575e-02
2.9984791279e+01 2.4864219485e-02 1.7934410197e-02
2.9997523674e+01 2.5446250084e-02 1.7942515218e-02
3.0010256069e+01 2.6089214773e-02 1.7965205834e-02
3.0022988465e+01 2.6789797100e-02 1.7998542558e-02
3.0035720860e+01 2.7544269425e-02 1.8038914647e-02
3.0048453256e+01 2.8348212940e-02 1.8082918971e-02
3.0061185651e+01 2.9196830102e-02 1.8127598575e-02
3.0073918047e+01 3.0084772790e-02 1.8170447538e-02
3.0086650442e+01 3.1006243966e-02 1.8209511410e-02
3.0099382838e+01 3.1955128090e-02 1.8243385233e-02
3.0112115233e+01 3.2924867850e-02 1.8271176119e-02
3.0124847628e+01 3.3908725152e-02 1.8292617528e-02
3.0137580024e+01 3.4899729026e-02 1.8307960901e-02
3.0150312419e+01 3.5890586230e-02 1.8317993892e-02
3.0163044815e+01 3.6874258794e-02 1.8323964591e-02
3.0175777210e+01 3.7843473048e-02 1.8327523240e-02
3.0188509606e+01 3.8791105370e-02 1.8330706707e-02
3.0201242001e+01 3.9710202194e-02 1.8335791502e-02
3.0213974397e+01 4.0594119420e-02 1.8345251309e-02
3.0226706792e+01 4.1436430604e-02 1.8361591028e-02
3.0239439187e+01 4.2231245185e-02 1.8387265605e-02
3.0252171583e+01 4.2973045936e-02 1.8424615687e-02
3.0264903978e+01 4.3656972719e-02 1.8475693173e-02
3.0277636374e+01 4.4278676212e-02 1.8542158092e-02
3.0290368769e+01 4.4834497517e-02 1.8625226363e-02
3.0303101165e+01 4.5321651019e-02 1.8725581036e-02
3.0315833560e+01 4.5737889860e-02 1.8843305467e-02
3.0328565956e+01 4.6081986215e-02 1.8977852601e-02
3.0341298351e+01 4.6353353030e-02 1.9128116543e-02
3.0354030746e+01 4.6552404282e-02 1.9292351942e-02
3.0366763142e+01 4.6680296175e-02 1.9468351388e-02
3.0379495537e+01 4.6739042796e-02 1.9653409023e-02
3.0392227933e+01 4.6731396634e-02 1.9844437364e-02
3.0404960328e+01 4.6661050447e-02 2.0038180043e-02
3.0417692724e+01 4.6532361658e-02 2.0231116517e-02
3.0430425119e+01 4.6350281967e-02 2.0419668086e-02
3.0443157515e+01 4.6120526524e-02 2.0600379637e-02
3.0455889910e+01 4.5849403470e-02 2.0769846192e-02
3.0468622306e+01 4.5543628970e-02 2.0924882606e-02
3.0481354701e+01 4.5210258504e-02 2.1062607308e-02
3.0494087096e+01 4.4856813393e-02 2.1180458837e-02
3.0506819492e+01 4.4491004232e-02 2.1276274032e-02
3.0519551887e+01 4.4120580677e-02 2.1348323694e-02
3.0532284283e+01 4.3753349618e-02 2.1395328436e-02
3.0545016678e+01 4.3397104435e-02 2.1416468462e-02
3.0557749074e+01 4.3059430607e-02 2.1411449577e-02
3.0570481469e+01 4.2747617396e-02 2.1380322827e-02
3.0583213865e+01 4.2468620787e-02 2.1323800553e-02
3.0595946260e+01 4.2228876066e-02 2.1242826528e-02
3.0608678655e+01 4.2034381315e-02 2.1138884143e-02
3.0621411051e+01 4.1890496255e-02 2.1013804578e-02
3.0634143446e+01 4.1801676046e-02 2.0869652525e-02
3.0646875842e+01 4.1771930123e-02 2.0708887050e-02
3.0659608237e+01 4.1804328537e-02 2.0534154609e-02
3.0672340633e+01 4.1901018572e-02 2.0348205271e-02
3.0685073028e+01 4.2063464793e-02 2.0153967373e-02
3.0697805424e+01 4.2292000283e-02 1.9954363045e-02
3.0710537819e+01 4.2586268542e-02 1.9752315996e-02
3.0723270214e+01 4.2944801043e-02 1.9550675502e-02
3.0736002610e+01 4.3365484885e-02 1.9352167090e-02
3.0748735005e+01 4.3845174179e-02 1.9159354143e-02
3.0761467401e+01 4.4379944158e-02 1.8974616483e-02
3.0774199796e+01 4.4965184170e-02 1.8800044810e-02
3.0786932192e+01 4.5595440523e-02 1.8637562415e-02
3.0799664587e+01 4.6264676008e-02 1.8488800540e-02
3.0812396983e+01 4.6966258462e-02 1.8355153880e-02
3.0825129378e+01 4.7693118262e-02 1.8237783314e-02
3.0837861773e+01 4.8437669194e-02 1.8137667349e-02
3.0850594169e+01 4.9192134098e-02 1.8055549161e-02
3.0863326564e+01 4.9948437531e-02 1.7992006863e-02
3.0876058960e+01 5.0698430472e-02 1.7947448121e-02
3.0888791355e+01 5.1433856073e-02 1.7922199208e-02
3.0901523751e+01 5.2146646013e-02 1.7916359530e-02
3.0914256146e+01 5.2828848431e-02 1.7929937973e-02
3.0926988542e+01 5.3472732297e-02 1.7962762941e-02
3.0939720937e+01 5.4070996905e-02 1.8014510305e-02
3.0952453333e+01 5.4616764061e-02 1.8084634231e-02
3.0965185728e+01 5.5103573557e-02 1.8172370325e-02
3.0977918123e+01 5.5525727694e-02 1.8276695536e-02
3.0990650519e+01 5.5878088494e-02 1.8396325824e-02
3.1003382914e+01 5.6156182681e-02 1.8529646499e-02
3.1016115310e+01 5.6356343922e-02 1.8674717955e-02
3.1028847705e+01 5.6475796157e-02 1.8829341275e-02
3.1041580101e+01 5.6512377589e-02 1.8990940972e-02
3.1054312496e+01 5.6464944014e-02 1.9156730791e-02
3.1067044892e+01 5.6333031740e-02 1.9323602191e-02
3.1079777287e+01 5.6117258091e-02 1.9488318032e-02
3.1092509682e+01 5.5818780942e-02 1.9647417508e-02
3.1105242078e+01 5.5439854584e-02 1.9797387422e-02
3.1117974473e+01 5.4983267128e-02 1.9934685756e-02
3.1130706869e+01 5.4452708820e-02 2.0055792226e-02
3.1143439264e+01 5.3852469524e-02 2.0157254230e-02
3.1156171660e+01 5.3187485708e-02 2.0235860262e-02
3.1168904055e+01 5.2463283513e-02 2.0288549899e-02
3.1181636451e+01 5.1685876868e-02 2.0312618517e-02
3.1194368846e+01 5.0861758706e-02 2.0305612353e-02
3.1207101241e+01 4.9997716160e-02 2.0265520853e-02
3.1219833637e+01 4.9100804862e-02 2.0190760322e-02
3.1232566032e+01 4.8178381997e-02 2.0080132373e-02
3.1245298428e+01 4.7237790512e-02 1.9933019738e-02
3.1258030823e+01 4.6286370830e-02 1.9749205471e-02
3.1270763219e+01 4.5331604279e-02 1.9529035203e-02
3.1283495614e+01 4.4380651700e-02 1.9273349509e-02
3.1296228010e+01 4.3440530544e-02 1.8983556040e-02
3.1308960405e+01 4.2518024145e-02 1.8661476925e-02
3.1321692800e+01 4.1619483969e-02 1.8309500329e-02
3.1334425196e+01 4.0750935154e-02 1.7930496522e-02
3.1347157591e+01 3.9917754209e-02 1.7527723661e-02
3.1359889987e+01 3.9125034914e-02 1.7104941312e-02
3.1372622382e+01 3.8377116226e-02 1.6666228175e-02
3.1385354778e+01 3.7677799572e-02 1.6216028116e-02
3.1398087173e+01 3.7030245836e-02 1.5759114685e-02
3.1410819569e+01 3.6436898896e-02 1.5300416544e-02
