# freq_w_over_2pi_THz  kappa_x_avg_Wm-1K-1THz-1  std_Wm-1K-1THz-1  stderr_Wm-1K-1THz-1
2.44461993e+01 -1.67032111e-03 6.61372663e-03 3.30686332e-03
2.44780302e+01 -1.74251558e-03 6.42730934e-03 3.21365467e-03
2.45098612e+01 -1.81529453e-03 6.24720191e-03 3.12360095e-03
2.45416922e+01 -1.88785358e-03 6.07415967e-03 3.03707983e-03
2.45735232e+01 -1.95936778e-03 5.90858997e-03 2.95429498e-03
2.46053542e+01 -2.02906294e-03 5.75054098e-03 2.87527049e-03
2.46371852e+01 -2.09619675e-03 5.59978402e-03 2.79989201e-03
2.46690162e+01 -2.16004041e-03 5.45579510e-03 2.72789755e-03
2.47008472e+01 -2.21992602e-03 5.31777445e-03 2.65888722e-03
2.47326782e+01 -2.27522425e-03 5.18475641e-03 2.59237820e-03
2.47645091e+01 -2.32534745e-03 5.05561987e-03 2.52780994e-03
2.47963401e+01 -2.36975853e-03 4.92916111e-03 2.46458055e-03
2.48281711e+01 -2.40798422e-03 4.80414204e-03 2.40207102e-03
2.48600021e+01 -2.43960370e-03 4.67932896e-03 2.33966448e-03
2.48918331e+01 -2.46425490e-03 4.55353648e-03 2.27676824e-03
2.49236641e+01 -2.48162757e-03 4.42573200e-03 2.21286600e-03
2.49554951e+01 -2.49147150e-03 4.29494290e-03 2.14747145e-03
2.49873261e+01 -2.49360533e-03 4.16038104e-03 2.08019052e-03
2.50191571e+01 -2.48790585e-03 4.02146015e-03 2.01073007e-03
2.50509880e+01 -2.47432061e-03 3.87773851e-03 1.93886925e-03
2.50828190e+01 -2.45281297e-03 3.72894925e-03 1.86447463e-03
2.51146500e+01 -2.42347771e-03 3.57510371e-03 1.78755185e-03
2.51464810e+01 -2.38639596e-03 3.41630255e-03 1.70815127e-03
2.51783120e+01 -2.34174186e-03 3.25294425e-03 1.62647212e-03
2.52101430e+01 -2.28973265e-03 3.08558071e-03 1.54279035e-03
2.52419740e+01 -2.23061545e-03 2.91496799e-03 1.45748400e-03
2.52738050e+01 -2.16471670e-03 2.74215069e-03 1.37107534e-03
2.53056360e+01 -2.09238827e-03 2.56836798e-03 1.28418399e-03
2.53374669e+01 -2.01400279e-03 2.39514743e-03 1.19757372e-03
2.53692979e+01 -1.93000852e-03 2.22438629e-03 1.11219315e-03
2.54011289e+01 -1.84084509e-03 2.05833230e-03 1.02916615e-03
2.54329599e+01 -1.74699878e-03 1.89973463e-03 9.49867316e-04
2.54647909e+01 -1.64897461e-03 1.75188755e-03 8.75943777e-04
2.54966219e+01 -1.54730267e-03 1.61869112e-03 8.09345559e-04
2.55284529e+01 -1.44251350e-03 1.50457204e-03 7.52286018e-04
2.55602839e+01 -1.33515828e-03 1.41419948e-03 7.07099739e-04
2.55921148e+01 -1.22578390e-03 1.35184161e-03 6.75920806e-04
2.56239458e+01 -1.11495455e-03 1.32043901e-03 6.60219506e-04
2.56557768e+01 -1.00321699e-03 1.32065828e-03 6.60329141e-04
2.56876078e+01 -8.91123320e-04 1.35054820e-03 6.75274100e-04
2.57194388e+01 -7.79197220e-04 1.40597358e-03 7.02986791e-04
2.57512698e+01 -6.67976605e-04 1.48167192e-03 7.40835959e-04
2.57831008e+01 -5.57949216e-04 1.57220985e-03 7.86104924e-04
2.58149318e+01 -4.49620044e-04 1.67270587e-03 8.36352933e-04
2.58467628e+01 -3.43438792e-04 1.77902171e-03 8.89510857e-04
2.58785937e+01 -2.39843412e-04 1.88784650e-03 9.43923248e-04
2.59104247e+01 -1.39246766e-04 1.99658028e-03 9.98290141e-04
2.59422557e+01 -4.20289268e-05 2.10319574e-03 1.05159787e-03
2.59740867e+01 5.14684538e-05 2.20615370e-03 1.10307685e-03
2.60059177e+01 1.40925017e-04 2.30426459e-03 1.15213229e-03
2.60377487e+01 2.26060211e-04 2.39663625e-03 1.19831812e-03
2.60695797e+01 3.06632662e-04 2.48262214e-03 1.24131107e-03
2.61014107e+01 3.82431956e-04 2.56174729e-03 1.28087365e-03
2.61332417e+01 4.53274851e-04 2.63368992e-03 1.31684496e-03
2.61650726e+01 5.19036868e-04 2.69828155e-03 1.34914078e-03
2.61969036e+01 5.79607430e-04 2.75543329e-03 1.37771664e-03
2.62287346e+01 6.34915134e-04 2.80514536e-03 1.40257268e-03
2.62605656e+01 6.84934075e-04 2.84751187e-03 1.42375594e-03
2.62923966e+01 7.29659829e-04 2.88266641e-03 1.44133320e-03
2.63242276e+01 7.69118935e-04 2.91080089e-03 1.45540044e-03
2.63560586e+01 8.03373948e-04 2.93214522e-03 1.46607261e-03
2.63878896e+01 8.32513961e-04 2.94696699e-03 1.47348349e-03
2.64197206e+01 8.56652081e-04 2.95554966e-03 1.47777483e-03
2.64515515e+01 8.75937428e-04 2.95820996e-03 1.47910498e-03
2.64833825e+01 8.90521652e-04 2.95525687e-03 1.47762844e-03
2.65152135e+01 9.00591787e-04 2.94701145e-03 1.47350572e-03
2.65470445e+01 9.06348136e-04 2.93380249e-03 1.46690124e-03
2.65788755e+01 9.08000795e-04 2.91594203e-03 1.45797102e-03
2.66107065e+01 9.05791394e-04 2.89376194e-03 1.44688097e-03
2.66425375e+01 8.99944119e-04 2.86754338e-03 1.43377169e-03
2.66743685e+01 8.90720818e-04 2.83760736e-03 1.41880368e-03
2.67061995e+01 8.78360213e-04 2.80421615e-03 1.40210808e-03
2.67380304e+01 8.63133262e-04 2.76765789e-03 1.38382894e-03
2.67698614e+01 8.45285176e-04 2.72817900e-03 1.36408950e-03
2.68016924e+01 8.25086566e-04 2.68604894e-03 1.34302447e-03
2.68335234e+01 8.02781568e-04 2.64149158e-03 1.32074579e-03
2.68653544e+01 7.78626261e-04 2.59475798e-03 1.29737899e-03
2.68971854e+01 7.52857598e-04 2.54607107e-03 1.27303553e-03
2.69290164e+01 7.25711448e-04 2.49566067e-03 1.24783033e-03
2.69608474e+01 6.97412272e-04 2.44376333e-03 1.22188167e-03
2.69926783e+01 6.68167557e-04 2.39060815e-03 1.19530407e-03
2.70245093e+01 6.38185953e-04 2.33645418e-03 1.16822709e-03
2.70563403e+01 6.07644386e-04 2.28154707e-03 1.14077354e-03
2.70881713e+01 5.76720156e-04 2.22616277e-03 1.11308139e-03
2.71200023e+01 5.45562198e-04 2.17058064e-03 1.08529032e-03
2.71518333e+01 5.14315146e-04 2.11511378e-03 1.05755689e-03
2.71836643e+01 4.83098108e-04 2.06007920e-03 1.03003960e-03
2.72154953e+01 4.52024624e-04 2.00582861e-03 1.00291430e-03
2.72473263e+01 4.21180093e-04 1.95271525e-03 9.76357627e-04
2.72791572e+01 3.90641994e-04 1.90112476e-03 9.50562382e-04
2.73109882e+01 3.60467177e-04 1.85144148e-03 9.25720741e-04
2.73428192e+01 3.30698249e-04 1.80406555e-03 9.02032777e-04
2.73746502e+01 3.01365870e-04 1.75939043e-03 8.79695215e-04
2.74064812e+01 2.72482376e-04 1.71780397e-03 8.58901986e-04
2.74383122e+01 2.44048606e-04 1.67967106e-03 8.39835532e-04
2.74701432e+01 2.16053768e-04 1.64532221e-03 8.22661104e-04
2.75019742e+01 1.88474901e-04 1.61504243e-03 8.07521213e-04
2.75338052e+01 1.61280103e-04 1.58905584e-03 7.94527919e-04
2.75656361e+01 1.34426175e-04 1.56751338e-03 7.83756691e-04
2.75974671e+01 1.07865833e-04 1.55048746e-03 7.75243729e-04
2.76292981e+01 8.15400230e-05 1.53796167e-03 7.68980834e-04
2.76611291e+01 5.53913769e-05 1.52983313e-03 7.64916565e-04
2.76929601e+01 2.93537253e-05 1.52591313e-03 7.62956565e-04
2.77247911e+01 3.35864929e-06 1.52593819e-03 7.62969094e-04
2.77566221e+01 -2.26607412e-05 1.52957876e-03 7.64789378e-04
2.77884531e+01 -4.87701733e-05 1.53645688e-03 7.68228438e-04
2.78202841e+01 -7.50435761e-05 1.54615679e-03 7.73078394e-04
2.78521150e+01 -1.01540219e-04 1.55825046e-03 7.79125229e-04
2.78839460e+01 -1.28322089e-04 1.57229964e-03 7.86149821e-04
2.79157770e+01 -1.55446243e-04 1.58787839e-03 7.93939196e-04
2.79476080e+01 -1.82964749e-04 1.60458326e-03 8.02291632e-04
2.79794390e+01 -2.10922089e-04 1.62203695e-03 8.11018473e-04
2.80112700e+01 -2.39354786e-04 1.63989645e-03 8.19948225e-04
2.80431010e+01 -2.68294243e-04 1.65785782e-03 8.28928911e-04
2.80749320e+01 -2.97760113e-04 1.67566016e-03 8.37830079e-04
2.81067630e+01 -3.27769013e-04 1.69308338e-03 8.46541691e-04
2.81385939e+01 -3.58323345e-04 1.70995054e-03 8.54975270e-04
2.81704249e+01 -3.89417358e-04 1.72612191e-03 8.63060956e-04
2.82022559e+01 -4.21038415e-04 1.74150056e-03 8.70750282e-04
2.82340869e+01 -4.53161051e-04 1.75602225e-03 8.78011126e-04
2.82659179e+01 -4.85752713e-04 1.76965366e-03 8.84826830e-04
2.82977489e+01 -5.18771457e-04 1.78239568e-03 8.91197838e-04
2.83295799e+01 -5.52168195e-04 1.79427062e-03 8.97135310e-04
2.83614109e+01 -5.85883341e-04 1.80532533e-03 9.02662666e-04
2.83932418e+01 -6.19851118e-04 1.81562138e-03 9.07810692e-04
2.84250728e+01 -6.53997847e-04 1.82523975e-03 9.12619874e-04
2.84569038e+01 -6.88243659e-04 1.83426433e-03 9.17132163e-04
2.84887348e+01 -7.22502748e-04 1.84279386e-03 9.21396930e-04
2.85205658e+01 -7.56685854e-04 1.85092627e-03 9.25463137e-04
2.85523968e+01 -7.90697596e-04 1.85875920e-03 9.29379601e-04
2.85842278e+01 -8.24440604e-04 1.86638833e-03 9.33194164e-04
2.86160588e+01 -8.57813334e-04 1.87390515e-03 9.36952575e-04
2.86478898e+01 -8.90716521e-04 1.88139022e-03 9.40695108e-04
2.86797207e+01 -9.23046475e-04 1.88891746e-03 9.44458731e-04
2.87115517e+01 -9.54702348e-04 1.89654560e-03 9.48272799e-04
2.87433827e+01 -9.85584810e-04 1.90432480e-03 9.52162398e-04
2.87752137e+01 -1.01559611e-03 1.91229325e-03 9.56146625e-04
2.88070447e+01 -1.04464008e-03 1.92047043e-03 9.60235213e-04
2.88388757e+01 -1.07262680e-03 1.92886974e-03 9.64434868e-04
2.88707067e+01 -1.09946996e-03 1.93748598e-03 9.68742988e-04
2.89025377e+01 -1.12508925e-03 1.94631050e-03 9.73155250e-04
2.89343687e+01 -1.14940878e-03 1.95531646e-03 9.77658228e-04
2.89661996e+01 -1.17236214e-03 1.96446981e-03 9.82234903e-04
2.89980306e+01 -1.19388962e-03 1.97373134e-03 9.86865670e-04
2.90298616e+01 -1.21393663e-03 1.98305434e-03 9.91527169e-04
2.90616926e+01 -1.23245748e-03 1.99238291e-03 9.96191457e-04
2.90935236e+01 -1.24941912e-03 2.00166502e-03 1.00083251e-03
2.91253546e+01 -1.26479135e-03 2.01083760e-03 1.00541880e-03
2.91571856e+01 -1.27855496e-03 2.01984046e-03 1.00992023e-03
2.91890166e+01 -1.29070079e-03 2.02860999e-03 1.01430499e-03
2.92208476e+01 -1.30122701e-03 2.03708628e-03 1.01854314e-03
2.92526785e+01 -1.31013943e-03 2.04520509e-03 1.02260255e-03
2.92845095e+01 -1.31745612e-03 2.05290545e-03 1.02645273e-03
2.93163405e+01 -1.32319731e-03 2.06012756e-03 1.03006378e-03
2.93481715e+01 -1.32739514e-03 2.06681117e-03 1.03340558e-03
2.93800025e+01 -1.33009077e-03 2.07289925e-03 1.03644963e-03
2.94118335e+01 -1.33132532e-03 2.07833689e-03 1.03916844e-03
2.94436645e+01 -1.33115446e-03 2.08306811e-03 1.04153406e-03
2.94754955e+01 -1.32963399e-03 2.08704147e-03 1.04352073e-03
2.95073264e+01 -1.32682564e-03 2.09020605e-03 1.04510303e-03
2.95391574e+01 -1.32279575e-03 2.09250898e-03 1.04625449e-03
2.95709884e+01 -1.31761681e-03 2.09390412e-03 1.04695206e-03
2.96028194e+01 -1.31135875e-03 2.09434494e-03 1.04717247e-03
2.96346504e+01 -1.30410152e-03 2.09378668e-03 1.04689334e-03
2.96664814e+01 -1.29591872e-03 2.09218858e-03 1.04609429e-03
2.96983124e+01 -1.28688808e-03 2.08951112e-03 1.04475556e-03
2.97301434e+01 -1.27708617e-03 2.08571709e-03 1.04285854e-03
2.97619744e+01 -1.26659199e-03 2.08077317e-03 1.04038659e-03
2.97938053e+01 -1.25547642e-03 2.07465397e-03 1.03732699e-03
2.98256363e+01 -1.24381631e-03 2.06733034e-03 1.03366517e-03
2.98574673e+01 -1.23167800e-03 2.05878754e-03 1.02939377e-03
2.98892983e+01 -1.21912701e-03 2.04900911e-03 1.02450456e-03
2.99211293e+01 -1.20622755e-03 2.03798889e-03 1.01899444e-03
2.99529603e+01 -1.19303470e-03 2.02572373e-03 1.01286186e-03
2.99847913e+01 -1.17960048e-03 2.01222258e-03 1.00611129e-03
3.00166223e+01 -1.16597266e-03 1.99749860e-03 9.98749301e-04
3.00484533e+01 -1.15219161e-03 1.98157417e-03 9.90787084e-04
3.00802842e+01 -1.13829044e-03 1.96447907e-03 9.82239533e-04
3.01121152e+01 -1.12429765e-03 1.94624632e-03 9.73123161e-04
3.01439462e+01 -1.11023661e-03 1.92692610e-03 9.63463052e-04
3.01757772e+01 -1.09612187e-03 1.90656958e-03 9.53284792e-04
3.02076082e+01 -1.08196289e-03 1.88523793e-03 9.42618965e-04
3.02394392e+01 -1.06776032e-03 1.86299805e-03 9.31499026e-04
3.02712702e+01 -1.05351225e-03 1.83992620e-03 9.19963102e-04
3.03031012e+01 -1.03920858e-03 1.81609796e-03 9.08048980e-04
3.03349322e+01 -1.02483413e-03 1.79160300e-03 8.95801498e-04
3.03667631e+01 -1.01036870e-03 1.76652719e-03 8.83263596e-04
3.03985941e+01 -9.95786374e-04 1.74096360e-03 8.70481801e-04
3.04304251e+01 -9.81058084e-04 1.71500449e-03 8.57502245e-04
3.04622561e+01 -9.66149078e-04 1.68874129e-03 8.44370646e-04
3.04940871e+01 -9.51022076e-04 1.66226860e-03 8.31134299e-04
3.05259181e+01 -9.35639167e-04 1.63567663e-03 8.17838315e-04
3.05577491e+01 -9.19953591e-04 1.60905027e-03 8.04525136e-04
3.05895801e+01 -9.03928068e-04 1.58247247e-03 7.91236234e-04
3.06214111e+01 -8.87512049e-04 1.55601787e-03 7.78008933e-04
3.06532420e+01 -8.70663830e-04 1.52975713e-03 7.64878565e-04
3.06850730e+01 -8.53339811e-04 1.50374801e-03 7.51874005e-04
3.07169040e+01 -8.35495131e-04 1.47804224e-03 7.39021120e-04
3.07487350e+01 -8.17088085e-04 1.45268751e-03 7.26343757e-04
3.07805660e+01 -7.98079497e-04 1.42770804e-03 7.13854022e-04
3.08123970e+01 -7.78435879e-04 1.40313258e-03 7.01566289e-04
3.08442280e+01 -7.58122477e-04 1.37897428e-03 6.89487142e-04
3.08760590e+01 -7.37110225e-04 1.35523482e-03 6.77617410e-04
3.09078899e+01 -7.15375744e-04 1.33191568e-03 6.65957839e-04
3.09397209e+01 -6.92902605e-04 1.30899881e-03 6.54499407e-04
3.09715519e+01 -6.69676276e-04 1.28647396e-03 6.43236980e-04
3.10033829e+01 -6.45691069e-04 1.26431615e-03 6.32158076e-04
3.10352139e+01 -6.20941930e-04 1.24250045e-03 6.21250226e-04
3.10670449e+01 -5.95439600e-04 1.22099970e-03 6.10499852e-04
3.10988759e+01 -5.69193304e-04 1.19978671e-03 5.99893356e-04
3.11307069e+01 -5.42221873e-04 1.17883685e-03 5.89418427e-04
3.11625379e+01 -5.14551339e-04 1.15812592e-03 5.79062961e-04
3.11943688e+01 -4.86214687e-04 1.13763493e-03 5.68817466e-04
3.12261998e+01 -4.57251660e-04 1.11735368e-03 5.58676840e-04
3.12580308e+01 -4.27706364e-04 1.09727209e-03 5.48636044e-04
3.12898618e+01 -3.97631560e-04 1.07739218e-03 5.38696090e-04
3.13216928e+01 -3.67084305e-04 1.05772333e-03 5.28861665e-04
3.13535238e+01 -3.36130448e-04 1.03828237e-03 5.19141183e-04
3.13853548e+01 -3.04835891e-04 1.01909494e-03 5.09547471e-04
3.14171858e+01 -2.73276676e-04 1.00019562e-03 5.00097812e-04
3.14490168e+01 -2.41532404e-04 9.81628646e-04 4.90814323e-04
3.14808477e+01 -2.09681915e-04 9.63440300e-04 4.81720150e-04
3.15126787e+01 -1.77814238e-04 9.45688881e-04 4.72844441e-04
3.15445097e+01 -1.46014994e-04 9.28435516e-04 4.64217758e-04
3.15763407e+01 -1.14374475e-04 9.11743526e-04 4.55871763e-04
3.16081717e+01 -8.29860038e-05 8.95680280e-04 4.47840140e-04
3.16400027e+01 -5.19405123e-05 8.80314892e-04 4.40157446e-04
3.16718337e+01 -2.13314069e-05 8.65707078e-04 4.32853539e-04
3.17036647e+01 8.74908742e-06 8.51920734e-04 4.25960367e-04
3.17354957e+01 3.82137820e-05 8.39009218e-04 4.19504609e-04
3.17673266e+01 6.69699655e-05 8.27019015e-04 4.13509508e-04
3.17991576e+01 9.49353936e-05 8.15982918e-04 4.07991459e-04
3.18309886e+01 1.22027575e-04 8.05925783e-04 4.02962892e-04
