# omega_THz  G_like_smoothed_interp  G_like_used_for_integration  region_flag
# region_flag: 0=elastic_like (omega<=cutoff), 1=inelastic_sensitive (omega>cutoff)
8.416113390699425878e+00 4.130073739119036702e+01 4.130073739119036702e+01 0.000000000000000000e+00
8.428845786146776931e+00 4.233045085133971952e+01 4.233045085133971952e+01 0.000000000000000000e+00
8.441578181594127983e+00 4.239548915825290720e+01 4.239548915825290720e+01 0.000000000000000000e+00
8.454310577041480812e+00 4.144816458089665900e+01 4.144816458089665900e+01 0.000000000000000000e+00
8.467042972488831865e+00 3.944093696300217999e+01 3.944093696300217999e+01 0.000000000000000000e+00
8.479775367936184693e+00 3.635419994300406898e+01 3.635419994300406898e+01 0.000000000000000000e+00
8.492507763383535746e+00 3.223817110504081285e+01 3.223817110504081285e+01 0.000000000000000000e+00
8.505240158830886799e+00 2.725596272807100817e+01 2.725596272807100817e+01 0.000000000000000000e+00
8.517972554278239627e+00 2.171080932991826984e+01 2.171080932991826984e+01 0.000000000000000000e+00
8.530704949725590680e+00 1.604100796106076388e+01 1.604100796106076388e+01 0.000000000000000000e+00
8.543437345172941733e+00 1.077413840448146765e+01 1.077413840448146765e+01 0.000000000000000000e+00
8.556169740620292785e+00 6.444600505492826592e+00 6.444600505492826592e+00 0.000000000000000000e+00
8.568902136067645614e+00 3.491892994797985761e+00 3.491892994797985761e+00 0.000000000000000000e+00
8.581634531514996667e+00 2.166618904577508165e+00 2.166618904577508165e+00 0.000000000000000000e+00
8.594366926962347719e+00 2.473922269478660674e+00 2.473922269478660674e+00 0.000000000000000000e+00
8.607099322409700548e+00 4.173604078216070157e+00 4.173604078216070157e+00 0.000000000000000000e+00
8.619831717857051601e+00 6.840564680677093889e+00 6.840564680677093889e+00 0.000000000000000000e+00
8.632564113304404430e+00 9.968042876723741230e+00 9.968042876723741230e+00 0.000000000000000000e+00
8.645296508751755482e+00 1.308207068709433507e+01 1.308207068709433507e+01 0.000000000000000000e+00
8.658028904199106535e+00 1.583154666500372798e+01 1.583154666500372798e+01 0.000000000000000000e+00
8.670761299646457587e+00 1.802807054149577226e+01 1.802807054149577226e+01 0.000000000000000000e+00
8.683493695093810416e+00 1.962957296764170323e+01 1.962957296764170323e+01 0.000000000000000000e+00
8.696226090541161469e+00 2.068302488276163942e+01 2.068302488276163942e+01 0.000000000000000000e+00
8.708958485988512521e+00 2.125835564310551362e+01 2.125835564310551362e+01 0.000000000000000000e+00
8.721690881435863574e+00 2.140454952942301503e+01 2.140454952942301503e+01 0.000000000000000000e+00
8.734423276883216403e+00 2.114871918826380437e+01 2.114871918826380437e+01 0.000000000000000000e+00
8.747155672330567455e+00 2.053512018328174094e+01 2.053512018328174094e+01 0.000000000000000000e+00
8.759888067777920284e+00 1.968190930375579839e+01 1.968190930375579839e+01 0.000000000000000000e+00
8.772620463225271337e+00 1.881981969393602228e+01 1.881981969393602228e+01 0.000000000000000000e+00
8.785352858672624166e+00 1.828440790738148891e+01 1.828440790738148891e+01 0.000000000000000000e+00
8.798085254119975218e+00 1.845291193577058664e+01 1.845291193577058664e+01 0.000000000000000000e+00
8.810817649567326271e+00 1.964110003249451708e+01 1.964110003249451708e+01 0.000000000000000000e+00
8.823550045014677323e+00 2.199739952252049591e+01 2.199739952252049591e+01 0.000000000000000000e+00
8.836282440462030152e+00 2.543786271190041859e+01 2.543786271190041859e+01 0.000000000000000000e+00
8.849014835909381205e+00 2.965053193848281765e+01 2.965053193848281765e+01 0.000000000000000000e+00
8.861747231356732257e+00 3.417543774352154173e+01 3.417543774352154173e+01 0.000000000000000000e+00
8.874479626804083310e+00 3.853255104135700293e+01 3.853255104135700293e+01 0.000000000000000000e+00
8.887212022251436139e+00 4.235330385772347483e+01 4.235330385772347483e+01 0.000000000000000000e+00
8.899944417698787191e+00 4.546882849784799419e+01 4.546882849784799419e+01 0.000000000000000000e+00
8.912676813146140020e+00 4.792288087939612495e+01 4.792288087939612495e+01 0.000000000000000000e+00
8.925409208593491073e+00 4.990980642612127127e+01 4.990980642612127127e+01 0.000000000000000000e+00
8.938141604040842125e+00 5.166459686833390208e+01 5.166459686833390208e+01 0.000000000000000000e+00
8.950873999488194954e+00 5.334901523000318946e+01 5.334901523000318946e+01 0.000000000000000000e+00
8.963606394935546007e+00 5.497736572222819973e+01 5.497736572222819973e+01 0.000000000000000000e+00
8.976338790382897059e+00 5.640372852611115206e+01 5.640372852611115206e+01 0.000000000000000000e+00
8.989071185830248112e+00 5.736996375542886284e+01 5.736996375542886284e+01 0.000000000000000000e+00
9.001803581277600941e+00 5.758754166353178761e+01 5.758754166353178761e+01 0.000000000000000000e+00
9.014535976724951993e+00 5.681972070504501460e+01 5.681972070504501460e+01 0.000000000000000000e+00
9.027268372172303046e+00 5.493563368704678851e+01 5.493563368704678851e+01 0.000000000000000000e+00
9.040000767619654098e+00 5.192663694476095770e+01 5.192663694476095770e+01 0.000000000000000000e+00
9.052733163067006927e+00 4.789385081501380625e+01 4.789385081501380625e+01 0.000000000000000000e+00
9.065465558514357980e+00 4.302691941120488650e+01 4.302691941120488650e+01 0.000000000000000000e+00
9.078197953961710809e+00 3.758987506908158593e+01 3.758987506908158593e+01 0.000000000000000000e+00
9.090930349409061861e+00 3.191789170192083702e+01 3.191789170192083702e+01 0.000000000000000000e+00
9.103662744856414690e+00 2.641293134497717077e+01 2.641293134497717077e+01 0.000000000000000000e+00
9.116395140303765743e+00 2.151756017584380487e+01 2.151756017584380487e+01 0.000000000000000000e+00
9.129127535751116795e+00 1.765285116177425451e+01 1.765285116177425451e+01 0.000000000000000000e+00
9.141859931198467848e+00 1.512318779554406412e+01 1.512318779554406412e+01 0.000000000000000000e+00
9.154592326645820677e+00 1.401688303263438407e+01 1.401688303263438407e+01 0.000000000000000000e+00
9.167324722093171729e+00 1.414224779505229712e+01 1.414224779505229712e+01 0.000000000000000000e+00
9.180057117540522782e+00 1.503803715644443351e+01 1.503803715644443351e+01 0.000000000000000000e+00
9.192789512987873835e+00 1.607452851470483779e+01 1.607452851470483779e+01 0.000000000000000000e+00
9.205521908435226663e+00 1.662574134211234878e+01 1.662574134211234878e+01 0.000000000000000000e+00
9.218254303882577716e+00 1.626047271793800064e+01 1.626047271793800064e+01 0.000000000000000000e+00
9.230986699329930545e+00 1.488462264772247146e+01 1.488462264772247146e+01 0.000000000000000000e+00
9.243719094777281597e+00 1.277725501107997452e+01 1.277725501107997452e+01 0.000000000000000000e+00
9.256451490224632650e+00 1.049874281186981584e+01 1.049874281186981584e+01 0.000000000000000000e+00
9.269183885671985479e+00 8.696545030676409382e+00 8.696545030676409382e+00 0.000000000000000000e+00
9.281916281119336531e+00 7.874822389466687333e+00 7.874822389466687333e+00 0.000000000000000000e+00
9.294648676566687584e+00 8.211386667846012344e+00 8.211386667846012344e+00 0.000000000000000000e+00
9.307381072014038637e+00 9.490206330422013892e+00 9.490206330422013892e+00 0.000000000000000000e+00
9.320113467461391465e+00 1.117574204387943837e+01 1.117574204387943837e+01 0.000000000000000000e+00
9.332845862908742518e+00 1.260323274060512944e+01 1.260323274060512944e+01 0.000000000000000000e+00
9.345578258356093571e+00 1.321437146344237590e+01 1.321437146344237590e+01 0.000000000000000000e+00
9.358310653803446399e+00 1.275233595799362796e+01 1.275233595799362796e+01 0.000000000000000000e+00
9.371043049250797452e+00 1.134837289514641689e+01 1.134837289514641689e+01 0.000000000000000000e+00
9.383775444698150281e+00 9.471748943808563581e+00 9.471748943808563581e+00 0.000000000000000000e+00
9.396507840145501333e+00 7.769178886109371795e+00 7.769178886109371795e+00 0.000000000000000000e+00
9.409240235592852386e+00 6.855838668799817626e+00 6.855838668799817626e+00 0.000000000000000000e+00
9.421972631040205215e+00 7.135988277038351590e+00 7.135988277038351590e+00 0.000000000000000000e+00
9.434705026487556268e+00 8.710347487576266090e+00 8.710347487576266090e+00 0.000000000000000000e+00
9.447437421934907320e+00 1.139138039793503765e+01 1.139138039793503765e+01 0.000000000000000000e+00
9.460169817382258373e+00 1.480328787038986960e+01 1.480328787038986960e+01 0.000000000000000000e+00
9.472902212829611202e+00 1.851756549419069131e+01 1.851756549419069131e+01 0.000000000000000000e+00
9.485634608276962254e+00 2.216714528714206622e+01 2.216714528714206622e+01 0.000000000000000000e+00
9.498367003724313307e+00 2.550305491821083592e+01 2.550305491821083592e+01 0.000000000000000000e+00
9.511099399171666136e+00 2.838832497796438048e+01 2.838832497796438048e+01 0.000000000000000000e+00
9.523831794619017188e+00 3.075286272380639474e+01 3.075286272380639474e+01 0.000000000000000000e+00
9.536564190066370017e+00 3.254648641118404839e+01 3.254648641118404839e+01 0.000000000000000000e+00
9.549296585513721070e+00 3.372090746895159441e+01 3.372090746895159441e+01 0.000000000000000000e+00
9.562028980961072122e+00 3.425054275758255073e+01 3.425054275758255073e+01 0.000000000000000000e+00
9.574761376408423175e+00 3.417401470114985784e+01 3.417401470114985784e+01 0.000000000000000000e+00
9.587493771855776004e+00 3.362754534831461939e+01 3.362754534831461939e+01 0.000000000000000000e+00
9.600226167303127056e+00 3.283941177760390673e+01 3.283941177760390673e+01 0.000000000000000000e+00
9.612958562750478109e+00 3.207522748295588144e+01 3.207522748295588144e+01 0.000000000000000000e+00
9.625690958197829161e+00 3.155082055740902192e+01 3.155082055740902192e+01 0.000000000000000000e+00
9.638423353645181990e+00 3.134670357603674518e+01 3.134670357603674518e+01 0.000000000000000000e+00
9.651155749092533043e+00 3.136550881745215591e+01 3.136550881745215591e+01 0.000000000000000000e+00
9.663888144539885872e+00 3.135656473261977339e+01 3.135656473261977339e+01 0.000000000000000000e+00
9.676620539987236924e+00 3.100534206370665302e+01 3.100534206370665302e+01 0.000000000000000000e+00
9.689352935434587977e+00 3.005712149670898015e+01 3.005712149670898015e+01 0.000000000000000000e+00
9.702085330881940806e+00 2.842578788603074358e+01 2.842578788603074358e+01 0.000000000000000000e+00
9.714817726329291858e+00 2.624530749464758728e+01 2.624530749464758728e+01 0.000000000000000000e+00
9.727550121776642911e+00 2.384068211814255989e+01 2.384068211814255989e+01 0.000000000000000000e+00
9.740282517223995740e+00 2.163017026218960837e+01 2.163017026218960837e+01 0.000000000000000000e+00
9.753014912671346792e+00 1.999541080876472421e+01 1.999541080876472421e+01 0.000000000000000000e+00
9.765747308118697845e+00 1.917064707330144557e+01 1.917064707330144557e+01 0.000000000000000000e+00
9.778479703566048897e+00 1.919256192582535192e+01 1.919256192582535192e+01 0.000000000000000000e+00
9.791212099013401726e+00 1.992514413876743262e+01 1.992514413876743262e+01 0.000000000000000000e+00
9.803944494460752779e+00 2.114651505374588680e+01 2.114651505374588680e+01 0.000000000000000000e+00
9.816676889908103831e+00 2.265515078882128819e+01 2.265515078882128819e+01 0.000000000000000000e+00
9.829409285355456660e+00 2.435274546874689605e+01 2.435274546874689605e+01 0.000000000000000000e+00
9.842141680802807713e+00 2.626759128408267685e+01 2.626759128408267685e+01 0.000000000000000000e+00
9.854874076250160542e+00 2.851251968332113762e+01 2.851251968332113762e+01 0.000000000000000000e+00
9.867606471697511594e+00 3.119703114169957203e+01 3.119703114169957203e+01 0.000000000000000000e+00
9.880338867144862647e+00 3.433349137037519228e+01 3.433349137037519228e+01 0.000000000000000000e+00
9.893071262592213699e+00 3.777645173559105274e+01 3.777645173559105274e+01 0.000000000000000000e+00
9.905803658039566528e+00 4.122220653438270688e+01 4.122220653438270688e+01 0.000000000000000000e+00
9.918536053486917581e+00 4.426968866703158767e+01 4.426968866703158767e+01 0.000000000000000000e+00
9.931268448934268633e+00 4.651967677248048005e+01 4.651967677248048005e+01 0.000000000000000000e+00
9.944000844381619686e+00 4.767708456811546114e+01 4.767708456811546114e+01 0.000000000000000000e+00
9.956733239828972515e+00 4.761995205215607285e+01 4.761995205215607285e+01 0.000000000000000000e+00
9.969465635276323567e+00 4.641510951079833802e+01 4.641510951079833802e+01 0.000000000000000000e+00
9.982198030723676396e+00 4.427896479508405037e+01 4.427896479508405037e+01 0.000000000000000000e+00
9.994930426171027449e+00 4.150434840194159847e+01 4.150434840194159847e+01 0.000000000000000000e+00
1.000766282161838028e+01 3.838019063809554865e+01 3.838019063809554865e+01 0.000000000000000000e+00
1.002039521706573133e+01 3.513470533574530918e+01 3.513470533574530918e+01 0.000000000000000000e+00
1.003312761251308238e+01 3.191588890154587332e+01 3.191588890154587332e+01 0.000000000000000000e+00
1.004586000796043344e+01 2.881249701527177720e+01 2.881249701527177720e+01 0.000000000000000000e+00
1.005859240340778626e+01 2.589779000642815276e+01 2.589779000642815276e+01 0.000000000000000000e+00
1.007132479885513732e+01 2.327454315741429625e+01 2.327454315741429625e+01 0.000000000000000000e+00
1.008405719430248837e+01 2.109964952497181656e+01 2.109964952497181656e+01 0.000000000000000000e+00
1.009678958974983942e+01 1.957314670234084630e+01 1.957314670234084630e+01 0.000000000000000000e+00
1.010952198519719225e+01 1.889233160856419502e+01 1.889233160856419502e+01 0.000000000000000000e+00
1.012225438064454330e+01 1.918486695596366332e+01 1.918486695596366332e+01 0.000000000000000000e+00
1.013498677609189613e+01 2.044237260612824514e+01 2.044237260612824514e+01 0.000000000000000000e+00
1.014771917153924718e+01 2.248038010346948568e+01 2.248038010346948568e+01 0.000000000000000000e+00
1.016045156698660001e+01 2.494165310742208064e+01 2.494165310742208064e+01 0.000000000000000000e+00
1.017318396243395107e+01 2.734901915812442752e+01 2.734901915812442752e+01 0.000000000000000000e+00
1.018591635788130212e+01 2.919846816527990185e+01 2.919846816527990185e+01 0.000000000000000000e+00
1.019864875332865317e+01 3.006681083410194688e+01 3.006681083410194688e+01 0.000000000000000000e+00
1.021138114877600422e+01 2.970576706461330474e+01 2.970576706461330474e+01 0.000000000000000000e+00
1.022411354422335528e+01 2.809272218367484086e+01 2.809272218367484086e+01 0.000000000000000000e+00
1.023684593967070811e+01 2.542357958291056619e+01 2.542357958291056619e+01 0.000000000000000000e+00
1.024957833511806093e+01 2.205052432951904606e+01 2.205052432951904606e+01 0.000000000000000000e+00
1.026231073056541199e+01 1.838750996247352987e+01 1.838750996247352987e+01 0.000000000000000000e+00
1.027504312601276304e+01 1.481409245136005204e+01 1.481409245136005204e+01 0.000000000000000000e+00
1.028777552146011587e+01 1.161285849624183797e+01 1.161285849624183797e+01 0.000000000000000000e+00
1.030050791690746692e+01 8.957398184354930848e+00 8.957398184354930848e+00 0.000000000000000000e+00
1.031324031235481797e+01 6.949632972675592768e+00 6.949632972675592768e+00 0.000000000000000000e+00
1.032597270780216903e+01 5.682250354346074950e+00 5.682250354346074950e+00 0.000000000000000000e+00
1.033870510324952008e+01 5.290797750532771460e+00 5.290797750532771460e+00 0.000000000000000000e+00
1.035143749869687468e+01 5.962916474260256727e+00 5.962916474260256727e+00 0.000000000000000000e+00
1.036416989414422574e+01 7.889810715009615727e+00 7.889810715009615727e+00 0.000000000000000000e+00
1.037690228959157679e+01 1.117228457796898233e+01 1.117228457796898233e+01 0.000000000000000000e+00
1.038963468503892784e+01 1.571708135304744047e+01 1.571708135304744047e+01 0.000000000000000000e+00
1.040236708048627889e+01 2.117094921832040555e+01 2.117094921832040555e+01 0.000000000000000000e+00
1.041509947593362995e+01 2.693101363776098722e+01 2.693101363776098722e+01 0.000000000000000000e+00
1.042783187138098278e+01 3.224499116737027293e+01 3.224499116737027293e+01 0.000000000000000000e+00
1.044056426682833383e+01 3.638101638591932385e+01 3.638101638591932385e+01 0.000000000000000000e+00
1.045329666227568666e+01 3.881822416220857974e+01 3.881822416220857974e+01 0.000000000000000000e+00
1.046602905772303771e+01 3.939623235042215299e+01 3.939623235042215299e+01 0.000000000000000000e+00
1.047876145317039054e+01 3.837420648139625712e+01 3.837420648139625712e+01 0.000000000000000000e+00
1.049149384861774159e+01 3.637655751982138952e+01 3.637655751982138952e+01 0.000000000000000000e+00
1.050422624406509264e+01 3.424268967190179325e+01 3.424268967190179325e+01 0.000000000000000000e+00
1.051695863951244370e+01 3.282602463825548256e+01 3.282602463825548256e+01 0.000000000000000000e+00
1.052969103495979475e+01 3.280366706143816202e+01 3.280366706143816202e+01 0.000000000000000000e+00
1.054242343040714580e+01 3.454713641100497057e+01 3.454713641100497057e+01 0.000000000000000000e+00
1.055515582585449863e+01 3.807989707450675354e+01 3.807989707450675354e+01 0.000000000000000000e+00
1.056788822130185146e+01 4.311721408495177599e+01 4.311721408495177599e+01 0.000000000000000000e+00
1.058062061674920251e+01 4.915623064882776561e+01 4.915623064882776561e+01 0.000000000000000000e+00
1.059335301219655356e+01 5.557865910006432841e+01 5.557865910006432841e+01 0.000000000000000000e+00
1.060608540764390639e+01 6.173659562557268998e+01 6.173659562557268998e+01 0.000000000000000000e+00
1.061881780309125745e+01 6.700742861868349109e+01 6.700742861868349109e+01 0.000000000000000000e+00
1.063155019853860850e+01 7.083188134521633117e+01 7.083188134521633117e+01 0.000000000000000000e+00
1.064428259398595955e+01 7.274908835678365904e+01 7.274908835678365904e+01 0.000000000000000000e+00
1.065701498943331060e+01 7.244877371108565001e+01 7.244877371108565001e+01 0.000000000000000000e+00
1.066974738488066521e+01 6.983638414831499119e+01 6.983638414831499119e+01 0.000000000000000000e+00
1.068247978032801626e+01 6.509512319750753306e+01 6.509512319750753306e+01 0.000000000000000000e+00
1.069521217577536731e+01 5.871249355203781306e+01 5.871249355203781306e+01 0.000000000000000000e+00
1.070794457122271837e+01 5.144377231541260898e+01 5.144377231541260898e+01 0.000000000000000000e+00
1.072067696667006942e+01 4.420363841887633072e+01 4.420363841887633072e+01 0.000000000000000000e+00
1.073340936211742225e+01 3.789887554377414602e+01 3.789887554377414602e+01 0.000000000000000000e+00
1.074614175756477330e+01 3.324347148272484986e+01 3.324347148272484986e+01 0.000000000000000000e+00
1.075887415301212435e+01 3.060693236385401761e+01 3.060693236385401761e+01 0.000000000000000000e+00
1.077160654845947718e+01 2.994020011902971490e+01 2.994020011902971490e+01 0.000000000000000000e+00
1.078433894390683001e+01 3.080403954391393384e+01 3.080403954391393384e+01 0.000000000000000000e+00
1.079707133935418106e+01 3.249172668661625352e+01 3.249172668661625352e+01 0.000000000000000000e+00
1.080980373480153212e+01 3.421150923238003116e+01 3.421150923238003116e+01 0.000000000000000000e+00
1.082253613024888317e+01 3.527714660662341117e+01 3.527714660662341117e+01 0.000000000000000000e+00
1.083526852569623422e+01 3.525643343432447807e+01 3.525643343432447807e+01 0.000000000000000000e+00
1.084800092114358527e+01 3.404200907433075685e+01 3.404200907433075685e+01 0.000000000000000000e+00
1.086073331659093810e+01 3.183555552440074976e+01 3.183555552440074976e+01 0.000000000000000000e+00
1.087346571203828915e+01 2.905983232052477305e+01 2.905983232052477305e+01 0.000000000000000000e+00
1.088619810748564198e+01 2.623046568976367254e+01 2.623046568976367254e+01 0.000000000000000000e+00
1.089893050293299304e+01 2.382591410064087611e+01 2.382591410064087611e+01 0.000000000000000000e+00
1.091166289838034587e+01 2.218859317094696948e+01 2.218859317094696948e+01 0.000000000000000000e+00
1.092439529382769692e+01 2.147394129188809231e+01 2.147394129188809231e+01 0.000000000000000000e+00
1.093712768927504797e+01 2.165132615878194500e+01 2.165132615878194500e+01 0.000000000000000000e+00
1.094986008472239902e+01 2.254744229286684387e+01 2.254744229286684387e+01 0.000000000000000000e+00
1.096259248016975008e+01 2.391165503879838994e+01 2.391165503879838994e+01 0.000000000000000000e+00
1.097532487561710113e+01 2.548492852071198556e+01 2.548492852071198556e+01 0.000000000000000000e+00
1.098805727106445573e+01 2.705545078737365827e+01 2.705545078737365827e+01 0.000000000000000000e+00
1.100078966651180679e+01 2.849009886017618243e+01 2.849009886017618243e+01 0.000000000000000000e+00
1.101352206195915784e+01 2.974123771335930755e+01 2.974123771335930755e+01 0.000000000000000000e+00
1.102625445740650889e+01 3.083047650886340918e+01 3.083047650886340918e+01 0.000000000000000000e+00
1.103898685285385994e+01 3.181975448354777214e+01 3.181975448354777214e+01 0.000000000000000000e+00
1.105171924830121277e+01 3.278067702134454464e+01 3.278067702134454464e+01 0.000000000000000000e+00
1.106445164374856382e+01 3.376879548002235509e+01 3.376879548002235509e+01 0.000000000000000000e+00
1.107718403919591488e+01 3.481183283319249711e+01 3.481183283319249711e+01 0.000000000000000000e+00
1.108991643464326771e+01 3.590873497539446646e+01 3.590873497539446646e+01 0.000000000000000000e+00
1.110264883009062054e+01 3.703968472397076539e+01 3.703968472397076539e+01 0.000000000000000000e+00
1.111538122553797159e+01 3.817748615804034529e+01 3.817748615804034529e+01 0.000000000000000000e+00
1.112811362098532264e+01 3.929494335672217886e+01 3.929494335672217886e+01 0.000000000000000000e+00
1.114084601643267369e+01 4.036580909404965922e+01 4.036580909404965922e+01 0.000000000000000000e+00
1.115357841188002475e+01 4.135628874895900253e+01 4.135628874895900253e+01 0.000000000000000000e+00
1.116631080732737580e+01 4.221603824465645971e+01 4.221603824465645971e+01 0.000000000000000000e+00
1.117904320277472863e+01 4.287121749363362966e+01 4.287121749363362966e+01 0.000000000000000000e+00
1.119177559822207968e+01 4.322768433721275727e+01 4.322768433721275727e+01 0.000000000000000000e+00
1.120450799366943251e+01 4.318660584741684971e+01 4.318660584741684971e+01 0.000000000000000000e+00
1.121724038911678356e+01 4.267000984333233760e+01 4.267000984333233760e+01 0.000000000000000000e+00
1.122997278456413639e+01 4.165012064607489606e+01 4.165012064607489606e+01 0.000000000000000000e+00
1.124270518001148744e+01 4.017385648969162304e+01 4.017385648969162304e+01 0.000000000000000000e+00
1.125543757545883850e+01 3.837466712548249603e+01 3.837466712548249603e+01 0.000000000000000000e+00
1.126816997090618955e+01 3.646470181842885694e+01 3.646470181842885694e+01 0.000000000000000000e+00
1.128090236635354060e+01 3.470766613158534852e+01 3.470766613158534852e+01 0.000000000000000000e+00
1.129363476180089165e+01 3.337653121500446218e+01 3.337653121500446218e+01 0.000000000000000000e+00
1.130636715724824626e+01 3.270219886980991220e+01 3.270219886980991220e+01 0.000000000000000000e+00
1.131909955269559731e+01 3.282724740058967683e+01 3.282724740058967683e+01 0.000000000000000000e+00
1.133183194814294836e+01 3.377281162182687524e+01 3.377281162182687524e+01 0.000000000000000000e+00
1.134456434359029942e+01 3.542834749387832005e+01 3.542834749387832005e+01 0.000000000000000000e+00
1.135729673903765224e+01 3.756767560808334139e+01 3.756767560808334139e+01 0.000000000000000000e+00
1.137002913448500330e+01 3.988966965753935057e+01 3.988966965753935057e+01 0.000000000000000000e+00
1.138276152993235435e+01 4.207319641370335717e+01 4.207319641370335717e+01 0.000000000000000000e+00
1.139549392537970540e+01 4.383410066758693091e+01 4.383410066758693091e+01 0.000000000000000000e+00
1.140822632082706001e+01 4.496945657698814358e+01 4.496945657698814358e+01 0.000000000000000000e+00
1.142095871627441106e+01 4.537800677137084193e+01 4.537800677137084193e+01 0.000000000000000000e+00
1.143369111172176211e+01 4.505335283058976614e+01 4.505335283058976614e+01 0.000000000000000000e+00
1.144642350716911317e+01 4.405478818679835484e+01 4.405478818679835484e+01 0.000000000000000000e+00
1.145915590261646422e+01 4.247054146704088851e+01 4.247054146704088851e+01 0.000000000000000000e+00
1.147188829806381527e+01 4.038870426465183527e+01 4.038870426465183527e+01 0.000000000000000000e+00
1.148462069351116810e+01 3.788773364905660657e+01 3.788773364905660657e+01 0.000000000000000000e+00
1.149735308895851915e+01 3.505077745897986574e+01 3.505077745897986574e+01 0.000000000000000000e+00
1.151008548440587020e+01 3.199424056042523645e+01 3.199424056042523645e+01 0.000000000000000000e+00
1.152281787985322303e+01 2.889113328262548563e+01 2.889113328262548563e+01 0.000000000000000000e+00
1.153555027530057586e+01 2.597210444139378893e+01 2.597210444139378893e+01 0.000000000000000000e+00
1.154828267074792691e+01 2.349052936627185773e+01 2.349052936627185773e+01 0.000000000000000000e+00
1.156101506619527797e+01 2.165461496781872341e+01 2.165461496781872341e+01 0.000000000000000000e+00
1.157374746164262902e+01 2.054855264916496438e+01 2.054855264916496438e+01 0.000000000000000000e+00
1.158647985708998007e+01 2.007203373468886554e+01 2.007203373468886554e+01 0.000000000000000000e+00
1.159921225253733112e+01 1.992914973951735291e+01 1.992914973951735291e+01 0.000000000000000000e+00
1.161194464798468395e+01 1.968527190017481132e+01 1.968527190017481132e+01 0.000000000000000000e+00
1.162467704343203678e+01 1.888358253324199865e+01 1.888358253324199865e+01 0.000000000000000000e+00
1.163740943887938784e+01 1.719299765462875129e+01 1.719299765462875129e+01 0.000000000000000000e+00
1.165014183432673889e+01 1.453822251129116871e+01 1.453822251129116871e+01 0.000000000000000000e+00
1.166287422977409172e+01 1.116698242750263859e+01 1.116698242750263859e+01 0.000000000000000000e+00
1.167560662522144277e+01 7.623501511467515535e+00 7.623501511467515535e+00 0.000000000000000000e+00
1.168833902066879382e+01 4.627839203257080314e+00 4.627839203257080314e+00 0.000000000000000000e+00
1.170107141611614487e+01 2.894552512438755443e+00 2.894552512438755443e+00 0.000000000000000000e+00
1.171380381156349593e+01 2.942398359291098942e+00 2.942398359291098942e+00 0.000000000000000000e+00
1.172653620701085053e+01 4.955760870965718823e+00 4.955760870965718823e+00 0.000000000000000000e+00
1.173926860245820158e+01 8.739037075894843909e+00 8.739037075894843909e+00 0.000000000000000000e+00
1.175200099790555264e+01 1.377486041890233359e+01 1.377486041890233359e+01 0.000000000000000000e+00
1.176473339335290369e+01 1.936393839159433128e+01 1.936393839159433128e+01 0.000000000000000000e+00
1.177746578880025474e+01 2.479852666799465055e+01 2.479852666799465055e+01 0.000000000000000000e+00
1.179019818424760579e+01 2.951400419923815122e+01 2.951400419923815122e+01 0.000000000000000000e+00
1.180293057969495862e+01 3.317490192251896985e+01 3.317490192251896985e+01 0.000000000000000000e+00
1.181566297514230968e+01 3.568158578971014805e+01 3.568158578971014805e+01 0.000000000000000000e+00
1.182839537058966073e+01 3.710867592636084566e+01 3.710867592636084566e+01 0.000000000000000000e+00
1.184112776603701356e+01 3.761283348601138954e+01 3.761283348601138954e+01 0.000000000000000000e+00
1.185386016148436639e+01 3.734921225139358114e+01 3.734921225139358114e+01 0.000000000000000000e+00
1.186659255693171744e+01 3.642747081356380789e+01 3.642747081356380789e+01 0.000000000000000000e+00
1.187932495237906849e+01 3.491488218301151392e+01 3.491488218301151392e+01 0.000000000000000000e+00
1.189205734782641954e+01 3.287262664066443563e+01 3.287262664066443563e+01 0.000000000000000000e+00
1.190478974327377060e+01 3.039788216892657857e+01 3.039788216892657857e+01 0.000000000000000000e+00
1.191752213872112165e+01 2.764516376262067254e+01 2.764516376262067254e+01 0.000000000000000000e+00
1.193025453416847448e+01 2.481352237227580204e+01 2.481352237227580204e+01 0.000000000000000000e+00
1.194298692961582731e+01 2.210405496711989670e+01 2.210405496711989670e+01 0.000000000000000000e+00
1.195571932506317836e+01 1.967113529184397436e+01 1.967113529184397436e+01 0.000000000000000000e+00
1.196845172051052941e+01 1.759007285696839062e+01 1.759007285696839062e+01 0.000000000000000000e+00
1.198118411595788224e+01 1.586107215895248501e+01 1.586107215895248501e+01 0.000000000000000000e+00
1.199391651140523329e+01 1.444781188594361687e+01 1.444781188594361687e+01 0.000000000000000000e+00
1.200664890685258435e+01 1.333542493452682010e+01 1.333542493452682010e+01 0.000000000000000000e+00
1.201938130229993540e+01 1.257900939712271438e+01 1.257900939712271438e+01 0.000000000000000000e+00
1.203211369774728645e+01 1.231774935873643884e+01 1.231774935873643884e+01 0.000000000000000000e+00
1.204484609319464106e+01 1.274315469943262435e+01 1.274315469943262435e+01 0.000000000000000000e+00
1.205757848864199211e+01 1.402939526445058505e+01 1.402939526445058505e+01 0.000000000000000000e+00
1.207031088408934316e+01 1.625038492868096185e+01 1.625038492868096185e+01 0.000000000000000000e+00
1.208304327953669421e+01 1.931536521197423895e+01 1.931536521197423895e+01 0.000000000000000000e+00
