# omega_THz  G_like_smoothed_interp  G_like_used_for_integration  region_flag
# region_flag: 0=elastic_like (omega<=cutoff), 1=inelastic_sensitive (omega>cutoff)
1.292338137906190276e+01 1.909064357454548855e+01 1.909064357454548855e+01 0.000000000000000000e+00
1.293611377450925382e+01 2.229140480852236550e+01 2.229140480852236550e+01 0.000000000000000000e+00
1.294884616995660487e+01 2.540677951885622221e+01 2.540677951885622221e+01 0.000000000000000000e+00
1.296157856540395592e+01 2.690103742168207290e+01 2.690103742168207290e+01 0.000000000000000000e+00
1.297431096085130697e+01 2.532739096336468165e+01 2.532739096336468165e+01 0.000000000000000000e+00
1.298704335629865980e+01 1.981197750635075749e+01 1.981197750635075749e+01 0.000000000000000000e+00
1.299977575174601263e+01 1.038530028741906897e+01 1.038530028741906897e+01 0.000000000000000000e+00
1.301250814719336368e+01 -1.946346926085542384e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302524054264071474e+01 -1.539749799056259327e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.303797293808806756e+01 -2.780229787617786030e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.305070533353541862e+01 -3.708826701970602358e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.306343772898276967e+01 -4.169866346597061124e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.307617012443012072e+01 -4.087005480941834890e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.308890251987747178e+01 -3.472290128724613822e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.310163491532482283e+01 -2.418181661199265520e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.311436731077217743e+01 -1.077152435769997396e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.312709970621952849e+01 3.655767849260147084e+00 3.655767849260147084e+00 0.000000000000000000e+00
1.313983210166687954e+01 1.720890941602088375e+01 1.720890941602088375e+01 0.000000000000000000e+00
1.315256449711423059e+01 2.822801587453767880e+01 2.822801587453767880e+01 0.000000000000000000e+00
1.316529689256158164e+01 3.550797145681985967e+01 3.550797145681985967e+01 0.000000000000000000e+00
1.317802928800893447e+01 3.844885412917665235e+01 3.844885412917665235e+01 0.000000000000000000e+00
1.319076168345628552e+01 3.711502622208541879e+01 3.711502622208541879e+01 0.000000000000000000e+00
1.320349407890363658e+01 3.218279307972564851e+01 3.218279307972564851e+01 0.000000000000000000e+00
1.321622647435098941e+01 2.478112507482868310e+01 2.478112507482868310e+01 0.000000000000000000e+00
1.322895886979834223e+01 1.625439476788945825e+01 1.625439476788945825e+01 0.000000000000000000e+00
1.324169126524569329e+01 7.896143504550786396e+00 7.896143504550786396e+00 0.000000000000000000e+00
1.325442366069304434e+01 7.199440059914585799e-01 7.199440059914585799e-01 0.000000000000000000e+00
1.326715605614039539e+01 -4.677175494598406758e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.327988845158774645e+01 -8.134772479629996056e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.329262084703509750e+01 -9.841369724687355713e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330535324248245033e+01 -1.018705429206544189e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.331808563792980316e+01 -9.613840121151945084e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.333081803337715421e+01 -8.514021877133490790e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.334355042882450526e+01 -7.196647686432780411e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.335628282427185809e+01 -5.908386806697025762e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.336901521971920914e+01 -4.870337617155571230e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.338174761516656019e+01 -4.290738552796468319e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.339448001061391125e+01 -4.332974766940467681e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340721240606126230e+01 -5.046240868098543331e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.341994480150861335e+01 -6.295337144520280148e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.343267719695596796e+01 -7.733209137980461279e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.344540959240331901e+01 -8.846740064509766910e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.345814198785067006e+01 -9.076127911205261967e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.347087438329802112e+01 -7.974380049457902686e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.348360677874537394e+01 -5.352944903419038170e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.349633917419272500e+01 -1.360665997151954132e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350907156964007605e+01 3.532940981623478471e+00 3.532940981623478471e+00 0.000000000000000000e+00
1.352180396508742710e+01 8.644236638735458556e+00 8.644236638735458556e+00 0.000000000000000000e+00
1.353453636053478171e+01 1.323332088918828653e+01 1.323332088918828653e+01 0.000000000000000000e+00
1.354726875598213276e+01 1.665976350102383208e+01 1.665976350102383208e+01 0.000000000000000000e+00
1.356000115142948381e+01 1.848893091570720060e+01 1.848893091570720060e+01 0.000000000000000000e+00
1.357273354687683486e+01 1.852811054524623202e+01 1.852811054524623202e+01 0.000000000000000000e+00
1.358546594232418592e+01 1.679967017775994265e+01 1.679967017775994265e+01 0.000000000000000000e+00
1.359819833777153697e+01 1.348387066944540891e+01 1.348387066944540891e+01 0.000000000000000000e+00
1.361093073321888980e+01 8.868252609988388713e+00 8.868252609988388713e+00 0.000000000000000000e+00
1.362366312866624085e+01 3.326618390324735497e+00 3.326618390324735497e+00 0.000000000000000000e+00
1.363639552411359368e+01 -2.671500023415245728e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.364912791956094473e+01 -8.544024239745118265e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.366186031500829756e+01 -1.360508221789305061e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.367459271045564861e+01 -1.712341019569025136e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.368732510590299967e+01 -1.843516207386482719e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.370005750135035072e+01 -1.708679629407238565e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.371278989679770177e+01 -1.296611203413212543e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.372552229224505282e+01 -6.374174738427963227e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.373825468769240565e+01 1.991125076627771273e+00 1.991125076627771273e+00 0.000000000000000000e+00
1.375098708313975848e+01 1.114773094463809677e+01 1.114773094463809677e+01 0.000000000000000000e+00
1.376371947858710953e+01 2.001196403943519542e+01 2.001196403943519542e+01 0.000000000000000000e+00
1.377645187403446059e+01 2.760491463657712785e+01 2.760491463657712785e+01 0.000000000000000000e+00
1.378918426948181164e+01 3.323218706915279341e+01 3.323218706915279341e+01 0.000000000000000000e+00
1.380191666492916447e+01 3.659187567636288918e+01 3.659187567636288918e+01 0.000000000000000000e+00
1.381464906037651552e+01 3.778936563515887315e+01 3.778936563515887315e+01 0.000000000000000000e+00
1.382738145582386657e+01 3.726207035570326553e+01 3.726207035570326553e+01 0.000000000000000000e+00
1.384011385127121763e+01 3.563849926477629282e+01 3.563849926477629282e+01 0.000000000000000000e+00
1.385284624671857223e+01 3.356848650682412227e+01 3.356848650682412227e+01 0.000000000000000000e+00
1.386557864216592328e+01 3.156640480779017821e+01 3.156640480779017821e+01 0.000000000000000000e+00
1.387831103761327434e+01 2.990323961395086627e+01 2.990323961395086627e+01 0.000000000000000000e+00
1.389104343306062539e+01 2.856976231877663608e+01 2.856976231877663608e+01 0.000000000000000000e+00
1.390377582850797644e+01 2.732060718964025980e+01 2.732060718964025980e+01 0.000000000000000000e+00
1.391650822395532749e+01 2.578594126338046166e+01 2.578594126338046166e+01 0.000000000000000000e+00
1.392924061940268032e+01 2.362236521100672704e+01 2.362236521100672704e+01 0.000000000000000000e+00
1.394197301485003138e+01 2.066142252825601133e+01 2.066142252825601133e+01 0.000000000000000000e+00
1.395470541029738420e+01 1.700644355580910627e+01 1.700644355580910627e+01 0.000000000000000000e+00
1.396743780574473526e+01 1.304147356131986157e+01 1.304147356131986157e+01 0.000000000000000000e+00
1.398017020119208809e+01 9.334478806615571500e+00 9.334478806615571500e+00 0.000000000000000000e+00
1.399290259663943914e+01 6.453895123055228389e+00 6.453895123055228389e+00 0.000000000000000000e+00
1.400563499208679019e+01 4.750234252802722601e+00 4.750234252802722601e+00 0.000000000000000000e+00
1.401836738753414124e+01 4.176831001891128992e+00 4.176831001891128992e+00 0.000000000000000000e+00
1.403109978298149230e+01 4.223971024568502486e+00 4.223971024568502486e+00 0.000000000000000000e+00
1.404383217842884335e+01 4.012035887789883404e+00 4.012035887789883404e+00 0.000000000000000000e+00
1.405656457387619618e+01 2.539020058392391643e+00 2.539020058392391643e+00 0.000000000000000000e+00
1.406929696932354901e+01 -9.792039880151250930e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.408202936477090006e+01 -6.780621603207104720e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.409476176021825111e+01 -1.435654373085173319e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.410749415566560394e+01 -2.246498275114440091e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.412022655111295499e+01 -2.938064002981218081e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.413295894656030605e+01 -3.332528705496976329e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.414569134200765710e+01 -3.295977413150006186e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.415842373745500815e+01 -2.778745947897636626e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.417115613290236276e+01 -1.834390154842667542e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.418388852834971381e+01 -6.107409157009715095e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.419662092379706486e+01 6.844445493954794735e+00 6.844445493954794735e+00 0.000000000000000000e+00
1.420935331924441591e+01 1.833232008549700254e+01 1.833232008549700254e+01 0.000000000000000000e+00
1.422208571469176697e+01 2.658105396000530973e+01 2.658105396000530973e+01 0.000000000000000000e+00
1.423481811013911980e+01 3.059120280437049644e+01 3.059120280437049644e+01 0.000000000000000000e+00
1.424755050558647085e+01 3.028255162072525053e+01 3.028255162072525053e+01 0.000000000000000000e+00
1.426028290103382190e+01 2.639212422416046877e+01 2.639212422416046877e+01 0.000000000000000000e+00
1.427301529648117473e+01 2.018055828409418950e+01 2.018055828409418950e+01 0.000000000000000000e+00
1.428574769192852756e+01 1.305120304201653880e+01 1.305120304201653880e+01 0.000000000000000000e+00
1.429848008737587861e+01 6.200133487201330063e+00 6.200133487201330063e+00 0.000000000000000000e+00
1.431121248282322966e+01 3.861238954474752738e-01 3.861238954474752738e-01 0.000000000000000000e+00
1.432394487827058072e+01 -4.137270707985071461e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.433667727371793177e+01 -7.539070310797375996e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.434940966916528282e+01 -1.023106860950278474e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.436214206461263565e+01 -1.266080919429420248e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.437487446005998670e+01 -1.514086258917473415e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.438760685550733953e+01 -1.775386050986814368e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.440033925095469058e+01 -2.034364291291465676e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.441307164640204341e+01 -2.257664012485386706e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.442580404184939447e+01 -2.404273637763233040e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.443853643729674552e+01 -2.436173061282899965e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.445126883274409657e+01 -2.326724542650515559e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.446400122819144762e+01 -2.065574511957149184e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.447673362363879868e+01 -1.659803075992394739e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.448946601908615328e+01 -1.132506544351367062e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.450219841453350433e+01 -5.202166752885176493e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.451493080998085539e+01 1.294709634637668971e+00 1.294709634637668971e+00 0.000000000000000000e+00
1.452766320542820644e+01 7.597409629414893395e+00 7.597409629414893395e+00 0.000000000000000000e+00
1.454039560087555749e+01 1.306608777007849298e+01 1.306608777007849298e+01 0.000000000000000000e+00
1.455312799632291032e+01 1.702780583903759037e+01 1.702780583903759037e+01 0.000000000000000000e+00
1.456586039177026137e+01 1.884915961671358886e+01 1.884915961671358886e+01 0.000000000000000000e+00
1.457859278721761243e+01 1.804946392145941303e+01 1.804946392145941303e+01 0.000000000000000000e+00
1.459132518266496525e+01 1.443926309955474530e+01 1.443926309955474530e+01 0.000000000000000000e+00
1.460405757811231808e+01 8.248593629741506561e+00 8.248593629741506561e+00 0.000000000000000000e+00
1.461678997355966914e+01 1.935628218908767295e-01 1.935628218908767295e-01 0.000000000000000000e+00
1.462952236900702019e+01 -8.565874875286558776e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.464225476445437124e+01 -1.660023460625935954e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.465498715990172229e+01 -2.249899210709313735e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.466771955534907335e+01 -2.520961040296194255e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.468045195079642617e+01 -2.433261730186404037e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.469318434624377723e+01 -2.027422175334918464e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.470591674169113006e+01 -1.418953976167340514e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.471864913713848111e+01 -7.709242309082857680e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.473138153258583394e+01 -2.510381325700801192e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.474411392803318499e+01 1.518650474765528002e-01 1.518650474765528002e-01 0.000000000000000000e+00
1.475684632348053604e+01 -1.869011954679289933e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.476957871892788710e+01 -3.045026933559174864e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.478231111437523815e+01 -7.107930349578280627e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.479504350982258920e+01 -1.058258210000095545e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.480777590526994381e+01 -1.169315786894413911e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.482050830071729486e+01 -9.174565337365804041e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.483324069616464591e+01 -2.621926002722661408e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.484597309161199696e+01 7.400803996958646103e+00 7.400803996958646103e+00 0.000000000000000000e+00
1.485870548705934979e+01 1.951669966296812575e+01 1.951669966296812575e+01 0.000000000000000000e+00
1.487143788250670084e+01 3.190246633023211231e+01 3.190246633023211231e+01 0.000000000000000000e+00
1.488417027795405190e+01 4.275274062886051496e+01 4.275274062886051496e+01 0.000000000000000000e+00
1.489690267340140295e+01 5.070975286657287029e+01 5.070975286657287029e+01 0.000000000000000000e+00
1.490963506884875756e+01 5.514374143117110094e+01 5.514374143117110094e+01 0.000000000000000000e+00
1.492236746429610861e+01 5.621999479781108988e+01 5.621999479781108988e+01 0.000000000000000000e+00
1.493509985974345966e+01 5.476019703768439228e+01 5.476019703768439228e+01 0.000000000000000000e+00
1.494783225519081071e+01 5.195692954274905162e+01 5.195692954274905162e+01 0.000000000000000000e+00
1.496056465063816177e+01 4.904109057874920552e+01 4.904109057874920552e+01 0.000000000000000000e+00
1.497329704608551282e+01 4.699777441390556021e+01 4.699777441390556021e+01 0.000000000000000000e+00
1.498602944153286565e+01 4.639797759875656169e+01 4.639797759875656169e+01 0.000000000000000000e+00
1.499876183698021670e+01 4.736641780091986931e+01 4.736641780091986931e+01 0.000000000000000000e+00
1.501149423242756775e+01 4.965603883745414748e+01 4.965603883745414748e+01 0.000000000000000000e+00
1.502422662787492058e+01 5.277423096497815891e+01 5.277423096497815891e+01 0.000000000000000000e+00
1.503695902332227341e+01 5.610078674603199289e+01 5.610078674603199289e+01 0.000000000000000000e+00
1.504969141876962446e+01 5.896453479664938868e+01 5.896453479664938868e+01 0.000000000000000000e+00
1.506242381421697552e+01 6.067764966680663008e+01 6.067764966680663008e+01 0.000000000000000000e+00
1.507515620966432657e+01 6.056370079378250892e+01 6.056370079378250892e+01 0.000000000000000000e+00
1.508788860511167762e+01 5.801988611742517321e+01 5.801988611742517321e+01 0.000000000000000000e+00
1.510062100055902867e+01 5.264237584047880603e+01 5.264237584047880603e+01 0.000000000000000000e+00
1.511335339600638150e+01 4.440186882416575997e+01 4.440186882416575997e+01 0.000000000000000000e+00
1.512608579145373433e+01 3.381043377326062682e+01 3.381043377326062682e+01 0.000000000000000000e+00
1.513881818690108538e+01 2.199830576776678726e+01 2.199830576776678726e+01 0.000000000000000000e+00
1.515155058234843644e+01 1.062464300818645313e+01 1.062464300818645313e+01 0.000000000000000000e+00
1.516428297779578749e+01 1.594194821024271569e+00 1.594194821024271569e+00 0.000000000000000000e+00
1.517701537324314032e+01 -3.377068940809814457e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.518974776869049137e+01 -3.235032296677947450e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.520248016413784242e+01 2.051543023038916225e+00 2.051543023038916225e+00 0.000000000000000000e+00
1.521521255958519347e+01 1.137818314893876348e+01 1.137818314893876348e+01 0.000000000000000000e+00
1.522794495503254808e+01 2.270698010499761921e+01 2.270698010499761921e+01 0.000000000000000000e+00
1.524067735047989913e+01 3.354977484968813428e+01 3.354977484968813428e+01 0.000000000000000000e+00
1.525340974592725019e+01 4.159864766009087589e+01 4.159864766009087589e+01 0.000000000000000000e+00
1.526614214137460124e+01 4.531190835062606936e+01 4.531190835062606936e+01 0.000000000000000000e+00
1.527887453682195229e+01 4.427198714388494238e+01 4.427198714388494238e+01 0.000000000000000000e+00
1.529160693226930334e+01 3.920323198197349512e+01 3.920323198197349512e+01 0.000000000000000000e+00
1.530433932771665617e+01 3.165509710093632378e+01 3.165509710093632378e+01 0.000000000000000000e+00
1.531707172316400722e+01 2.346825875163222008e+01 2.346825875163222008e+01 0.000000000000000000e+00
1.532980411861135828e+01 1.621313400618596390e+01 1.621313400618596390e+01 0.000000000000000000e+00
1.534253651405871111e+01 1.079044024627760479e+01 1.079044024627760479e+01 0.000000000000000000e+00
1.535526890950606393e+01 7.316206350128865665e+00 7.316206350128865665e+00 0.000000000000000000e+00
1.536800130495341499e+01 5.303531162459937498e+00 5.303531162459937498e+00 0.000000000000000000e+00
1.538073370040076604e+01 4.042507819933203628e+00 4.042507819933203628e+00 0.000000000000000000e+00
1.539346609584811709e+01 3.013584557717022605e+00 3.013584557717022605e+00 0.000000000000000000e+00
1.540619849129546814e+01 2.168171572857239049e+00 2.168171572857239049e+00 0.000000000000000000e+00
1.541893088674281920e+01 1.973673368459230026e+00 1.973673368459230026e+00 0.000000000000000000e+00
1.543166328219017203e+01 3.218490927308180094e+00 3.218490927308180094e+00 0.000000000000000000e+00
1.544439567763752486e+01 6.667586825538005968e+00 6.667586825538005968e+00 0.000000000000000000e+00
1.545712807308487591e+01 1.271181070636313315e+01 1.271181070636313315e+01 0.000000000000000000e+00
1.546986046853222696e+01 2.114809691275664605e+01 2.114809691275664605e+01 0.000000000000000000e+00
1.548259286397957979e+01 3.116805958266451171e+01 3.116805958266451171e+01 0.000000000000000000e+00
1.549532525942693084e+01 4.154763738272401952e+01 4.154763738272401952e+01 0.000000000000000000e+00
1.550805765487428189e+01 5.095605773826348894e+01 5.095605773826348894e+01 0.000000000000000000e+00
1.552079005032163295e+01 5.826756839307543601e+01 5.826756839307543601e+01 0.000000000000000000e+00
1.553352244576898400e+01 6.277468458607595636e+01 6.277468458607595636e+01 0.000000000000000000e+00
1.554625484121633860e+01 6.425176250496893715e+01 6.425176250496893715e+01 0.000000000000000000e+00
1.555898723666368966e+01 6.289026130014329397e+01 6.289026130014329397e+01 0.000000000000000000e+00
1.557171963211104071e+01 5.916112790725144066e+01 5.916112790725144066e+01 0.000000000000000000e+00
1.558445202755839176e+01 5.368572177433775039e+01 5.368572177433775039e+01 0.000000000000000000e+00
1.559718442300574281e+01 4.715692718051397492e+01 4.715692718051397492e+01 0.000000000000000000e+00
1.560991681845309564e+01 4.031270707993439117e+01 4.031270707993439117e+01 0.000000000000000000e+00
1.562264921390044670e+01 3.392254193372051674e+01 3.392254193372051674e+01 0.000000000000000000e+00
1.563538160934779775e+01 2.873465760771130917e+01 2.873465760771130917e+01 0.000000000000000000e+00
1.564811400479514880e+01 2.535477625845300764e+01 2.535477625845300764e+01 0.000000000000000000e+00
1.566084640024250341e+01 2.407738434814417516e+01 2.407738434814417516e+01 0.000000000000000000e+00
1.567357879568985446e+01 2.473519491370203482e+01 2.473519491370203482e+01 0.000000000000000000e+00
1.568631119113720551e+01 2.665430680694939269e+01 2.665430680694939269e+01 0.000000000000000000e+00
1.569904358658455656e+01 2.878010442526667134e+01 2.878010442526667134e+01 0.000000000000000000e+00
1.571177598203190762e+01 2.997468931389324709e+01 2.997468931389324709e+01 0.000000000000000000e+00
1.572450837747925867e+01 2.940935264144342653e+01 2.940935264144342653e+01 0.000000000000000000e+00
1.573724077292661150e+01 2.691756626919766404e+01 2.691756626919766404e+01 0.000000000000000000e+00
1.574997316837396255e+01 2.316032131367515134e+01 2.316032131367515134e+01 0.000000000000000000e+00
1.576270556382131538e+01 1.950522964454064123e+01 1.950522964454064123e+01 0.000000000000000000e+00
1.577543795926866643e+01 1.761982658274173730e+01 1.761982658274173730e+01 0.000000000000000000e+00
1.578817035471601926e+01 1.888877876333428318e+01 1.888877876333428318e+01 0.000000000000000000e+00
1.580090275016337031e+01 2.384737040873975289e+01 2.384737040873975289e+01 0.000000000000000000e+00
1.581363514561072137e+01 3.183903061696395298e+01 3.183903061696395298e+01 0.000000000000000000e+00
1.582636754105807242e+01 4.104557363943803949e+01 4.104557363943803949e+01 0.000000000000000000e+00
1.583909993650542347e+01 4.891595968994369770e+01 4.891595968994369770e+01 0.000000000000000000e+00
1.585183233195277452e+01 5.288303335593493415e+01 5.288303335593493415e+01 0.000000000000000000e+00
1.586456472740012913e+01 5.114801776281952073e+01 5.114801776281952073e+01 0.000000000000000000e+00
1.587729712284748018e+01 4.327848319839799274e+01 4.327848319839799274e+01 0.000000000000000000e+00
1.589002951829483123e+01 3.041835363366165623e+01 3.041835363366165623e+01 0.000000000000000000e+00
1.590276191374218229e+01 1.503407621674069539e+01 1.503407621674069539e+01 0.000000000000000000e+00
1.591549430918953334e+01 2.681304635236991252e-01 2.681304635236991252e-01 0.000000000000000000e+00
1.592822670463688617e+01 -1.089602915379655812e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.594095910008423722e+01 -1.640083660032131263e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.595369149553158827e+01 -1.558338616802748078e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.596642389097893933e+01 -9.224612058053626384e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.597915628642629393e+01 8.054807918846256243e-01 8.054807918846256243e-01 0.000000000000000000e+00
1.599188868187364498e+01 1.215641638613102593e+01 1.215641638613102593e+01 0.000000000000000000e+00
1.600462107732099426e+01 2.264626163408618709e+01 2.264626163408618709e+01 0.000000000000000000e+00
1.601735347276834887e+01 3.074102678961595458e+01 3.074102678961595458e+01 0.000000000000000000e+00
1.603008586821569992e+01 3.573674573266060861e+01 3.573674573266060861e+01 0.000000000000000000e+00
1.604281826366305097e+01 3.763314298242820399e+01 3.763314298242820399e+01 0.000000000000000000e+00
1.605555065911040202e+01 3.680076524776821856e+01 3.680076524776821856e+01 0.000000000000000000e+00
1.606828305455775308e+01 3.360885696469552641e+01 3.360885696469552641e+01 0.000000000000000000e+00
1.608101545000510768e+01 2.817975664853383222e+01 2.817975664853383222e+01 0.000000000000000000e+00
1.609374784545245873e+01 2.037189221594129762e+01 2.037189221594129762e+01 0.000000000000000000e+00
1.610648024089980979e+01 9.989684826504312554e+00 9.989684826504312554e+00 0.000000000000000000e+00
1.611921263634716084e+01 -2.877271653130136553e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.613194503179451189e+01 -1.754482067621266950e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.614467742724186294e+01 -3.260745924233446402e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.615740982268921400e+01 -4.608843736346464937e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.617014221813656505e+01 -5.585398100017424383e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.618287461358391965e+01 -6.018115814863007529e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.619560700903127071e+01 -5.829621839543577266e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.620833940447862176e+01 -5.070191418585715581e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.622107179992597281e+01 -3.916149288544038853e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.623380419537332386e+01 -2.631709327392303877e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.624653659082067492e+01 -1.503688111207667433e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.625926898626802597e+01 -7.673084202957092259e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.627200138171538057e+01 -5.447282048428838230e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.628473377716273163e+01 -8.145275810914904824e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.629746617261008268e+01 -1.421049934207150223e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.631019856805743373e+01 -2.120553465787331504e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.632293096350478834e+01 -2.650404455680768478e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.633566335895213939e+01 -2.800823228999707482e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.634839575439949044e+01 -2.469025397905548402e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.636112814984684150e+01 -1.681424060728201653e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.637386054529419255e+01 -5.796341255508025370e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.638659294074154360e+01 6.233554316003680817e+00 6.233554316003680817e+00 0.000000000000000000e+00
1.639932533618889821e+01 1.702477555032639600e+01 1.702477555032639600e+01 0.000000000000000000e+00
1.641205773163624926e+01 2.477806974240913718e+01 2.477806974240913718e+01 0.000000000000000000e+00
1.642479012708360031e+01 2.854603340510842102e+01 2.854603340510842102e+01 0.000000000000000000e+00
1.643752252253095136e+01 2.837129093004779534e+01 2.837129093004779534e+01 0.000000000000000000e+00
1.645025491797830242e+01 2.515655530680773921e+01 2.515655530680773921e+01 0.000000000000000000e+00
1.646298731342565347e+01 2.033319968652980947e+01 2.033319968652980947e+01 0.000000000000000000e+00
1.647571970887300452e+01 1.543939611464377393e+01 1.543939611464377393e+01 0.000000000000000000e+00
1.648845210432035557e+01 1.172910811229054495e+01 1.172910811229054495e+01 0.000000000000000000e+00
1.650118449976771018e+01 9.908856257782250765e+00 9.908856257782250765e+00 0.000000000000000000e+00
1.651391689521506123e+01 1.005234418481340342e+01 1.005234418481340342e+01 0.000000000000000000e+00
1.652664929066241228e+01 1.169246916696432237e+01 1.169246916696432237e+01 0.000000000000000000e+00
1.653938168610976334e+01 1.404611444391314379e+01 1.404611444391314379e+01 0.000000000000000000e+00
1.655211408155711439e+01 1.629884735022304554e+01 1.629884735022304554e+01 0.000000000000000000e+00
1.656484647700446544e+01 1.786928696168532937e+01 1.786928696168532937e+01 0.000000000000000000e+00
