# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
2.3618593600e+01 1.3288420000e+00 1.8243770500e-01 1.3928510417e+08 3.6763280002e+06 9.5404458929e-09 1.3338009198e-09
2.3650424500e+01 1.3240511500e+00 1.7644124500e-01 1.2931673034e+08 5.2437241769e+06 1.0238823287e-08 1.4261810583e-09
2.3682255500e+01 1.3194789300e+00 1.7020088300e-01 1.1947490082e+08 6.6884081661e+06 1.1043984310e-08 1.5529516628e-09
2.3714086500e+01 1.3151885300e+00 1.6374694800e-01 1.0991700431e+08 7.9570245865e+06 1.1965287248e-08 1.7232451498e-09
2.3745917500e+01 1.3112279600e+00 1.5710218900e-01 1.0073740802e+08 9.0369792580e+06 1.3016296386e-08 1.9482198288e-09
2.3777748500e+01 1.3076477700e+00 1.5029946100e-01 9.2065143573e+07 9.8986933057e+06 1.4203505466e-08 2.2354677382e-09
2.3809579500e+01 1.3044997900e+00 1.4336277700e-01 8.3924010912e+07 1.0557347668e+07 1.5543820842e-08 2.5964452051e-09
2.3841410500e+01 1.3018307600e+00 1.3632372900e-01 7.6393379337e+07 1.1002125307e+07 1.7041146383e-08 3.0344349611e-09
2.3873241500e+01 1.2996849300e+00 1.2920885700e-01 6.9433035003e+07 1.1260067855e+07 1.8718538372e-08 3.5606124490e-09
2.3905072500e+01 1.2981052500e+00 1.2204849000e-01 6.3069784956e+07 1.1328736595e+07 2.0582046552e-08 4.1728293406e-09
2.3936903400e+01 1.2971296400e+00 1.1486284900e-01 5.7221751994e+07 1.1234188931e+07 2.2668471251e-08 4.8821890924e-09
2.3968734400e+01 1.2967985400e+00 1.0768731700e-01 5.1877864694e+07 1.0973305414e+07 2.4997145655e-08 5.6803125985e-09
2.4000565400e+01 1.2971422800e+00 1.0054211500e-01 4.6945101742e+07 1.0566146398e+07 2.7631046304e-08 6.5774900398e-09
2.4032396400e+01 1.2981886600e+00 9.3457572700e-02 4.2399269245e+07 1.0006859526e+07 3.0618184773e-08 7.5550458371e-09
2.4064227400e+01 1.2999692700e+00 8.6455173700e-02 3.8163350636e+07 9.3120210596e+06 3.4063289736e-08 8.6147857306e-09
2.4096058400e+01 1.3025056000e+00 7.9558929200e-02 3.4225796397e+07 8.4782525834e+06 3.8056253970e-08 9.7094773509e-09
2.4127889400e+01 1.3058191400e+00 7.2792850100e-02 3.0543405909e+07 7.5262358345e+06 4.2752898740e-08 1.0801006709e-08
2.4159720400e+01 1.3099237700e+00 6.6178420200e-02 2.7134585520e+07 6.4630560862e+06 4.8275060955e-08 1.1754212265e-08
2.4191551300e+01 1.3148308900e+00 5.9734595600e-02 2.3992133630e+07 5.3187317395e+06 5.4802582807e-08 1.2401487662e-08
2.4223382300e+01 1.3205556400e+00 5.3481596100e-02 2.1170315666e+07 4.1166313754e+06 6.2377701912e-08 1.2389813851e-08
2.4255213300e+01 1.3271018300e+00 4.7435850500e-02 1.8686252861e+07 2.8941610249e+06 7.1020222187e-08 1.1288867145e-08
2.4287044300e+01 1.3344681900e+00 4.1613787300e-02 1.6623120259e+07 1.6890668241e+06 8.0277840095e-08 8.5324877787e-09
2.4318875300e+01 1.3426559800e+00 3.6034362700e-02 1.5003633412e+07 5.3712842285e+05 8.9488722040e-08 4.0039746515e-09
2.4350706300e+01 1.3516601400e+00 3.0705159300e-02 1.3924568756e+07 5.1983727138e+05 9.7070161647e-08 4.2420345120e-09
2.4382537300e+01 1.3614705800e+00 2.5638814300e-02 1.3395876169e+07 1.4602553281e+06 1.0163355967e-07 1.1242959199e-08
2.4414368300e+01 1.3720759100e+00 2.0849229000e-02 1.3511590474e+07 2.2527594241e+06 1.0154806813e-07 1.7001069598e-08
2.4446199300e+01 1.3834635000e+00 1.6341458400e-02 1.4257851134e+07 2.8994429668e+06 9.7031697623e-08 1.9765395657e-08
2.4478030200e+01 1.3956093300e+00 1.2124348600e-02 1.5714953204e+07 3.3914861322e+06 8.8807730566e-08 1.9181356478e-08
2.4509861200e+01 1.4084969800e+00 8.2016909000e-03 1.7844743466e+07 3.7555336134e+06 7.8930637624e-08 1.6617784726e-08
2.4541692200e+01 1.4220961100e+00 4.5760127500e-03 2.0712201226e+07 4.0086847323e+06 6.8659824926e-08 1.3290409175e-08
2.4573523200e+01 1.4363852500e+00 1.2536328800e-03 2.4263233544e+07 4.1928369264e+06 5.9200075184e-08 1.0230269869e-08
2.4605354200e+01 1.4513277500e+00 1.7667124600e-03 2.8554377946e+07 4.3435228134e+06 5.0826803258e-08 7.7317197713e-09
2.4637185200e+01 1.4668958000e+00 4.4875507500e-03 3.3528100638e+07 4.5020236802e+06 4.3751234698e-08 5.8762710755e-09
2.4669016200e+01 1.4830502200e+00 6.9101457300e-03 3.9243296992e+07 4.7074646794e+06 3.7791172854e-08 4.5366923510e-09
2.4700847200e+01 1.4997531100e+00 9.0370249000e-03 4.5648933016e+07 4.9852647706e+06 3.2854067136e-08 3.5934103034e-09
2.4732678200e+01 1.5169665500e+00 1.0875770700e-02 5.2814722474e+07 5.3628363803e+06 2.8722418275e-08 2.9237510863e-09
2.4764509100e+01 1.5346475800e+00 1.2431438100e-02 6.0698002431e+07 5.8429510368e+06 2.5283329245e-08 2.4424425820e-09
2.4796340100e+01 1.5527532200e+00 1.3711609600e-02 6.9380133366e+07 6.4343588400e+06 2.2380372373e-08 2.0849580143e-09
2.4828171100e+01 1.5712379900e+00 1.4726395100e-02 7.8821058995e+07 7.1218605803e+06 1.9934241052e-08 1.8108184074e-09
2.4860002100e+01 1.5900513200e+00 1.5485904500e-02 8.9104531406e+07 7.9013683809e+06 1.7844786285e-08 1.5919066167e-09
2.4891833100e+01 1.6091528000e+00 1.6000247800e-02 1.0017936107e+08 8.7542574860e+06 1.6062717737e-08 1.4127115511e-09
2.4923664100e+01 1.6284880600e+00 1.6278271300e-02 1.1211649440e+08 9.6792526816e+06 1.4524964134e-08 1.2623481424e-09
2.4955495100e+01 1.6480103600e+00 1.6338930900e-02 1.2484121782e+08 1.0672249347e+07 1.3200851360e-08 1.1360596431e-09
2.4987326100e+01 1.6676666200e+00 1.6192336700e-02 1.3839274473e+08 1.1753215395e+07 1.2050246010e-08 1.0300522616e-09
2.5019157100e+01 1.6874075400e+00 1.5852389900e-02 1.5266572525e+08 1.2941871624e+07 1.1052955974e-08 9.4272397873e-10
2.5050988000e+01 1.7071825900e+00 1.5336782900e-02 1.6765462796e+08 1.4290324490e+07 1.0182734654e-08 8.7274998931e-10
2.5082819000e+01 1.7269399500e+00 1.4656889200e-02 1.8322618472e+08 1.5836513907e+07 9.4251809731e-09 8.1855060840e-10
2.5114650000e+01 1.7466315900e+00 1.3830401400e-02 1.9932474661e+08 1.7658744419e+07 8.7627433106e-09 7.7941093890e-10
2.5146481000e+01 1.7662031700e+00 1.2873748100e-02 2.1580047842e+08 1.9792359496e+07 8.1844265728e-09 7.5300975315e-10
2.5178312000e+01 1.7856066800e+00 1.1802094200e-02 2.3255324180e+08 2.2316390222e+07 7.6782704304e-09 7.3857169655e-10
2.5210143000e+01 1.8047940900e+00 1.0630604600e-02 2.4943238703e+08 2.5234371947e+07 7.2356044517e-09 7.3324536720e-10
2.5241974000e+01 1.8237135800e+00 9.3782354600e-03 2.6630409478e+08 2.8587859067e+07 6.8482370933e-09 7.3600419139e-10
2.5273805000e+01 1.8423196700e+00 8.0576242100e-03 2.8303401235e+08 3.2322675123e+07 6.5091811924e-09 7.4389782763e-10
2.5305636000e+01 1.8605643200e+00 6.6864632600e-03 2.9946541468e+08 3.6407655708e+07 6.2129522435e-09 7.5567267457e-10
2.5337466900e+01 1.8784033200e+00 5.2811812400e-03 3.1549096077e+08 4.0722212566e+07 5.9539053526e-09 7.6868671388e-10
2.5369297900e+01 1.8957911500e+00 3.8544156000e-03 3.3094102660e+08 4.5142191285e+07 5.7284863393e-09 7.8148409845e-10
2.5401128900e+01 1.9126886600e+00 2.4225949800e-03 3.4573939888e+08 4.9497166525e+07 5.5321686398e-09 7.9203408595e-10
2.5432959900e+01 1.9290503400e+00 1.0008843100e-03 3.5970769675e+08 5.3579185990e+07 5.3628275331e-09 7.9880880955e-10
2.5464790900e+01 1.9448370100e+00 4.0187021600e-04 3.7280111564e+08 5.7209186229e+07 5.2168218613e-09 8.0056199251e-10
2.5496621900e+01 1.9600158300e+00 1.7679762000e-03 3.8483561071e+08 6.0132750931e+07 5.0931248965e-09 7.9584296597e-10
2.5528452900e+01 1.9745438100e+00 3.0873237100e-03 3.9579811937e+08 6.2217107605e+07 4.9887650127e-09 7.8424294708e-10
2.5560283900e+01 1.9883931700e+00 4.3472753000e-03 4.0550530124e+08 6.3220088647e+07 4.9034948838e-09 7.6455193259e-10
2.5592114800e+01 2.0015272500e+00 5.5389847800e-03 4.1397943030e+08 6.3105484074e+07 4.8348471048e-09 7.3712754496e-10
2.5623945800e+01 2.0139157200e+00 6.6523422000e-03 4.2105298613e+08 6.1706826496e+07 4.7830458074e-09 7.0115056041e-10
2.5655776800e+01 2.0255333100e+00 7.6772376300e-03 4.2679082709e+08 5.9111614808e+07 4.7459626155e-09 6.5757397619e-10
2.5687607800e+01 2.0363496800e+00 8.6086160800e-03 4.3106089075e+08 5.5276976484e+07 4.7240418319e-09 6.0611531944e-10
2.5719438800e+01 2.0463433600e+00 9.4351038900e-03 4.3398135344e+08 5.0408063325e+07 4.7152794556e-09 5.4812331106e-10
2.5751269800e+01 2.0554903300e+00 1.0155437300e-02 4.3547856823e+08 4.4600909773e+07 4.7200723066e-09 4.8398323285e-10
2.5783100800e+01 2.0637691100e+00 1.0763297600e-02 4.3572704141e+08 3.8138979244e+07 4.7363806095e-09 4.1530839412e-10
2.5814931800e+01 2.0711632700e+00 1.1249838600e-02 4.3472771673e+08 3.1234803131e+07 4.7642770182e-09 3.4328586838e-10
2.5846762800e+01 2.0776538500e+00 1.1621379000e-02 4.3270145864e+08 2.4187050175e+07 4.8015873497e-09 2.6973850091e-10
2.5878593700e+01 2.0832294900e+00 1.1869072600e-02 4.2972623180e+08 1.7273738736e+07 4.8478061981e-09 1.9681531158e-10
2.5910424700e+01 2.0878750100e+00 1.1995446800e-02 4.2604324573e+08 1.0738110160e+07 4.9006175568e-09 1.2668487078e-10
2.5942255700e+01 2.0915803000e+00 1.2000501800e-02 4.2178824763e+08 4.8550857883e+06 4.9588396826e-09 6.3777671798e-11
2.5974086700e+01 2.0943352600e+00 1.1884237500e-02 4.1718572059e+08 2.4099220349e+05 5.0201508744e-09 2.8633910463e-11
2.6005917700e+01 2.0961335700e+00 1.1647917600e-02 4.1239249979e+08 4.3418841816e+06 5.0828605541e-09 6.0511339857e-11
2.6037748700e+01 2.0969701600e+00 1.1294069600e-02 4.0757587016e+08 7.4477828351e+06 5.1449811275e-09 9.8014766017e-11
2.6069579700e+01 2.0968412600e+00 1.0826484700e-02 4.0286876379e+08 9.4595943102e+06 5.2047749751e-09 1.2513093905e-10
2.6101410700e+01 2.0957418100e+00 1.0252745500e-02 3.9835261932e+08 1.0502091030e+07 5.2610217892e-09 1.4106835876e-10
2.6133241700e+01 2.0936755900e+00 9.5766430800e-03 3.9409672608e+08 1.0597071345e+07 5.3125932073e-09 1.4490515007e-10
2.6165072600e+01 2.0906413400e+00 8.7994412500e-03 3.9008983561e+08 9.9537867761e+06 5.3593842985e-09 1.3860148688e-10
2.6196903600e+01 2.0866403300e+00 7.9350411600e-03 3.8631740512e+08 8.6950751744e+06 5.4013624609e-09 1.2329465348e-10
2.6228734600e+01 2.0816788800e+00 6.9872340500e-03 3.8269416609e+08 7.0585050400e+06 5.4395364875e-09 1.0197593629e-10
2.6260565600e+01 2.0757582400e+00 5.9623386200e-03 3.7912878434e+08 5.2261815469e+06 5.4750742380e-09 7.7093401690e-11
2.6292396600e+01 2.0688860100e+00 4.8704648200e-03 3.7550355048e+08 3.4050039278e+06 5.5096310204e-09 5.1616636925e-11
2.6324227600e+01 2.0610722800e+00 3.7191951200e-03 3.7168271292e+08 1.7863879878e+06 5.5452465460e-09 2.8468201855e-11
2.6356058600e+01 2.0523221300e+00 2.5186394400e-03 3.6756455103e+08 5.0431447665e+05 5.5835692648e-09 1.0278254839e-11
2.6387889600e+01 2.0426469100e+00 1.2776439900e-03 3.6301567306e+08 2.8805766051e+05 5.6268835249e-09 5.6853630364e-12
2.6419720600e+01 2.0320592800e+00 6.3187141000e-06 3.5799283735e+08 5.4985882365e+05 5.6762568074e-09 8.7184601514e-12
2.6451551500e+01 2.0205668000e+00 1.2877539300e-03 3.5241012423e+08 1.9705060993e+05 5.7335662657e-09 4.8611412886e-12
2.6483382500e+01 2.0081821200e+00 2.5944640100e-03 3.4630267142e+08 7.2191268552e+05 5.7989218268e-09 1.4221913590e-11
2.6515213500e+01 1.9949191400e+00 3.9024378300e-03 3.3966108848e+08 2.2116941663e+06 5.8732636963e-09 3.9932129434e-11
2.6547044500e+01 1.9807955500e+00 5.2015654400e-03 3.3259175819e+08 4.1576877540e+06 5.9556363056e-09 7.6075584258e-11
2.6578875500e+01 1.9658202000e+00 6.4855281500e-03 3.2516453911e+08 6.4936719524e+06 6.0456167987e-09 1.2236991242e-10
2.6610706500e+01 1.9500145700e+00 7.7404247700e-03 3.1752716924e+08 9.0745972138e+06 6.1412526515e-09 1.7719545735e-10
2.6642537500e+01 1.9333900300e+00 8.9599365900e-03 3.0980917182e+08 1.1785330768e+07 6.2405835781e-09 2.3915078161e-10
2.6674368500e+01 1.9159668100e+00 1.0136481200e-02 3.0215625598e+08 1.4488228557e+07 6.3409801124e-09 3.0589167977e-10
2.6706199500e+01 1.8977600600e+00 1.1257421000e-02 2.9472165994e+08 1.7049977697e+07 6.4391604621e-09 3.7446583053e-10
2.6738030400e+01 1.8787887600e+00 1.2318965000e-02 2.8761186898e+08 1.9370116890e+07 6.5323756168e-09 4.4202326970e-10
2.6769861400e+01 1.8590718400e+00 1.3309739400e-02 2.8096704329e+08 2.1328539493e+07 6.6166900511e-09 5.0450963564e-10
2.6801692400e+01 1.8386270100e+00 1.4224689200e-02 2.7483253135e+08 2.2881335395e+07 6.6899904498e-09 5.5937851888e-10
2.6833523400e+01 1.8174770100e+00 1.5056231900e-02 2.6931032211e+08 2.3946282702e+07 6.7486347935e-09 6.0266748095e-10
2.6865354400e+01 1.7956382700e+00 1.5798049000e-02 2.6438337978e+08 2.4541524292e+07 6.7917970922e-09 6.3327751551e-10
2.6897185400e+01 1.7731348000e+00 1.6446349000e-02 2.6010752798e+08 2.4636854782e+07 6.8169299588e-09 6.4877418672e-10
2.6929016400e+01 1.7499855600e+00 1.6992285900e-02 2.5641987621e+08 2.4303704182e+07 6.8246876408e-09 6.5023553999e-10
2.6960847400e+01 1.7262132900e+00 1.7433332200e-02 2.5333881525e+08 2.3566220576e+07 6.8138523830e-09 6.3756640644e-10
2.6992678300e+01 1.7018407500e+00 1.7766960300e-02 2.5077861804e+08 2.2528960500e+07 6.7862274834e-09 6.1375064362e-10
2.7024509300e+01 1.6768872600e+00 1.7989758200e-02 2.4873411815e+08 2.1260164322e+07 6.7416857504e-09 5.8075632881e-10
2.7056340300e+01 1.6513786200e+00 1.8099703800e-02 2.4711772650e+08 1.9870679293e+07 6.6825583231e-09 5.4231175626e-10
2.7088171300e+01 1.6253367900e+00 1.8093258700e-02 2.4591191986e+08 1.8451878539e+07 6.6094266230e-09 5.0136315717e-10
2.7120002300e+01 1.5987879600e+00 1.7969538300e-02 2.4503557231e+08 1.7094534652e+07 6.5247177989e-09 4.6105657772e-10
2.7151833300e+01 1.5717534700e+00 1.7730943600e-02 2.4446020610e+08 1.5886901249e+07 6.4294859890e-09 4.2408585442e-10
2.7183664300e+01 1.5442612500e+00 1.7374315400e-02 2.4410762659e+08 1.4878708337e+07 6.3261491317e-09 3.9210180073e-10
2.7215495300e+01 1.5163345500e+00 1.6904708600e-02 2.4392812193e+08 1.4130579044e+07 6.2163170774e-09 3.6671464335e-10
2.7247326300e+01 1.4879984100e+00 1.6320859400e-02 2.4383591013e+08 1.3641161785e+07 6.1024580392e-09 3.4789566873e-10
2.7279157200e+01 1.4592813700e+00 1.5626811800e-02 2.4374558755e+08 1.3426912579e+07 5.9869037412e-09 3.3596693896e-10
2.7310988200e+01 1.4302078300e+00 1.4823450500e-02 2.4355700441e+08 1.3439330537e+07 5.8721687495e-09 3.2968922446e-10
2.7342819200e+01 1.4008068500e+00 1.3917852400e-02 2.4313748370e+08 1.3645840225e+07 5.7613775905e-09 3.2837910587e-10
2.7374650200e+01 1.3711049700e+00 1.2909512000e-02 2.4237718005e+08 1.3968577733e+07 5.6569061894e-09 3.3033851870e-10
2.7406481200e+01 1.3411279800e+00 1.1807022800e-02 2.4109814910e+08 1.4336895309e+07 5.5625809862e-09 3.3438423272e-10
2.7438312200e+01 1.3109068400e+00 1.0614049600e-02 2.3919931991e+08 1.4667791575e+07 5.4803953476e-09 3.3897674429e-10
2.7470143200e+01 1.2804692900e+00 9.3353440300e-03 2.3647835437e+08 1.4873580665e+07 5.4147420528e-09 3.4284680120e-10
2.7501974200e+01 1.2498452400e+00 7.9785644600e-03 2.3286952200e+08 1.4892849921e+07 5.3671482178e-09 3.4495430063e-10
2.7533805200e+01 1.2190627700e+00 6.5510784900e-03 2.2818068698e+08 1.4647795492e+07 5.3425326488e-09 3.4415731437e-10
2.7565636100e+01 1.1881500700e+00 5.0578020600e-03 2.2241086825e+08 1.4118070718e+07 5.3421403339e-09 3.3986700584e-10
2.7597467100e+01 1.1571405500e+00 3.5061280800e-03 2.1541716751e+08 1.3258352034e+07 5.3716264278e-09 3.3100967127e-10
2.7629298100e+01 1.1260614500e+00 1.9025648100e-03 2.0728165802e+08 1.2096330078e+07 5.4325185391e-09 3.1715818067e-10
2.7661129100e+01 1.0949439300e+00 2.5704528900e-04 1.9794374770e+08 1.0633295999e+07 5.5315913875e-09 2.9715316045e-10
2.7692960100e+01 1.0638183300e+00 1.4238590300e-03 1.8756843935e+08 8.9365504645e+06 5.6716275599e-09 2.7032683094e-10
2.7724791100e+01 1.0327163500e+00 3.1326920700e-03 1.7619268173e+08 7.0531160908e+06 5.8612896963e-09 2.3530421933e-10
2.7756622100e+01 1.0016673300e+00 4.8613658800e-03 1.6404338143e+08 5.0706216670e+06 6.1061124276e-09 1.9105378115e-10
2.7788453100e+01 9.7070348000e-01 6.6021716100e-03 1.5125097180e+08 3.0678504393e+06 6.4178330124e-09 1.3729765014e-10
2.7820284100e+01 9.3985476000e-01 8.3463894500e-03 1.3806591686e+08 1.1281657471e+06 6.8072901798e-09 8.2149114725e-11
2.7852115000e+01 9.0915099100e-01 1.0085931400e-02 1.2468709616e+08 6.6008569083e+05 7.2914601352e-09 8.9628026855e-11
2.7883946000e+01 8.7862187100e-01 1.1813088800e-02 1.1134572353e+08 2.2413526656e+06 7.8909350367e-09 1.9101477755e-10
2.7915777000e+01 8.4829924700e-01 1.3522553700e-02 9.8271682218e+07 3.5410563900e+06 8.6321840417e-09 3.4012445344e-10
2.7947608000e+01 8.1821445900e-01 1.5204721700e-02 8.5638839020e+07 4.5444365438e+06 9.5542451108e-09 5.3718561700e-10
2.7979439000e+01 7.8839417200e-01 1.6852136900e-02 7.3669295423e+07 5.2076865935e+06 1.0701801442e-08 7.9033988740e-10
2.8011270000e+01 7.5886770600e-01 1.8459238600e-02 6.2455298192e+07 5.5581374928e+06 1.2150573738e-08 1.1209914878e-09
2.8043101000e+01 7.2966640000e-01 2.0018444500e-02 5.2180025514e+07 5.5898985513e+06 1.3983634404e-08 1.5463720817e-09
2.8074932000e+01 7.0081565700e-01 2.1523056700e-02 4.2848713757e+07 5.3611680057e+06 1.6355582130e-08 2.1071321538e-09
2.8106763000e+01 6.7234429000e-01 2.2968020200e-02 3.4587149061e+07 4.8999409959e+06 1.9439135871e-08 2.8328632369e-09
2.8138593900e+01 6.4428136400e-01 2.4347521900e-02 2.7325374990e+07 4.2771284516e+06 2.3578134398e-08 3.7966252156e-09
2.8170424900e+01 6.1664773200e-01 2.5655622100e-02 2.1128047232e+07 3.5406041877e+06 2.9186215140e-08 5.0394623851e-09
2.8202255900e+01 5.8947422800e-01 2.6890046100e-02 1.5872409438e+07 2.7552593643e+06 3.7138295248e-08 6.6656458246e-09
2.8234086900e+01 5.6278031500e-01 2.8042958700e-02 1.1570721617e+07 1.9729364557e+06 4.8638307412e-08 8.6402493895e-09
2.8265917900e+01 5.3659202500e-01 2.9113601600e-02 8.0741271963e+06 1.2377221349e+06 6.6458208046e-08 1.0806987179e-08
2.8297748900e+01 5.1093311700e-01 3.0096919900e-02 5.3570555397e+06 5.9100144743e+05 9.5375736394e-08 1.1928012755e-08
2.8329579900e+01 4.8582248400e-01 3.0990828300e-02 3.2689896407e+06 4.9946846398e+04 1.4861548594e-07 9.7483910758e-09
2.8361410900e+01 4.6127942400e-01 3.1791624300e-02 1.7629539495e+06 3.6285407781e+05 2.6165143118e-07 5.6792579971e-08
2.8711551700e+01 2.3328711400e-01 3.4318895100e-02 6.0678164030e+05 7.8958884609e+04 3.8446633600e-07 7.5510708774e-08
2.8743382700e+01 2.1664664100e-01 3.4000672000e-02 7.3495991660e+05 3.4843475487e+04 2.9477341023e-07 4.8326624632e-08
2.8775213700e+01 2.0070798800e-01 3.3600747900e-02 8.2664413813e+05 1.7131051339e+04 2.4279853778e-07 4.0957421294e-08
2.8807044700e+01 1.8547193800e-01 3.3122939400e-02 8.8076638084e+05 2.2837107756e+04 2.1058017431e-07 3.8001252447e-08
2.8838875700e+01 1.7093611600e-01 3.2571189300e-02 9.0450249076e+05 4.3934064336e+04 1.8898357688e-07 3.7161624958e-08
2.8870706700e+01 1.5709708300e-01 3.1949389900e-02 9.0172291037e+05 7.4343726263e+04 1.7421879958e-07 3.8232271214e-08
2.8902537700e+01 1.4394967100e-01 3.1261977000e-02 8.8108993603e+05 1.0680378178e+05 1.6337681900e-07 4.0633838705e-08
2.8934368700e+01 1.3148737300e-01 3.0513563200e-02 8.4827467529e+05 1.3539359507e+05 1.5500565658e-07 4.3658108590e-08
2.8966199600e+01 1.1970211200e-01 2.9708458000e-02 8.1022856733e+05 1.5608258888e+05 1.4773869600e-07 4.6416014846e-08
2.8998030600e+01 1.0858462500e-01 2.8851551900e-02 7.7187627393e+05 1.6525221428e+05 1.4067620507e-07 4.8002282504e-08
2.9029861600e+01 9.8124006200e-02 2.7947609300e-02 7.3692085823e+05 1.6258737086e+05 1.3315406275e-07 4.7972423485e-08
2.9061692600e+01 8.8308389400e-02 2.7001697800e-02 7.0809948456e+05 1.4739988883e+05 1.2471183969e-07 4.6130657236e-08
2.9093523600e+01 7.9124328000e-02 2.6018569000e-02 6.8592337701e+05 1.2206692374e+05 1.1535447056e-07 4.3130833892e-08
2.9125354600e+01 7.0557327000e-02 2.5003467600e-02 6.7078052860e+05 8.8219901030e+04 1.0518690390e-07 3.9759513484e-08
2.9157185600e+01 6.2592057100e-02 2.3961284200e-02 6.6116915381e+05 4.9268059197e+04 9.4668749653e-08 3.6920974844e-08
2.9189016600e+01 5.5211546300e-02 2.2896858900e-02 6.5595321996e+05 8.2920794991e+03 8.4169944777e-08 3.4922450449e-08
2.9220847600e+01 4.8398329600e-02 2.1814892800e-02 6.5316452586e+05 3.2769717433e+04 7.4098221327e-08 3.3605032196e-08
2.9252678500e+01 4.2134108100e-02 2.0720339900e-02 6.5137645022e+05 7.0196188558e+04 6.4684727373e-08 3.2564914593e-08
2.9284509500e+01 3.6399306400e-02 1.9618065500e-02 6.4934098015e+05 1.0262494383e+05 5.6055766559e-08 3.1484422569e-08
2.9316340500e+01 3.1174197400e-02 1.8512328400e-02 6.4629658721e+05 1.2811371052e+05 4.8235126128e-08 3.0197426421e-08
2.9348171500e+01 2.6437878900e-02 1.7407476000e-02 6.4213297488e+05 1.4632344382e+05 4.1171968944e-08 2.8686387363e-08
2.9380002500e+01 2.2169202100e-02 1.6307748100e-02 6.3706053242e+05 1.5625046438e+05 3.4799208194e-08 2.6983845173e-08
2.9411833500e+01 1.8346615100e-02 1.5217231500e-02 6.3174987260e+05 1.5855633245e+05 2.9040947843e-08 2.5166034097e-08
2.9443664500e+01 1.4948071600e-02 1.4139673800e-02 6.2700433325e+05 1.5299242698e+05 2.3840459798e-08 2.3289365549e-08
2.9475495500e+01 1.1951234800e-02 1.3078657700e-02 6.2353381410e+05 1.4074005078e+05 1.9166939354e-08 2.1416567967e-08
2.9507326400e+01 9.3336506100e-03 1.2037605300e-02 6.2205034621e+05 1.2203420744e+05 1.5004654634e-08 1.9574098711e-08
2.9539157400e+01 7.0726377900e-03 1.1019508800e-02 6.2266697561e+05 9.8194889897e+04 1.1358620365e-08 1.7787696889e-08
2.9570988400e+01 5.1455816400e-03 1.0027293800e-02 6.2544247637e+05 6.9757546679e+04 8.2271061439e-09 1.6058557172e-08
2.9602819400e+01 3.5299749000e-03 9.0636014100e-03 6.2975120980e+05 3.8006834705e+04 5.6053483424e-09 1.4396327808e-08
2.9634650400e+01 2.2034367000e-03 8.1307949200e-03 6.3489383997e+05 7.0243171695e+03 3.4705592672e-09 1.2806600024e-08
2.9666481400e+01 1.1437757100e-03 7.2309721200e-03 6.3987405134e+05 3.1893560030e+04 1.7875013178e-09 1.1300969053e-08
2.9698312400e+01 3.2911654200e-04 6.3659401600e-03 6.4363328617e+05 6.7801519142e+04 5.1134170508e-10 9.8907789638e-09
2.9730143400e+01 -2.6197388600e-04 5.5373166400e-03 6.4542807451e+05 1.0290019100e+05 -4.0589168080e-10 -8.5795371660e-09
2.9761974400e+01 -6.5052425400e-04 4.7464158300e-03 6.4447921397e+05 1.3593513342e+05 -1.0093797285e-09 -7.3678073085e-09
2.9793805300e+01 -8.5700719300e-04 3.9942992900e-03 6.4078515583e+05 1.6600326955e+05 -1.3374329683e-09 -6.2430672770e-09
2.9825636300e+01 -9.0130137900e-04 3.2817884500e-03 6.3434649872e+05 1.9179637897e+05 -1.4208344821e-09 -5.1913005076e-09
3.0080284200e+01 2.4326670100e-03 9.6912645600e-04 6.0072141670e+05 1.9676858141e+05 4.0495759638e-09 2.0885697448e-09
3.0112115200e+01 3.0756460900e-03 1.3248833300e-03 6.1048375230e+05 1.7693605231e+05 5.0380474147e-09 2.6157133827e-09
3.0143946200e+01 3.7249328900e-03 1.6444424400e-03 6.2309611820e+05 1.5583549951e+05 5.9781031870e-09 3.0332274890e-09
3.0175777200e+01 4.3699344600e-03 1.9290551400e-03 6.3717322113e+05 1.3481489717e+05 6.8583146860e-09 3.3573169718e-09
3.0207608200e+01 5.0010566000e-03 2.1800608700e-03 6.5134866412e+05 1.1514069894e+05 7.6780023903e-09 3.6117220593e-09
3.0239439200e+01 5.6096185200e-03 2.3989320300e-03 6.6418752694e+05 9.7705413389e+04 8.4458353891e-09 3.8195462887e-09
3.0271270200e+01 6.1879265700e-03 2.5871749900e-03 6.7415376719e+05 8.3527973195e+04 9.1788058914e-09 4.0026259222e-09
3.0303101200e+01 6.7291818100e-03 2.7463618500e-03 6.8039305962e+05 7.2852608704e+04 9.8901388174e-09 4.1730371902e-09
3.0334932200e+01 7.2275815000e-03 2.8781654200e-03 6.8183556122e+05 6.6190937967e+04 1.0600182670e-08 4.3448206972e-09
3.0366763100e+01 7.6781854300e-03 2.9842654800e-03 6.7857625530e+05 6.3164616370e+04 1.1315140148e-08 4.5222002409e-09
3.0398594100e+01 8.0768912400e-03 3.0663379900e-03 6.7043674088e+05 6.3724921317e+04 1.2047208555e-08 4.7148093133e-09
3.0430425100e+01 8.4205585100e-03 3.1261332500e-03 6.5842143422e+05 6.7073031858e+04 1.2789010309e-08 4.9234206264e-09
