# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
1.311436731077217699e+00 -1.259160000000000054e-03 -2.775859999999999786e-03 -4.035020000000000273e-03 -3.021066310298480032e-08 2.336725784376061870e-07 -4.840281852124818096e-01 3.743847451792648773e+00 1.670599832845535251e-07
1.324169126524569196e+00 1.002150000000000046e-03 -3.830010000000000012e-03 -2.827859999999999749e-03 -2.117251606247467689e-08 2.342461685091214540e-07 -3.392211051828661339e-01 3.753037377893409854e+00 1.700388465462309827e-07
1.336901521971920914e+00 5.458649999999999787e-03 -2.162540000000000122e-03 3.296109999999999665e-03 2.467835816436577991e-08 2.350224727756159102e-07 3.953908881642998474e-01 3.765475143459929175e+00 1.730263035021703295e-07
1.349633917419272633e+00 1.126480000000000016e-02 2.546819999999999987e-03 1.381162000000000015e-02 1.034092021170767099e-07 2.360833349064944527e-07 1.656798073725636256e+00 3.782472028639819683e+00 1.760254562226466628e-07
1.362366312866624130e+00 1.735249999999999987e-02 9.980340000000000739e-03 2.733284000000000061e-02 2.046441457261146125e-07 2.373773489955035429e-07 3.278760685672717834e+00 3.803204420014591580e+00 1.790396005507535265e-07
1.375098708313975848e+00 2.274440000000000142e-02 1.916810000000000042e-02 4.191250000000000531e-02 3.138037524730609353e-07 2.386989069191227455e-07 5.027690398738579702e+00 3.824378112271594077e+00 1.820703961274533344e-07
1.387831103761327567e+00 2.683239999999999931e-02 2.866379999999999970e-02 5.549619999999999553e-02 4.155064910944344024e-07 2.397107917111166421e-07 6.657147913068318879e+00 3.840590293971919422e+00 1.851160468618576215e-07
1.400563499208679064e+00 2.952429999999999985e-02 3.686319999999999875e-02 6.638750000000000207e-02 4.970509183967868820e-07 2.400162122662638786e-07 7.963633673635726495e+00 3.845483670741921767e+00 1.881700838225642103e-07
1.413295894656030782e+00 3.120989999999999875e-02 4.236739999999999950e-02 7.357729999999999826e-02 5.508817855493264726e-07 2.392685889269517873e-07 8.826099249033296346e+00 3.833505424289132879e+00 1.912213056329129014e-07
1.426028290103382501e+00 3.256160000000000304e-02 4.428560000000000135e-02 7.684720000000000439e-02 5.753639064013792339e-07 2.372894490928130419e-07 9.218346068832527607e+00 3.801796108312375466e+00 1.942551683297537532e-07
1.438760685550733776e+00 3.424109999999999654e-02 4.239310000000000300e-02 7.663419999999999954e-02 5.737691506775077954e-07 2.341559570911583727e-07 9.192795265255282899e+00 3.751592031633605551e+00 1.972564830014394875e-07
1.451493080998085494e+00 3.662119999999999959e-02 3.711659999999999959e-02 7.373779999999999224e-02 5.520834676792858354e-07 2.302234105353766385e-07 8.845352319334459423e+00 3.688585689595698991e+00 2.002128138745455609e-07
1.464225476445436991e+00 3.962240000000000206e-02 2.937170000000000059e-02 6.899410000000000265e-02 5.165668351566146247e-07 2.260663991851575896e-07 8.276313131872576889e+00 3.621983025069761108e+00 2.031176450225248713e-07
1.476957871892788710e+00 4.272510000000000197e-02 2.032130000000000047e-02 6.304640000000000244e-02 4.720357148802287513e-07 2.223490597629655397e-07 7.562845927945885727e+00 3.562424681440929497e+00 2.059723464965414844e-07
1.489690267340140206e+00 4.515170000000000294e-02 1.113339999999999989e-02 5.628510000000000457e-02 4.214130769656184076e-07 2.196603562368299262e-07 6.751781851763574593e+00 3.519346901787650861e+00 2.087862658345226240e-07
1.502422662787491925e+00 4.615240000000000314e-02 2.800749999999999854e-03 4.895315000000000083e-02 3.665179162630867259e-07 2.183648067617638821e-07 5.872264413790861504e+00 3.498589910816233051e+00 2.115748206301170168e-07
