# freq_w_over_2pi_THz  G_native_avg_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_stderr_eV_ps^-1_THz^-1_A^-2_K^-1
# Averaged over 8 jobs
2.4751776750e+01 2.2416663117e-09 5.5310498783e-09
2.4764509145e+01 1.7716164492e-09 5.5577034962e-09
2.4777241541e+01 1.2934735252e-09 5.5759989596e-09
2.4789973936e+01 8.0947290009e-10 5.5863896514e-09
2.4802706331e+01 3.2184473591e-10 5.5894206986e-09
2.4815438727e+01 -1.6711842168e-10 5.5856540780e-09
2.4828171122e+01 -6.5518187701e-10 5.5757202772e-09
2.4840903518e+01 -1.1401514114e-09 5.5602620523e-09
2.4853635913e+01 -1.6198733096e-09 5.5399712812e-09
2.4866368309e+01 -2.0923386252e-09 5.5155166756e-09
2.4879100704e+01 -2.5555630707e-09 5.4875726991e-09
2.4891833100e+01 -3.0077397433e-09 5.4567991161e-09
2.4904565495e+01 -3.4472129779e-09 5.4238348848e-09
2.4917297890e+01 -3.8724896900e-09 5.3892749860e-09
2.4930030286e+01 -4.2821676975e-09 5.3536423268e-09
2.4942762681e+01 -4.6751340901e-09 5.3174507586e-09
2.4955495077e+01 -5.0503803330e-09 5.2810985318e-09
2.4968227472e+01 -5.4071710800e-09 5.2449269679e-09
2.4980959868e+01 -5.7448616256e-09 5.2092324669e-09
2.4993692263e+01 -6.0631065642e-09 5.1741856647e-09
2.5006424659e+01 -6.3616655771e-09 5.1399349930e-09
2.5019157054e+01 -6.6406044691e-09 5.1065024314e-09
2.5031889449e+01 -6.9000412884e-09 5.0738725736e-09
2.5044621845e+01 -7.1403412361e-09 5.0419705708e-09
2.5057354240e+01 -7.3620106171e-09 5.0106668044e-09
2.5070086636e+01 -7.5656740735e-09 4.9797970915e-09
2.5082819031e+01 -7.7521492757e-09 4.9491443371e-09
2.5095551427e+01 -7.9222780678e-09 4.9184898987e-09
2.5108283822e+01 -8.0770895532e-09 4.8876233082e-09
2.5121016218e+01 -8.2176079795e-09 4.8562983776e-09
2.5133748613e+01 -8.3449537134e-09 4.8243455662e-09
2.5146481009e+01 -8.4602424362e-09 4.7915473623e-09
2.5159213404e+01 -8.5646695350e-09 4.7577809941e-09
2.5171945799e+01 -8.6593536760e-09 4.7229360278e-09
2.5184678195e+01 -8.7453698722e-09 4.6869474957e-09
2.5197410590e+01 -8.8238284627e-09 4.6498195841e-09
2.5210142986e+01 -8.8956958872e-09 4.6115708260e-09
2.5222875381e+01 -8.9619284551e-09 4.5723212174e-09
2.5235607777e+01 -9.0232930407e-09 4.5322044619e-09
2.5248340172e+01 -9.0805363944e-09 4.4914292784e-09
2.5261072568e+01 -9.1342444659e-09 4.4502386420e-09
2.5273804963e+01 -9.1848585326e-09 4.4089115457e-09
2.5286537358e+01 -9.2327218829e-09 4.3677682461e-09
2.5299269754e+01 -9.2780246875e-09 4.3271572995e-09
2.5312002149e+01 -9.3208123160e-09 4.2874341921e-09
2.5324734545e+01 -9.3610008290e-09 4.2489643702e-09
2.5337466940e+01 -9.3983704601e-09 4.2121254959e-09
2.5350199336e+01 -9.4325573118e-09 4.1772502478e-09
2.5362931731e+01 -9.4631036149e-09 4.1446799012e-09
2.5375664127e+01 -9.4894341072e-09 4.1147014925e-09
2.5388396522e+01 -9.5108641713e-09 4.0875744228e-09
2.5401128917e+01 -9.5266362176e-09 4.0634950533e-09
2.5413861313e+01 -9.5358903347e-09 4.0426016180e-09
2.5426593708e+01 -9.5377600984e-09 4.0249840305e-09
2.5439326104e+01 -9.5313396864e-09 4.0106730228e-09
2.5452058499e+01 -9.5156694766e-09 3.9996260641e-09
2.5464790895e+01 -9.4897815029e-09 3.9917462085e-09
2.5477523290e+01 -9.4527906193e-09 3.9868871525e-09
2.5490255686e+01 -9.4037697404e-09 3.9848674561e-09
2.5502988081e+01 -9.3419181806e-09 3.9854445606e-09
2.5515720476e+01 -9.2664547417e-09 3.9883680581e-09
2.5528452872e+01 -9.1766631923e-09 3.9933386578e-09
2.5541185267e+01 -9.0719914085e-09 4.0001015556e-09
2.5553917663e+01 -8.9519168940e-09 4.0083376903e-09
2.5566650058e+01 -8.8161116814e-09 4.0177653956e-09
2.5579382454e+01 -8.6643092609e-09 4.0281138639e-09
2.5592114849e+01 -8.4964700608e-09 4.0391302239e-09
2.5604847245e+01 -8.3125989382e-09 4.0505850365e-09
2.5617579640e+01 -8.1129111606e-09 4.0622641698e-09
2.5630312036e+01 -7.8976900302e-09 4.0739850238e-09
2.5643044431e+01 -7.6674962470e-09 4.0855818374e-09
2.5655776826e+01 -7.4228580977e-09 4.0969112568e-09
2.5668509222e+01 -7.1646270567e-09 4.1078569958e-09
2.5681241617e+01 -6.8936229129e-09 4.1183147001e-09
2.5693974013e+01 -6.6108229301e-09 4.1281643930e-09
2.5706706408e+01 -6.3173850487e-09 4.1373193643e-09
2.5719438804e+01 -6.0144978098e-09 4.1456800473e-09
2.5732171199e+01 -5.7034252950e-09 4.1531472263e-09
2.5744903595e+01 -5.3855444627e-09 4.1595970981e-09
2.5757635990e+01 -5.0622514802e-09 4.1649146058e-09
2.5770368385e+01 -4.7349698798e-09 4.1689488582e-09
2.5783100781e+01 -4.4051958827e-09 4.1715584349e-09
2.5795833176e+01 -4.0743632433e-09 4.1725505072e-09
2.5808565572e+01 -3.7439522130e-09 4.1717765325e-09
2.5821297967e+01 -3.4154046871e-09 4.1690149343e-09
2.5834030363e+01 -3.0900981663e-09 4.1640883136e-09
2.5846762758e+01 -2.7693918756e-09 4.1568043134e-09
2.5859495154e+01 -2.4545119304e-09 4.1469555979e-09
2.5872227549e+01 -2.1467155822e-09 4.1343969187e-09
2.5884959944e+01 -1.8470501571e-09 4.1189593289e-09
2.5897692340e+01 -1.5565419142e-09 4.1005208795e-09
2.5910424735e+01 -1.2761018064e-09 4.0789960940e-09
2.5923157131e+01 -1.0064889068e-09 4.0543559151e-09
2.5935889526e+01 -7.4838007508e-10 4.0266032210e-09
2.5948621922e+01 -5.0230181519e-10 3.9957999112e-09
2.5961354317e+01 -2.6869711406e-10 3.9620795567e-09
2.5974086713e+01 -4.7878829209e-11 3.9256201184e-09
2.5986819108e+01 1.6000648597e-10 3.8866968179e-09
2.5999551503e+01 3.5489259307e-10 3.8456291994e-09
2.6012283899e+01 5.3681747929e-10 3.8028127213e-09
2.6025016294e+01 7.0593282385e-10 3.7586973708e-09
2.6037748690e+01 8.6252351470e-10 3.7138228308e-09
2.6050481085e+01 1.0069153485e-09 3.6687343432e-09
2.6063213481e+01 1.1395816660e-09 3.6240594595e-09
2.6075945876e+01 1.2609906113e-09 3.5804342457e-09
2.6088678272e+01 1.3717426552e-09 3.5385051310e-09
2.6101410667e+01 1.4724503152e-09 3.4989268233e-09
2.6114143063e+01 1.5637965891e-09 3.4623090182e-09
2.6126875458e+01 1.6464907721e-09 3.4292450511e-09
2.6139607853e+01 1.7212306009e-09 3.4002450833e-09
2.6152340249e+01 1.7887675462e-09 3.3757127377e-09
2.6165072644e+01 1.8498494020e-09 3.3559796046e-09
2.6177805040e+01 1.9051871486e-09 3.3412444899e-09
2.6190537435e+01 1.9554856054e-09 3.3315428658e-09
2.6203269831e+01 2.0014017759e-09 3.3268151009e-09
2.6216002226e+01 2.0436201341e-09 3.3268552505e-09
2.6228734622e+01 2.0826646547e-09 3.3312982940e-09
2.6241467017e+01 2.1191425278e-09 3.3397122034e-09
2.6254199412e+01 2.1535070082e-09 3.3515372258e-09
2.6266931808e+01 2.1861795679e-09 3.3661321552e-09
2.6279664203e+01 2.2175117700e-09 3.3828183094e-09
2.6292396599e+01 2.2478033478e-09 3.4008721715e-09
2.6305128994e+01 2.2772658601e-09 3.4195657243e-09
2.6317861390e+01 2.3060346202e-09 3.4381886155e-09
2.6330593785e+01 2.3341898432e-09 3.4560462900e-09
2.6343326181e+01 2.3617186378e-09 3.4724888869e-09
2.6356058576e+01 2.3885596922e-09 3.4869346671e-09
2.6368790971e+01 2.4145795973e-09 3.4988561427e-09
2.6381523367e+01 2.4395486737e-09 3.5077881813e-09
2.6394255762e+01 2.4632451000e-09 3.5133829287e-09
2.6406988158e+01 2.4853013793e-09 3.5153153670e-09
2.6419720553e+01 2.5053803921e-09 3.5133779491e-09
2.6432452949e+01 2.5230657263e-09 3.5074252145e-09
2.6445185344e+01 2.5378764899e-09 3.4973734606e-09
2.6457917740e+01 2.5493566994e-09 3.4832198316e-09
2.6470650135e+01 2.5569913195e-09 3.4650129413e-09
2.6483382530e+01 2.5602535154e-09 3.4428447254e-09
2.6496114926e+01 2.5585874389e-09 3.4168407427e-09
2.6508847321e+01 2.5514641344e-09 3.3871758376e-09
2.6521579717e+01 2.5383497632e-09 3.3540293648e-09
2.6534312112e+01 2.5187271516e-09 3.3176078115e-09
2.6547044508e+01 2.4920939552e-09 3.2780997515e-09
2.6559776903e+01 2.4579377635e-09 3.2356963929e-09
2.6572509299e+01 2.4158692884e-09 3.1905780249e-09
2.6585241694e+01 2.3654551645e-09 3.1429072701e-09
2.6597974090e+01 2.3063453371e-09 3.0928254985e-09
2.6610706485e+01 2.2382602719e-09 3.0404523776e-09
2.6623438880e+01 2.1609208174e-09 2.9858856102e-09
2.6636171276e+01 2.0741842312e-09 2.9292057621e-09
2.6648903671e+01 1.9779013299e-09 2.8705046050e-09
2.6661636067e+01 1.8720580695e-09 2.8098520587e-09
2.6674368462e+01 1.7566866637e-09 2.7473498401e-09
2.6687100858e+01 1.6318959932e-09 2.6831131265e-09
2.6699833253e+01 1.4978675011e-09 2.6173065970e-09
2.6712565649e+01 1.3548525742e-09 2.5501539512e-09
2.6725298044e+01 1.2032233040e-09 2.4819327530e-09
2.6738030439e+01 1.0433632137e-09 2.4130416482e-09
2.6750762835e+01 8.7579168973e-10 2.3439544305e-09
2.6763495230e+01 7.0105839184e-10 2.2752781517e-09
2.6776227626e+01 5.1979993561e-10 2.2077333871e-09
2.6788960021e+01 3.3271458076e-10 2.1421706081e-09
2.6801692417e+01 1.4054503052e-10 2.0795737653e-09
2.6814424812e+01 -5.5891732032e-11 2.0210148377e-09
2.6827157208e+01 -2.5575549190e-10 1.9676612151e-09
2.6839889603e+01 -4.5814463030e-10 1.9206927243e-09
2.6852621998e+01 -6.6213566818e-10 1.8812668234e-09
2.6865354394e+01 -8.6679992995e-10 1.8504302515e-09
2.6878086789e+01 -1.0711522414e-09 1.8290177256e-09
2.6890819185e+01 -1.2742388976e-09 1.8175957809e-09
2.6903551580e+01 -1.4750872301e-09 1.8163716351e-09
2.6916283976e+01 -1.6727480624e-09 1.8251697208e-09
2.6929016371e+01 -1.8662774217e-09 1.8434316615e-09
2.6941748767e+01 -2.0547739656e-09 1.8702500461e-09
2.6954481162e+01 -2.2373519392e-09 1.9044402276e-09
2.6967213557e+01 -2.4131919428e-09 1.9446198048e-09
2.6979945953e+01 -2.5815067210e-09 1.9892962571e-09
2.6992678348e+01 -2.7415741276e-09 2.0369406933e-09
2.7005410744e+01 -2.8927356628e-09 2.0860502837e-09
2.7018143139e+01 -3.0343980630e-09 2.1351983132e-09
2.7030875535e+01 -3.1660340185e-09 2.1830657507e-09
2.7043607930e+01 -3.2871998781e-09 2.2284592361e-09
2.7056340326e+01 -3.3975326103e-09 2.2703272997e-09
2.7069072721e+01 -3.4967332854e-09 2.3077626150e-09
2.7081805117e+01 -3.5845968775e-09 2.3400048758e-09
2.7094537512e+01 -3.6609861887e-09 2.3664447658e-09
2.7107269907e+01 -3.7258492392e-09 2.3866050429e-09
2.7120002303e+01 -3.7792006452e-09 2.4001588115e-09
2.7132734698e+01 -3.8211305587e-09 2.4069053959e-09
2.7145467094e+01 -3.8517930739e-09 2.4067761135e-09
2.7158199489e+01 -3.8714011866e-09 2.3998229006e-09
2.7170931885e+01 -3.8802220863e-09 2.3862211013e-09
2.7183664280e+01 -3.8785772846e-09 2.3662539863e-09
2.7196396676e+01 -3.8668163317e-09 2.3403167486e-09
2.7209129071e+01 -3.8453408907e-09 2.3089056926e-09
2.7221861466e+01 -3.8145614034e-09 2.2726141310e-09
2.7234593862e+01 -3.7749129745e-09 2.2321329042e-09
2.7247326257e+01 -3.7268415748e-09 2.1882353154e-09
2.7260058653e+01 -3.6707894558e-09 2.1417793847e-09
2.7272791048e+01 -3.6072016849e-09 2.0936994022e-09
2.7285523444e+01 -3.5365073405e-09 2.0449927862e-09
2.7298255839e+01 -3.4591170315e-09 1.9967153938e-09
2.7310988235e+01 -3.3754126512e-09 1.9499598794e-09
2.7323720630e+01 -3.2857534244e-09 1.9058400384e-09
2.7336453025e+01 -3.1904607233e-09 1.8654620657e-09
2.7349185421e+01 -3.0898216511e-09 1.8298898478e-09
2.7361917816e+01 -2.9840812502e-09 1.8001086934e-09
2.7374650212e+01 -2.8734427499e-09 1.7769775307e-09
2.7387382607e+01 -2.7580700905e-09 1.7611888185e-09
2.7400115003e+01 -2.6380874297e-09 1.7532277903e-09
2.7412847398e+01 -2.5135741095e-09 1.7533400752e-09
2.7425579794e+01 -2.3845858874e-09 1.7615280285e-09
2.7438312189e+01 -2.2511303630e-09 1.7775492198e-09
2.7451044584e+01 -2.1131978143e-09 1.8009394846e-09
2.7463776980e+01 -1.9707543843e-09 1.8310521234e-09
2.7476509375e+01 -1.8237451905e-09 1.8671023328e-09
2.7489241771e+01 -1.6721121595e-09 1.9082049994e-09
2.7501974166e+01 -1.5157882687e-09 1.9534265558e-09
2.7514706562e+01 -1.3547161105e-09 2.0018178712e-09
2.7527438957e+01 -1.1888430352e-09 2.0524367130e-09
2.7540171353e+01 -1.0181428862e-09 2.1043790664e-09
2.7552903748e+01 -8.4261503894e-10 2.1567831235e-09
2.7565636144e+01 -6.6228932804e-10 2.2088443925e-09
2.7578368539e+01 -4.7724394036e-10 2.2598156397e-09
2.7591100934e+01 -2.8758723245e-10 2.3090129597e-09
2.7603833330e+01 -9.3500610046e-11 2.3558109794e-09
2.7616565725e+01 1.0479123675e-10 2.3996466146e-09
2.7629298121e+01 3.0699284073e-10 2.4400145007e-09
2.7642030516e+01 5.1276071246e-10 2.4764690873e-09
2.7654762912e+01 7.2167272425e-10 2.5086149112e-09
2.7667495307e+01 9.3324429257e-10 2.5361159257e-09
2.7680227703e+01 1.1469359704e-09 2.5586902946e-09
2.7692960098e+01 1.3621207427e-09 2.5760943924e-09
2.7705692493e+01 1.5781545498e-09 2.5881552158e-09
2.7718424889e+01 1.7943007990e-09 2.5947312427e-09
2.7731157284e+01 2.0097905282e-09 2.5957426642e-09
2.7743889680e+01 2.2238182980e-09 2.5911493549e-09
2.7756622075e+01 2.4355044348e-09 2.5809468764e-09
2.7769354471e+01 2.6440137505e-09 2.5652023628e-09
2.7782086866e+01 2.8484179029e-09 2.5439975010e-09
2.7794819262e+01 3.0478389390e-09 2.5174791307e-09
2.7807551657e+01 3.2413693279e-09 2.4858215536e-09
2.7820284052e+01 3.4281259578e-09 2.4492404677e-09
2.7833016448e+01 3.6072548941e-09 2.4079997802e-09
2.7845748843e+01 3.7779441271e-09 2.3624020934e-09
2.7858481239e+01 3.9394011989e-09 2.3127785929e-09
2.7871213634e+01 4.0909137284e-09 2.2595136861e-09
2.7883946030e+01 4.2318327126e-09 2.2030224607e-09
2.7896678425e+01 4.3615665737e-09 2.1437669112e-09
2.7909410821e+01 4.4796537063e-09 2.0822595360e-09
2.7922143216e+01 4.5856688748e-09 2.0190504245e-09
2.7934875611e+01 4.6793330166e-09 1.9547453750e-09
2.7947608007e+01 4.7604488291e-09 1.8900013221e-09
2.7960340402e+01 4.8289353321e-09 1.8255281891e-09
2.7973072798e+01 4.8847879714e-09 1.7620780151e-09
2.7985805193e+01 4.9281766485e-09 1.7004790436e-09
2.7998537589e+01 4.9593288314e-09 1.6415842321e-09
2.8011269984e+01 4.9786049455e-09 1.5862818101e-09
2.8024002380e+01 4.9864825991e-09 1.5354877358e-09
2.8036734775e+01 4.9835132362e-09 1.4900778202e-09
2.8049467171e+01 4.9703833945e-09 1.4508901968e-09
2.8062199566e+01 4.9478237106e-09 1.4186432737e-09
2.8074931961e+01 4.9166948433e-09 1.3939091620e-09
2.8087664357e+01 4.8778920880e-09 1.3770427533e-09
2.8100396752e+01 4.8324039741e-09 1.3681582872e-09
2.8113129148e+01 4.7812323802e-09 1.3670880397e-09
2.8125861543e+01 4.7254458950e-09 1.3734155078e-09
2.8138593939e+01 4.6661382773e-09 1.3864871687e-09
2.8151326334e+01 4.6044011281e-09 1.4054535022e-09
2.8164058730e+01 4.5413553089e-09 1.4293406974e-09
2.8176791125e+01 4.4780971842e-09 1.4571007060e-09
2.8189523520e+01 4.4156703754e-09 1.4876487511e-09
2.8202255916e+01 4.3551416790e-09 1.5199351501e-09
2.8214988311e+01 4.2974804235e-09 1.5529493270e-09
2.8227720707e+01 4.2436117678e-09 1.5857487503e-09
2.8240453102e+01 4.1944064722e-09 1.6174812248e-09
2.8253185498e+01 4.1506414131e-09 1.6473765873e-09
2.8265917893e+01 4.1130097089e-09 1.6747577165e-09
2.8278650289e+01 4.0821152076e-09 1.6990362470e-09
2.8291382684e+01 4.0584596823e-09 1.7197129751e-09
2.8304115079e+01 4.0424410774e-09 1.7363717492e-09
2.8316847475e+01 4.0343585730e-09 1.7486795421e-09
2.8329579870e+01 4.0343848242e-09 1.7563839417e-09
2.8342312266e+01 4.0425992081e-09 1.7593003253e-09
2.8355044661e+01 4.0589714518e-09 1.7573229959e-09
2.8367777057e+01 4.0833491548e-09 1.7504125542e-09
2.8380509452e+01 4.1155055965e-09 1.7385924567e-09
2.8393241848e+01 4.1550850345e-09 1.7219542223e-09
2.8405974243e+01 4.2016612061e-09 1.7006465474e-09
2.8418706638e+01 4.2547117972e-09 1.6748795162e-09
2.8431439034e+01 4.3136497942e-09 1.6449185013e-09
2.8444171429e+01 4.3778047179e-09 1.6110838604e-09
2.8456903825e+01 4.4464516106e-09 1.5737514621e-09
2.8469636220e+01 4.5188284355e-09 1.5333468534e-09
2.8482368616e+01 4.5941152531e-09 1.4903479324e-09
2.8495101011e+01 4.6714724870e-09 1.4452865310e-09
2.8507833407e+01 4.7500483131e-09 1.3987391758e-09
2.8520565802e+01 4.8289746567e-09 1.3513331546e-09
2.8533298198e+01 4.9073870535e-09 1.3037404439e-09
2.8546030593e+01 4.9844463943e-09 1.2566745289e-09
2.8558762988e+01 5.0593216763e-09 1.2108848094e-09
2.8571495384e+01 5.1312239255e-09 1.1671416448e-09
2.8584227779e+01 5.1994039054e-09 1.1262231648e-09
2.8596960175e+01 5.2631532943e-09 1.0888909008e-09
2.8609692570e+01 5.3218344328e-09 1.0558517623e-09
2.8622424966e+01 5.3748574796e-09 1.0277293110e-09
2.8635157361e+01 5.4217141491e-09 1.0050149698e-09
2.8647889757e+01 5.4619555646e-09 9.8802755280e-10
2.8660622152e+01 5.4952117527e-09 9.7688642232e-10
2.8673354547e+01 5.5211921541e-09 9.7148887634e-10
2.8686086943e+01 5.5396792639e-09 9.7152279806e-10
2.8698819338e+01 5.5505391806e-09 9.7648184214e-10
2.8711551734e+01 5.5537117198e-09 9.8572186083e-10
2.8724284129e+01 5.5492126226e-09 9.9849235487e-10
2.8737016525e+01 5.5371342204e-09 1.0140019229e-09
2.8749748920e+01 5.5176245377e-09 1.0314595934e-09
2.8762481316e+01 5.4909186063e-09 1.0501046554e-09
2.8775213711e+01 5.4572958911e-09 1.0692422763e-09
2.8787946106e+01 5.4170940580e-09 1.0882575446e-09
2.8800678502e+01 5.3706989913e-09 1.1066199904e-09
2.8813410897e+01 5.3185464823e-09 1.1238994097e-09
2.8826143293e+01 5.2610925742e-09 1.1397589529e-09
2.8838875688e+01 5.1988416069e-09 1.1539600442e-09
2.8851608084e+01 5.1323075478e-09 1.1663569808e-09
2.8864340479e+01 5.0620181455e-09 1.1768927491e-09
2.8877072875e+01 4.9885294956e-09 1.1856051504e-09
2.8889805270e+01 4.9123689578e-09 1.1926017120e-09
2.8902537665e+01 4.8340838526e-09 1.1980698850e-09
2.8915270061e+01 4.7542012340e-09 1.2022756410e-09
2.8928002456e+01 4.6732504123e-09 1.2055442504e-09
2.8940734852e+01 4.5916899686e-09 1.2082226294e-09
2.8953467247e+01 4.5100287146e-09 1.2107413734e-09
2.8966199643e+01 4.4286723880e-09 1.2135088113e-09
2.8978932038e+01 4.3480475233e-09 1.2169736607e-09
2.8991664434e+01 4.2685102144e-09 1.2215451847e-09
2.9004396829e+01 4.1904025623e-09 1.2276154358e-09
2.9017129225e+01 4.1140191836e-09 1.2355163420e-09
2.9029861620e+01 4.0396044011e-09 1.2455142177e-09
2.9042594015e+01 3.9673704115e-09 1.2577932696e-09
2.9055326411e+01 3.8974954614e-09 1.2724449461e-09
2.9068058806e+01 3.8300999716e-09 1.2894690587e-09
2.9080791202e+01 3.7652769876e-09 1.3087727540e-09
2.9093523597e+01 3.7030805192e-09 1.3301768201e-09
2.9106255993e+01 3.6435245569e-09 1.3534299260e-09
2.9118988388e+01 3.5865973298e-09 1.3782256497e-09
2.9131720784e+01 3.5322466151e-09 1.4042113144e-09
2.9144453179e+01 3.4803962805e-09 1.4310105665e-09
2.9157185574e+01 3.4309478799e-09 1.4582384422e-09
2.9169917970e+01 3.3837742193e-09 1.4855131516e-09
2.9182650365e+01 3.3387356684e-09 1.5124714916e-09
2.9195382761e+01 3.2956683632e-09 1.5387776023e-09
2.9208115156e+01 3.2544098525e-09 1.5641284646e-09
2.9220847552e+01 3.2147687292e-09 1.5882631819e-09
2.9233579947e+01 3.1765688982e-09 1.6109658776e-09
2.9246312343e+01 3.1396146203e-09 1.6320653772e-09
2.9259044738e+01 3.1037120649e-09 1.6514396865e-09
2.9271777133e+01 3.0686757563e-09 1.6690124497e-09
2.9284509529e+01 3.0343138500e-09 1.6847472837e-09
2.9297241924e+01 3.0004498454e-09 1.6986497961e-09
2.9309974320e+01 2.9669095430e-09 1.7107653447e-09
2.9322706715e+01 2.9335343612e-09 1.7211634984e-09
2.9335439111e+01 2.9001632553e-09 1.7299399837e-09
2.9348171506e+01 2.8666606091e-09 1.7372116290e-09
2.9360903902e+01 2.8328986393e-09 1.7431041442e-09
2.9373636297e+01 2.7987596895e-09 1.7477471792e-09
2.9386368692e+01 2.7641397391e-09 1.7512706895e-09
2.9399101088e+01 2.7289628148e-09 1.7537960025e-09
2.9411833483e+01 2.6931440195e-09 1.7554287855e-09
2.9424565879e+01 2.6566330944e-09 1.7562608458e-09
2.9437298274e+01 2.6193815814e-09 1.7563569416e-09
2.9450030670e+01 2.5813574916e-09 1.7557585525e-09
2.9462763065e+01 2.5425476736e-09 1.7544849258e-09
2.9475495461e+01 2.5029549251e-09 1.7525246634e-09
2.9488227856e+01 2.4625826670e-09 1.7498417872e-09
2.9500960252e+01 2.4214549223e-09 1.7463811046e-09
2.9513692647e+01 2.3796103273e-09 1.7420636637e-09
2.9526425042e+01 2.3370986708e-09 1.7368000344e-09
2.9539157438e+01 2.2939878594e-09 1.7304859760e-09
2.9551889833e+01 2.2503409426e-09 1.7230152270e-09
2.9564622229e+01 2.2062480951e-09 1.7142816731e-09
2.9577354624e+01 2.1618076867e-09 1.7041835853e-09
2.9590087020e+01 2.1171279882e-09 1.6926297091e-09
2.9602819415e+01 2.0723279459e-09 1.6795461212e-09
2.9615551811e+01 2.0275432732e-09 1.6648758400e-09
2.9628284206e+01 1.9829082794e-09 1.6485862566e-09
2.9641016601e+01 1.9385780872e-09 1.6306717822e-09
2.9653748997e+01 1.8947203629e-09 1.6111551529e-09
2.9666481392e+01 1.8515018514e-09 1.5900888420e-09
2.9679213788e+01 1.8091092373e-09 1.5675588724e-09
2.9691946183e+01 1.7677250446e-09 1.5436785961e-09
2.9704678579e+01 1.7275572090e-09 1.5185976765e-09
2.9717410974e+01 1.6888038345e-09 1.4924913980e-09
2.9730143370e+01 1.6516788145e-09 1.4655673606e-09
2.9742875765e+01 1.6163952757e-09 1.4380547450e-09
2.9755608160e+01 1.5831718226e-09 1.4102081422e-09
2.9768340556e+01 1.5522307537e-09 1.3823020436e-09
2.9781072951e+01 1.5237891011e-09 1.3546164255e-09
2.9793805347e+01 1.4980688289e-09 1.3274461559e-09
2.9806537742e+01 1.4752775521e-09 1.3010840239e-09
2.9819270138e+01 1.4556199947e-09 1.2758153373e-09
2.9832002533e+01 1.4392973632e-09 1.2519097334e-09
2.9844734929e+01 1.4264932673e-09 1.2296181317e-09
2.9857467324e+01 1.4173837132e-09 1.2091549590e-09
2.9870199719e+01 1.4121162653e-09 1.1906976283e-09
2.9882932115e+01 1.4108306434e-09 1.1743771558e-09
2.9895664510e+01 1.4136396358e-09 1.1602741025e-09
2.9908396906e+01 1.4206347205e-09 1.1484150311e-09
2.9921129301e+01 1.4318758206e-09 1.1387710322e-09
2.9933861697e+01 1.4473994100e-09 1.1312597673e-09
2.9946594092e+01 1.4672097269e-09 1.1257513954e-09
2.9959326488e+01 1.4912732779e-09 1.1220754806e-09
2.9972058883e+01 1.5195397682e-09 1.1200270428e-09
2.9984791279e+01 1.5519025154e-09 1.1193778399e-09
2.9997523674e+01 1.5882300081e-09 1.1198837155e-09
3.0010256069e+01 1.6283607075e-09 1.1212999524e-09
3.0022988465e+01 1.6720876170e-09 1.1233806671e-09
3.0035720860e+01 1.7191780757e-09 1.1259004946e-09
3.0048453256e+01 1.7693562831e-09 1.1286470285e-09
3.0061185651e+01 1.8223228002e-09 1.1314357100e-09
3.0073918047e+01 1.8777438237e-09 1.1341101320e-09
3.0086650442e+01 1.9352575308e-09 1.1365483071e-09
3.0099382838e+01 1.9944822195e-09 1.1386625448e-09
3.0112115233e+01 2.0550086146e-09 1.1403971155e-09
3.0124847628e+01 2.1164161574e-09 1.1417353830e-09
3.0137580024e+01 2.1782697541e-09 1.1426930410e-09
3.0150312419e+01 2.2401141964e-09 1.1433192510e-09
3.0163044815e+01 2.3015102088e-09 1.1436919127e-09
3.0175777210e+01 2.3620038044e-09 1.1439140261e-09
3.0188509606e+01 2.4211503617e-09 1.1441127225e-09
3.0201242001e+01 2.4785158734e-09 1.1444300905e-09
3.0213974397e+01 2.5336856473e-09 1.1450205252e-09
3.0226706792e+01 2.5862585763e-09 1.1460403702e-09
3.0239439187e+01 2.6358670005e-09 1.1476428513e-09
3.0252171583e+01 2.6821665617e-09 1.1499740601e-09
3.0264903978e+01 2.7248539139e-09 1.1531620660e-09
3.0277636374e+01 2.7636575938e-09 1.1573104799e-09
3.0290368769e+01 2.7983492310e-09 1.1624951936e-09
3.0303101165e+01 2.8287549611e-09 1.1687588396e-09
3.0315833560e+01 2.8547345461e-09 1.1761066206e-09
3.0328565956e+01 2.8762113513e-09 1.1845043923e-09
3.0341298351e+01 2.8931487357e-09 1.1938831298e-09
3.0354030746e+01 2.9055725376e-09 1.2041338972e-09
3.0366763142e+01 2.9135549218e-09 1.2151189186e-09
3.0379495537e+01 2.9172215974e-09 1.2266693076e-09
3.0392227933e+01 2.9167443615e-09 1.2385923589e-09
3.0404960328e+01 2.9123536979e-09 1.2506848257e-09
3.0417692724e+01 2.9043215754e-09 1.2627269733e-09
3.0430425119e+01 2.8929570550e-09 1.2744954366e-09
3.0443157515e+01 2.8786168482e-09 1.2857745644e-09
3.0455889910e+01 2.8616946782e-09 1.2963518348e-09
3.0468622306e+01 2.8426097350e-09 1.3060284467e-09
3.0481354701e+01 2.8218023871e-09 1.3146245465e-09
3.0494087096e+01 2.7997420785e-09 1.3219802603e-09
3.0506819492e+01 2.7769100665e-09 1.3279605744e-09
3.0519551887e+01 2.7537900466e-09 1.3324575606e-09
3.0532284283e+01 2.7308692868e-09 1.3353913658e-09
3.0545016678e+01 2.7086342114e-09 1.3367108225e-09
3.0557749074e+01 2.6875582687e-09 1.3363975683e-09
3.0570481469e+01 2.6680964189e-09 1.3344547894e-09
