# freq_THz coherence
6.274414062499999112e+00 5.104441165252170814e-02
6.298828124999999112e+00 5.031523045719152321e-02
6.323242187499999112e+00 5.678134824483446752e-02
6.347656249999999112e+00 5.109082733506815910e-02
6.372070312499999112e+00 5.064877789820194237e-02
6.396484374999999112e+00 4.627305477823413782e-02
6.420898437499999112e+00 4.750158821424341204e-02
6.445312499999999112e+00 5.022876809162963446e-02
6.469726562499999112e+00 4.839400208049062652e-02
6.494140624999999112e+00 4.855605373995166424e-02
6.518554687499999112e+00 4.559212851858754356e-02
6.542968749999999112e+00 5.009796694911503728e-02
6.567382812499999112e+00 5.444989029119521456e-02
6.591796874999999112e+00 5.346459970346979784e-02
6.616210937499999112e+00 4.578682087673559276e-02
6.640624999999999112e+00 4.524547636633579478e-02
6.665039062499999112e+00 4.808504764518718722e-02
6.689453124999999112e+00 5.031571174498228327e-02
6.713867187499999112e+00 4.965501369546632127e-02
6.738281249999999112e+00 5.091947010739480278e-02
6.762695312499999112e+00 5.364757624859857466e-02
6.787109374999999112e+00 4.861731844108470313e-02
6.811523437499999112e+00 5.017045779198171795e-02
6.835937499999999112e+00 4.894116393109890911e-02
6.860351562499999112e+00 5.109160092583845542e-02
6.884765624999999112e+00 4.941504788571028650e-02
6.909179687499999112e+00 4.762012553689472932e-02
6.933593749999999112e+00 4.962852469902324232e-02
6.958007812499999112e+00 4.715006878417345171e-02
6.982421874999999112e+00 5.142025386794098207e-02
7.006835937499999112e+00 5.336340146925118433e-02
7.031249999999999112e+00 4.876048088173243200e-02
7.055664062499999112e+00 4.922178365280734103e-02
7.080078124999999112e+00 4.975283158830963448e-02
7.104492187499999112e+00 5.012018738821998054e-02
7.128906249999999112e+00 5.000710039420772079e-02
7.153320312499999112e+00 4.754454536232918804e-02
7.177734374999999112e+00 4.765034693853067993e-02
7.202148437499999112e+00 4.938762157817344622e-02
7.226562499999999112e+00 5.055351475832293995e-02
7.250976562499999112e+00 5.112863055431951520e-02
7.275390624999999112e+00 4.732679681893723483e-02
7.299804687499999112e+00 4.560914351742736267e-02
7.324218749999999112e+00 5.025072211909718811e-02
7.348632812499999112e+00 4.318799690677257996e-02
7.373046874999999112e+00 4.708633825680353518e-02
7.397460937499999112e+00 4.620680087257793278e-02
7.421874999999999112e+00 4.558757698086528254e-02
7.446289062499999112e+00 4.697125509611846383e-02
