# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
4.0743665400e+00 2.2297617300e+01 2.0977751700e+00 7.2422919184e+07 2.2200215610e+06 3.0788067577e-07 3.0464349651e-08
4.1061975300e+00 2.2375072100e+01 2.1697706000e+00 7.4206813599e+07 2.0530430779e+06 3.0152314882e-07 3.0406236543e-08
4.1380285200e+00 2.2444666400e+01 2.2400220600e+00 7.6126459527e+07 1.9148350795e+06 2.9483397152e-07 3.0345170008e-08
4.1698595100e+00 2.2506248600e+01 2.3082009800e+00 7.8206118707e+07 1.8190626385e+06 2.8778117329e-07 3.0263868935e-08
4.2016905000e+00 2.2559528000e+01 2.3738903400e+00 8.0441411078e+07 1.7661950957e+06 2.8044669652e-07 3.0146358640e-08
4.2335214900e+00 2.2604353000e+01 2.4368120900e+00 8.2847998106e+07 1.7545565121e+06 2.7284126976e-07 2.9975246198e-08
4.2653524700e+00 2.2640508700e+01 2.4965997600e+00 8.5409608314e+07 1.7704656867e+06 2.6508151889e-07 2.9742890407e-08
4.2971834600e+00 2.2667805500e+01 2.5529626900e+00 8.8128444726e+07 1.8037462534e+06 2.5721327059e-07 2.9443122900e-08
4.3290144500e+00 2.2686104500e+01 2.6056102200e+00 9.0976190831e+07 1.8445389147e+06 2.4936309481e-07 2.9083393968e-08
4.3608454400e+00 2.2695254000e+01 2.6542390400e+00 9.3938660695e+07 1.8893288355e+06 2.4159652514e-07 2.8669792062e-08
4.3926764300e+00 2.2695140300e+01 2.6985837800e+00 9.6978286903e+07 1.9375520613e+06 2.3402290373e-07 2.8216756673e-08
4.4245074200e+00 2.2685624300e+01 2.7384295900e+00 1.0006481659e+08 1.9904798044e+06 2.2670929776e-07 2.7735639510e-08
4.4563384100e+00 2.2666617600e+01 2.7735363700e+00 1.0315668199e+08 2.0471391272e+06 2.1972999871e-07 2.7237942892e-08
4.4881694000e+00 2.2638044400e+01 2.8037019100e+00 1.0621070160e+08 2.1033962348e+06 2.1314278183e-07 2.6732900218e-08
4.5200003800e+00 2.2599841400e+01 2.8287619300e+00 1.0918868197e+08 2.1516324623e+06 2.0697970698e-07 2.6226194380e-08
4.5518313700e+00 2.2551945600e+01 2.8485521400e+00 1.1204072102e+08 2.1804077993e+06 2.0128347438e-07 2.5724247609e-08
4.5836623600e+00 2.2494369400e+01 2.8629335300e+00 1.1473912539e+08 2.1814188717e+06 1.9604794200e-07 2.5228528134e-08
4.6154933500e+00 2.2427062500e+01 2.8718302800e+00 1.1723533328e+08 2.1446827179e+06 1.9129951588e-07 2.4745004319e-08
4.6473243400e+00 2.2350087900e+01 2.8751286500e+00 1.1951757944e+08 2.0709314756e+06 1.8700251466e-07 2.4273360572e-08
4.6791553300e+00 2.2263433100e+01 2.8727907300e+00 1.2154640040e+08 1.9623709909e+06 1.8316818125e-07 2.3819629609e-08
4.7109863200e+00 2.2167161100e+01 2.8647533200e+00 1.2332869591e+08 1.8349350436e+06 1.7974049702e-07 2.3382036440e-08
4.7428173000e+00 2.2061335300e+01 2.8510543500e+00 1.2483953542e+08 1.7115242851e+06 1.7671753764e-07 2.2965902711e-08
4.7746482900e+00 2.1946069300e+01 2.8316811700e+00 1.2610355312e+08 1.6211508975e+06 1.7403212485e-07 2.2566386179e-08
4.8064792800e+00 2.1821464300e+01 2.8066843400e+00 1.2711261042e+08 1.5965923430e+06 1.7167033411e-07 2.2185333324e-08
4.8383102700e+00 2.1687633900e+01 2.7761270400e+00 1.2790413640e+08 1.6453720497e+06 1.6956163038e-07 2.1814077355e-08
4.8701412600e+00 2.1544755200e+01 2.7401103700e+00 1.2848557771e+08 1.7615554050e+06 1.6768228454e-07 2.1449764099e-08
4.9019722500e+00 2.1392954400e+01 2.6987101500e+00 1.2890035735e+08 1.9131982189e+06 1.6596505114e-07 2.1080822252e-08
4.9338032400e+00 2.1232471700e+01 2.6521159600e+00 1.2916704900e+08 2.0714790314e+06 1.6437993949e-07 2.0700990919e-08
4.9656342200e+00 2.1063509300e+01 2.6004794200e+00 1.2932772807e+08 2.2124114634e+06 1.6286924401e-07 2.0299787802e-08
4.9974652100e+00 2.0886256700e+01 2.5439395700e+00 1.2940659196e+08 2.3187019134e+06 1.6140025314e-07 1.9870080452e-08
5.0292962000e+00 2.0701004600e+01 2.4827365000e+00 1.2943884567e+08 2.3868340939e+06 1.5992884124e-07 1.9406155119e-08
5.0611271900e+00 2.0508005800e+01 2.4170724300e+00 1.2944937031e+08 2.4156641006e+06 1.5842491741e-07 1.8904548870e-08
5.0929581800e+00 2.0307576200e+01 2.3472127300e+00 1.2946368399e+08 2.4170490857e+06 1.5685924866e-07 1.8365272374e-08
5.1247891700e+00 2.0099981200e+01 2.2733722300e+00 1.2950478074e+08 2.4042908471e+06 1.5520648030e-07 1.7789265074e-08
5.1566201600e+00 1.9885536700e+01 2.1958668900e+00 1.2958895697e+08 2.3965263025e+06 1.5345085851e-07 1.7180846746e-08
5.1884511400e+00 1.9664659700e+01 2.1149620700e+00 1.2973738983e+08 2.4143779420e+06 1.5157280200e-07 1.6544107103e-08
5.2202821300e+00 1.9437666200e+01 2.0309484500e+00 1.2996002282e+08 2.4713654453e+06 1.4956650344e-07 1.5884201193e-08
5.2521131200e+00 1.9204960600e+01 1.9441545900e+00 1.3027839208e+08 2.5802426217e+06 1.4741478072e-07 1.5206003624e-08
5.2839441100e+00 1.8966922000e+01 1.8549090700e+00 1.3069947265e+08 2.7380612251e+06 1.4511858093e-07 1.4514133582e-08
5.3157751000e+00 1.8723929500e+01 1.7635404700e+00 1.3124798707e+08 2.9425080827e+06 1.4266069841e-07 1.3812119313e-08
5.3476060900e+00 1.8476476100e+01 1.6703647100e+00 1.3193019259e+08 3.1802187858e+06 1.4004736700e-07 1.3103314938e-08
5.3794370800e+00 1.8224953300e+01 1.5757735600e+00 1.3277546268e+08 3.4414322023e+06 1.3726145578e-07 1.2389741150e-08
5.4112680700e+00 1.7969866800e+01 1.4800703100e+00 1.3378897860e+08 3.7124615091e+06 1.3431500104e-07 1.1673679121e-08
5.4430990500e+00 1.7711633600e+01 1.3836467400e+00 1.3500373723e+08 3.9815546112e+06 1.3119365407e-07 1.0954981159e-08
5.4749300400e+00 1.7450784500e+01 1.2868314000e+00 1.3642087222e+08 4.2378883875e+06 1.2791872838e-07 1.0235655991e-08
5.5067610300e+00 1.7187787000e+01 1.1900160600e+00 1.3807279626e+08 4.4694824341e+06 1.2448351497e-07 9.5142313206e-09
5.5385920200e+00 1.6923146600e+01 1.0934787500e+00 1.3995223456e+08 4.6695008899e+06 1.2092087457e-07 8.7934003344e-09
5.5704230100e+00 1.6657343500e+01 9.9764913100e-01 1.4208450054e+08 4.8280092088e+06 1.1723547211e-07 8.0728651853e-09
5.6022540000e+00 1.6390959200e+01 9.0283050700e-01 1.4445003003e+08 4.9440921244e+06 1.1347148351e-07 7.3585229928e-09
5.6340849900e+00 1.6124473800e+01 8.0935145100e-01 1.4706046643e+08 5.0131484298e+06 1.0964519691e-07 6.6527597886e-09
5.6659159700e+00 1.5858405300e+01 7.1757844800e-01 1.4988250903e+08 5.0411506813e+06 1.0580557666e-07 5.9653399853e-09
5.6977469600e+00 1.5593335300e+01 6.2781479500e-01 1.5290957167e+08 5.0307131789e+06 1.0197749644e-07 5.3022537822e-09
5.7295779500e+00 1.5329756400e+01 5.4035115500e-01 1.5609664374e+08 4.9927717247e+06 9.8206829005e-08 4.6743835433e-09
5.7614089400e+00 1.5068199600e+01 4.5549082400e-01 1.5941851360e+08 4.9349847681e+06 9.4519759720e-08 4.0896079626e-09
5.7932399300e+00 1.4809233400e+01 3.7354974000e-01 1.6282443340e+08 4.8677074656e+06 9.0952156815e-08 3.5576048145e-09
5.8250709200e+00 1.4553350800e+01 2.9476801300e-01 1.6627401157e+08 4.7972630797e+06 8.7526310715e-08 3.0854096803e-09
5.8569019100e+00 1.4301107700e+01 2.1939839100e-01 1.6971923972e+08 4.7269159903e+06 8.4263326443e-08 2.6793311793e-09
5.8887328900e+00 1.4053022300e+01 1.4770626100e-01 1.7311223757e+08 4.6552331069e+06 8.1178676315e-08 2.3438320742e-09
5.9205638800e+00 1.3809600200e+01 7.9893821000e-02 1.7641577289e+08 4.5770884655e+06 7.8278716090e-08 2.0808128328e-09
5.9523948700e+00 1.3571334100e+01 1.6150633200e-02 1.7958293053e+08 4.4833072797e+06 7.5571403475e-08 1.8887905659e-09
5.9842258600e+00 1.3338742300e+01 4.3308466400e-02 1.8259366690e+08 4.3664391001e+06 7.3051505707e-08 1.7629395874e-09
6.0160568500e+00 1.3112292200e+01 9.8344466200e-02 1.8540981836e+08 4.2166688426e+06 7.0720592446e-08 1.6935632693e-09
6.0478878400e+00 1.2892451500e+01 1.4879308000e-01 1.8803033062e+08 4.0323287437e+06 6.8565807749e-08 1.6698121079e-09
6.0797188300e+00 1.2679687800e+01 1.9451529500e-01 1.9043005622e+08 3.8113012224e+06 6.6584488035e-08 1.6790707605e-09
6.1115498100e+00 1.2474430600e+01 2.3546056200e-01 1.9262503326e+08 3.5628069905e+06 6.4760173634e-08 1.7114186709e-09
6.1433808000e+00 1.2277071900e+01 2.7148987000e-01 1.9460398198e+08 3.2987953015e+06 6.3087464989e-08 1.7578179839e-09
6.1752117900e+00 1.2088066600e+01 3.0255266800e-01 1.9639422680e+08 3.0402136211e+06 6.1550009882e-08 1.8113781894e-09
6.2070427800e+00 1.1907743100e+01 3.2862368300e-01 1.9799604861e+08 2.8149939854e+06 6.0141316877e-08 1.8670522778e-09
6.2388737700e+00 1.1736493300e+01 3.4969027500e-01 1.9944179244e+08 2.6475856162e+06 5.8846709893e-08 1.9194985777e-09
6.2707047600e+00 1.1574620500e+01 3.6572717200e-01 2.0073992135e+08 2.5649672431e+06 5.7659783975e-08 1.9652242504e-09
6.3025357500e+00 1.1422440600e+01 3.7674700900e-01 2.0192288350e+08 2.5660231663e+06 5.6568331445e-08 1.9994914334e-09
6.3343667400e+00 1.1280244200e+01 3.8283825000e-01 2.0300490872e+08 2.6427600850e+06 5.5566361776e-08 2.0198335617e-09
6.3661977200e+00 1.1148246300e+01 3.8401353000e-01 2.0401607855e+08 2.7634153340e+06 5.4643959336e-08 2.0225667749e-09
6.3980287100e+00 1.1026724800e+01 3.8037395100e-01 2.0497611918e+08 2.9020207336e+06 5.3795168159e-08 2.0059135316e-09
6.4298597000e+00 1.0915806100e+01 3.7202061100e-01 2.0591366702e+08 3.0359411644e+06 5.3011566732e-08 1.9684978924e-09
6.4616906900e+00 1.0815717600e+01 3.5905461000e-01 2.0685699037e+08 3.1541184246e+06 5.2285966169e-08 1.9100980079e-09
6.4935216800e+00 1.0726547900e+01 3.4161495900e-01 2.0783523114e+08 3.2589162230e+06 5.1610825753e-08 1.8321057710e-09
6.5253526700e+00 1.0648398100e+01 3.1985330800e-01 2.0888646419e+08 3.3627285467e+06 5.0976965604e-08 1.7372752580e-09
6.5571836600e+00 1.0581381800e+01 2.9393394200e-01 2.1004209966e+08 3.4861666464e+06 5.0377432987e-08 1.6301718853e-09
6.5890146400e+00 1.0525486500e+01 2.6404642500e-01 2.1135271578e+08 3.6561380718e+06 4.9800573705e-08 1.5175482608e-09
6.6208456300e+00 1.0480737300e+01 2.3036767800e-01 2.1284842844e+08 3.8877442671e+06 4.9240379066e-08 1.4072300280e-09
6.6526766200e+00 1.0447058600e+01 1.9312517800e-01 2.1459035086e+08 4.1934406637e+06 4.8683729525e-08 1.3095920380e-09
6.6845076100e+00 1.0424437600e+01 1.5248320900e-01 2.1660083744e+08 4.5602617190e+06 4.8127411339e-08 1.2338124326e-09
6.7163386000e+00 1.0412760600e+01 1.0873243200e-01 2.1894285238e+08 4.9713280431e+06 4.7559262550e-08 1.1886057850e-09
6.7481695900e+00 1.0411888600e+01 6.2062409800e-02 2.2162286588e+08 5.3963214624e+06 4.6980209189e-08 1.1777047610e-09
6.7800005800e+00 1.0421682600e+01 1.2763802500e-02 2.2469363693e+08 5.8037795365e+06 4.6381743347e-08 1.1993746194e-09
6.8118315600e+00 1.0441889900e+01 3.8986466000e-02 2.2813773318e+08 6.1671943909e+06 4.5770113318e-08 1.2490384311e-09
6.8436625500e+00 1.0472333400e+01 9.2859822300e-02 2.3198517436e+08 6.4563784037e+06 4.5142252857e-08 1.3185794700e-09
6.8754935400e+00 1.0512760600e+01 1.4862879300e-01 2.3618922322e+08 6.6592649678e+06 4.4509908016e-08 1.4038751546e-09
6.9073245300e+00 1.0562830100e+01 2.0605326700e-01 2.4074569342e+08 6.7573374735e+06 4.3875468549e-08 1.4997270120e-09
6.9391555200e+00 1.0622276500e+01 2.6481730800e-01 2.4558314882e+08 6.7567856198e+06 4.3253279189e-08 1.6059152618e-09
6.9709865100e+00 1.0690720800e+01 3.2469344300e-01 2.5066126359e+08 6.6568627811e+06 4.2650071443e-08 1.7207147007e-09
7.0028175000e+00 1.0767796500e+01 3.8541628500e-01 2.5589237436e+08 6.4814497461e+06 4.2079395789e-08 1.8451312505e-09
7.0346484800e+00 1.0853099200e+01 4.4670781200e-01 2.6120642625e+08 6.2513565996e+06 4.1549893530e-08 1.9782605214e-09
7.0664794700e+00 1.0946224400e+01 5.0831527400e-01 2.6651655746e+08 6.0029804325e+06 4.1071461017e-08 2.1197670148e-09
7.0983104600e+00 1.1046704600e+01 5.6999856100e-01 2.7173683134e+08 5.7746474365e+06 4.0652216873e-08 2.2685443340e-09
7.1301414500e+00 1.1154084800e+01 6.3147964900e-01 2.7679946322e+08 5.6011009294e+06 4.0296627277e-08 2.4227064296e-09
7.1619724400e+00 1.1267872200e+01 6.9254370200e-01 2.8162174547e+08 5.5180831952e+06 4.0010661041e-08 2.5810677990e-09
7.1938034300e+00 1.1387586500e+01 7.5293797200e-01 2.8617059335e+08 5.5343064286e+06 3.9793000275e-08 2.7413164070e-09
7.2256344200e+00 1.1512646500e+01 8.1243498400e-01 2.9038506502e+08 5.6555735381e+06 3.9646138479e-08 2.9023819534e-09
7.2574654000e+00 1.1642571900e+01 8.7080726400e-01 2.9427400728e+08 5.8584057581e+06 3.9563711412e-08 3.0621991743e-09
7.2892963900e+00 1.1776819300e+01 9.2783997800e-01 2.9781216474e+08 6.1251576831e+06 3.9544453499e-08 3.2199310239e-09
7.3211273800e+00 1.1914794800e+01 9.8334356200e-01 3.0104697893e+08 6.4279278311e+06 3.9577858719e-08 3.3739562383e-09
7.3529583700e+00 1.2055942200e+01 1.0371158200e+00 3.0399437384e+08 6.7494300066e+06 3.9658438569e-08 3.5234239054e-09
7.3847893600e+00 1.2199743500e+01 1.0889924600e+00 3.0672860345e+08 7.0746638728e+06 3.9773739269e-08 3.6669514355e-09
7.4166203500e+00 1.2345541500e+01 1.1387965700e+00 3.0930178849e+08 7.3946933093e+06 3.9914226039e-08 3.8034823722e-09
7.4484513400e+00 1.2492843400e+01 1.1863638500e+00 3.1179843575e+08 7.7034474542e+06 4.0067049631e-08 3.9315705546e-09
7.4802823300e+00 1.2641017200e+01 1.2315679300e+00 3.1429503286e+08 7.9949419758e+06 4.0220225834e-08 4.0498724802e-09
7.5121133100e+00 1.2789507000e+01 1.2742824300e+00 3.1686908291e+08 8.2650109408e+06 4.0362117006e-08 4.1569989364e-09
7.5439443000e+00 1.2937756700e+01 1.3143557200e+00 3.1960630883e+08 8.5046802093e+06 4.0480291979e-08 4.2511543324e-09
7.5757752900e+00 1.3085184900e+01 1.3517372300e+00 3.2256098869e+08 8.7087242330e+06 4.0566545115e-08 4.3314003023e-09
7.6076062800e+00 1.3231260900e+01 1.3862753200e+00 3.2581464986e+08 8.8657017804e+06 4.0609778921e-08 4.3959511869e-09
7.6394372700e+00 1.3375441400e+01 1.4179320800e+00 3.2939261786e+08 8.9721978800e+06 4.0606378756e-08 4.4445135819e-09
7.6712682600e+00 1.3517195400e+01 1.4466316800e+00 3.3336109888e+08 9.0197908801e+06 4.0548208671e-08 4.4760718125e-09
7.7030992500e+00 1.3656017500e+01 1.4723488500e+00 3.3771347416e+08 9.0119565139e+06 4.0436697215e-08 4.4913093953e-09
7.7349302300e+00 1.3791402300e+01 1.4949824800e+00 3.4249463345e+08 8.9492413187e+06 4.0267498971e-08 4.4900027473e-09
7.7667612200e+00 1.3922869500e+01 1.5145831300e+00 3.4767294529e+08 8.8450230528e+06 4.0045881305e-08 4.4738883132e-09
7.7985922100e+00 1.4049976700e+01 1.5310876100e+00 3.5326976333e+08 8.7111012575e+06 3.9771240447e-08 4.4436168029e-09
7.8304232000e+00 1.4172294400e+01 1.5444959200e+00 3.5923313082e+08 8.5665740605e+06 3.9451523771e-08 4.4011531685e-09
7.8622541900e+00 1.4289380200e+01 1.5548459800e+00 3.6556404704e+08 8.4291232892e+06 3.9088581921e-08 4.3477263249e-09
7.8940851800e+00 1.4400854900e+01 1.5621377700e+00 3.7219826308e+08 8.3127628055e+06 3.8691354390e-08 4.2850949138e-09
7.9259161700e+00 1.4506390100e+01 1.5664218600e+00 3.7911644885e+08 8.2273756811e+06 3.8263678994e-08 4.2143857515e-09
7.9577471500e+00 1.4605619200e+01 1.5676856000e+00 3.8625099058e+08 8.1705052570e+06 3.7813803864e-08 4.1367923431e-09
7.9895781400e+00 1.4698251500e+01 1.5660680100e+00 3.9356740328e+08 8.1348190844e+06 3.7346211545e-08 4.0533430687e-09
8.0214091300e+00 1.4783996500e+01 1.5615564500e+00 4.0100010925e+08 8.1033523797e+06 3.6867811651e-08 3.9647817807e-09
8.0532401200e+00 1.4862601300e+01 1.5542772900e+00 4.0850412857e+08 8.0566822478e+06 3.6382989205e-08 3.8718741993e-09
8.0850711100e+00 1.4933876400e+01 1.5442684500e+00 4.1602486955e+08 7.9780169086e+06 3.5896595355e-08 3.7752522263e-09
8.1169021000e+00 1.4997594300e+01 1.5316057500e+00 4.2351364062e+08 7.8501715311e+06 3.5412305205e-08 3.6755126042e-09
8.1487330900e+00 1.5053628600e+01 1.5164155600e+00 4.3093358943e+08 7.6693942314e+06 3.4932595112e-08 3.5734051112e-09
8.1805640700e+00 1.5101865700e+01 1.4987610700e+00 4.3824399409e+08 7.4317421487e+06 3.4459949032e-08 3.4694912208e-09
8.2123950600e+00 1.5142166500e+01 1.4787813000e+00 4.4543029470e+08 7.1483821669e+06 3.3994469348e-08 3.3644200678e-09
8.2442260500e+00 1.5174505600e+01 1.4565520600e+00 4.5246836354e+08 6.8310340460e+06 3.3537163751e-08 3.2586995575e-09
8.2760570400e+00 1.5198845300e+01 1.4321871000e+00 4.5936972912e+08 6.5016941239e+06 3.3086301375e-08 3.1526946130e-09
8.3078880300e+00 1.5215172900e+01 1.4058001500e+00 4.6613485632e+08 6.1842378211e+06 3.2641139562e-08 3.0467983469e-09
8.3397190200e+00 1.5223538900e+01 1.3774923100e+00 4.7279587532e+08 5.9024333338e+06 3.2198967239e-08 2.9411027190e-09
8.3715500100e+00 1.5223981200e+01 1.3474025900e+00 4.7937766305e+08 5.6844053578e+06 3.1757802613e-08 2.8358477506e-09
8.4033810000e+00 1.5216613500e+01 1.3156194600e+00 4.8592342019e+08 5.5448707012e+06 3.1314838651e-08 2.7309413552e-09
8.4352119800e+00 1.5201537100e+01 1.2822945600e+00 4.9247317116e+08 5.5036277289e+06 3.0867746692e-08 2.6265373406e-09
8.4670429700e+00 1.5178890800e+01 1.2475163600e+00 4.9906507734e+08 5.5555791178e+06 3.0414652295e-08 2.5225318844e-09
8.4988739600e+00 1.5148864300e+01 1.2113985900e+00 5.0573608964e+08 5.7003692808e+06 2.9954089910e-08 2.4189951769e-09
8.5307049500e+00 1.5111647100e+01 1.1740802700e+00 5.1250114768e+08 5.9138371364e+06 2.9486074653e-08 2.3160121670e-09
8.5625359400e+00 1.5067454000e+01 1.1356498500e+00 5.1937283008e+08 6.1759285822e+06 2.9010862963e-08 2.2136247157e-09
8.5943669300e+00 1.5016550400e+01 1.0962463500e+00 5.2632896189e+08 6.4563930995e+06 2.8530731704e-08 2.1120155233e-09
8.6261979200e+00 1.4959189100e+01 1.0559455900e+00 5.3333643627e+08 6.7269677816e+06 2.8048316377e-08 2.0112448528e-09
8.6580289000e+00 1.4895635500e+01 1.0148613100e+00 5.4033156415e+08 6.9633283463e+06 2.7567583477e-08 1.9115238818e-09
8.6898598900e+00 1.4826192800e+01 9.7309460800e-01 5.4722330679e+08 7.1410438738e+06 2.7093496597e-08 1.8130480274e-09
8.7216908800e+00 1.4751215000e+01 9.3074658600e-01 5.5391656820e+08 7.2516059929e+06 2.6630752440e-08 1.7160883532e-09
8.7535218700e+00 1.4670992600e+01 8.8790570500e-01 5.6026296913e+08 7.2851500160e+06 2.6185904492e-08 1.6209673331e-09
8.7853528600e+00 1.4585904800e+01 8.4464778800e-01 5.6615772243e+08 7.2543825601e+06 2.5762970675e-08 1.5279800333e-09
8.8171838500e+00 1.4496318100e+01 8.0111184800e-01 5.7141345919e+08 7.1736211462e+06 2.5369227600e-08 1.4377035197e-09
8.8490148400e+00 1.4402561000e+01 7.5729788400e-01 5.7594464644e+08 7.0743882192e+06 2.5006849337e-08 1.3502802592e-09
8.8808458200e+00 1.4305025300e+01 7.1334490900e-01 5.7955471008e+08 6.9927140716e+06 2.4682786717e-08 1.2663668679e-09
8.9126768100e+00 1.4204090200e+01 6.6927819700e-01 5.8220698540e+08 6.9619950978e+06 2.4396976601e-08 1.1859951560e-09
8.9445078000e+00 1.4100172600e+01 6.2518621000e-01 5.8373270922e+08 7.0150969462e+06 2.4155186744e-08 1.1096574285e-09
8.9763387900e+00 1.3993613800e+01 5.8110686100e-01 5.8416311515e+08 7.1571460625e+06 2.3954976679e-08 1.0371611741e-09
9.0081697800e+00 1.3884843500e+01 5.3714124800e-01 5.8338741011e+08 7.3879937812e+06 2.3800382489e-08 9.6880681913e-10
9.0400007700e+00 1.3774202800e+01 4.9327673500e-01 5.8151517741e+08 7.6799079200e+06 2.3686746856e-08 9.0410507126e-10
9.0718317600e+00 1.3662134100e+01 4.4960178300e-01 5.7851266466e+08 8.0080343617e+06 2.3615963720e-08 8.4312292296e-10
9.1036627400e+00 1.3548953200e+01 4.0612903000e-01 5.7455352515e+08 8.3426606423e+06 2.3581707547e-08 7.8542825150e-10
9.1354937300e+00 1.3435077400e+01 3.6292166300e-01 5.6968541807e+08 8.6616350517e+06 2.3583326822e-08 7.3103399119e-10
9.1673247200e+00 1.3320847700e+01 3.1999231900e-01 5.6412013388e+08 8.9547519145e+06 2.3613494538e-08 6.7990108197e-10
9.1991557100e+00 1.3206618000e+01 2.7739154900e-01 5.5797068592e+08 9.2151187532e+06 2.3669017627e-08 6.3242189537e-10
9.2309867000e+00 1.3092767400e+01 2.3511935100e-01 5.5145126363e+08 9.4475906597e+06 2.3742383531e-08 5.8927121072e-10
9.2628176900e+00 1.2979586600e+01 1.9318836500e-01 5.4471533858e+08 9.6547646961e+06 2.3828201045e-08 5.5150269972e-10
9.2946486800e+00 1.2867416700e+01 1.5163650100e-01 5.3794231162e+08 9.8418782795e+06 2.3919696261e-08 5.2054747662e-10
9.3264796700e+00 1.2756536000e+01 1.1048903500e-01 5.3129136268e+08 1.0006720666e+07 2.4010433627e-08 4.9775528907e-10
9.3583106500e+00 1.2647285400e+01 6.9708053900e-02 5.2488274600e+08 1.0145796519e+07 2.4095448929e-08 4.8432090665e-10
9.3901416400e+00 1.2539879900e+01 2.9356745700e-02 5.1884952927e+08 1.0245976163e+07 2.4168625377e-08 4.8061181399e-10
9.4219726300e+00 1.2434584800e+01 1.0577527400e-02 5.1324048371e+08 1.0298111234e+07 2.4227599331e-08 4.8656066320e-10
9.4538036200e+00 1.2331640300e+01 5.0132677600e-02 5.0814136247e+08 1.0285708708e+07 2.4268129325e-08 5.0104062585e-10
9.4856346100e+00 1.2231273900e+01 8.9232880500e-02 5.0353253989e+08 1.0205739243e+07 2.4290930439e-08 5.2325793609e-10
9.5174656000e+00 1.2133637100e+01 1.2795396000e-01 4.9944603611e+08 1.0050570265e+07 2.4294190409e-08 5.5194238643e-10
9.5492965900e+00 1.2038944900e+01 1.6623273000e-01 4.9581092753e+08 9.8305597340e+06 2.4281322237e-08 5.8667300830e-10
9.5811275700e+00 1.1947323500e+01 2.0409446500e-01 4.9261107345e+08 9.5532141928e+06 2.4253055085e-08 6.2679635452e-10
9.6129585600e+00 1.1858899400e+01 2.4153916500e-01 4.8975032864e+08 9.2405368614e+06 2.4214173440e-08 6.7228301935e-10
9.6447895500e+00 1.1773786300e+01 2.7857946700e-01 4.8717967623e+08 8.9114982606e+06 2.4167236185e-08 7.2277427767e-10
9.6766205400e+00 1.1692085400e+01 3.1519009700e-01 4.8480512533e+08 8.5883492232e+06 2.4117082904e-08 7.7795190715e-10
9.7084515300e+00 1.1613834400e+01 3.5138369100e-01 4.8256907754e+08 8.2896444462e+06 2.4066677581e-08 8.3733053914e-10
9.7402825200e+00 1.1539046100e+01 3.8717288700e-01 4.8039939355e+08 8.0248486596e+06 2.4019693311e-08 9.0029461681e-10
9.7721135100e+00 1.1467821600e+01 4.2253241200e-01 4.7825077087e+08 7.7995768386e+06 2.3978678757e-08 9.6617301303e-10
9.8039444900e+00 1.1400097600e+01 4.5747490100e-01 4.7608748451e+08 7.6066531997e+06 2.3945383928e-08 1.0342680571e-09
9.8357754800e+00 1.1335861500e+01 4.9201299200e-01 4.7389157584e+08 7.4380847860e+06 2.3920791332e-08 1.1040415525e-09
9.8676064700e+00 1.1275075500e+01 5.2610877300e-01 4.7166597161e+08 7.2790384796e+06 2.3904788937e-08 1.1748504486e-09
9.8994374600e+00 1.1217676300e+01 5.5980015700e-01 4.6942725130e+08 7.1147777386e+06 2.3896517019e-08 1.2463041289e-09
9.9312684500e+00 1.1163575500e+01 5.9302395500e-01 4.6720803324e+08 6.9328220881e+06 2.3894228493e-08 1.3178845323e-09
9.9630994400e+00 1.1112684600e+01 6.2581808100e-01 4.6505920207e+08 6.7184747071e+06 2.3895204203e-08 1.3892454420e-09
9.9949304300e+00 1.1064839300e+01 6.5814462300e-01 4.6302792555e+08 6.4633933086e+06 2.3896699722e-08 1.4600099488e-09
1.0026761400e+01 1.1019963800e+01 6.8997830400e-01 4.6118776615e+08 6.1544944020e+06 2.3894744416e-08 1.5296941749e-09
1.0058592400e+01 1.0977868500e+01 7.2135703900e-01 4.5958391142e+08 5.7897893575e+06 2.3886537860e-08 1.5981730083e-09
1.0090423400e+01 1.0938401800e+01 7.5220500100e-01 4.5829684125e+08 5.3625967989e+06 2.3867504236e-08 1.6648959526e-09
1.0122254400e+01 1.0901361500e+01 7.8254746600e-01 4.5735302469e+08 4.8841199965e+06 2.3835769988e-08 1.7298661762e-09
1.0154085400e+01 1.0866583300e+01 8.1232124700e-01 4.5682392403e+08 4.3717233351e+06 2.3787246526e-08 1.7927050208e-09
1.0185916400e+01 1.0833839700e+01 8.4152634300e-01 4.5670523550e+08 3.8680990478e+06 2.3721733096e-08 1.8535239640e-09
1.0217747300e+01 1.0802915900e+01 8.7012484300e-01 4.5704364068e+08 3.4510084263e+06 2.3636508505e-08 1.9121584437e-09
1.0249578300e+01 1.0773597100e+01 8.9810410900e-01 4.5780001879e+08 3.2117595699e+06 2.3533413407e-08 1.9687177548e-09
1.0281409300e+01 1.0745630500e+01 9.2543886600e-01 4.5898553942e+08 3.2585577731e+06 2.3411697270e-08 2.0231093805e-09
1.0313240300e+01 1.0718826500e+01 9.5209120200e-01 4.6052960477e+08 3.5766497247e+06 2.3274999889e-08 2.0752707566e-09
1.0345071300e+01 1.0692881800e+01 9.7803584300e-01 4.6240358127e+08 4.1006947920e+06 2.3124565278e-08 2.1250313775e-09
1.0376902300e+01 1.0667594300e+01 1.0031969600e+00 4.6451629230e+08 4.7091681378e+06 2.2964951880e-08 2.1721719193e-09
