# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 4 jobs
2.6063213481e+01 1.3654051928e-01 2.2268195675e-02
2.6075945876e+01 1.3994753939e-01 2.2362527424e-02
2.6088678272e+01 1.4283249374e-01 2.2588920922e-02
2.6101410667e+01 1.4519040622e-01 2.2939535987e-02
2.6114143063e+01 1.4702036181e-01 2.3400705019e-02
2.6126875458e+01 1.4832547068e-01 2.3954724414e-02
2.6139607853e+01 1.4911262835e-01 2.4581342053e-02
2.6152340249e+01 1.4939243998e-01 2.5259634908e-02
2.6165072644e+01 1.4917878557e-01 2.5968990491e-02
2.6177805040e+01 1.4848870605e-01 2.6690181405e-02
2.6190537435e+01 1.4734206553e-01 2.7406080328e-02
2.6203269831e+01 1.4576131092e-01 2.8101636707e-02
2.6216002226e+01 1.4377106192e-01 2.8764374338e-02
2.6228734622e+01 1.4139807537e-01 2.9384160716e-02
2.6241467017e+01 1.3867063108e-01 2.9953152223e-02
2.6254199412e+01 1.3561857038e-01 3.0465614273e-02
2.6266931808e+01 1.3227265313e-01 3.0917754947e-02
2.6279664203e+01 1.2866437244e-01 3.1307600339e-02
2.6292396599e+01 1.2482603034e-01 3.1634709096e-02
2.6305128994e+01 1.2078998398e-01 3.1899951812e-02
2.6317861390e+01 1.1658857547e-01 3.2105348421e-02
2.6330593785e+01 1.1225395356e-01 3.2253944883e-02
2.6343326181e+01 1.0781780020e-01 3.2349539660e-02
2.6356058576e+01 1.0331098430e-01 3.2396589156e-02
2.6368790971e+01 9.8763681915e-02 3.2400087028e-02
2.6381523367e+01 9.4204871804e-02 3.2365356434e-02
2.6394255762e+01 8.9662277298e-02 3.2298058690e-02
2.6406988158e+01 8.5162225938e-02 3.2204179896e-02
2.6419720553e+01 8.0729711513e-02 3.2089728505e-02
2.6432452949e+01 7.6387859648e-02 3.1961079726e-02
2.6445185344e+01 7.2158274216e-02 3.1824670769e-02
2.6457917740e+01 6.8060470404e-02 3.1687369341e-02
2.6470650135e+01 6.4112291449e-02 3.1556006753e-02
2.6483382530e+01 6.0329563747e-02 3.1437983767e-02
2.6496114926e+01 5.6726050986e-02 3.1340848391e-02
2.6508847321e+01 5.3313782309e-02 3.1272599889e-02
2.6521579717e+01 5.0102338963e-02 3.1241558069e-02
2.6534312112e+01 4.7099604166e-02 3.1256257343e-02
2.6547044508e+01 4.4311103437e-02 3.1325463168e-02
2.6559776903e+01 4.1740827123e-02 3.1458005946e-02
2.6572509299e+01 3.9390238194e-02 3.1662441901e-02
2.6585241694e+01 3.7259250654e-02 3.1946935258e-02
2.6597974090e+01 3.5345585935e-02 3.2319081814e-02
2.6610706485e+01 3.3645574651e-02 3.2785315238e-02
2.6623438880e+01 3.2153353918e-02 3.3351064236e-02
2.6636171276e+01 3.0861584865e-02 3.4020086191e-02
2.6648903671e+01 2.9761205175e-02 3.4794701685e-02
2.6661636067e+01 2.8842004418e-02 3.5675478732e-02
2.6674368462e+01 2.8091997991e-02 3.6661330970e-02
2.6687100858e+01 2.7498115422e-02 3.7749502824e-02
2.6699833253e+01 2.7046259738e-02 3.8935742044e-02
2.6712565649e+01 2.6721209855e-02 4.0214559860e-02
2.6725298044e+01 2.6506719773e-02 4.1579190122e-02
2.6738030439e+01 2.6386165116e-02 4.3021920693e-02
2.6750762835e+01 2.6342176619e-02 4.4534446069e-02
2.6763495230e+01 2.6356971296e-02 4.6107692668e-02
2.6776227626e+01 2.6412530376e-02 4.7732058761e-02
2.6788960021e+01 2.6490703631e-02 4.9397950817e-02
2.6801692417e+01 2.6573461540e-02 5.1095278350e-02
2.6814424812e+01 2.6642965182e-02 5.2813870877e-02
2.6827157208e+01 2.6681735534e-02 5.4543444430e-02
2.6839889603e+01 2.6673335548e-02 5.6274057967e-02
2.6852621998e+01 2.6600756644e-02 5.7994875565e-02
2.6865354394e+01 2.6449449187e-02 5.9696291060e-02
2.6878086789e+01 2.6204848971e-02 6.1367871028e-02
2.6890819185e+01 2.5853420532e-02 6.2999435651e-02
2.6903551580e+01 2.5383679525e-02 6.4581308939e-02
2.6916283976e+01 2.4784605065e-02 6.6103524200e-02
2.6929016371e+01 2.4047328931e-02 6.7556632023e-02
2.6941748767e+01 2.3164128496e-02 6.8931273166e-02
2.6954481162e+01 2.2128836597e-02 7.0218224399e-02
2.6967213557e+01 2.0937406096e-02 7.1409019937e-02
2.6979945953e+01 1.9587305103e-02 7.2495535309e-02
2.6992678348e+01 1.8077283472e-02 7.3469742474e-02
2.7005410744e+01 1.6408612420e-02 7.4324785628e-02
2.7018143139e+01 1.4583572081e-02 7.5053895453e-02
2.7030875535e+01 1.2606181198e-02 7.5651235257e-02
2.7043607930e+01 1.0482912680e-02 7.6112140595e-02
2.7056340326e+01 8.2211909804e-03 7.6432589098e-02
2.7069072721e+01 5.8301631267e-03 7.6609620721e-02
2.7081805117e+01 3.3196667925e-03 7.6640722254e-02
2.7094537512e+01 7.0207818071e-04 7.6525416761e-02
2.7107269907e+01 -2.0096738428e-03 7.6263875566e-02
2.7120002303e+01 -4.8021370372e-03 7.5857120040e-02
2.7132734698e+01 -7.6594841965e-03 7.5308299583e-02
2.7145467094e+01 -1.0567033985e-02 7.4620473194e-02
2.7158199489e+01 -1.3507969946e-02 7.3798794901e-02
2.7170931885e+01 -1.6465188611e-02 7.2849635787e-02
2.7183664280e+01 -1.9422744105e-02 7.1779245318e-02
2.7196396676e+01 -2.2362874255e-02 7.0596195306e-02
2.7209129071e+01 -2.5268765164e-02 6.9309253834e-02
2.7221861466e+01 -2.8123726723e-02 6.7928037998e-02
2.7234593862e+01 -3.0911679452e-02 6.6462634553e-02
2.7247326257e+01 -3.3617079023e-02 6.4923718995e-02
2.7260058653e+01 -3.6224712117e-02 6.3322630578e-02
2.7272791048e+01 -3.8720575476e-02 6.1670476973e-02
2.7285523444e+01 -4.1092016375e-02 5.9978354427e-02
2.7298255839e+01 -4.3327078625e-02 5.8257044017e-02
2.7310988235e+01 -4.5415329656e-02 5.6517165883e-02
2.7323720630e+01 -4.7347716423e-02 5.4768686226e-02
2.7336453025e+01 -4.9116665759e-02 5.3020918828e-02
2.7349185421e+01 -5.0716013802e-02 5.1282176436e-02
2.7361917816e+01 -5.2141555567e-02 4.9560073493e-02
2.7374650212e+01 -5.3390287029e-02 4.7861197632e-02
2.7387382607e+01 -5.4461046947e-02 4.6191007620e-02
2.7400115003e+01 -5.5354609105e-02 4.4554275414e-02
2.7412847398e+01 -5.6073049990e-02 4.2954695463e-02
2.7425579794e+01 -5.6620203311e-02 4.1395368693e-02
2.7438312189e+01 -5.7001472733e-02 3.9878759627e-02
2.7451044584e+01 -5.7223833779e-02 3.8407216001e-02
2.7463776980e+01 -5.7295707779e-02 3.6982788562e-02
2.7476509375e+01 -5.7226725785e-02 3.5607814528e-02
2.7489241771e+01 -5.7027919912e-02 3.4285168532e-02
2.7501974166e+01 -5.6711265552e-02 3.3018272232e-02
2.7514706562e+01 -5.6289719896e-02 3.1811531807e-02
2.7527438957e+01 -5.5777306393e-02 3.0670328726e-02
2.7540171353e+01 -5.5188450008e-02 2.9601204140e-02
2.7552903748e+01 -5.4538179449e-02 2.8611478162e-02
2.7565636144e+01 -5.3841926677e-02 2.7709377025e-02
2.7578368539e+01 -5.3115128649e-02 2.6903298325e-02
2.7591100934e+01 -5.2373364084e-02 2.6201452162e-02
2.7603833330e+01 -5.1631897812e-02 2.5611049831e-02
2.7616565725e+01 -5.0905818914e-02 2.5137545426e-02
2.7629298121e+01 -5.0209445795e-02 2.4783656304e-02
2.7642030516e+01 -4.9556504806e-02 2.4549013177e-02
2.7654762912e+01 -4.8959714738e-02 2.4429405587e-02
2.7667495307e+01 -4.8430963563e-02 2.4416895383e-02
2.7680227703e+01 -4.7980927667e-02 2.4499755822e-02
2.7692960098e+01 -4.7618634937e-02 2.4663337681e-02
2.7705692493e+01 -4.7352146475e-02 2.4890578926e-02
2.7718424889e+01 -4.7187499024e-02 2.5162928023e-02
2.7731157284e+01 -4.7129698863e-02 2.5461101301e-02
2.7743889680e+01 -4.7181386814e-02 2.5765790212e-02
2.7756622075e+01 -4.7343801430e-02 2.6058392683e-02
2.7769354471e+01 -4.7616331818e-02 2.6321245750e-02
2.7782086866e+01 -4.7996490167e-02 2.6538344347e-02
2.7794819262e+01 -4.8480077814e-02 2.6695087915e-02
2.7807551657e+01 -4.9060916565e-02 2.6778742133e-02
2.7820284052e+01 -4.9731264294e-02 2.6778667485e-02
2.7833016448e+01 -5.0481637166e-02 2.6686023262e-02
2.7845748843e+01 -5.1301021108e-02 2.6493884020e-02
2.7858481239e+01 -5.2176940448e-02 2.6197474559e-02
2.7871213634e+01 -5.3095561794e-02 2.5793944588e-02
2.7883946030e+01 -5.4041828997e-02 2.5282408408e-02
2.7896678425e+01 -5.4999776291e-02 2.4664109229e-02
2.7909410821e+01 -5.5952524394e-02 2.3942278277e-02
2.7922143216e+01 -5.6882624553e-02 2.3122280365e-02
2.7934875611e+01 -5.7772196102e-02 2.2211666782e-02
2.7947608007e+01 -5.8603201331e-02 2.1220505149e-02
2.7960340402e+01 -5.9357508464e-02 2.0161474995e-02
2.7973072798e+01 -6.0017583564e-02 1.9050321767e-02
2.7985805193e+01 -6.0565900899e-02 1.7906462600e-02
2.7998537589e+01 -6.0986076900e-02 1.6753628919e-02
2.8011269984e+01 -6.1262489872e-02 1.5620902215e-02
2.8024002380e+01 -6.1380794903e-02 1.4543794103e-02
2.8036734775e+01 -6.1328126417e-02 1.3564687433e-02
2.8049467171e+01 -6.1093097627e-02 1.2732586783e-02
2.8062199566e+01 -6.0666212107e-02 1.2099942184e-02
2.8074931961e+01 -6.0039824515e-02 1.1715423073e-02
2.8087664357e+01 -5.9208692566e-02 1.1613453486e-02
2.8100396752e+01 -5.8169524272e-02 1.1804345481e-02
2.8113129148e+01 -5.6921531198e-02 1.2271010165e-02
2.8125861543e+01 -5.5466320375e-02 1.2974912658e-02
2.8138593939e+01 -5.3807928414e-02 1.3866909947e-02
2.8151326334e+01 -5.1953246560e-02 1.4897083849e-02
2.8164058730e+01 -4.9911124069e-02 1.6020644744e-02
2.8176791125e+01 -4.7693200498e-02 1.7199871114e-02
2.8189523520e+01 -4.5313373229e-02 1.8404297724e-02
2.8202255916e+01 -4.2787987224e-02 1.9609689731e-02
2.8214988311e+01 -4.0135281109e-02 2.0796771630e-02
2.8227720707e+01 -3.7375659451e-02 2.1950376544e-02
2.8240453102e+01 -3.4531297465e-02 2.3058625627e-02
2.8253185498e+01 -3.1625910958e-02 2.4112157909e-02
2.8265917893e+01 -2.8684578180e-02 2.5103832429e-02
2.8278650289e+01 -2.5733501829e-02 2.6028122285e-02
2.8291382684e+01 -2.2799653689e-02 2.6881026626e-02
2.8304115079e+01 -1.9910590205e-02 2.7659593266e-02
2.8316847475e+01 -1.7094004124e-02 2.8362052234e-02
2.8329579870e+01 -1.4377603444e-02 2.8987428996e-02
2.8342312266e+01 -1.1788645293e-02 2.9535333919e-02
2.8355044661e+01 -9.3537215317e-03 3.0006237996e-02
2.8367777057e+01 -7.0982538199e-03 3.0400904849e-02
2.8380509452e+01 -5.0465754783e-03 3.0720665768e-02
2.8393241848e+01 -3.2212793861e-03 3.0967122814e-02
2.8405974243e+01 -1.6430410967e-03 3.1142366602e-02
2.8418706638e+01 -3.3048288809e-04 3.1248629035e-02
2.8431439034e+01 7.0036888104e-04 3.1288524814e-02
2.8444171429e+01 1.4356643981e-03 3.1264877982e-02
2.8456903825e+01 1.8646353182e-03 3.1180852243e-02
2.8469636220e+01 1.9795413549e-03 3.1039784050e-02
2.8482368616e+01 1.7753634155e-03 3.0845489016e-02
2.8495101011e+01 1.2503818092e-03 3.0601896781e-02
2.8507833407e+01 4.0610328672e-04 3.0313382270e-02
2.8520565802e+01 -7.5281988749e-04 2.9984793765e-02
2.8533298198e+01 -2.2186160514e-03 2.9621245129e-02
2.8546030593e+01 -3.9804181876e-03 2.9228394612e-02
2.8558762988e+01 -6.0242212540e-03 2.8812304836e-02
2.8571495384e+01 -8.3331458144e-03 2.8379421830e-02
2.8584227779e+01 -1.0887760948e-02 2.7936824709e-02
2.8596960175e+01 -1.3665936583e-02 2.7491840969e-02
2.8609692570e+01 -1.6643290511e-02 2.7052225739e-02
2.8622424966e+01 -1.9793372395e-02 2.6625901205e-02
2.8635157361e+01 -2.3087951328e-02 2.6220945242e-02
2.8647889757e+01 -2.6497405981e-02 2.5845425787e-02
2.8660622152e+01 -2.9990853336e-02 2.5507098511e-02
2.8673354547e+01 -3.3536490623e-02 2.5213259927e-02
2.8686086943e+01 -3.7102174190e-02 2.4970336478e-02
2.8698819338e+01 -4.0655424194e-02 2.4783846517e-02
2.8711551734e+01 -4.4164067807e-02 2.4657984220e-02
2.8724284129e+01 -4.7596425744e-02 2.4595373611e-02
2.8737016525e+01 -5.0921398894e-02 2.4597096782e-02
2.8749748920e+01 -5.4109361887e-02 2.4662354034e-02
2.8762481316e+01 -5.7132037038e-02 2.4788674008e-02
2.8775213711e+01 -5.9962771680e-02 2.4972037807e-02
2.8787946106e+01 -6.2577071955e-02 2.5206796738e-02
2.8800678502e+01 -6.4952573272e-02 2.5486090928e-02
2.8813410897e+01 -6.7069614530e-02 2.5802281179e-02
2.8826143293e+01 -6.8910733706e-02 2.6146367548e-02
2.8838875688e+01 -7.0461750987e-02 2.6509555911e-02
2.8851608084e+01 -7.1711219907e-02 2.6882334333e-02
2.8864340479e+01 -7.2650636394e-02 2.7255188852e-02
2.8877072875e+01 -7.3274465083e-02 2.7618683009e-02
2.8889805270e+01 -7.3580703194e-02 2.7963713429e-02
2.8902537665e+01 -7.3569823620e-02 2.8281165090e-02
2.8915270061e+01 -7.3245820430e-02 2.8562714122e-02
2.8928002456e+01 -7.2615429439e-02 2.8800263834e-02
2.8940734852e+01 -7.1688198005e-02 2.8986237561e-02
2.8953467247e+01 -7.0476354529e-02 2.9113707400e-02
2.8966199643e+01 -6.8994623916e-02 2.9176274346e-02
2.8978932038e+01 -6.7260228336e-02 2.9168113285e-02
2.8991664434e+01 -6.5292191075e-02 2.9084196056e-02
2.9004396829e+01 -6.3111674345e-02 2.8920062782e-02
2.9017129225e+01 -6.0741318373e-02 2.8672138288e-02
2.9029861620e+01 -5.8205139469e-02 2.8337489279e-02
2.9042594015e+01 -5.5528292544e-02 2.7914047487e-02
2.9055326411e+01 -5.2736565443e-02 2.7400628200e-02
2.9068058806e+01 -4.9856418121e-02 2.6796912182e-02
2.9080791202e+01 -4.6914368047e-02 2.6103649809e-02
2.9093523597e+01 -4.3937049963e-02 2.5322445767e-02
2.9106255993e+01 -4.0950609648e-02 2.4456211605e-02
2.9118988388e+01 -3.7980665293e-02 2.3509037100e-02
2.9131720784e+01 -3.5052002401e-02 2.2486199609e-02
2.9144453179e+01 -3.2188333391e-02 2.1394731328e-02
2.9157185574e+01 -2.9412035265e-02 2.0243271599e-02
2.9169917970e+01 -2.6743883179e-02 1.9042713439e-02
2.9182650365e+01 -2.4203052880e-02 1.7806539608e-02
2.9195382761e+01 -2.1807040003e-02 1.6551487221e-02
2.9208115156e+01 -1.9571207478e-02 1.5298665593e-02
2.9220847552e+01 -1.7508895030e-02 1.4074852034e-02
2.9233579947e+01 -1.5631330051e-02 1.2914086958e-02
2.9246312343e+01 -1.3947568471e-02 1.1859225135e-02
2.9259044738e+01 -1.2464383669e-02 1.0962677069e-02
2.9271777133e+01 -1.1186486527e-02 1.0283410166e-02
2.9284509529e+01 -1.0116249821e-02 9.8781117858e-03
2.9297241924e+01 -9.2540021469e-03 9.7859469815e-03
2.9309974320e+01 -8.5980306232e-03 1.0013602999e-02
2.9322706715e+01 -8.1446586510e-03 1.0531914709e-02
2.9335439111e+01 -7.8883207098e-03 1.1287185931e-02
2.9348171506e+01 -7.8217274344e-03 1.2217531055e-02
2.9360903902e+01 -7.9360948331e-03 1.3265246838e-02
2.9373636297e+01 -8.2212323593e-03 1.4381690091e-02
2.9386368692e+01 -8.6655248618e-03 1.5527822173e-02
2.9399101088e+01 -9.2565582579e-03 1.6672842661e-02
2.9411833483e+01 -9.9808420750e-03 1.7792574726e-02
2.9424565879e+01 -1.0824265206e-02 1.8867608807e-02
2.9437298274e+01 -1.1772182378e-02 1.9882395170e-02
2.9450030670e+01 -1.2809646673e-02 2.0824530937e-02
2.9462763065e+01 -1.3921453097e-02 2.1683876632e-02
2.9475495461e+01 -1.5092656019e-02 2.2452483134e-02
2.9488227856e+01 -1.6308359248e-02 2.3124184204e-02
2.9500960252e+01 -1.7553855935e-02 2.3694387679e-02
2.9513692647e+01 -1.8815280908e-02 2.4160016532e-02
2.9526425042e+01 -2.0079101578e-02 2.4519531655e-02
2.9539157438e+01 -2.1332653469e-02 2.4772688281e-02
2.9551889833e+01 -2.2564146314e-02 2.4920600462e-02
2.9564622229e+01 -2.3762621306e-02 2.4965753049e-02
2.9577354624e+01 -2.4918145110e-02 2.4911815253e-02
2.9590087020e+01 -2.6021930759e-02 2.4763818525e-02
2.9602819415e+01 -2.7066175065e-02 2.4528012181e-02
2.9615551811e+01 -2.8044213509e-02 2.4211785797e-02
2.9628284206e+01 -2.8950479228e-02 2.3823817796e-02
2.9641016601e+01 -2.9780536779e-02 2.3373703069e-02
2.9653748997e+01 -3.0531012688e-02 2.2872224422e-02
2.9666481392e+01 -3.1199690553e-02 2.2330946244e-02
2.9679213788e+01 -3.1785074312e-02 2.1762249758e-02
2.9691946183e+01 -3.2286837633e-02 2.1179028484e-02
2.9704678579e+01 -3.2705411469e-02 2.0594692000e-02
2.9717410974e+01 -3.3042075363e-02 2.0022352417e-02
2.9730143370e+01 -3.3298740989e-02 1.9474882098e-02
2.9742875765e+01 -3.3477879534e-02 1.8964440972e-02
2.9755608160e+01 -3.3582669881e-02 1.8501544240e-02
2.9768340556e+01 -3.3616518851e-02 1.8094941204e-02
2.9781072951e+01 -3.3583255530e-02 1.7751046912e-02
2.9793805347e+01 -3.3487011850e-02 1.7473407832e-02
2.9806537742e+01 -3.3331933714e-02 1.7262618878e-02
2.9819270138e+01 -3.3122345783e-02 1.7116291631e-02
2.9832002533e+01 -3.2862587441e-02 1.7029498497e-02
2.9844734929e+01 -3.2556847542e-02 1.6995052927e-02
2.9857467324e+01 -3.2209267446e-02 1.7004250884e-02
2.9870199719e+01 -3.1823635907e-02 1.7047528588e-02
2.9882932115e+01 -3.1403754596e-02 1.7115129723e-02
2.9895664510e+01 -3.0952881640e-02 1.7197841707e-02
2.9908396906e+01 -3.0474205387e-02 1.7287182714e-02
2.9921129301e+01 -2.9970444083e-02 1.7376096382e-02
2.9933861697e+01 -2.9444011010e-02 1.7458965658e-02
2.9946594092e+01 -2.8896930987e-02 1.7531696648e-02
2.9959326488e+01 -2.8331132789e-02 1.7592060684e-02
2.9972058883e+01 -2.7747866745e-02 1.7639374413e-02
2.9984791279e+01 -2.7148529794e-02 1.7674351570e-02
2.9997523674e+01 -2.6533722533e-02 1.7699279323e-02
3.0010256069e+01 -2.5904207278e-02 1.7717483870e-02
3.0022988465e+01 -2.5260415108e-02 1.7733296175e-02
3.0035720860e+01 -2.4602633982e-02 1.7751729404e-02
3.0048453256e+01 -2.3930820876e-02 1.7778076106e-02
3.0061185651e+01 -2.3245157579e-02 1.7817746148e-02
3.0073918047e+01 -2.2545578034e-02 1.7875814452e-02
3.0086650442e+01 -2.1832073480e-02 1.7956825152e-02
3.0099382838e+01 -2.1104625414e-02 1.8064457454e-02
3.0112115233e+01 -2.0363221132e-02 1.8201274293e-02
3.0124847628e+01 -1.9607993511e-02 1.8368735960e-02
3.0137580024e+01 -1.8839318379e-02 1.8566925478e-02
3.0150312419e+01 -1.8057413066e-02 1.8794668571e-02
3.0163044815e+01 -1.7262948465e-02 1.9049733093e-02
3.0175777210e+01 -1.6456552527e-02 1.9328788813e-02
3.0188509606e+01 -1.5639013481e-02 1.9627735782e-02
3.0201242001e+01 -1.4811526530e-02 1.9941877441e-02
3.0213974397e+01 -1.3975132172e-02 2.0266108841e-02
3.0226706792e+01 -1.3131292058e-02 2.0595154722e-02
3.0239439187e+01 -1.2281304212e-02 2.0923762103e-02
3.0252171583e+01 -1.1426985222e-02 2.1246701170e-02
3.0264903978e+01 -1.0569809447e-02 2.1559118193e-02
3.0277636374e+01 -9.7116476774e-03 2.1856356589e-02
3.0290368769e+01 -8.8543320911e-03 2.2134130787e-02
3.0303101165e+01 -7.9994642601e-03 2.2388534811e-02
3.0315833560e+01 -7.1489487242e-03 2.2616027454e-02
3.0328565956e+01 -6.3045120749e-03 2.2813263453e-02
3.0341298351e+01 -5.4677561234e-03 2.2977497491e-02
3.0354030746e+01 -4.6401130082e-03 2.3105907752e-02
3.0366763142e+01 -3.8231035825e-03 2.3196156800e-02
3.0379495537e+01 -3.0177532625e-03 2.3245930528e-02
3.0392227933e+01 -2.2251404732e-03 2.3253212719e-02
3.0404960328e+01 -1.4461284755e-03 2.3216008796e-02
3.0417692724e+01 -6.8116748592e-04 2.3132460005e-02
3.0430425119e+01 6.9276158287e-05 2.3000835477e-02
3.0443157515e+01 8.0511940456e-04 2.2819568431e-02
3.0455889910e+01 1.5264962570e-03 2.2587071691e-02
3.0468622306e+01 2.2336897333e-03 2.2302007796e-02
3.0481354701e+01 2.9273007530e-03 2.1963183870e-02
3.0494087096e+01 3.6080604591e-03 2.1569601190e-02
3.0506819492e+01 4.2768022328e-03 2.1120552384e-02
3.0519551887e+01 4.9346746987e-03 2.0615609275e-02
3.0532284283e+01 5.5828503743e-03 2.0054680331e-02
3.0545016678e+01 6.2226152428e-03 1.9438079699e-02
3.0557749074e+01 6.8553986952e-03 1.8766583598e-02
3.0570481469e+01 7.4824728199e-03 1.8041613736e-02
3.0583213865e+01 8.1052926380e-03 1.7264986234e-02
3.0595946260e+01 8.7251311767e-03 1.6439394204e-02
3.0608678655e+01 9.3433802575e-03 1.5568202680e-02
3.0621411051e+01 9.9610539263e-03 1.4655861416e-02
3.0634143446e+01 1.0579360185e-02 1.3707844244e-02
3.0646875842e+01 1.1198952563e-02 1.2731295184e-02
3.0659608237e+01 1.1820642560e-02 1.1735266339e-02
3.0672340633e+01 1.2444890666e-02 1.0731635051e-02
3.0685073028e+01 1.3071802123e-02 9.7362396485e-03
3.0697805424e+01 1.3701546642e-02 8.7709297283e-03
3.0710537819e+01 1.4333781637e-02 7.8661375497e-03
3.0723270214e+01 1.4967961963e-02 7.0643568499e-03
3.0736002610e+01 1.5603281937e-02 6.4226358925e-03
3.0748735005e+01 1.6238846265e-02 6.0085270539e-03
3.0761467401e+01 1.6873291754e-02 5.8831187948e-03
3.0774199796e+01 1.7505135596e-02 6.0728623374e-03
3.0786932192e+01 1.8132699254e-02 6.5550003055e-03
3.0799664587e+01 1.8754187227e-02 7.2725751545e-03
3.0812396983e+01 1.9367383166e-02 8.1619584330e-03
3.0825129378e+01 1.9970178477e-02 9.1694777148e-03
3.0837861773e+01 2.0560273105e-02 1.0254903817e-02
3.0850594169e+01 2.1135342217e-02 1.1389450933e-02
3.0863326564e+01 2.1692781329e-02 1.2552388779e-02
3.0876058960e+01 2.2230315985e-02 1.3728430675e-02
3.0888791355e+01 2.2745492678e-02 1.4905991364e-02
3.0901523751e+01 2.3235816740e-02 1.6075864848e-02
3.0914256146e+01 2.3699035719e-02 1.7230555680e-02
3.0926988542e+01 2.4132904710e-02 1.8363496897e-02
3.0939720937e+01 2.4535317171e-02 1.9469074628e-02
3.0952453333e+01 2.4904292349e-02 2.0542094900e-02
3.0965185728e+01 2.5237879492e-02 2.1577610731e-02
3.0977918123e+01 2.5534609514e-02 2.2571144839e-02
3.0990650519e+01 2.5792955290e-02 2.3518146311e-02
3.1003382914e+01 2.6011617663e-02 2.4414442455e-02
3.1016115310e+01 2.6189581737e-02 2.5255783550e-02
3.1028847705e+01 2.6325898904e-02 2.6038194156e-02
3.1041580101e+01 2.6419917009e-02 2.6757666846e-02
3.1054312496e+01 2.6471030764e-02 2.7410467327e-02
3.1067044892e+01 2.6479157565e-02 2.7993071708e-02
3.1079777287e+01 2.6444005805e-02 2.8502141085e-02
3.1092509682e+01 2.6365745332e-02 2.8934655509e-02
3.1105242078e+01 2.6244556611e-02 2.9288024765e-02
3.1117974473e+01 2.6080819647e-02 2.9559958024e-02
3.1130706869e+01 2.5875079318e-02 2.9748690705e-02
3.1143439264e+01 2.5627984794e-02 2.9853002308e-02
3.1156171660e+01 2.5340330016e-02 2.9872220219e-02
3.1168904055e+01 2.5013075666e-02 2.9806433857e-02
3.1181636451e+01 2.4647164434e-02 2.9656263496e-02
3.1194368846e+01 2.4243834471e-02 2.9423257213e-02
3.1207101241e+01 2.3804197279e-02 2.9109561567e-02
3.1219833637e+01 2.3329579745e-02 2.8718313302e-02
3.1232566032e+01 2.2821658289e-02 2.8253420686e-02
3.1245298428e+01 2.2281801095e-02 2.7719725489e-02
3.1258030823e+01 2.1711747392e-02 2.7123053967e-02
3.1270763219e+01 2.1113243093e-02 2.6470054907e-02
3.1283495614e+01 2.0488198441e-02 2.5768483471e-02
3.1296228010e+01 1.9838755508e-02 2.5027104620e-02
3.1308960405e+01 1.9167046905e-02 2.4255663316e-02
3.1321692800e+01 1.8475413732e-02 2.3464953549e-02
3.1334425196e+01 1.7766431390e-02 2.2666879276e-02
3.1347157591e+01 1.7042771473e-02 2.1874183364e-02
3.1359889987e+01 1.6307325902e-02 2.1100720242e-02
3.1372622382e+01 1.5563106260e-02 2.0360935467e-02
3.1385354778e+01 1.4813458453e-02 1.9669722005e-02
3.1398087173e+01 1.4061684430e-02 1.9042061939e-02
3.1410819569e+01 1.3311514024e-02 1.8492331318e-02
3.1423551964e+01 1.2566756844e-02 1.8033482745e-02
3.1436284360e+01 1.1831333837e-02 1.7676338294e-02
3.1449016755e+01 1.1109430556e-02 1.7428544867e-02
3.1461749150e+01 1.0405170520e-02 1.7293908063e-02
3.1474481546e+01 9.7231188346e-03 1.7271892311e-02
3.1487213941e+01 9.0676732970e-03 1.7357792344e-02
3.1499946337e+01 8.4432956678e-03 1.7542860338e-02
3.1512678732e+01 7.8545605782e-03 1.7815397565e-02
3.1525411128e+01 7.3058949622e-03 1.8161427115e-02
3.1538143523e+01 6.8017407012e-03 1.8565808151e-02
3.1550875919e+01 6.3464955635e-03 1.9013043133e-02
3.1563608314e+01 5.9441979397e-03 1.9487927148e-02
3.1576340709e+01 5.5987971782e-03 1.9976017284e-02
3.1589073105e+01 5.3138740303e-03 2.0463864105e-02
3.1601805500e+01 5.0928491114e-03 2.0939217028e-02
3.1614537896e+01 4.9385323017e-03 2.1390947773e-02
3.1627270291e+01 4.8534919333e-03 2.1809096599e-02
3.1640002687e+01 4.8397563821e-03 2.2185059023e-02
3.1652735082e+01 4.8989537857e-03 2.2510953566e-02
3.1665467478e+01 5.0318881423e-03 2.2780203280e-02
3.1678199873e+01 5.2389700395e-03 2.2986952888e-02
3.1690932268e+01 5.5199950897e-03 2.3126432447e-02
3.1703664664e+01 5.8740107223e-03 2.3194580397e-02
3.1716397059e+01 6.2994295702e-03 2.3188279362e-02
3.1729129455e+01 6.7941215927e-03 2.3105196156e-02
3.1741861850e+01 7.3550126497e-03 2.2943814720e-02
3.1754594246e+01 7.9786902697e-03 2.2703509194e-02
3.1767326641e+01 8.6608725888e-03 2.2384363324e-02
3.1780059037e+01 9.3966113000e-03 2.1987418415e-02
3.1792791432e+01 1.0180586607e-02 2.1514561949e-02
3.1805523827e+01 1.1006728327e-02 2.0968564867e-02
3.1818256223e+01 1.1868543770e-02 2.0353101902e-02
3.1830988618e+01 1.2759094417e-02 1.9672911073e-02
3.1843721014e+01 1.3670962464e-02 1.8933647696e-02
