# freq_w_over_2pi_THz  G_native_avg_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_stderr_eV_ps^-1_THz^-1_A^-2_K^-1
# Averaged over 4 jobs
2.5923157131e+01 4.3927398487e-09 1.6317039059e-09
2.5935889526e+01 4.8661989997e-09 1.6133171404e-09
2.5948621922e+01 5.3280363395e-09 1.5895897057e-09
2.5961354317e+01 5.7751478672e-09 1.5618684045e-09
2.5974086713e+01 6.2046167815e-09 1.5316752976e-09
2.5986819108e+01 6.6137610563e-09 1.5006567817e-09
2.5999551503e+01 7.0001203172e-09 1.4705384091e-09
2.6012283899e+01 7.3614924126e-09 1.4430694950e-09
2.6025016294e+01 7.6959248611e-09 1.4199141569e-09
2.6037748690e+01 8.0017401880e-09 1.4025759856e-09
2.6050481085e+01 8.2775402030e-09 1.3922795872e-09
2.6063213481e+01 8.5221889011e-09 1.3898714538e-09
2.6075945876e+01 8.7348383707e-09 1.3957591784e-09
2.6088678272e+01 8.9149030581e-09 1.4098895492e-09
2.6101410667e+01 9.0620723794e-09 1.4317732203e-09
2.6114143063e+01 9.1762892236e-09 1.4605571272e-09
2.6126875458e+01 9.2577477119e-09 1.4951362981e-09
2.6139607853e+01 9.3068782296e-09 1.5342466949e-09
2.6152340249e+01 9.3243426976e-09 1.5765824049e-09
2.6165072644e+01 9.3110074383e-09 1.6208568981e-09
2.6177805040e+01 9.2679360629e-09 1.6658700944e-09
2.6190537435e+01 9.1963683908e-09 1.7105529907e-09
2.6203269831e+01 9.0977054479e-09 1.7539662051e-09
2.6216002226e+01 8.9734838761e-09 1.7953310345e-09
2.6228734622e+01 8.8253737053e-09 1.8340150575e-09
2.6241467017e+01 8.6551400224e-09 1.8695287141e-09
2.6254199412e+01 8.4646453766e-09 1.9015140794e-09
2.6266931808e+01 8.2558096481e-09 1.9297344807e-09
2.6279664203e+01 8.0305984814e-09 1.9540667161e-09
2.6292396599e+01 7.7910280109e-09 1.9744832389e-09
2.6305128994e+01 7.5391178112e-09 1.9910383871e-09
2.6317861390e+01 7.2768865178e-09 2.0038582351e-09
2.6330593785e+01 7.0063406979e-09 2.0131328967e-09
2.6343326181e+01 6.7294577833e-09 2.0190994534e-09
2.6356058576e+01 6.4481644599e-09 2.0220360520e-09
2.6368790971e+01 6.1643441690e-09 2.0222543720e-09
2.6381523367e+01 5.8798056222e-09 2.0200866588e-09
2.6394255762e+01 5.5962791739e-09 2.0158862640e-09
2.6406988158e+01 5.3154080600e-09 2.0100268106e-09
2.6419720553e+01 5.0387522699e-09 2.0028833166e-09
2.6432452949e+01 4.7677551917e-09 1.9948536914e-09
2.6445185344e+01 4.5037652332e-09 1.9863397140e-09
2.6457917740e+01 4.2480004364e-09 1.9777700329e-09
2.6470650135e+01 4.0015744886e-09 1.9695710250e-09
2.6483382530e+01 3.7654751959e-09 1.9622046096e-09
2.6496114926e+01 3.5405616199e-09 1.9561418964e-09
2.6508847321e+01 3.3275845607e-09 1.9518821599e-09
2.6521579717e+01 3.1271420329e-09 1.9499446819e-09
2.6534312112e+01 2.9397260681e-09 1.9508621384e-09
2.6547044508e+01 2.7656815420e-09 1.9551816262e-09
2.6559776903e+01 2.6052575126e-09 1.9634542958e-09
2.6572509299e+01 2.4585452913e-09 1.9762141845e-09
2.6585241694e+01 2.3255395106e-09 1.9939708631e-09
2.6597974090e+01 2.2060979535e-09 2.0171984242e-09
2.6610706485e+01 2.0999915950e-09 2.0462984257e-09
2.6623438880e+01 2.0068545026e-09 2.0816097007e-09
2.6636171276e+01 1.9262286199e-09 2.1233667668e-09
2.6648903671e+01 1.8575483217e-09 2.1717144631e-09
2.6661636067e+01 1.8001763230e-09 2.2266882424e-09
2.6674368462e+01 1.7533646038e-09 2.2882202993e-09
2.6687100858e+01 1.7162973694e-09 2.3561386443e-09
2.6699833253e+01 1.6880947559e-09 2.4301778729e-09
2.6712565649e+01 1.6678067379e-09 2.5099954029e-09
2.6725298044e+01 1.6544193200e-09 2.5951689246e-09
2.6738030439e+01 1.6468948901e-09 2.6852170841e-09
2.6750762835e+01 1.6441493441e-09 2.7796214927e-09
2.6763495230e+01 1.6450727552e-09 2.8778158219e-09
2.6776227626e+01 1.6485404802e-09 2.9792007790e-09
2.6788960021e+01 1.6534196710e-09 3.0831775828e-09
2.6801692417e+01 1.6585850134e-09 3.1891164348e-09
2.6814424812e+01 1.6629230895e-09 3.2963825433e-09
2.6827157208e+01 1.6653429446e-09 3.4043340336e-09
2.6839889603e+01 1.6648186587e-09 3.5123504346e-09
2.6852621998e+01 1.6602886398e-09 3.6197554211e-09
2.6865354394e+01 1.6508447711e-09 3.7259494236e-09
2.6878086789e+01 1.6355780265e-09 3.8302812390e-09
2.6890819185e+01 1.6136435885e-09 3.9321154930e-09
2.6903551580e+01 1.5843246610e-09 4.0308482578e-09
2.6916283976e+01 1.5469333742e-09 4.1258574615e-09
2.6929016371e+01 1.5009162174e-09 4.2165533181e-09
2.6941748767e+01 1.4457911821e-09 4.3023516698e-09
2.6954481162e+01 1.3811733443e-09 4.3826768478e-09
2.6967213557e+01 1.3068101014e-09 4.4570004594e-09
2.6979945953e+01 1.2225434255e-09 4.5248154149e-09
2.6992678348e+01 1.1282952883e-09 4.5856206435e-09
2.7005410744e+01 1.0241450332e-09 4.6389882395e-09
2.7018143139e+01 9.1023497479e-10 4.6844956955e-09
2.7030875535e+01 7.8681594341e-10 4.7217787135e-09
2.7043607930e+01 6.5429194616e-10 4.7505461620e-09
2.7056340326e+01 5.1312638107e-10 4.7705469844e-09
2.7069072721e+01 3.6389016061e-10 4.7815964292e-09
2.7081805117e+01 2.0719730410e-10 4.7835376342e-09
2.7094537512e+01 4.3820273359e-11 4.7763408314e-09
2.7107269907e+01 -1.2543397527e-10 4.7600167140e-09
2.7120002303e+01 -2.9972581895e-10 4.7346290309e-09
2.7132734698e+01 -4.7806740118e-10 4.7003743523e-09
2.7145467094e+01 -6.5954238508e-10 4.6574436058e-09
2.7158199489e+01 -8.4310116998e-10 4.6061584806e-09
2.7170931885e+01 -1.0276762413e-09 4.5469166284e-09
2.7183664280e+01 -1.2122723358e-09 4.4801081101e-09
2.7196396676e+01 -1.3957808259e-09 4.4062679363e-09
2.7209129071e+01 -1.5771522707e-09 4.3259433675e-09
2.7221861466e+01 -1.7553449555e-09 4.2397346558e-09
2.7234593862e+01 -1.9293552781e-09 4.1482713667e-09
2.7247326257e+01 -2.0982130378e-09 4.0522198126e-09
2.7260058653e+01 -2.2609686940e-09 3.9522877337e-09
2.7272791048e+01 -2.4167482320e-09 3.8491684165e-09
2.7285523444e+01 -2.5647619309e-09 3.7435544343e-09
2.7298255839e+01 -2.7042635441e-09 3.6361186889e-09
2.7310988235e+01 -2.8346019217e-09 3.5275240372e-09
2.7323720630e+01 -2.9552120171e-09 3.4183925208e-09
2.7336453025e+01 -3.0656211504e-09 3.3093054600e-09
2.7349185421e+01 -3.1654446037e-09 3.2007816958e-09
2.7361917816e+01 -3.2544199223e-09 3.0932964844e-09
2.7374650212e+01 -3.3323596098e-09 2.9872609934e-09
2.7387382607e+01 -3.3991911872e-09 2.8830159322e-09
2.7400115003e+01 -3.4549629504e-09 2.7808591430e-09
2.7412847398e+01 -3.4998045034e-09 2.6810212152e-09
2.7425579794e+01 -3.5339551276e-09 2.5836956934e-09
2.7438312189e+01 -3.5577520932e-09 2.4890364009e-09
2.7451044584e+01 -3.5716307781e-09 2.3971898719e-09
2.7463776980e+01 -3.5761168003e-09 2.3082841041e-09
2.7476509375e+01 -3.5718112829e-09 2.2224649750e-09
2.7489241771e+01 -3.5594027963e-09 2.1399119051e-09
2.7501974166e+01 -3.5396387857e-09 2.0608384576e-09
2.7514706562e+01 -3.5133279753e-09 1.9855196444e-09
2.7527438957e+01 -3.4813456400e-09 1.9142913506e-09
2.7540171353e+01 -3.4445921153e-09 1.8475618425e-09
2.7552903748e+01 -3.4040054194e-09 1.7857880058e-09
2.7565636144e+01 -3.3605487394e-09 1.7294832815e-09
2.7578368539e+01 -3.3151855746e-09 1.6791718063e-09
2.7591100934e+01 -3.2688882719e-09 1.6353660144e-09
2.7603833330e+01 -3.2226095872e-09 1.5985159992e-09
2.7616565725e+01 -3.1772913070e-09 1.5689621789e-09
2.7629298121e+01 -3.1338271155e-09 1.5468741572e-09
2.7642030516e+01 -3.0930737445e-09 1.5322288852e-09
2.7654762912e+01 -3.0558250382e-09 1.5247635665e-09
2.7667495307e+01 -3.0228229856e-09 1.5239827410e-09
2.7680227703e+01 -2.9947339544e-09 1.5291544829e-09
2.7692960098e+01 -2.9721214207e-09 1.5393644594e-09
2.7705692493e+01 -2.9554885192e-09 1.5535477424e-09
2.7718424889e+01 -2.9452120336e-09 1.5705464359e-09
2.7731157284e+01 -2.9416044313e-09 1.5891569481e-09
2.7743889680e+01 -2.9448305395e-09 1.6081741342e-09
2.7756622075e+01 -2.9549676625e-09 1.6264369440e-09
2.7769354471e+01 -2.9719776713e-09 1.6428429420e-09
2.7782086866e+01 -2.9957052892e-09 1.6563931707e-09
2.7794819262e+01 -3.0258884561e-09 1.6661763346e-09
2.7807551657e+01 -3.0621415594e-09 1.6713976202e-09
2.7820284052e+01 -3.1039813738e-09 1.6713929611e-09
2.7833016448e+01 -3.1508159647e-09 1.6656105635e-09
2.7845748843e+01 -3.2019578878e-09 1.6536181753e-09
2.7858481239e+01 -3.2566284728e-09 1.6351177519e-09
2.7871213634e+01 -3.3139643075e-09 1.6099313921e-09
2.7883946030e+01 -3.3730256609e-09 1.5780038150e-09
2.7896678425e+01 -3.4328160281e-09 1.5394126157e-09
2.7909410821e+01 -3.4922818874e-09 1.4943594713e-09
2.7922143216e+01 -3.5503341733e-09 1.4431792272e-09
2.7934875611e+01 -3.6058568622e-09 1.3863431978e-09
2.7947608007e+01 -3.6577241290e-09 1.3244797545e-09
2.7960340402e+01 -3.7048042771e-09 1.2583802913e-09
2.7973072798e+01 -3.7460029244e-09 1.1890275618e-09
2.7985805193e+01 -3.7802262007e-09 1.1176334881e-09
2.7998537589e+01 -3.8064515239e-09 1.0456792693e-09
2.8011269984e+01 -3.8237038646e-09 9.7498002926e-10
2.8024002380e+01 -3.8310878839e-09 9.0775222872e-10
2.8036734775e+01 -3.8278005755e-09 8.4664119705e-10
2.8049467171e+01 -3.8131312323e-09 7.9470555945e-10
2.8062199566e+01 -3.7864871338e-09 7.5521898942e-10
2.8074931961e+01 -3.7473910954e-09 7.3121919418e-10
2.8087664357e+01 -3.6955159194e-09 7.2485475317e-10
2.8100396752e+01 -3.6306561360e-09 7.3676929435e-10
2.8113129148e+01 -3.5527625350e-09 7.6589621298e-10
2.8125861543e+01 -3.4619354194e-09 8.0983035093e-10
2.8138593939e+01 -3.3584267347e-09 8.6550444266e-10
2.8151326334e+01 -3.2426665985e-09 9.2980284028e-10
2.8164058730e+01 -3.1152073379e-09 9.9992999548e-10
2.8176791125e+01 -2.9767754370e-09 1.0735315164e-09
2.8189523520e+01 -2.8282383020e-09 1.1487059125e-09
2.8202255916e+01 -2.6706161054e-09 1.2239405640e-09
2.8214988311e+01 -2.5050472125e-09 1.2980323885e-09
2.8227720707e+01 -2.3328051763e-09 1.3700347439e-09
2.8240453102e+01 -2.1552740648e-09 1.4392062110e-09
2.8253185498e+01 -1.9739341023e-09 1.5049625239e-09
2.8265917893e+01 -1.7903505501e-09 1.5668579791e-09
2.8278650289e+01 -1.6061588518e-09 1.6245476143e-09
2.8291382684e+01 -1.4230424539e-09 1.6777817162e-09
2.8304115079e+01 -1.2427212944e-09 1.7263760237e-09
2.8316847475e+01 -1.0669238186e-09 1.7702200639e-09
2.8329579870e+01 -8.9737942366e-10 1.8092530113e-09
2.8342312266e+01 -7.3578936572e-10 1.8434505467e-09
2.8355044661e+01 -5.8381337820e-10 1.8728420674e-09
2.8367777057e+01 -4.4303815630e-10 1.8974752349e-09
2.8380509452e+01 -3.1498246643e-10 1.9174331416e-09
2.8393241848e+01 -2.0105644520e-10 1.9328157805e-09
2.8405974243e+01 -1.0255055915e-10 1.9437536375e-09
2.8418706638e+01 -2.0627119450e-11 1.9503860169e-09
2.8431439034e+01 4.3713587265e-11 1.9528761155e-09
2.8444171429e+01 8.9607123684e-11 1.9514001964e-09
2.8456903825e+01 1.1638138259e-10 1.9461557222e-09
2.8469636220e+01 1.2355325330e-10 1.9373509382e-09
2.8482368616e+01 1.1080946868e-10 1.9252239960e-09
2.8495101011e+01 7.8042694088e-11 1.9100201645e-09
2.8507833407e+01 2.5346973492e-11 1.8920125051e-09
2.8520565802e+01 -4.6987321592e-11 1.8715036238e-09
2.8533298198e+01 -1.3847512218e-10 1.8488127027e-09
2.8546030593e+01 -2.4843816238e-10 1.8242929020e-09
2.8558762988e+01 -3.7600231624e-10 1.7983226209e-09
2.8571495384e+01 -5.2011405219e-10 1.7713041888e-09
2.8584227779e+01 -6.7956058758e-10 1.7436794493e-09
2.8596960175e+01 -8.5296067194e-10 1.7159057488e-09
2.8609692570e+01 -1.0387924875e-09 1.6884671244e-09
2.8622424966e+01 -1.2354051342e-09 1.6618580399e-09
2.8635157361e+01 -1.4410365772e-09 1.6365826767e-09
2.8647889757e+01 -1.6538379988e-09 1.6131445959e-09
2.8660622152e+01 -1.8718818325e-09 1.5920278682e-09
2.8673354547e+01 -2.0931831055e-09 1.5736879063e-09
2.8686086943e+01 -2.3157355689e-09 1.5585258172e-09
2.8698819338e+01 -2.5375119903e-09 1.5468860293e-09
2.8711551734e+01 -2.7565042999e-09 1.5390303226e-09
2.8724284129e+01 -2.9707352319e-09 1.5351224758e-09
2.8737016525e+01 -3.1782637328e-09 1.5352300277e-09
2.8749748920e+01 -3.3772407323e-09 1.5393030650e-09
2.8762481316e+01 -3.5659012762e-09 1.5471873376e-09
2.8775213711e+01 -3.7425818357e-09 1.5586320058e-09
2.8787946106e+01 -3.9057536246e-09 1.5732845058e-09
2.8800678502e+01 -4.0540207549e-09 1.5907166780e-09
2.8813410897e+01 -4.1861560771e-09 1.6104517212e-09
2.8826143293e+01 -4.3010696975e-09 1.6319279032e-09
2.8838875688e+01 -4.3978765819e-09 1.6545963378e-09
2.8851608084e+01 -4.4758622979e-09 1.6778633368e-09
2.8864340479e+01 -4.5344960632e-09 1.7011350855e-09
2.8877072875e+01 -4.5734323874e-09 1.7238226062e-09
2.8889805270e+01 -4.5925462669e-09 1.7453577112e-09
2.8902537665e+01 -4.5918672173e-09 1.7651714854e-09
2.8915270061e+01 -4.5716445288e-09 1.7827443938e-09
2.8928002456e+01 -4.5322986179e-09 1.7975710807e-09
2.8940734852e+01 -4.4744253838e-09 1.8091786477e-09
2.8953467247e+01 -4.3987880633e-09 1.8171346893e-09
2.8966199643e+01 -4.3063057126e-09 1.8210398109e-09
2.8978932038e+01 -4.1980532551e-09 1.8205304375e-09
2.8991664434e+01 -4.0752180308e-09 1.8152927361e-09
2.9004396829e+01 -3.9391208813e-09 1.8050483429e-09
2.9017129225e+01 -3.7911748982e-09 1.7895741131e-09
2.9029861620e+01 -3.6328790617e-09 1.7686869648e-09
2.9042594015e+01 -3.4658034180e-09 1.7422578069e-09
2.9055326411e+01 -3.2915575177e-09 1.7102126956e-09
2.9068058806e+01 -3.1117928612e-09 1.6725317055e-09
2.9080791202e+01 -2.9281645389e-09 1.6292616716e-09
2.9093523597e+01 -2.7423349605e-09 1.5805027504e-09
2.9106255993e+01 -2.5559360172e-09 1.5264366666e-09
2.9118988388e+01 -2.3705666708e-09 1.4673186839e-09
2.9131720784e+01 -2.1877739106e-09 1.4034781891e-09
2.9144453179e+01 -2.0090377495e-09 1.3353540973e-09
2.9157185574e+01 -1.8357548501e-09 1.2634856338e-09
2.9169917970e+01 -1.6692218955e-09 1.1885526873e-09
2.9182650365e+01 -1.5106357418e-09 1.1113967855e-09
2.9195382761e+01 -1.3610883806e-09 1.0330625768e-09
2.9208115156e+01 -1.2215386907e-09 9.5486760126e-10
2.9220847552e+01 -1.0928192722e-09 8.7848316694e-10
2.9233579947e+01 -9.7563088360e-10 8.0603390937e-10
2.9246312343e+01 -8.7053875180e-10 7.4019461295e-10
2.9259044738e+01 -7.7796563777e-10 6.8423648408e-10
2.9271777133e+01 -6.9820557173e-10 6.4183997869e-10
2.9284509529e+01 -6.3140665058e-10 6.1654324349e-10
2.9297241924e+01 -5.7758938375e-10 6.1079076887e-10
2.9309974320e+01 -5.3664686157e-10 6.2499993987e-10
2.9322706715e+01 -5.0834960878e-10 6.5735041229e-10
2.9335439111e+01 -4.9235025292e-10 7.0449073413e-10
2.9348171506e+01 -4.8819382760e-10 7.6255830950e-10
2.9360903902e+01 -4.9533207917e-10 8.2795158512e-10
2.9373636297e+01 -5.1312896374e-10 8.9763449211e-10
2.9386368692e+01 -5.4085952060e-10 9.6917042997e-10
2.9399101088e+01 -5.7774892365e-10 1.0406369877e-09
2.9411833483e+01 -6.2295516382e-10 1.1105251661e-09
2.9424565879e+01 -6.7559749506e-10 1.1776235158e-09
2.9437298274e+01 -7.3476183141e-10 1.2409614987e-09
2.9450030670e+01 -7.9951525949e-10 1.2997649881e-09
2.9462763065e+01 -8.6890875835e-10 1.3534011277e-09
2.9475495461e+01 -9.4200949503e-10 1.4013737723e-09
2.9488227856e+01 -1.0178877223e-09 1.4432980555e-09
2.9500960252e+01 -1.0956255111e-09 1.4788873571e-09
2.9513692647e+01 -1.1743574653e-09 1.5079496243e-09
2.9526425042e+01 -1.2532389471e-09 1.5303887932e-09
2.9539157438e+01 -1.3314795021e-09 1.5461895870e-09
2.9551889833e+01 -1.4083432398e-09 1.5554215392e-09
2.9564622229e+01 -1.4831461652e-09 1.5582397421e-09
2.9577354624e+01 -1.5552682882e-09 1.5548732096e-09
2.9590087020e+01 -1.6241611697e-09 1.5456359804e-09
2.9602819415e+01 -1.6893377728e-09 1.5309181060e-09
2.9615551811e+01 -1.7503821310e-09 1.5111808076e-09
2.9628284206e+01 -1.8069467881e-09 1.4869657496e-09
2.9641016601e+01 -1.8587549055e-09 1.4588717981e-09
2.9653748997e+01 -1.9055959275e-09 1.4275719628e-09
2.9666481392e+01 -1.9473315170e-09 1.3937880362e-09
2.9679213788e+01 -1.9838682975e-09 1.3582927934e-09
2.9691946183e+01 -2.0151859007e-09 1.3218909847e-09
2.9704678579e+01 -2.0413112246e-09 1.2854195700e-09
2.9717410974e+01 -2.0623241322e-09 1.2496969430e-09
2.9730143370e+01 -2.0783439405e-09 1.2155265334e-09
2.9742875765e+01 -2.0895248891e-09 1.1836673042e-09
2.9755608160e+01 -2.0960653881e-09 1.1547755626e-09
2.9768340556e+01 -2.0981780746e-09 1.1293973973e-09
2.9781072951e+01 -2.0961019414e-09 1.1079332038e-09
2.9793805347e+01 -2.0900948834e-09 1.0906043354e-09
2.9806537742e+01 -2.0804156675e-09 1.0774479238e-09
2.9819270138e+01 -2.0673342177e-09 1.0683148954e-09
2.9832002533e+01 -2.0511213772e-09 1.0628976940e-09
2.9844734929e+01 -2.0320385937e-09 1.0607477706e-09
2.9857467324e+01 -2.0103443505e-09 1.0613218620e-09
2.9870199719e+01 -1.9862751229e-09 1.0640230438e-09
2.9882932115e+01 -1.9600681928e-09 1.0682423748e-09
2.9895664510e+01 -1.9319269164e-09 1.0734048508e-09
2.9908396906e+01 -1.9020502946e-09 1.0789810778e-09
2.9921129301e+01 -1.8706079871e-09 1.0845306325e-09
2.9933861697e+01 -1.8377506191e-09 1.0897029259e-09
2.9946594092e+01 -1.8036045698e-09 1.0942424372e-09
2.9959326488e+01 -1.7682902239e-09 1.0980100640e-09
2.9972058883e+01 -1.7318856209e-09 1.1009631547e-09
2.9984791279e+01 -1.6944779507e-09 1.1031462571e-09
2.9997523674e+01 -1.6561046997e-09 1.1047021250e-09
3.0010256069e+01 -1.6168134480e-09 1.1058383635e-09
3.0022988465e+01 -1.5766311012e-09 1.1068252900e-09
3.0035720860e+01 -1.5355756326e-09 1.1079758016e-09
3.0048453256e+01 -1.4936443566e-09 1.1096202334e-09
3.0061185651e+01 -1.4508486197e-09 1.1120962427e-09
3.0073918047e+01 -1.4071842989e-09 1.1157205812e-09
3.0086650442e+01 -1.3626508474e-09 1.1207768714e-09
3.0099382838e+01 -1.3172471103e-09 1.1274947512e-09
3.0112115233e+01 -1.2709722948e-09 1.1360341867e-09
3.0124847628e+01 -1.2238346943e-09 1.1464863218e-09
3.0137580024e+01 -1.1758577662e-09 1.1588563385e-09
3.0150312419e+01 -1.1270550751e-09 1.1730709444e-09
3.0163044815e+01 -1.0774684950e-09 1.1889908196e-09
3.0175777210e+01 -1.0271372193e-09 1.2064081077e-09
3.0188509606e+01 -9.7611044558e-10 1.2250669099e-09
3.0201242001e+01 -9.2446277244e-10 1.2446740901e-09
3.0213974397e+01 -8.7225914270e-10 1.2649110223e-09
3.0226706792e+01 -8.1959078540e-10 1.2854484509e-09
3.0239439187e+01 -7.6653871683e-10 1.3059585104e-09
3.0252171583e+01 -7.1321631955e-10 1.3261147816e-09
3.0264903978e+01 -6.5971561578e-10 1.3456143184e-09
3.0277636374e+01 -6.0615337107e-10 1.3641664799e-09
3.0290368769e+01 -5.5264394095e-10 1.3815037816e-09
3.0303101165e+01 -4.9928728770e-10 1.3973824319e-09
3.0315833560e+01 -4.4620228335e-10 1.4115814058e-09
3.0328565956e+01 -3.9349669326e-10 1.4238919086e-09
3.0341298351e+01 -3.4127049461e-10 1.4341425910e-09
3.0354030746e+01 -2.8961307447e-10 1.4421573291e-09
3.0366763142e+01 -2.3861935703e-10 1.4477902316e-09
3.0379495537e+01 -1.8835334372e-10 1.4508968634e-09
3.0392227933e+01 -1.3888234455e-10 1.4513513819e-09
3.0404960328e+01 -9.0260240028e-11 1.4490292957e-09
3.0417692724e+01 -4.2515130446e-11 1.4438145903e-09
3.0430425119e+01 4.3238777059e-12 1.4355992335e-09
3.0443157515e+01 5.0251600696e-11 1.4242854344e-09
3.0455889910e+01 9.5276402404e-11 1.4097741292e-09
3.0468622306e+01 1.3941594740e-10 1.3919818404e-09
3.0481354701e+01 1.8270774214e-10 1.3708341143e-09
3.0494087096e+01 2.2519742097e-10 1.3462686156e-09
3.0506819492e+01 2.6693699945e-10 1.3182411936e-09
3.0519551887e+01 3.0799816911e-10 1.2867251236e-09
3.0532284283e+01 3.4845411273e-10 1.2517146927e-09
3.0545016678e+01 3.8838509505e-10 1.2132295083e-09
3.0557749074e+01 4.2788033165e-10 1.1713180182e-09
3.0570481469e+01 4.6701922005e-10 1.1260689585e-09
3.0583213865e+01 5.0589257551e-10 1.0775956825e-09
3.0595946260e+01 5.4457985415e-10 1.0260662810e-09
3.0608678655e+01 5.8316792663e-10 9.7169078301e-10
3.0621411051e+01 6.2172008472e-10 9.1474692025e-10
3.0634143446e+01 6.6031172596e-10 8.5557634240e-10
3.0646875842e+01 6.9898364044e-10 7.9462494418e-10
3.0659608237e+01 7.3778647803e-10 7.3245771343e-10
3.0672340633e+01 7.7674898025e-10 6.6981597552e-10
3.0685073028e+01 8.1587771570e-10 6.0768828118e-10
3.0697805424e+01 8.5518327700e-10 5.4743837491e-10
3.0710537819e+01 8.9464428161e-10 4.9096568897e-10
3.0723270214e+01 9.3422670418e-10 4.4092247384e-10
3.0736002610e+01 9.7388025803e-10 4.0086940205e-10
3.0748735005e+01 1.0135490632e-09 3.7502276131e-10
3.0761467401e+01 1.0531480360e-09 3.6719539344e-10
3.0774199796e+01 1.0925846267e-09 3.7903825387e-10
3.0786932192e+01 1.1317540694e-09 4.0913093890e-10
3.0799664587e+01 1.1705442976e-09 4.5391843821e-10
3.0812396983e+01 1.2088169778e-09 5.0942937625e-10
3.0825129378e+01 1.2464405018e-09 5.7231378365e-10
3.0837861773e+01 1.2832713116e-09 6.4006075232e-10
3.0850594169e+01 1.3191643024e-09 7.1087361352e-10
3.0863326564e+01 1.3539569152e-09 7.8345848471e-10
3.0876058960e+01 1.3875071895e-09 8.5686124636e-10
3.0888791355e+01 1.4196619896e-09 9.3035880359e-10
3.0901523751e+01 1.4502656104e-09 1.0033765633e-09
3.0914256146e+01 1.4791774650e-09 1.0754466963e-09
3.0926988542e+01 1.5062574374e-09 1.1461593252e-09
3.0939720937e+01 1.5313740477e-09 1.2151640596e-09
3.0952453333e+01 1.5544036669e-09 1.2821367173e-09
3.0965185728e+01 1.5752245387e-09 1.3467685318e-09
3.0977918123e+01 1.5937449700e-09 1.4087800533e-09
3.0990650519e+01 1.6098696450e-09 1.4678872361e-09
3.1003382914e+01 1.6235174768e-09 1.5238296413e-09
3.1016115310e+01 1.6346251207e-09 1.5763420221e-09
3.1028847705e+01 1.6431333690e-09 1.6251762511e-09
3.1041580101e+01 1.6490015176e-09 1.6700822043e-09
3.1054312496e+01 1.6521917872e-09 1.7108268056e-09
3.1067044892e+01 1.6526990222e-09 1.7471901109e-09
3.1079777287e+01 1.6505050220e-09 1.7789637222e-09
3.1092509682e+01 1.6456203875e-09 1.8059591492e-09
3.1105242078e+01 1.6380563824e-09 1.8280147234e-09
3.1117974473e+01 1.6278367250e-09 1.8449874625e-09
3.1130706869e+01 1.6149954236e-09 1.8567672299e-09
3.1143439264e+01 1.5995729965e-09 1.8632778481e-09
3.1156171660e+01 1.5816189975e-09 1.8644773357e-09
3.1168904055e+01 1.5611933875e-09 1.8603712740e-09
3.1181636451e+01 1.5383550048e-09 1.8509983772e-09
3.1194368846e+01 1.5131811285e-09 1.8364552689e-09
3.1207101241e+01 1.4857411333e-09 1.8168759267e-09
3.1219833637e+01 1.4561178368e-09 1.7924561308e-09
3.1232566032e+01 1.4244158731e-09 1.7634398160e-09
3.1245298428e+01 1.3907206373e-09 1.7301291818e-09
3.1258030823e+01 1.3551406837e-09 1.6928878746e-09
3.1270763219e+01 1.3177849836e-09 1.6521308791e-09
3.1283495614e+01 1.2787727649e-09 1.6083422342e-09
3.1296228010e+01 1.2382377253e-09 1.5620690059e-09
3.1308960405e+01 1.1963129719e-09 1.5139194270e-09
3.1321692800e+01 1.1531446246e-09 1.4645672051e-09
3.1334425196e+01 1.1088934274e-09 1.4147553269e-09
3.1347157591e+01 1.0637261280e-09 1.3652791396e-09
3.1359889987e+01 1.0178232260e-09 1.3170033687e-09
3.1372622382e+01 9.7137268949e-10 1.2708296348e-09
3.1385354778e+01 9.2458335358e-10 1.2276874839e-09
3.1398087173e+01 8.7766130971e-10 1.1885120239e-09
3.1410819569e+01 8.3083935575e-10 1.1542005373e-09
3.1423551964e+01 7.8435526881e-10 1.1255614620e-09
3.1436284360e+01 7.3845377507e-10 1.1032702587e-09
3.1449016755e+01 6.9339611627e-10 1.0878042094e-09
3.1461749150e+01 6.4943966221e-10 1.0794008411e-09
3.1474481546e+01 6.0686934438e-10 1.0780267259e-09
3.1487213941e+01 5.6595965167e-10 1.0833881843e-09
3.1499946337e+01 5.2698906529e-10 1.0949392199e-09
3.1512678732e+01 4.9024311125e-10 1.1119496556e-09
3.1525411128e+01 4.5599809704e-10 1.1335471214e-09
3.1538143523e+01 4.2453126309e-10 1.1587866005e-09
3.1550875919e+01 3.9611709651e-10 1.1867008125e-09
3.1563608314e+01 3.7100765381e-10 1.2163407414e-09
3.1576340709e+01 3.4944943394e-10 1.2468049315e-09
3.1589073105e+01 3.3166592981e-10 1.2772539351e-09
3.1601805500e+01 3.1787063944e-10 1.3069231309e-09
3.1614537896e+01 3.0823894175e-10 1.3351179464e-09
3.1627270291e+01 3.0293113944e-10 1.3612167433e-09
3.1640002687e+01 3.0207383377e-10 1.3846824721e-09
3.1652735082e+01 3.0576864509e-10 1.4050232095e-09
3.1665467478e+01 3.1406575502e-10 1.4218284549e-09
3.1678199873e+01 3.2699079042e-10 1.4347327504e-09
3.1690932268e+01 3.4453099443e-10 1.4434383798e-09
3.1703664664e+01 3.6662691227e-10 1.4476918402e-09
