# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1
3.3486200027e+00 8.9438700972e-06 7.9170418443e-06 8.0149937599e-06 8.9537386453e-06
3.3613523981e+00 9.0108603415e-06 8.0139640172e-06 8.0857918757e-06 9.0538884382e-06
3.3740847935e+00 9.0770832586e-06 8.1112461132e-06 8.1596656128e-06 9.1530623816e-06
3.3868171890e+00 9.1424871187e-06 8.2085881965e-06 8.2366737947e-06 9.2509582213e-06
3.3995495844e+00 9.2070288135e-06 8.3057074702e-06 8.3169088581e-06 9.3473255179e-06
3.4122819799e+00 9.2706997213e-06 8.4023211375e-06 8.4004044164e-06 9.4418792889e-06
3.4250143753e+00 9.3334825989e-06 8.4981635408e-06 8.4872108895e-06 9.5343604592e-06
3.4377467708e+00 9.3953860678e-06 8.5929947313e-06 8.5773282774e-06 9.6245013179e-06
3.4504791662e+00 9.4564273715e-06 8.6866004691e-06 8.6707733868e-06 9.7120514257e-06
3.4632115617e+00 9.5166496181e-06 8.7787579445e-06 8.7675294111e-06 9.7967603434e-06
3.4759439571e+00 9.5761045376e-06 8.8693129048e-06 8.8675627369e-06 9.8783949034e-06
3.4886763526e+00 9.6348352382e-06 8.9580939580e-06 8.9708061376e-06 9.9567392098e-06
3.5014087480e+00 9.6928848282e-06 9.0449811296e-06 9.0771923863e-06 1.0031586002e-05
3.5141411435e+00 9.7503481458e-06 9.1298544452e-06 9.1866038364e-06 1.0102736657e-05
3.5268735389e+00 9.8072682993e-06 9.2126453482e-06 9.2989144378e-06 1.0170035729e-05
3.5396059344e+00 9.8637228836e-06 9.2932938512e-06 9.4139645271e-06 1.0233327773e-05
3.5523383298e+00 9.9197722501e-06 9.3717742454e-06 9.5315860377e-06 1.0292465979e-05
3.5650707253e+00 9.9754853721e-06 9.4480779614e-06 9.6515436759e-06 1.0347372626e-05
3.5778031207e+00 1.0030905358e-05 9.5222135686e-06 9.7736189551e-06 1.0397935448e-05
3.5905355162e+00 1.0086075316e-05 9.5942239151e-06 9.8975177585e-06 1.0444093992e-05
3.6032679116e+00 1.0141064219e-05 9.6641689880e-06 1.0022962776e-05 1.0485822353e-05
3.6160003070e+00 1.0195863446e-05 9.7321173442e-06 1.0149609471e-05 1.0523094622e-05
3.6287327025e+00 1.0250507483e-05 9.7981632493e-06 1.0277121709e-05 1.0555902164e-05
3.6414650979e+00 1.0305004952e-05 9.8624009688e-06 1.0405096131e-05 1.0584296794e-05
3.6541974934e+00 1.0359373096e-05 9.9249504772e-06 1.0533154586e-05 1.0608321690e-05
3.6669298888e+00 1.0413517077e-05 9.9859317489e-06 1.0660860101e-05 1.0628054576e-05
3.6796622843e+00 1.0467505869e-05 1.0045456189e-05 1.0787758896e-05 1.0643590445e-05
3.6923946797e+00 1.0521175659e-05 1.0103660910e-05 1.0913371980e-05 1.0655032928e-05
3.7051270752e+00 1.0574604043e-05 1.0160700166e-05 1.1037253977e-05 1.0662537470e-05
3.7178594706e+00 1.0627618588e-05 1.0216651082e-05 1.1158976316e-05 1.0666259515e-05
3.7305918661e+00 1.0680133077e-05 1.0271676482e-05 1.1277883537e-05 1.0666354510e-05
3.7433242615e+00 1.0732147509e-05 1.0325870631e-05 1.1393589087e-05 1.0663021077e-05
3.7560566570e+00 1.0783575670e-05 1.0379327794e-05 1.1505555151e-05 1.0656457841e-05
3.7687890524e+00 1.0834184773e-05 1.0432193655e-05 1.1613361564e-05 1.0646889335e-05
3.7815214479e+00 1.0883983441e-05 1.0484528200e-05 1.1716445301e-05 1.0634548725e-05
3.7942538433e+00 1.0932738889e-05 1.0536322861e-05 1.1814360986e-05 1.0619651907e-05
3.8069862388e+00 1.0980571821e-05 1.0587663333e-05 1.1906747275e-05 1.0602457957e-05
3.8197186342e+00 1.1027163234e-05 1.0638678160e-05 1.1993133581e-05 1.0583217314e-05
3.8324510297e+00 1.1072392426e-05 1.0689290216e-05 1.2073040915e-05 1.0562197689e-05
3.8451834251e+00 1.1116311126e-05 1.0739508070e-05 1.2146292805e-05 1.0539640884e-05
3.8579158205e+00 1.1158807254e-05 1.0789374571e-05 1.2212469085e-05 1.0515823248e-05
3.8706482160e+00 1.1199691133e-05 1.0838761174e-05 1.2271334462e-05 1.0491003855e-05
3.8833806114e+00 1.1238867925e-05 1.0887659310e-05 1.2322678852e-05 1.0465433144e-05
3.8961130069e+00 1.1276415224e-05 1.0936051840e-05 1.2366233349e-05 1.0439387461e-05
3.9088454023e+00 1.1312091624e-05 1.0983724523e-05 1.2401981145e-05 1.0413099976e-05
3.9215777978e+00 1.1345974720e-05 1.1030685930e-05 1.2429838208e-05 1.0386803855e-05
3.9343101932e+00 1.1378012783e-05 1.1076773237e-05 1.2449829747e-05 1.0360844531e-05
3.9470425887e+00 1.1408223056e-05 1.1121875040e-05 1.2461888536e-05 1.0335282456e-05
3.9597749841e+00 1.1436467591e-05 1.1165854226e-05 1.2466207851e-05 1.0310411247e-05
3.9725073796e+00 1.1462772254e-05 1.1208582250e-05 1.2462905340e-05 1.0286489981e-05
3.9852397750e+00 1.1487257749e-05 1.1249904860e-05 1.2452275118e-05 1.0263639558e-05
3.9979721705e+00 1.1509794750e-05 1.1289659233e-05 1.2434510464e-05 1.0242093147e-05
4.0107045659e+00 1.1530512583e-05 1.1327759674e-05 1.2409964316e-05 1.0222032099e-05
4.0234369614e+00 1.1549454354e-05 1.1363949093e-05 1.2379014825e-05 1.0203508230e-05
4.0361693568e+00 1.1566576957e-05 1.1398210353e-05 1.2341998124e-05 1.0186746072e-05
4.0489017523e+00 1.1581932121e-05 1.1430209238e-05 1.2299494045e-05 1.0171875162e-05
4.0616341477e+00 1.1595640550e-05 1.1460014306e-05 1.2251922753e-05 1.0158921408e-05
4.0743665432e+00 1.1607762594e-05 1.1487368469e-05 1.2199838869e-05 1.0148074798e-05
4.0870989386e+00 1.1618324119e-05 1.1512203169e-05 1.2143780207e-05 1.0139257609e-05
4.0998313340e+00 1.1627290638e-05 1.1534364153e-05 1.2084276176e-05 1.0132547564e-05
4.1125637295e+00 1.1634782855e-05 1.1553782866e-05 1.2021906608e-05 1.0128100108e-05
4.1252961249e+00 1.1640843877e-05 1.1570416459e-05 1.1957234525e-05 1.0125794340e-05
4.1380285204e+00 1.1645421974e-05 1.1584067832e-05 1.1890974211e-05 1.0125690710e-05
4.1507609158e+00 1.1648637851e-05 1.1594796971e-05 1.1823562640e-05 1.0127737403e-05
4.1634933113e+00 1.1650525993e-05 1.1602518180e-05 1.1755478803e-05 1.0131787610e-05
4.1762257067e+00 1.1651034671e-05 1.1607085777e-05 1.1687453788e-05 1.0137962233e-05
4.1889581022e+00 1.1650094910e-05 1.1608688292e-05 1.1619932974e-05 1.0145933110e-05
4.2016904976e+00 1.1647827416e-05 1.1607137194e-05 1.1553260897e-05 1.0155786599e-05
4.2144228931e+00 1.1643999402e-05 1.1602569598e-05 1.1487992177e-05 1.0167358620e-05
4.2271552885e+00 1.1638817788e-05 1.1594908375e-05 1.1424521771e-05 1.0180398733e-05
4.2398876840e+00 1.1632049791e-05 1.1584247793e-05 1.1363101780e-05 1.0194906937e-05
4.2526200794e+00 1.1623635057e-05 1.1570630699e-05 1.1304001109e-05 1.0210615524e-05
4.2653524749e+00 1.1613608075e-05 1.1554014246e-05 1.1247522280e-05 1.0227256780e-05
4.2780848703e+00 1.1601822275e-05 1.1534544115e-05 1.1193824955e-05 1.0244752984e-05
4.2908172658e+00 1.1588062117e-05 1.1512288865e-05 1.1143009975e-05 1.0262914148e-05
4.3035496612e+00 1.1572456925e-05 1.1487265633e-05 1.1095110954e-05 1.0281325751e-05
4.3162820567e+00 1.1554782536e-05 1.1459560117e-05 1.1050136293e-05 1.0299979157e-05
4.3290144521e+00 1.1534832031e-05 1.1429275152e-05 1.1007934734e-05 1.0318459847e-05
4.3417468475e+00 1.1512665761e-05 1.1396530711e-05 1.0968497872e-05 1.0336508744e-05
4.3544792430e+00 1.1488171644e-05 1.1361352505e-05 1.0931497979e-05 1.0353970405e-05
4.3672116384e+00 1.1461142762e-05 1.1323869075e-05 1.0896842616e-05 1.0370542575e-05
4.3799440339e+00 1.1431484276e-05 1.1284123272e-05 1.0864204055e-05 1.0385897092e-05
4.3926764293e+00 1.1399187563e-05 1.1242149372e-05 1.0833162127e-05 1.0399818060e-05
4.4054088248e+00 1.1364166408e-05 1.1198153047e-05 1.0803473137e-05 1.0412020496e-05
4.4181412202e+00 1.1326334595e-05 1.1152185715e-05 1.0774658093e-05 1.0422288506e-05
4.4308736157e+00 1.1285614527e-05 1.1104281652e-05 1.0746322041e-05 1.0430276654e-05
4.4436060111e+00 1.1242014828e-05 1.1054629391e-05 1.0718086828e-05 1.0435881312e-05
4.4563384066e+00 1.1195552740e-05 1.1003091819e-05 1.0689414641e-05 1.0438672414e-05
4.4690708020e+00 1.1146159289e-05 1.0950028857e-05 1.0659969348e-05 1.0438494516e-05
4.4818031975e+00 1.1093868963e-05 1.0895277684e-05 1.0629145907e-05 1.0435197354e-05
4.4945355929e+00 1.1038699006e-05 1.0839009693e-05 1.0596641799e-05 1.0428470037e-05
4.5072679884e+00 1.0980847714e-05 1.0781302008e-05 1.0561978033e-05 1.0418270251e-05
4.5200003838e+00 1.0920246114e-05 1.0722231757e-05 1.0524709232e-05 1.0404218882e-05
4.5327327793e+00 1.0857101127e-05 1.0661936054e-05 1.0484658927e-05 1.0386379835e-05
4.5454651747e+00 1.0791507591e-05 1.0600286353e-05 1.0441322918e-05 1.0364564849e-05
4.5581975702e+00 1.0723655181e-05 1.0537591162e-05 1.0394558346e-05 1.0338594299e-05
4.5709299656e+00 1.0653638737e-05 1.0473876188e-05 1.0343995466e-05 1.0308382689e-05
4.5836623610e+00 1.0581708285e-05 1.0409064305e-05 1.0289592261e-05 1.0274023288e-05
4.5963947565e+00 1.0508044881e-05 1.0343506867e-05 1.0231172261e-05 1.0235356331e-05
4.6091271519e+00 1.0432777850e-05 1.0277041051e-05 1.0168743869e-05 1.0192484585e-05
4.6218595474e+00 1.0356234814e-05 1.0209983934e-05 1.0102315489e-05 1.0145343283e-05
4.6345919428e+00 1.0278622694e-05 1.0142249817e-05 1.0031912330e-05 1.0094041234e-05
4.6473243383e+00 1.0200226002e-05 1.0074044373e-05 9.9576520394e-06 1.0038691569e-05
4.6600567337e+00 1.0121139579e-05 1.0005521854e-05 9.8797447004e-06 9.9793176036e-06
4.6727891292e+00 1.0041785884e-05 9.9366308417e-06 9.7985684632e-06 9.9161170997e-06
4.6855215246e+00 9.9622252697e-06 9.8675855767e-06 9.7143418147e-06 9.8491980046e-06
4.6982539201e+00 9.8828543317e-06 9.7985917293e-06 9.6275437449e-06 9.7788392560e-06
4.7109863155e+00 9.8037851515e-06 9.7296664387e-06 9.5384599675e-06 9.7051410295e-06
4.7237187110e+00 9.7252677571e-06 9.6609382489e-06 9.4477375393e-06 9.6285446164e-06
4.7364511064e+00 9.6474745816e-06 9.5925014255e-06 9.3557462071e-06 9.5490508802e-06
4.7491835019e+00 9.5706039229e-06 9.5245873477e-06 9.2631750448e-06 9.4670872949e-06
4.7619158973e+00 9.4948282142e-06 9.4572388635e-06 9.1705366557e-06 9.3829846129e-06
4.7746482928e+00 9.4202681585e-06 9.3906102256e-06 9.0784696935e-06 9.2969785926e-06
4.7873806882e+00 9.3470530808e-06 9.3248128390e-06 8.9876044086e-06 9.2093783969e-06
4.8001130837e+00 9.2752778191e-06 9.2599409690e-06 8.8985374378e-06 9.1205553668e-06
4.8128454791e+00 9.2050113467e-06 9.1961231599e-06 8.8119242415e-06 9.0308385277e-06
4.8255778745e+00 9.1362967718e-06 9.1334536771e-06 8.7283614565e-06 8.9405638136e-06
4.8383102700e+00 9.0691513378e-06 9.0720267863e-06 8.6484625266e-06 8.8500982474e-06
4.8510426654e+00 9.0035664230e-06 9.0119110442e-06 8.5727652653e-06 8.7597596281e-06
4.8637750609e+00 8.9395161624e-06 8.9531664381e-06 8.5018410995e-06 8.6699037520e-06
4.8765074563e+00 8.8769229612e-06 8.8958529552e-06 8.4361606161e-06 8.5808587809e-06
4.8892398518e+00 8.8157264678e-06 8.8400305826e-06 8.3761691919e-06 8.4929356050e-06
4.9019722472e+00 8.7557887357e-06 8.7857078899e-06 8.3222533806e-06 8.4064597952e-06
4.9147046427e+00 8.6970063052e-06 8.7328848772e-06 8.2747493155e-06 8.3217016532e-06
4.9274370381e+00 8.6392239864e-06 8.6815701141e-06 8.2339006935e-06 8.2389530704e-06
4.9401694336e+00 8.5822693463e-06 8.6317378917e-06 8.1999091946e-06 8.1584584407e-06
4.9529018290e+00 8.5259527085e-06 8.5833539316e-06 8.1728924655e-06 8.0804448869e-06
4.9656342245e+00 8.4701016400e-06 8.5363496771e-06 8.1528841197e-06 8.0051188053e-06
4.9783666199e+00 8.4144919778e-06 8.4906651410e-06 8.1398589471e-06 7.9326529126e-06
4.9910990154e+00 8.3589168022e-06 8.4462146272e-06 8.1336824943e-06 7.8632035176e-06
5.0038314108e+00 8.3031691935e-06 8.4028953006e-06 8.1341782911e-06 7.7968837496e-06
5.0165638063e+00 8.2470249888e-06 8.3605871868e-06 8.1410690276e-06 7.7337765126e-06
5.0292962017e+00 8.1902600251e-06 8.3191617417e-06 8.1540017636e-06 7.6739612565e-06
5.0420285972e+00 8.1326760043e-06 8.2784904214e-06 8.1725815421e-06 7.6174431626e-06
5.0547609926e+00 8.0740660068e-06 8.2384104035e-06 8.1962957596e-06 7.5642412299e-06
5.0674933880e+00 8.0142403563e-06 8.1987674352e-06 8.2246234092e-06 7.5143001889e-06
5.0802257835e+00 7.9530007546e-06 8.1593986941e-06 8.2569342407e-06 7.4675630432e-06
5.0929581789e+00 7.8902178770e-06 8.1201499273e-06 8.2925980037e-06 7.4239520701e-06
5.1056905744e+00 7.8257365338e-06 8.0808240342e-06 8.3309004146e-06 7.3833377323e-06
5.1184229698e+00 7.7594187785e-06 8.0412667619e-06 8.3711187863e-06 7.3455732204e-06
5.1311553653e+00 7.6911611512e-06 8.0013067184e-06 8.4124800119e-06 7.3105030894e-06
5.1438877607e+00 7.6209033005e-06 7.9607639421e-06 8.4541941777e-06 7.2779459868e-06
5.1566201562e+00 7.5485762530e-06 7.9195013194e-06 8.4954629666e-06 7.2476860166e-06
5.1693525516e+00 7.4741627654e-06 7.8773560280e-06 8.5354964649e-06 7.2194900113e-06
5.1820849471e+00 7.3976628379e-06 7.8341738150e-06 8.5734795490e-06 7.1931593466e-06
5.1948173425e+00 7.3191023352e-06 7.7898347060e-06 8.6086307084e-06 7.1684263116e-06
5.2075497380e+00 7.2385329874e-06 7.7442187266e-06 8.6402020462e-06 7.1450491029e-06
5.2202821334e+00 7.1560410109e-06 7.6972230418e-06 8.6674540687e-06 7.1227686454e-06
5.2330145289e+00 7.0717384873e-06 7.6487619553e-06 8.6896724922e-06 7.1013517715e-06
5.2457469243e+00 6.9857461197e-06 7.5987583409e-06 8.7062354697e-06 7.0805480420e-06
5.2584793198e+00 6.8982449629e-06 7.5471607810e-06 8.7165211545e-06 7.0600983818e-06
5.2712117152e+00 6.8094160714e-06 7.4939435667e-06 8.7199833294e-06 7.0397782591e-06
5.2839441107e+00 6.7194577434e-06 7.4390895589e-06 8.7161682143e-06 7.0193631422e-06
5.2966765061e+00 6.6286113851e-06 7.3825987575e-06 8.7046388357e-06 6.9986630428e-06
5.3094089015e+00 6.5371184029e-06 7.3244968714e-06 8.6850590600e-06 6.9774620648e-06
5.3221412970e+00 6.4452288246e-06 7.2648267485e-06 8.6571683839e-06 6.9556133991e-06
5.3348736924e+00 6.3532357865e-06 7.2036655153e-06 8.6207903373e-06 6.9329702365e-06
5.3476060879e+00 6.2614324247e-06 7.1410817285e-06 8.5758156767e-06 6.9093944035e-06
5.3603384833e+00 6.1701032539e-06 7.0771696537e-06 8.5221939821e-06 6.8847909061e-06
5.3730708788e+00 6.0795758968e-06 7.0120664046e-06 8.4599924803e-06 6.8590820216e-06
5.3858032742e+00 5.9901434896e-06 6.9458748164e-06 8.3893540280e-06 6.8322418425e-06
5.3985356697e+00 5.9021164119e-06 6.8787662809e-06 8.3104634985e-06 6.8042271898e-06
5.4112680651e+00 5.8158136648e-06 6.8108864815e-06 8.2236150088e-06 6.7750466991e-06
5.4240004606e+00 5.7315456278e-06 6.7423982405e-06 8.1291614988e-06 6.7447349139e-06
5.4367328560e+00 5.6495881939e-06 6.6734729499e-06 8.0275063290e-06 6.7133522850e-06
5.4494652515e+00 5.5702517424e-06 6.6043077106e-06 7.9191536994e-06 6.6809765349e-06
5.4621976469e+00 5.4938121664e-06 6.5350910536e-06 7.8046246169e-06 6.6477199296e-06
5.4749300424e+00 5.4205367371e-06 6.4660029406e-06 7.6845241219e-06 6.6137120064e-06
5.4876624378e+00 5.3506582390e-06 6.3972490420e-06 7.5594656580e-06 6.5790823031e-06
5.5003948333e+00 5.2844267003e-06 6.3290093194e-06 7.4301382988e-06 6.5440121721e-06
5.5131272287e+00 5.2220490404e-06 6.2614808736e-06 7.2972395213e-06 6.5086743302e-06
5.5258596242e+00 5.1636976925e-06 6.1948522357e-06 7.1615004158e-06 6.4732587658e-06
5.5385920196e+00 5.1095623329e-06 6.1292947978e-06 7.0236688793e-06 6.4379727389e-06
5.5513244150e+00 5.0597636649e-06 6.0649885215e-06 6.8845012123e-06 6.4030148738e-06
5.5640568105e+00 5.0144310131e-06 6.0020876595e-06 6.7447453116e-06 6.3686010664e-06
5.5767892059e+00 4.9736505941e-06 5.9407550343e-06 6.6051658810e-06 6.3349472126e-06
5.5895216014e+00 4.9374741379e-06 5.8811106202e-06 6.4665108176e-06 6.3022605724e-06
5.6022539968e+00 4.9059533743e-06 5.8233172397e-06 6.3295112115e-06 6.2707311343e-06
5.6149863923e+00 4.8790883034e-06 5.7674605887e-06 6.1948645398e-06 6.2405747941e-06
5.6277187877e+00 4.8568703035e-06 5.7136435024e-06 6.0632430696e-06 6.2119642687e-06
5.6404511832e+00 4.8392476446e-06 5.6619602465e-06 5.9353022610e-06 6.1850809104e-06
5.6531835786e+00 4.8261599753e-06 5.6124793777e-06 5.8116471544e-06 6.1600715287e-06
5.6659159741e+00 4.8174952140e-06 5.5652437440e-06 5.6928239666e-06 6.1370742968e-06
5.6786483695e+00 4.8131499008e-06 5.5202876239e-06 5.5793705113e-06 6.1162101164e-06
5.6913807650e+00 4.8129774678e-06 5.4776452956e-06 5.4717489721e-06 6.0975653460e-06
5.7041131604e+00 4.8168141034e-06 5.4373167593e-06 5.3703543056e-06 6.0812263438e-06
5.7168455559e+00 4.8244873746e-06 5.3992848758e-06 5.2755646622e-06 6.0672276532e-06
5.7295779513e+00 4.8357989834e-06 5.3635496449e-06 5.1876825620e-06 6.0556038177e-06
5.7423103468e+00 4.8505247668e-06 5.3300425100e-06 5.1069601050e-06 6.0463462012e-06
5.7550427422e+00 4.8684405619e-06 5.2987291926e-06 5.0335905681e-06 6.0394202605e-06
5.7677751377e+00 4.8893222056e-06 5.2695411359e-06 4.9677084046e-06 6.0347914523e-06
5.7805075331e+00 4.9129110484e-06 5.2424097832e-06 4.9094060513e-06 6.0323734182e-06
5.7932399285e+00 4.9389656839e-06 5.2172322992e-06 4.8587339281e-06 6.0320711639e-06
5.8059723240e+00 4.9672188410e-06 5.1939401272e-06 4.8156584217e-06 6.0337551520e-06
5.8187047194e+00 4.9974230781e-06 5.1724218623e-06 4.7801375154e-06 6.0372958448e-06
5.8314371149e+00 5.0293197458e-06 5.1525746693e-06 4.7520367559e-06 6.0425205258e-06
5.8441695103e+00 5.0626639890e-06 5.1342871435e-06 4.7312384963e-06 6.0492651139e-06
5.8569019058e+00 5.0972092284e-06 5.1174393104e-06 4.7175662667e-06 6.0573309849e-06
5.8696343012e+00 5.1327131957e-06 5.1019283349e-06 4.7107679670e-06 6.0665195147e-06
5.8823666967e+00 5.1689612117e-06 5.0876256730e-06 4.7106335136e-06 6.0766234431e-06
5.8950990921e+00 5.2057291133e-06 5.0744370590e-06 4.7168771931e-06 6.0874182384e-06
5.9078314876e+00 5.2428203269e-06 5.0622425186e-06 4.7291964854e-06 6.0986793688e-06
5.9205638830e+00 5.2800572465e-06 5.0509392166e-06 4.7473056770e-06 6.1102082102e-06
5.9332962785e+00 5.3172683011e-06 5.0404328873e-06 4.7708686345e-06 6.1217543233e-06
5.9460286739e+00 5.3543086469e-06 5.0306292652e-06 4.7995576276e-06 6.1331277196e-06
5.9587610694e+00 5.3910662026e-06 5.0214563657e-06 4.8330197163e-06 6.1441038675e-06
5.9714934648e+00 5.4274116432e-06 5.0128267788e-06 4.8709439770e-06 6.1545100501e-06
5.9842258603e+00 5.4632777199e-06 5.0047045121e-06 4.9129749486e-06 6.1641476434e-06
5.9969582557e+00 5.4986032190e-06 4.9970261508e-06 4.9587832202e-06 6.1728439305e-06
6.0096906511e+00 5.5333329619e-06 4.9897694137e-06 5.0080360197e-06 6.1804607380e-06
6.0224230466e+00 5.5674505673e-06 4.9829197327e-06 5.0604308271e-06 6.1868685285e-06
6.0351554420e+00 5.6009681058e-06 4.9764753937e-06 5.1156575590e-06 6.1919464002e-06
6.0478878375e+00 5.6338907501e-06 4.9704501081e-06 5.1734296618e-06 6.1955993590e-06
6.0606202329e+00 5.6662590222e-06 4.9648730126e-06 5.2334748673e-06 6.1977842255e-06
6.0733526284e+00 5.6981384465e-06 4.9597946678e-06 5.2955267897e-06 6.1984457306e-06
6.0860850238e+00 5.7295971342e-06 4.9552913432e-06 5.3593476146e-06 6.1975640117e-06
6.0988174193e+00 5.7607135423e-06 4.9514290246e-06 5.4247213762e-06 6.1951468412e-06
6.1115498147e+00 5.7915971657e-06 4.9483208308e-06 5.4914430331e-06 6.1912304894e-06
6.1242822102e+00 5.8223523265e-06 4.9460721678e-06 5.5593193085e-06 6.1858659079e-06
6.1370146056e+00 5.8530928305e-06 4.9448287189e-06 5.6281838164e-06 6.1791273649e-06
6.1497470011e+00 5.8839471403e-06 4.9447164571e-06 5.6978710109e-06 6.1711072638e-06
6.1624793965e+00 5.9150376833e-06 4.9459059175e-06 5.7682607245e-06 6.1619455051e-06
6.1752117920e+00 5.9464834385e-06 4.9485547808e-06 5.8392143020e-06 6.1517526276e-06
6.1879441874e+00 5.9784266631e-06 4.9528567199e-06 5.9106283824e-06 6.1407013480e-06
6.2006765829e+00 6.0109897845e-06 4.9589942672e-06 5.9823920416e-06 6.1289566107e-06
6.2134089783e+00 6.0442771248e-06 4.9671662375e-06 6.0544103219e-06 6.1166902689e-06
6.2261413738e+00 6.0783999033e-06 4.9775628759e-06 6.1265975092e-06 6.1041069919e-06
6.2388737692e+00 6.1134546825e-06 4.9903984224e-06 6.1988771333e-06 6.0913993589e-06
6.2516061646e+00 6.1495397492e-06 5.0058614081e-06 6.2711727238e-06 6.0787746299e-06
6.2643385601e+00 6.1867145928e-06 5.0241557896e-06 6.3433985665e-06 6.0664227933e-06
6.2770709555e+00 6.2250412893e-06 5.0454666702e-06 6.4154798719e-06 6.0545735624e-06
6.2898033510e+00 6.2645551875e-06 5.0699877228e-06 6.4873334468e-06 6.0434160620e-06
6.3025357464e+00 6.3052726684e-06 5.0978766282e-06 6.5588878628e-06 6.0331471891e-06
6.3152681419e+00 6.3472075267e-06 5.1293133478e-06 6.6300448011e-06 6.0239612501e-06
6.3280005373e+00 6.3903433812e-06 5.1644178561e-06 6.7007025811e-06 6.0160344160e-06
6.3407329328e+00 6.4346293643e-06 5.2033324085e-06 6.7707704469e-06 6.0095376764e-06
6.3534653282e+00 6.4800249542e-06 5.2461375591e-06 6.8401257096e-06 6.0046100682e-06
6.3661977237e+00 6.5264353126e-06 5.2929181470e-06 6.9086498823e-06 6.0013966736e-06
6.3789301191e+00 6.5737776717e-06 5.3437153063e-06 6.9762034696e-06 6.0000097583e-06
6.3916625146e+00 6.6219313284e-06 5.3985650294e-06 7.0426536987e-06 6.0005434530e-06
6.4043949100e+00 6.6707747173e-06 5.4574321808e-06 7.1078274609e-06 6.0030815252e-06
6.4171273055e+00 6.7201466135e-06 5.5202859099e-06 7.1715768574e-06 6.0076619728e-06
6.4298597009e+00 6.7698883786e-06 5.5870405209e-06 7.2337170148e-06 6.0143193389e-06
6.4425920964e+00 6.8198180958e-06 5.6575888937e-06 7.2940546565e-06 6.0230605324e-06
6.4553244918e+00 6.8697659185e-06 5.7317767754e-06 7.3524107912e-06 6.0338734629e-06
6.4680568873e+00 6.9195154431e-06 5.8094122072e-06 7.4085719742e-06 6.0467071792e-06
6.4807892827e+00 6.9688752690e-06 5.8902740932e-06 7.4623356852e-06 6.0615020938e-06
6.4935216781e+00 7.0176298549e-06 5.9741096304e-06 7.5134716726e-06 6.0781718485e-06
6.5062540736e+00 7.0655765919e-06 6.0606214535e-06 7.5617765757e-06 6.0966145404e-06
6.5189864690e+00 7.1124878683e-06 6.1494822039e-06 7.6070285464e-06 6.1166894053e-06
6.5317188645e+00 7.1581696971e-06 6.2403268167e-06 7.6489948123e-06 6.1382591335e-06
6.5444512599e+00 7.2023987773e-06 6.3327722307e-06 7.6874652899e-06 6.1611579169e-06
6.5571836554e+00 7.2449854325e-06 6.4263968216e-06 7.7222298959e-06 6.1852018121e-06
6.5699160508e+00 7.2857287784e-06 6.5207695385e-06 7.7530617400e-06 6.2102068760e-06
6.5826484463e+00 7.3244520709e-06 6.6154233384e-06 7.7797675455e-06 6.2359710298e-06
6.5953808417e+00 7.3609811528e-06 6.7098663260e-06 7.8021540358e-06 6.2622680148e-06
6.6081132372e+00 7.3951487638e-06 6.8036323153e-06 7.8200363373e-06 6.2888819349e-06
6.6208456326e+00 7.4268255793e-06 6.8961857063e-06 7.8332631900e-06 6.3155925764e-06
6.6335780281e+00 7.4558693420e-06 6.9870457443e-06 7.8416665272e-06 6.3421874977e-06
6.6463104235e+00 7.4821748676e-06 7.0756905408e-06 7.8451287021e-06 6.3684248953e-06
6.6590428190e+00 7.5056481802e-06 7.1616102046e-06 7.8435236647e-06 6.3940819648e-06
6.6717752144e+00 7.5261978903e-06 7.2443162685e-06 7.8367673816e-06 6.4189635362e-06
6.6845076099e+00 7.5437869247e-06 7.3233236932e-06 7.8247926261e-06 6.4428442142e-06
6.6972400053e+00 7.5583601049e-06 7.3981705772e-06 7.8075489783e-06 6.4655409190e-06
6.7099724008e+00 7.5698984632e-06 7.4684095874e-06 7.7850280346e-06 6.4868550264e-06
6.7227047962e+00 7.5783916536e-06 7.5336268121e-06 7.7572213919e-06 6.5066310914e-06
6.7354371916e+00 7.5838482978e-06 7.5934297638e-06 7.7241878734e-06 6.5247033059e-06
6.7481695871e+00 7.5862985716e-06 7.6474782293e-06 7.6859610926e-06 6.5409499046e-06
