# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
2.3682255500e+01 -1.9888784500e-03 3.6519167200e-03 4.6818863553e+04 6.6432689198e+04 -4.2480280363e-08 -9.8576938671e-08
2.3714086500e+01 -1.8571945500e-03 3.8180621500e-03 5.6511273049e+04 6.4716699565e+04 -3.2864142848e-08 -7.7338261862e-08
2.3745917500e+01 -1.7360540600e-03 3.9643543500e-03 6.6881023274e+04 6.3619388009e+04 -2.5957348961e-08 -6.4211850761e-08
2.3777748500e+01 -1.6258580900e-03 4.0898225900e-03 7.7189808884e+04 6.3179572574e+04 -2.1063118480e-08 -5.5718234779e-08
2.3809579500e+01 -1.5269366700e-03 4.1941382200e-03 8.6801779834e+04 6.3214745977e+04 -1.7591075585e-08 -4.9988055119e-08
2.3841410500e+01 -1.4395006300e-03 4.2774371200e-03 9.5112062850e+04 6.3501780572e+04 -1.5134785083e-08 -4.6093833970e-08
2.3873241500e+01 -1.3637099300e-03 4.3401631000e-03 1.0186868435e+05 6.3730409991e+04 -1.3386939654e-08 -4.3420818112e-08
2.3905072500e+01 -1.2995762500e-03 4.3830553700e-03 1.0674513457e+05 6.3602357382e+04 -1.2174571283e-08 -4.1696779991e-08
2.3936903400e+01 -1.2470911100e-03 4.4070329900e-03 1.0986322043e+05 6.2947701613e+04 -1.1351306698e-08 -4.0637653084e-08
2.3968734400e+01 -1.2061110900e-03 4.4132107400e-03 1.1121555502e+05 6.1626454631e+04 -1.0844805745e-08 -4.0134033978e-08
2.4000565400e+01 -1.1764358800e-03 4.4027790500e-03 1.1118601148e+05 5.9711719327e+04 -1.0580790375e-08 -4.0003947696e-08
2.4032396400e+01 -1.1577710300e-03 4.3770851600e-03 1.1002843967e+05 5.7289595191e+04 -1.0522470677e-08 -4.0156908608e-08
2.4064227400e+01 -1.1497677500e-03 4.3375097600e-03 1.0822282418e+05 5.4594703876e+04 -1.0624078226e-08 -4.0436187421e-08
2.4096058400e+01 -1.1519812000e-03 4.2855017400e-03 1.0615986555e+05 5.1850033904e+04 -1.0851381490e-08 -4.0714810388e-08
2.4127889400e+01 -1.1639077700e-03 4.2225533900e-03 1.0425014773e+05 4.9267846323e+04 -1.1164567104e-08 -4.0846266289e-08
2.4159720400e+01 -1.1849882600e-03 4.1501681300e-03 1.0287077142e+05 4.7015212186e+04 -1.1519192902e-08 -4.0685566364e-08
2.4191551300e+01 -1.2145933300e-03 4.0698298900e-03 1.0223875648e+05 4.5121395541e+04 -1.1879969709e-08 -4.0150911899e-08
2.4223382300e+01 -1.2520703200e-03 3.9830330100e-03 1.0258475479e+05 4.3590189113e+04 -1.2205227985e-08 -3.9171594205e-08
2.4255213300e+01 -1.2966868200e-03 3.8912182000e-03 1.0387718501e+05 4.2342239934e+04 -1.2482883704e-08 -3.7803791479e-08
2.4287044300e+01 -1.3476840900e-03 3.7957760000e-03 1.0611209807e+05 4.1390727795e+04 -1.2700569629e-08 -3.6112798641e-08
2.4318875300e+01 -1.4042923100e-03 3.6980264300e-03 1.0903133733e+05 4.0800618760e+04 -1.2879712790e-08 -3.4257833226e-08
2.4350706300e+01 -1.4656996600e-03 3.5991926700e-03 1.1237699835e+05 4.0826645346e+04 -1.3042701634e-08 -3.2376461688e-08
2.4382537300e+01 -1.5310636000e-03 3.5004192400e-03 1.1574751471e+05 4.1700857922e+04 -1.3227615331e-08 -3.0615033691e-08
2.4414368300e+01 -1.5995572000e-03 3.4026890300e-03 1.1868223767e+05 4.3757920720e+04 -1.3477646120e-08 -2.9098026583e-08
2.4446199300e+01 -1.6703211100e-03 3.3068633200e-03 1.2076168296e+05 4.7001015602e+04 -1.3831548791e-08 -2.7907518376e-08
2.4478030200e+01 -1.7425155800e-03 3.2136546700e-03 1.2142972696e+05 5.1402102000e+04 -1.4349991749e-08 -2.7153317439e-08
2.4509861200e+01 -1.8152945300e-03 3.1236009500e-03 1.2038295450e+05 5.6592121802e+04 -1.5079331934e-08 -2.6898113468e-08
2.4541692200e+01 -1.8878535800e-03 3.0370798300e-03 1.1710698936e+05 6.2241681340e+04 -1.6120759234e-08 -2.7312937333e-08
2.4573523200e+01 -1.9593677800e-03 2.9542949800e-03 1.1152140838e+05 6.7944157565e+04 -1.7569431812e-08 -2.8571712119e-08
2.4605354200e+01 -2.0290629400e-03 2.8752704900e-03 1.0328725796e+05 7.3346286886e+04 -1.9644852425e-08 -3.1137443805e-08
2.4637185200e+01 -2.0961967500e-03 2.7998920100e-03 9.2595321767e+04 7.8203297495e+04 -2.2638257635e-08 -3.5775587092e-08
2.4669016200e+01 -2.1600404100e-03 2.7278975500e-03 7.9372402566e+04 8.2261622235e+04 -2.7213998067e-08 -4.4459899374e-08
2.4700847200e+01 -2.2199260200e-03 2.6588872200e-03 6.4057638103e+04 8.5464642920e+04 -3.4655133810e-08 -6.2134433704e-08
2.4732678200e+01 -2.2752242500e-03 2.5923782000e-03 4.6864426732e+04 8.7693556706e+04 -4.8549068210e-08 -1.0636209665e-07
2.4764509100e+01 -2.3253474500e-03 2.5278099400e-03 2.8384451410e+04 8.9044225294e+04 -8.1923283153e-08 -2.7199235213e-07
2.4796340100e+01 -2.3697585300e-03 2.4645805500e-03 9.0628739659e+03 8.9528110916e+04 -2.6147980640e-07 -2.5973185851e-06
2.6005917700e+01 1.4092501700e-04 1.1521322900e-03 7.1433849823e+03 6.1270774713e+04 1.9728044526e-08 2.3376560583e-07
2.6037748700e+01 2.2606021100e-04 1.1983181200e-03 1.3819152032e+04 5.9502001056e+04 1.6358471958e-08 1.1171642535e-07
2.6069579700e+01 3.0663266200e-04 1.2413110700e-03 1.9230707339e+04 5.7714356191e+04 1.5944949741e-08 8.0351917408e-08
2.6101410700e+01 3.8243195600e-04 1.2808736500e-03 2.3591258691e+04 5.6058986483e+04 1.6210748270e-08 6.6571380815e-08
2.6133241700e+01 4.5327485100e-04 1.3168449600e-03 2.6978426653e+04 5.4710245953e+04 1.6801381964e-08 5.9526593841e-08
2.6165072600e+01 5.1903686800e-04 1.3491407800e-03 2.9637851501e+04 5.3768722159e+04 1.7512634746e-08 5.5511825576e-08
2.6196903600e+01 5.7960743000e-04 1.3777166400e-03 3.1698160622e+04 5.3339327972e+04 1.8285207048e-08 5.3252390274e-08
2.6228734600e+01 6.3491513400e-04 1.4025726800e-03 3.3367965381e+04 5.3373282752e+04 1.9027684989e-08 5.1895416759e-08
2.6260565600e+01 6.8493407500e-04 1.4237559400e-03 3.4764721744e+04 5.3814464402e+04 1.9701986400e-08 5.1062286339e-08
2.6292396600e+01 7.2965982900e-04 1.4413332000e-03 3.6013780054e+04 5.4487979308e+04 2.0260573256e-08 5.0412205422e-08
2.6324227600e+01 7.6911893500e-04 1.4554004400e-03 3.7172296502e+04 5.5228910655e+04 2.0690648881e-08 4.9779180135e-08
2.6356058600e+01 8.0337394800e-04 1.4660726100e-03 3.8268946063e+04 5.5866852839e+04 2.0992842256e-08 4.9059496949e-08
2.6387889600e+01 8.3251396100e-04 1.4734834900e-03 3.9275709186e+04 5.6245781729e+04 2.1196662727e-08 4.8258888145e-08
2.6419720600e+01 8.5665208100e-04 1.4777748300e-03 4.0140620281e+04 5.6290520213e+04 2.1341276617e-08 4.7444707976e-08
2.6451551500e+01 8.7593742800e-04 1.4791049800e-03 4.0753230131e+04 5.5920718069e+04 2.1493693265e-08 4.6766607754e-08
2.6483382500e+01 8.9052165200e-04 1.4776284400e-03 4.1019783472e+04 5.5160454572e+04 2.1709564913e-08 4.6366657361e-08
2.6515213500e+01 9.0059178700e-04 1.4735057200e-03 4.0773904804e+04 5.4003008094e+04 2.2087454987e-08 4.6494823217e-08
2.6547044500e+01 9.0634813600e-04 1.4669012400e-03 3.9927747316e+04 5.2520948655e+04 2.2699706268e-08 4.7342553421e-08
2.6578875500e+01 9.0800079500e-04 1.4579710200e-03 3.8302631368e+04 5.0736810547e+04 2.3705963861e-08 4.9345409484e-08
2.6610706500e+01 9.0579139400e-04 1.4468809700e-03 3.5860881625e+04 4.8713416532e+04 2.5258480912e-08 5.2963549781e-08
2.6642537500e+01 8.9994411900e-04 1.4337716900e-03 3.2460780814e+04 4.6460800213e+04 2.7724044106e-08 5.9376138429e-08
2.6674368500e+01 8.9072081800e-04 1.4188036800e-03 2.8145217291e+04 4.4017394121e+04 3.1647324261e-08 7.0646180796e-08
2.6706199500e+01 8.7836021300e-04 1.4021080800e-03 2.2852798422e+04 4.1395918597e+04 3.8435564730e-08 9.2798880572e-08
2.6738030400e+01 8.6313326200e-04 1.3838289400e-03 1.6716529463e+04 3.8661192837e+04 5.1633520218e-08 1.4530293823e-07
2.6769861400e+01 8.4528517600e-04 1.3640895000e-03 9.7801598147e+03 3.5912884067e+04 8.6428564769e-08 3.4666276871e-07
2.6801692400e+01 8.2508656600e-04 1.3430244700e-03 2.2517837501e+03 3.3318446293e+04 3.6641465503e-07 5.4543500993e-06
2.7629298100e+01 8.1540023000e-05 7.6898083400e-04 4.9185622190e+03 3.9093341130e+04 1.6578020033e-08 2.0446222831e-07
2.7661129100e+01 5.5391376900e-05 7.6491656500e-04 1.3257344349e+04 4.0412749030e+04 4.1781653583e-09 5.9086598812e-08
2.7692960100e+01 2.9353725300e-05 7.6295656500e-04 2.1823580810e+04 4.1273582455e+04 1.3450462395e-09 3.5052616484e-08
2.7724791100e+01 3.3586492900e-06 7.6296909400e-04 3.0474134851e+04 4.1580280082e+04 1.1021311373e-10 2.5037063737e-08
2.7756622100e+01 -2.2660741200e-05 7.6478937800e-04 3.9021089534e+04 4.1351327294e+04 -5.8073061185e-10 -1.9609044940e-08
2.7788453100e+01 -4.8770173300e-05 7.6822843800e-04 4.7234233735e+04 4.0546896763e+04 -1.0325175078e-09 -1.6288362899e-08
2.7820284100e+01 -7.5043576100e-05 7.7307839400e-04 5.4924643899e+04 3.9241155993e+04 -1.3663006398e-09 -1.4109064597e-08
2.7852115000e+01 -1.0154021900e-04 7.7912522900e-04 6.1822743459e+04 3.7452328837e+04 -1.6424411684e-09 -1.2641783590e-08
2.7883946000e+01 -1.2832208900e-04 7.8614982100e-04 6.7801429591e+04 3.5296313240e+04 -1.8926162733e-09 -1.1636671333e-08
2.7915777000e+01 -1.5544624300e-04 7.9393919600e-04 7.2621237628e+04 3.2855116409e+04 -2.1405066628e-09 -1.0975409910e-08
2.7947608000e+01 -1.8296474900e-04 8.0229163200e-04 7.6270798099e+04 3.0281160135e+04 -2.3988833677e-09 -1.0562016709e-08
2.7979439000e+01 -2.1092208900e-04 8.1101847300e-04 7.8610513367e+04 2.7738139718e+04 -2.6831282479e-09 -1.0360270775e-08
2.8011270000e+01 -2.3935478600e-04 8.1994822500e-04 7.9766045295e+04 2.5415035488e+04 -3.0007102034e-09 -1.0323781155e-08
2.8043101000e+01 -2.6829424300e-04 8.2892891100e-04 7.9739502549e+04 2.3559749859e+04 -3.3646340198e-09 -1.0442886207e-08
2.8074932000e+01 -2.9776011300e-04 8.3783007900e-04 7.8774134040e+04 2.2332886065e+04 -3.7799223899e-09 -1.0689702873e-08
2.8106763000e+01 -3.2776901300e-04 8.4654169100e-04 7.7013714454e+04 2.1911738699e+04 -4.2559823965e-09 -1.1058586098e-08
2.8138593900e+01 -3.5832334500e-04 8.5497527000e-04 7.4759780100e+04 2.2213972809e+04 -4.7929962411e-09 -1.1524636627e-08
2.8170424900e+01 -3.8941735800e-04 8.6306095600e-04 7.2253782369e+04 2.3122943899e+04 -5.3895774759e-09 -1.2068739638e-08
2.8202255900e+01 -4.2103841500e-04 8.7075028200e-04 6.9777063577e+04 2.4352045177e+04 -6.0340517846e-09 -1.2655471495e-08
2.8234086900e+01 -4.5316105100e-04 8.7801112600e-04 6.7595978586e+04 2.5660700917e+04 -6.7039646512e-09 -1.3236070787e-08
2.8265917900e+01 -4.8575271300e-04 8.8482683000e-04 6.5897680238e+04 2.6832577024e+04 -7.3713173399e-09 -1.3758666428e-08
2.8297748900e+01 -5.1877145700e-04 8.9119783800e-04 6.4895369185e+04 2.7686291340e+04 -7.9939672663e-09 -1.4149989644e-08
2.8329579900e+01 -5.5216819500e-04 8.9713531000e-04 6.4637971289e+04 2.8140373227e+04 -8.5424740905e-09 -1.4369003940e-08
2.8361410900e+01 -5.8588334100e-04 9.0266266600e-04 6.5227180370e+04 2.8100059327e+04 -8.9821963433e-09 -1.4369567772e-08
2.8393241800e+01 -6.1985111800e-04 9.0781069200e-04 6.6571799155e+04 2.7588749203e+04 -9.3110164645e-09 -1.4171991043e-08
2.8425072800e+01 -6.5399784700e-04 9.1261987400e-04 6.8640140997e+04 2.6594515423e+04 -9.5279210896e-09 -1.3798689565e-08
2.8456903800e+01 -6.8824365900e-04 9.1713216300e-04 7.1240006588e+04 2.5214279377e+04 -9.6609151510e-09 -1.3320190091e-08
2.8488734800e+01 -7.2250274800e-04 9.2139693000e-04 7.4225539573e+04 2.3517025482e+04 -9.7338834066e-09 -1.2790835362e-08
2.8520565800e+01 -7.5668585400e-04 9.2546313700e-04 7.7368703413e+04 2.1650744170e+04 -9.7802576575e-09 -1.2270837079e-08
2.8552396800e+01 -7.9069759600e-04 9.2937960100e-04 8.0459453495e+04 1.9767329027e+04 -9.8272802219e-09 -1.1800535082e-08
2.8584227800e+01 -8.2444060400e-04 9.3319416400e-04 8.3303636164e+04 1.8044083407e+04 -9.8968141364e-09 -1.1405591529e-08
2.8616058800e+01 -8.5781333400e-04 9.3695257500e-04 8.5689951351e+04 1.6691323421e+04 -1.0010664267e-08 -1.1106728813e-08
2.8647889800e+01 -8.9071652100e-04 9.4069510800e-04 8.7510177615e+04 1.5829945986e+04 -1.0178433472e-08 -1.0906093482e-08
2.8679720700e+01 -9.2304647500e-04 9.4445873100e-04 8.8607347641e+04 1.5565239520e+04 -1.0417267863e-08 -1.0814866035e-08
2.8711551700e+01 -9.5470234800e-04 9.4827279900e-04 8.8980271359e+04 1.5793004935e+04 -1.0729371055e-08 -1.0825921679e-08
2.8743382700e+01 -9.8558481000e-04 9.5216239800e-04 8.8558381436e+04 1.6385952742e+04 -1.1129209839e-08 -1.0947225953e-08
2.8775213700e+01 -1.0155961100e-03 9.5614662500e-04 8.7435520081e+04 1.7131149647e+04 -1.1615372209e-08 -1.1169746774e-08
2.8807044700e+01 -1.0446400800e-03 9.6023521300e-04 8.5630296632e+04 1.7868430333e+04 -1.2199421479e-08 -1.1499048151e-08
2.8838875700e+01 -1.0726268000e-03 9.6443486800e-04 8.3294624460e+04 1.8488478381e+04 -1.2877503284e-08 -1.1926193217e-08
2.8870706700e+01 -1.0994699600e-03 9.6874298800e-04 8.0513760820e+04 1.8925694914e+04 -1.3655677598e-08 -1.2452833838e-08
2.8902537700e+01 -1.1250892500e-03 9.7315525000e-04 7.7450558436e+04 1.9195195942e+04 -1.4526547939e-08 -1.3070475001e-08
2.8934368700e+01 -1.1494087800e-03 9.7765822800e-04 7.4220350247e+04 1.9336404629e+04 -1.5486437024e-08 -1.3776419019e-08
2.8966199600e+01 -1.1723621400e-03 9.8223490300e-04 7.0955158599e+04 1.9442554476e+04 -1.6522577965e-08 -1.4564575850e-08
2.8998030600e+01 -1.1938896200e-03 9.8686567000e-04 6.7763365095e+04 1.9619939355e+04 -1.7618511394e-08 -1.5430978570e-08
2.9029861600e+01 -1.2139366300e-03 9.9152716900e-04 6.4721599693e+04 1.9955337518e+04 -1.8756282845e-08 -1.6375052722e-08
2.9061692600e+01 -1.2324574800e-03 9.9619145700e-04 6.1904864920e+04 2.0523193602e+04 -1.9908895393e-08 -1.7393294898e-08
2.9093523600e+01 -1.2494191200e-03 1.0008325100e-03 5.9329890592e+04 2.1311782290e+04 -2.1058847531e-08 -1.8487375067e-08
2.9125354600e+01 -1.2647913500e-03 1.0054188000e-03 5.7028226191e+04 2.2289777905e+04 -2.2178339298e-08 -1.9646043568e-08
2.9157185600e+01 -1.2785549600e-03 1.0099202300e-03 5.4969843713e+04 2.3363556481e+04 -2.3259206751e-08 -2.0863073767e-08
2.9189016600e+01 -1.2907007900e-03 1.0143049900e-03 5.3147433595e+04 2.4443201239e+04 -2.4285289104e-08 -2.2112815987e-08
2.9220847600e+01 -1.3012270100e-03 1.0185431400e-03 5.1506271109e+04 2.5446782958e+04 -2.5263467574e-08 -2.3384670357e-08
2.9252678500e+01 -1.3101394300e-03 1.0226025500e-03 5.0014562497e+04 2.6303774466e+04 -2.6195159261e-08 -2.4654372228e-08
2.9284509500e+01 -1.3174561200e-03 1.0264527300e-03 4.8615068761e+04 2.6992626747e+04 -2.7099748156e-08 -2.5926767518e-08
2.9316340500e+01 -1.3231973100e-03 1.0300637800e-03 4.7267767503e+04 2.7492780781e+04 -2.7993649371e-08 -2.7203042999e-08
2.9348171500e+01 -1.3273951400e-03 1.0334055800e-03 4.5928966708e+04 2.7833198748e+04 -2.8901045139e-08 -2.8513163880e-08
2.9380002500e+01 -1.3300907700e-03 1.0364496300e-03 4.4563737169e+04 2.8030223380e+04 -2.9846930587e-08 -2.9889186890e-08
2.9411833500e+01 -1.3313253200e-03 1.0391684400e-03 4.3148923419e+04 2.8125069846e+04 -3.0854195528e-08 -3.1376192640e-08
2.9443664500e+01 -1.3311544600e-03 1.0415340600e-03 4.1662511772e+04 2.8135146882e+04 -3.1950893102e-08 -3.3023070400e-08
2.9475495500e+01 -1.3296339900e-03 1.0435207300e-03 4.0101756988e+04 2.8078540530e+04 -3.3156502105e-08 -3.4872611732e-08
2.9507326400e+01 -1.3268256400e-03 1.0451030300e-03 3.8460775413e+04 2.7945523753e+04 -3.4498151058e-08 -3.6968940999e-08
2.9539157400e+01 -1.3227957500e-03 1.0462544900e-03 3.6753739532e+04 2.7725442264e+04 -3.5990779901e-08 -3.9337832289e-08
2.9570988400e+01 -1.3176168100e-03 1.0469520600e-03 3.4991986030e+04 2.7384926142e+04 -3.7654816416e-08 -4.1995319673e-08
2.9602819400e+01 -1.3113587500e-03 1.0471724700e-03 3.3202354975e+04 2.6909295758e+04 -3.9495955965e-08 -4.4937255796e-08
2.9634650400e+01 -1.3041015200e-03 1.0468933400e-03 3.1414569331e+04 2.6269753112e+04 -4.1512634035e-08 -4.8120954302e-08
2.9666481400e+01 -1.2959187200e-03 1.0460942900e-03 2.9664329614e+04 2.5476031660e+04 -4.3686094944e-08 -5.1489631597e-08
2.9698312400e+01 -1.2868880800e-03 1.0447555600e-03 2.8000296819e+04 2.4531536854e+04 -4.5959801366e-08 -5.4896010517e-08
2.9730143400e+01 -1.2770861700e-03 1.0428585400e-03 2.6462810703e+04 2.3480976768e+04 -4.8259657084e-08 -5.8195608394e-08
2.9761974400e+01 -1.2665919900e-03 1.0403865900e-03 2.5117342094e+04 2.2370471375e+04 -5.0426991249e-08 -6.1096730487e-08
2.9793805300e+01 -1.2554764200e-03 1.0373269900e-03 2.4001710259e+04 2.1268033746e+04 -5.2307790005e-08 -6.3373587437e-08
2.9825636300e+01 -1.2438163100e-03 1.0336651700e-03 2.3190845470e+04 2.0249311295e+04 -5.3633935494e-08 -6.4651493467e-08
2.9857467300e+01 -1.2316780000e-03 1.0293937700e-03 2.2708990942e+04 1.9372798840e+04 -5.4237460534e-08 -6.4773816207e-08
2.9889298300e+01 -1.2191270100e-03 1.0245045600e-03 2.2626501380e+04 1.8702618695e+04 -5.3880491268e-08 -6.3511328406e-08
2.9921129300e+01 -1.2062275500e-03 1.0189944400e-03 2.2941179811e+04 1.8245123405e+04 -5.2579141959e-08 -6.1004315731e-08
2.9952960300e+01 -1.1930347000e-03 1.0128618600e-03 2.3700062015e+04 1.8007078444e+04 -5.0338885158e-08 -5.7352039064e-08
2.9984791300e+01 -1.1796004800e-03 1.0061112900e-03 2.4864220444e+04 1.7934410210e+04 -4.7441683629e-08 -5.2993586422e-08
3.0016622300e+01 -1.1659726600e-03 9.9874930100e-04 2.6439507752e+04 1.7981874283e+04 -4.4099635702e-08 -4.8233889282e-08
3.0048453300e+01 -1.1521916100e-03 9.9078708400e-04 2.8348215873e+04 1.8082919125e+04 -4.0644237196e-08 -4.3516906490e-08
3.0080284200e+01 -1.1382904400e-03 9.8223953300e-04 3.0545505157e+04 1.8189979338e+04 -3.7265399087e-08 -3.9070686861e-08
3.0112115200e+01 -1.1242976500e-03 9.7312316100e-04 3.2924865336e+04 1.8271176047e+04 -3.4147372769e-08 -3.5108924578e-08
3.0143946200e+01 -1.1102366100e-03 9.6346305200e-04 3.5395155954e+04 1.8312977379e+04 -3.1366908269e-08 -3.1690905631e-08
3.0175777200e+01 -1.0961218700e-03 9.5328479200e-04 3.7843472287e+04 1.8327523236e+04 -2.8964622001e-08 -2.8832576937e-08
3.0207608200e+01 -1.0819628900e-03 9.4261896500e-04 4.0152160876e+04 1.8340521407e+04 -2.6946566919e-08 -2.6507178035e-08
3.0239439200e+01 -1.0677603200e-03 9.3149902600e-04 4.2231245943e+04 1.8387265643e+04 -2.5283656595e-08 -2.4651575171e-08
3.0271270200e+01 -1.0535122500e-03 9.1996310200e-04 4.3967825637e+04 1.8508925758e+04 -2.3960981348e-08 -2.3227943667e-08
3.0303101200e+01 -1.0392085800e-03 9.0804898000e-04 4.5321652164e+04 1.8725581359e+04 -2.2929627019e-08 -2.2162610970e-08
3.0334932200e+01 -1.0248341300e-03 8.9580149800e-04 4.6217670614e+04 1.9052985121e+04 -2.2174075768e-08 -2.1429683032e-08
3.0366763100e+01 -1.0103687000e-03 8.8326359600e-04 4.6680295754e+04 1.9468350809e+04 -2.1644436559e-08 -2.0964522955e-08
3.0398594100e+01 -9.9578637400e-04 8.7048180100e-04 4.6696223709e+04 1.9941308239e+04 -2.1324773074e-08 -2.0746831781e-08
3.0430425100e+01 -9.8105808400e-04 8.5750224500e-04 4.6350282239e+04 2.0419667805e+04 -2.1166172817e-08 -2.0717604018e-08
3.0462256100e+01 -9.6614907800e-04 8.4437064600e-04 4.5696516412e+04 2.0847364302e+04 -2.1142729334e-08 -2.0843854589e-08
3.0494087100e+01 -9.5102207600e-04 8.3113429900e-04 4.4856813279e+04 2.1180458867e+04 -2.1201284855e-08 -2.1060047035e-08
3.0525918100e+01 -9.3563916700e-04 8.1783831500e-04 4.3936964714e+04 2.1371826120e+04 -2.1295034217e-08 -2.1301934252e-08
3.0557749100e+01 -9.1995359100e-04 8.0452513600e-04 4.3059429970e+04 2.1411449513e+04 -2.1364741513e-08 -2.1493186192e-08
3.0589580100e+01 -9.0392806800e-04 7.9123623400e-04 4.2348747720e+04 2.1283313302e+04 -2.1344859451e-08 -2.1544390965e-08
3.0621411100e+01 -8.8751204900e-04 7.7800893300e-04 4.1890495913e+04 2.1013804023e+04 -2.1186477497e-08 -2.1398322808e-08
3.0653242000e+01 -8.7066383000e-04 7.6487856500e-04 4.1788129230e+04 2.0621521372e+04 -2.0835195211e-08 -2.0993809327e-08
3.0685073000e+01 -8.5333981100e-04 7.5187400500e-04 4.2063464436e+04 2.0153967799e+04 -2.0286959775e-08 -2.0346692008e-08
3.0716904000e+01 -8.3549513100e-04 7.3902112000e-04 4.2765534328e+04 1.9651496010e+04 -1.9536646604e-08 -1.9473545049e-08
3.0748735000e+01 -8.1708808500e-04 7.2634375700e-04 4.3845173991e+04 1.9159354220e+04 -1.8635758754e-08 -1.8459439739e-08
3.0780566000e+01 -7.9807949700e-04 7.1385402200e-04 4.5280312643e+04 1.8718803536e+04 -1.7625308891e-08 -1.7367552508e-08
3.0812397000e+01 -7.7843587900e-04 7.0156628900e-04 4.6966259432e+04 1.8355153724e+04 -1.6574363988e-08 -1.6281650944e-08
3.0844228000e+01 -7.5812247700e-04 6.8948714200e-04 4.8814903365e+04 1.8096608069e+04 -1.5530553678e-08 -1.5252887034e-08
3.0876059000e+01 -7.3711022500e-04 6.7761741000e-04 5.0698432782e+04 1.7947448042e+04 -1.4539112642e-08 -1.4322400966e-08
3.0907889900e+01 -7.1537574400e-04 6.6595783900e-04 5.2487744623e+04 1.7923148700e+04 -1.3629386234e-08 -1.3514528029e-08
3.0939720900e+01 -6.9290260500e-04 6.5449940700e-04 5.4070995167e+04 1.8014510155e+04 -1.2814681936e-08 -1.2835314442e-08
3.0971551900e+01 -6.6967627600e-04 6.4323698000e-04 5.5314649780e+04 1.8224532722e+04 -1.2106671174e-08 -1.2293774450e-08
3.1003382900e+01 -6.4569106900e-04 6.3215807600e-04 5.6156182375e+04 1.8529646352e+04 -1.1498129711e-08 -1.1879294046e-08
3.1035213900e+01 -6.2094193000e-04 6.2125022600e-04 5.6494086864e+04 1.8910141085e+04 -1.0991272972e-08 -1.1595849959e-08
3.1067044900e+01 -5.9543960000e-04 6.1049985200e-04 5.6333031605e+04 1.9323602293e+04 -1.0569990342e-08 -1.1427771612e-08
3.1098875900e+01 -5.6919330400e-04 5.9989335600e-04 5.5629317168e+04 1.9722402701e+04 -1.0231894493e-08 -1.1377547220e-08
3.1130706900e+01 -5.4222187300e-04 5.8941842700e-04 5.4452707359e+04 2.0055792472e+04 -9.9576660060e-09 -1.1428862102e-08
3.1162537900e+01 -5.1455133900e-04 5.7906296100e-04 5.2825382193e+04 2.0262205257e+04 -9.7406079736e-09 -1.1581059983e-08
3.1194368800e+01 -4.8621468700e-04 5.6881746600e-04 5.0861761682e+04 2.0305612379e+04 -9.5595329559e-09 -1.1816863444e-08
3.1226199800e+01 -4.5725166000e-04 5.5867684000e-04 4.8639595928e+04 2.0135446647e+04 -9.4008112377e-09 -1.2127427123e-08
3.1258030800e+01 -4.2770636400e-04 5.4863604400e-04 4.6286372549e+04 1.9749205803e+04 -9.2404381776e-09 -1.2491598662e-08
3.1289861800e+01 -3.9763156000e-04 5.3869609000e-04 4.3910592008e+04 1.9128453048e+04 -9.0554816462e-09 -1.2886644020e-08
3.1321692800e+01 -3.6708430500e-04 5.2886166500e-04 4.1619483969e+04 1.8309500329e+04 -8.8200109658e-09 -1.3286278693e-08
3.1353523800e+01 -3.3613044800e-04 5.1914118300e-04 3.9521393877e+04 1.7316332120e+04 -8.5050251275e-09 -1.3654058128e-08
3.1385354800e+01 -3.0483589100e-04 5.0954747100e-04 3.7677798454e+04 1.6216027327e+04 -8.0905972086e-09 -1.3964899634e-08
3.1417185800e+01 -2.7327667600e-04 5.0009781200e-04 3.6168267240e+04 1.5072772257e+04 -7.5557027431e-09 -1.4180974083e-08
3.1449016800e+01 -2.4153240400e-04 4.9081432300e-04 3.4997108060e+04 1.3965595181e+04 -6.9014960775e-09 -1.4292279306e-08
3.1480847700e+01 -2.0968191500e-04 4.8172015000e-04 3.4196693332e+04 1.2980600510e+04 -6.1316429915e-09 -1.4277731937e-08
3.1512678700e+01 -1.7781423800e-04 4.7284444100e-04 3.3718584397e+04 1.2175768710e+04 -5.2734787412e-09 -1.4151959758e-08
3.1544509700e+01 -1.4601499400e-04 4.6421775800e-04 3.3543764121e+04 1.1614375000e+04 -4.3529698538e-09 -1.3920998043e-08
3.1576340700e+01 -1.1437447500e-04 4.5587176300e-04 3.3588963993e+04 1.1290152836e+04 -3.4051206529e-09 -1.3620245167e-08
3.1608171700e+01 -8.2986003800e-05 4.4784014000e-04 3.3793486449e+04 1.1197594452e+04 -2.4556804438e-09 -1.3277219456e-08
3.1640002700e+01 -5.1940512300e-05 4.4015744600e-04 3.4065241400e+04 1.1269966246e+04 -1.5247363637e-09 -1.2930856385e-08
3.1671833700e+01 -2.1331406900e-05 4.3285353900e-04 3.4322071276e+04 1.1455815161e+04 -6.2150698098e-10 -1.2613227441e-08
3.1703664700e+01 8.7490874200e-06 4.2596036700e-04 3.4488874023e+04 1.1688630090e+04 2.5367854614e-10 1.2350959529e-08
3.1735495700e+01 3.8213782000e-05 4.1950460900e-04 3.4486707995e+04 1.1920636394e+04 1.1080727684e-09 1.2170268969e-08
