# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
3.819718634205487851e-01 6.507340000000000346e-03 8.381889999999999480e-03 1.488922999999999983e-02 1.227399251521160565e-03 8.917839411762530090e-07 9.128125573469949782e-07 2.262346368329475738e-07
3.947042588679004482e-01 6.791610000000000008e-03 7.991559999999999983e-03 1.478316999999999999e-02 1.218656155698452865e-03 8.854315237039489925e-07 9.330520572981008093e-07 2.379857759409149578e-07
4.074366543152521114e-01 5.852060000000000074e-03 7.181250000000000133e-03 1.303330999999999934e-02 1.074405791222464782e-03 7.806244217042702634e-07 9.511729501221411127e-07 2.499811248940467897e-07
4.201690497626037191e-01 3.798950000000000157e-03 5.913039999999999616e-03 9.711990000000000206e-03 8.006115330867343786e-04 5.816954079468420580e-07 9.675083326178821564e-07 2.621958293086857150e-07
4.329014452099553822e-01 1.004069999999999919e-03 4.201759999999999697e-03 5.205829999999999833e-03 4.291445457922541209e-04 3.118009188180701058e-07 9.825343962209825936e-07 2.746101868900903137e-07
4.456338406573069344e-01 -1.993169999999999838e-03 2.124669999999999944e-03 1.315000000000001064e-04 1.084025175076432853e-05 7.876135183933446567e-09 9.967375915350173630e-07 2.872106237130777826e-07
4.583662361046585421e-01 -4.623069999999999957e-03 -1.794259999999999996e-04 -4.802495999999999848e-03 -3.958955564413584884e-04 -2.876434046866890412e-07 1.010491939357476051e-06 2.999890437835404139e-07
4.710986315520102052e-01 -6.428530000000000008e-03 -2.522110000000000150e-03 -8.950639999999999291e-03 -7.378493606879174159e-04 -5.360946815416121544e-07 1.023968838954421369e-06 3.129408233593373855e-07
4.838310269993618684e-01 -7.174899999999999681e-03 -4.687089999999999659e-03 -1.186198999999999934e-02 -9.778475883273677303e-04 -7.104687208400503757e-07 1.037091358426790025e-06 3.260619400962644928e-07
4.965634224467134761e-01 -6.898289999999999630e-03 -6.458260000000000389e-03 -1.335655000000000002e-02 -1.101052201685712335e-03 -7.999847406157123617e-07 1.049535183535170566e-06 3.393458172378642667e-07
5.092958178940650837e-01 -5.882430000000000124e-03 -7.649900000000000276e-03 -1.353233000000000040e-02 -1.115542691820688376e-03 -8.105130070996045882e-07 1.060777499966355835e-06 3.527804850398158678e-07
5.220282133414166914e-01 -4.575369999999999611e-03 -8.134320000000000439e-03 -1.270968999999999918e-02 -1.047728055316895536e-03 -7.612413428584561959e-07 1.070192747543948242e-06 3.663466629787368392e-07
5.347606087887682991e-01 -3.472680000000000124e-03 -7.862559999999999341e-03 -1.133523999999999990e-02 -9.344247547934124475e-04 -6.789192591812142876e-07 1.077189084952112081e-06 3.800173203126360527e-07
5.474930042361200178e-01 -3.000940000000000118e-03 -6.873950000000000199e-03 -9.874890000000000750e-03 -8.140402555977572932e-04 -5.914522324446576904e-07 1.081368598799406770e-06 3.937591253253580101e-07
