# coord_A   rho_avg_e_per_A3
3.854947818576388840e+01 -2.829463903045958406e-01
3.861770735069444527e+01 -7.673365734854138420e-01
3.868593651562500213e+01 -1.209673596243235449e+00
3.875416568055555899e+01 -1.601919644958671229e+00
3.882239484548611586e+01 -1.942114512001190674e+00
3.889062401041666561e+01 -2.232355124044975270e+00
3.895885317534722248e+01 -2.474962983044005860e+00
3.902708234027777934e+01 -2.669057395397318455e+00
3.909531150520833620e+01 -2.809562431317048414e+00
3.916354067013889306e+01 -2.889347782749708493e+00
3.923176983506944282e+01 -2.903454762399886757e+00
