# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 8 jobs
2.4840903518e+01 3.9436447001e+01 1.9319382845e+00
2.4853635913e+01 4.1482203586e+01 1.9478308417e+00
2.4866368309e+01 4.3604655410e+01 1.9594497793e+00
2.4879100704e+01 4.5804083609e+01 1.9671732657e+00
2.4891833100e+01 4.8080479422e+01 1.9716057528e+00
2.4904565495e+01 5.0433520423e+01 1.9734666554e+00
2.4917297890e+01 5.2862427436e+01 1.9737393300e+00
2.4930030286e+01 5.5366377928e+01 1.9735866868e+00
2.4942762681e+01 5.7943947752e+01 1.9743788239e+00
2.4955495077e+01 6.0593553707e+01 1.9776475894e+00
2.4968227472e+01 6.3313153537e+01 1.9850867258e+00
2.4980959868e+01 6.6100365463e+01 1.9984436142e+00
2.4993692263e+01 6.8952407591e+01 2.0194476604e+00
2.5006424659e+01 7.1866119130e+01 2.0497229463e+00
2.5019157054e+01 7.4838127124e+01 2.0906835470e+00
2.5031889449e+01 7.7864480735e+01 2.1433619133e+00
2.5044621845e+01 8.0940930311e+01 2.2084675651e+00
2.5057354240e+01 8.4063020433e+01 2.2862427508e+00
2.5070086636e+01 8.7225877312e+01 2.3765005151e+00
2.5082819031e+01 9.0424369932e+01 2.4787370789e+00
2.5095551427e+01 9.3653014728e+01 2.5920769357e+00
2.5108283822e+01 9.6906244495e+01 2.7154614655e+00
2.5121016218e+01 1.0017818802e+02 2.8475493784e+00
2.5133748613e+01 1.0346285519e+02 2.9871344912e+00
2.5146481009e+01 1.0675405712e+02 3.1328128152e+00
2.5159213404e+01 1.1004551258e+02 3.2833049053e+00
2.5171945799e+01 1.1333092521e+02 3.4373248133e+00
2.5184678195e+01 1.1660396718e+02 3.5937502536e+00
2.5197410590e+01 1.1985821573e+02 3.7515109312e+00
2.5210142986e+01 1.2308755908e+02 3.9096955239e+00
2.5222875381e+01 1.2628571506e+02 4.0675448206e+00
2.5235607777e+01 1.2944669626e+02 4.2243840272e+00
2.5248340172e+01 1.3256464177e+02 4.3797308923e+00
2.5261072568e+01 1.3563378384e+02 4.5332047551e+00
2.5273804963e+01 1.3864882702e+02 4.6846282400e+00
2.5286537358e+01 1.4160452816e+02 4.8338373888e+00
2.5299269754e+01 1.4449602154e+02 4.9808557408e+00
2.5312002149e+01 1.4731876923e+02 5.1257818482e+00
2.5324734545e+01 1.5006856949e+02 5.2687925260e+00
2.5337466940e+01 1.5274155262e+02 5.4100936913e+00
2.5350199336e+01 1.5533419763e+02 5.5499009716e+00
2.5362931731e+01 1.5784341775e+02 5.6884717331e+00
2.5375664127e+01 1.6026639888e+02 5.8260051413e+00
2.5388396522e+01 1.6260093283e+02 5.9626453526e+00
2.5401128917e+01 1.6484502842e+02 6.0984701200e+00
2.5413861313e+01 1.6699693100e+02 6.2334561867e+00
2.5426593708e+01 1.6905562642e+02 6.3674271766e+00
2.5439326104e+01 1.7102025897e+02 6.5001494979e+00
2.5452058499e+01 1.7289026667e+02 6.6311590181e+00
2.5464790895e+01 1.7466550077e+02 6.7599185307e+00
2.5477523290e+01 1.7634614229e+02 6.8857420076e+00
2.5490255686e+01 1.7793270438e+02 7.0078054480e+00
2.5502988081e+01 1.7942580557e+02 7.1252069400e+00
2.5515720476e+01 1.8082650331e+02 7.2369143194e+00
2.5528452872e+01 1.8213611897e+02 7.3418984202e+00
2.5541185267e+01 1.8335594729e+02 7.4389635605e+00
2.5553917663e+01 1.8448764126e+02 7.5270676988e+00
2.5566650058e+01 1.8553304373e+02 7.6050391486e+00
2.5579382454e+01 1.8649411604e+02 7.6718298620e+00
2.5592114849e+01 1.8737281863e+02 7.7264165215e+00
2.5604847245e+01 1.8817144517e+02 7.7679181168e+00
2.5617579640e+01 1.8889209158e+02 7.7955212933e+00
2.5630312036e+01 1.8953724372e+02 7.8085866852e+00
2.5643044431e+01 1.9010907140e+02 7.8066321668e+00
2.5655776826e+01 1.9061021545e+02 7.7893385114e+00
2.5668509222e+01 1.9104290640e+02 7.7566629457e+00
2.5681241617e+01 1.9140972033e+02 7.7086200672e+00
2.5693974013e+01 1.9171303668e+02 7.6455907430e+00
2.5706706408e+01 1.9195541245e+02 7.5680793794e+00
2.5719438804e+01 1.9213912859e+02 7.4768466281e+00
2.5732171199e+01 1.9226685595e+02 7.3729382786e+00
2.5744903595e+01 1.9234092762e+02 7.2575255039e+00
2.5757635990e+01 1.9236377730e+02 7.1320240144e+00
2.5770368385e+01 1.9233787514e+02 6.9980882733e+00
2.5783100781e+01 1.9226555122e+02 6.8574878733e+00
2.5795833176e+01 1.9214933633e+02 6.7121792477e+00
2.5808565572e+01 1.9199153534e+02 6.5642315870e+00
2.5821297967e+01 1.9179459588e+02 6.4158326289e+00
2.5834030363e+01 1.9156088767e+02 6.2691398963e+00
2.5846762758e+01 1.9129273752e+02 6.1263487533e+00
2.5859495154e+01 1.9099266737e+02 5.9895549345e+00
2.5872227549e+01 1.9066296786e+02 5.8607367704e+00
2.5884959944e+01 1.9030606139e+02 5.7415749219e+00
2.5897692340e+01 1.8992420180e+02 5.6335711466e+00
2.5910424735e+01 1.8951984933e+02 5.5377669511e+00
2.5923157131e+01 1.8909525776e+02 5.4549408525e+00
2.5935889526e+01 1.8865273921e+02 5.3853679480e+00
2.5948621922e+01 1.8819456050e+02 5.3288853708e+00
2.5961354317e+01 1.8772294076e+02 5.2850136437e+00
2.5974086713e+01 1.8724003377e+02 5.2527873259e+00
2.5986819108e+01 1.8674794134e+02 5.2310276741e+00
2.5999551503e+01 1.8624872217e+02 5.2183186573e+00
2.6012283899e+01 1.8574424544e+02 5.2130705298e+00
2.6025016294e+01 1.8523641898e+02 5.2136670721e+00
2.6037748690e+01 1.8472679810e+02 5.2184952490e+00
2.6050481085e+01 1.8421711804e+02 5.2260237308e+00
2.6063213481e+01 1.8370884018e+02 5.2348657964e+00
2.6075945876e+01 1.8320311433e+02 5.2437962494e+00
2.6088678272e+01 1.8270113158e+02 5.2517829063e+00
2.6101410667e+01 1.8220384582e+02 5.2579484544e+00
2.6114143063e+01 1.8171204016e+02 5.2616925179e+00
2.6126875458e+01 1.8122621896e+02 5.2625061793e+00
2.6139607853e+01 1.8074683384e+02 5.2601431821e+00
2.6152340249e+01 1.8027398599e+02 5.2544769723e+00
2.6165072644e+01 1.7980767021e+02 5.2453943099e+00
2.6177805040e+01 1.7934761558e+02 5.2329983408e+00
2.6190537435e+01 1.7889343387e+02 5.2173872870e+00
2.6203269831e+01 1.7844451583e+02 5.1986516992e+00
2.6216002226e+01 1.7799998146e+02 5.1769439120e+00
2.6228734622e+01 1.7755893264e+02 5.1523081191e+00
2.6241467017e+01 1.7712011731e+02 5.1247910040e+00
2.6254199412e+01 1.7668228148e+02 5.0943373472e+00
2.6266931808e+01 1.7624403600e+02 5.0608137410e+00
2.6279664203e+01 1.7580375468e+02 5.0239752142e+00
2.6292396599e+01 1.7535989084e+02 4.9835560331e+00
2.6305128994e+01 1.7491074009e+02 4.9391402057e+00
2.6317861390e+01 1.7445444267e+02 4.8903001769e+00
2.6330593785e+01 1.7398932961e+02 4.8364910105e+00
2.6343326181e+01 1.7351354174e+02 4.7772358903e+00
2.6356058576e+01 1.7302537366e+02 4.7120041887e+00
2.6368790971e+01 1.7252309885e+02 4.6402627500e+00
2.6381523367e+01 1.7200507616e+02 4.5616248630e+00
2.6394255762e+01 1.7146982919e+02 4.4756707484e+00
2.6406988158e+01 1.7091579699e+02 4.3821955250e+00
2.6419720553e+01 1.7034178072e+02 4.2810237041e+00
2.6432452949e+01 1.6974668714e+02 4.1722452469e+00
2.6445185344e+01 1.6912951778e+02 4.0560843270e+00
2.6457917740e+01 1.6848941491e+02 3.9330098876e+00
2.6470650135e+01 1.6782587213e+02 3.8036882583e+00
2.6483382530e+01 1.6713850142e+02 3.6691611000e+00
2.6496114926e+01 1.6642711370e+02 3.5306710964e+00
2.6508847321e+01 1.6569189513e+02 3.3899434424e+00
2.6521579717e+01 1.6493298775e+02 3.2489684114e+00
2.6534312112e+01 1.6415095270e+02 3.1102838489e+00
2.6547044508e+01 1.6334652588e+02 2.9768212514e+00
2.6559776903e+01 1.6252065833e+02 2.8519805688e+00
2.6572509299e+01 1.6167440410e+02 2.7395854401e+00
2.6585241694e+01 1.6080916823e+02 2.6437340940e+00
2.6597974090e+01 1.5992645665e+02 2.5686182902e+00
2.6610706485e+01 1.5902798608e+02 2.5180634116e+00
2.6623438880e+01 1.5811548495e+02 2.4951576229e+00
2.6636171276e+01 1.5719094693e+02 2.5018577105e+00
2.6648903671e+01 1.5625648711e+02 2.5386202285e+00
2.6661636067e+01 1.5531418205e+02 2.6043473739e+00
2.6674368462e+01 1.5436632024e+02 2.6966850970e+00
2.6687100858e+01 1.5341519668e+02 2.8123402973e+00
2.6699833253e+01 1.5246307829e+02 2.9476546469e+00
2.6712565649e+01 1.5151235753e+02 3.0987156126e+00
2.6725298044e+01 1.5056531865e+02 3.2618594925e+00
2.6738030439e+01 1.4962419310e+02 3.4337466411e+00
2.6750762835e+01 1.4869136446e+02 3.6113909712e+00
2.6763495230e+01 1.4776896038e+02 3.7922144085e+00
2.6776227626e+01 1.4685901150e+02 3.9740180314e+00
2.6788960021e+01 1.4596362090e+02 4.1548942873e+00
2.6801692417e+01 1.4508471551e+02 4.3332884009e+00
2.6814424812e+01 1.4422396696e+02 4.5079104579e+00
2.6827157208e+01 1.4338313931e+02 4.6776976570e+00
2.6839889603e+01 1.4256372422e+02 4.8417661299e+00
2.6852621998e+01 1.4176712966e+02 4.9994390894e+00
2.6865354394e+01 1.4099456914e+02 5.1501731154e+00
2.6878086789e+01 1.4024711460e+02 5.2935937272e+00
2.6890819185e+01 1.3952573727e+02 5.4293811523e+00
2.6903551580e+01 1.3883108056e+02 5.5573440757e+00
2.6916283976e+01 1.3816391462e+02 5.6773608783e+00
2.6929016371e+01 1.3752458226e+02 5.7894361255e+00
2.6941748767e+01 1.3691340825e+02 5.8934998025e+00
2.6954481162e+01 1.3633053641e+02 5.9896306294e+00
2.6967213557e+01 1.3577593597e+02 6.0778470445e+00
2.6979945953e+01 1.3524934187e+02 6.1583091142e+00
2.6992678348e+01 1.3475050527e+02 6.2310270639e+00
2.7005410744e+01 1.3427887180e+02 6.2960873326e+00
2.7018143139e+01 1.3383380080e+02 6.3536170210e+00
2.7030875535e+01 1.3341456159e+02 6.4036549915e+00
2.7043607930e+01 1.3302014994e+02 6.4462130697e+00
2.7056340326e+01 1.3264950095e+02 6.4813611612e+00
2.7069072721e+01 1.3230128190e+02 6.5091007844e+00
2.7081805117e+01 1.3197419864e+02 6.5294492175e+00
2.7094537512e+01 1.3166672552e+02 6.5423786772e+00
2.7107269907e+01 1.3137706622e+02 6.5478695842e+00
2.7120002303e+01 1.3110340325e+02 6.5459722990e+00
2.7132734698e+01 1.3084380912e+02 6.5366386032e+00
2.7145467094e+01 1.3059608015e+02 6.5199521986e+00
2.7158199489e+01 1.3035796032e+02 6.4959166953e+00
2.7170931885e+01 1.3012703520e+02 6.4646331359e+00
2.7183664280e+01 1.2990062223e+02 6.4262569152e+00
2.7196396676e+01 1.2967603659e+02 6.3810120756e+00
2.7209129071e+01 1.2945054050e+02 6.3291061804e+00
2.7221861466e+01 1.2922088442e+02 6.2709284982e+00
2.7234593862e+01 1.2898399714e+02 6.2068287552e+00
2.7247326257e+01 1.2873671304e+02 6.1373071403e+00
2.7260058653e+01 1.2847552858e+02 6.0629096367e+00
2.7272791048e+01 1.2819696382e+02 5.9842992717e+00
2.7285523444e+01 1.2789745700e+02 5.9021975196e+00
2.7298255839e+01 1.2757332983e+02 5.8173426533e+00
2.7310988235e+01 1.2722086231e+02 5.7306422439e+00
2.7323720630e+01 1.2683621543e+02 5.6429172216e+00
2.7336453025e+01 1.2641560775e+02 5.5551039097e+00
2.7349185421e+01 1.2595527131e+02 5.4680915217e+00
2.7361917816e+01 1.2545145820e+02 5.3828628664e+00
2.7374650212e+01 1.2490018086e+02 5.3002798969e+00
2.7387382607e+01 1.2429790075e+02 5.2211416257e+00
2.7400115003e+01 1.2364107067e+02 5.1461963955e+00
2.7412847398e+01 1.2292610478e+02 5.0760870367e+00
2.7425579794e+01 1.2214982559e+02 5.0112460448e+00
2.7438312189e+01 1.2130888892e+02 4.9520837695e+00
2.7451044584e+01 1.2040044384e+02 4.8987339005e+00
2.7463776980e+01 1.1942184509e+02 4.8512052258e+00
2.7476509375e+01 1.1837058073e+02 4.8093116307e+00
2.7489241771e+01 1.1724445476e+02 4.7727136789e+00
2.7501974166e+01 1.1604169014e+02 4.7409368717e+00
2.7514706562e+01 1.1476082551e+02 4.7133914922e+00
2.7527438957e+01 1.1340053635e+02 4.6893313692e+00
2.7540171353e+01 1.1196024984e+02 4.6679841724e+00
2.7552903748e+01 1.1043945976e+02 4.6485446149e+00
2.7565636144e+01 1.0883822289e+02 4.6301864607e+00
2.7578368539e+01 1.0715702276e+02 4.6120934776e+00
2.7591100934e+01 1.0539679543e+02 4.5935506417e+00
2.7603833330e+01 1.0355877122e+02 4.5738309710e+00
2.7616565725e+01 1.0164478804e+02 4.5523966955e+00
2.7629298121e+01 9.9656856481e+01 4.5287224069e+00
2.7642030516e+01 9.7597800065e+01 4.5024730334e+00
2.7654762912e+01 9.5470473361e+01 4.4733911461e+00
2.7667495307e+01 9.3278388008e+01 4.4413460820e+00
2.7680227703e+01 9.1025266203e+01 4.4063195464e+00
2.7692960098e+01 8.8715406868e+01 4.3684040660e+00
2.7705692493e+01 8.6353165880e+01 4.3278270855e+00
2.7718424889e+01 8.3943495816e+01 4.2848567665e+00
2.7731157284e+01 8.1491387720e+01 4.2398740192e+00
2.7743889680e+01 7.9002259438e+01 4.1932639411e+00
2.7756622075e+01 7.6481703733e+01 4.1455040135e+00
2.7769354471e+01 7.3935388630e+01 4.0970692429e+00
2.7782086866e+01 7.1369363118e+01 4.0483646049e+00
2.7794819262e+01 6.8789473993e+01 3.9999037627e+00
2.7807551657e+01 6.6201895470e+01 3.9519951882e+00
2.7820284052e+01 6.3612707261e+01 3.9049802339e+00
2.7833016448e+01 6.1027973391e+01 3.8591123468e+00
2.7845748843e+01 5.8453781687e+01 3.8144762571e+00
2.7858481239e+01 5.5896085978e+01 3.7711345021e+00
2.7871213634e+01 5.3360674180e+01 3.7289967782e+00
2.7883946030e+01 5.0853256398e+01 3.6878907176e+00
2.7896678425e+01 4.8379335730e+01 3.6475273207e+00
2.7909410821e+01 4.5944090134e+01 3.6075374110e+00
2.7922143216e+01 4.3552578552e+01 3.5674444410e+00
2.7934875611e+01 4.1209547542e+01 3.5267948867e+00
2.7947608007e+01 3.8919333064e+01 3.4850419641e+00
2.7960340402e+01 3.6686074930e+01 3.4416218566e+00
2.7973072798e+01 3.4513502048e+01 3.3960011776e+00
2.7985805193e+01 3.2405060904e+01 3.3476321010e+00
2.7998537589e+01 3.0363627013e+01 3.2960375582e+00
2.8011269984e+01 2.8392012285e+01 3.2407917595e+00
2.8024002380e+01 2.6492424114e+01 3.1814982301e+00
2.8036734775e+01 2.4666702800e+01 3.1178766683e+00
2.8049467171e+01 2.2916359287e+01 3.0497176214e+00
2.8062199566e+01 2.1242512757e+01 2.9768683623e+00
2.8074931961e+01 1.9645923536e+01 2.8993051776e+00
2.8087664357e+01 1.8126966525e+01 2.8170712549e+00
2.8100396752e+01 1.6685647544e+01 2.7302862165e+00
2.8113129148e+01 1.5321658721e+01 2.6391625698e+00
2.8125861543e+01 1.4034434508e+01 2.5440010326e+00
2.8138593939e+01 1.2822927153e+01 2.4451359244e+00
2.8151326334e+01 1.1686024892e+01 2.3430035687e+00
2.8164058730e+01 1.0622218151e+01 2.2380645857e+00
2.8176791125e+01 9.6297778524e+00 2.1308575811e+00
2.8189523520e+01 8.7067370782e+00 2.0219160354e+00
2.8202255916e+01 7.8509859485e+00 1.9118428626e+00
2.8214988311e+01 7.0602141434e+00 1.8012418426e+00
2.8227720707e+01 6.3319562296e+00 1.6907330436e+00
2.8240453102e+01 5.6636266091e+00 1.5809289076e+00
2.8253185498e+01 5.0525299357e+00 1.4724479646e+00
2.8265917893e+01 4.4958995270e+00 1.3658941931e+00
2.8278650289e+01 3.9908930457e+00 1.2618449610e+00
2.8291382684e+01 3.5346446693e+00 1.1608639436e+00
2.8304115079e+01 3.1242684863e+00 1.0634668606e+00
2.8316847475e+01 2.7568583718e+00 9.7015381535e-01
2.8329579870e+01 2.4295618906e+00 8.8136793575e-01
2.8342312266e+01 2.1395239905e+00 7.9751856853e-01
2.8355044661e+01 1.8839611451e+00 7.1896749355e-01
2.8367777057e+01 1.6601496464e+00 6.4602251658e-01
2.8380509452e+01 1.4654309147e+00 5.7894726919e-01
2.8393241848e+01 1.2972478987e+00 5.1793721865e-01
2.8405974243e+01 1.1531275089e+00 4.6312327378e-01
2.8418706638e+01 1.0307001628e+00 4.1455307396e-01
2.8431439034e+01 9.2772366332e-01 3.7217198794e-01
2.8444171429e+01 8.4205079543e-01 3.3580294316e-01
2.8456903825e+01 7.7167583339e-01 3.0512581214e-01
2.8469636220e+01 7.1470291650e-01 2.7965978268e-01
2.8482368616e+01 6.6936899105e-01 2.5878303547e-01
2.8495101011e+01 6.3404266232e-01 2.4176195565e-01
2.8507833407e+01 6.0720670070e-01 2.2781029003e-01
2.8520565802e+01 5.8748450193e-01 2.1616073897e-01
2.8533298198e+01 5.7361555676e-01 2.0612355999e-01
2.8546030593e+01 5.6446101114e-01 1.9712783653e-01
2.8558762988e+01 5.5900788481e-01 1.8874004375e-01
2.8571495384e+01 5.5634989838e-01 1.8066118310e-01
2.8584227779e+01 5.5569200550e-01 1.7271349176e-01
2.8596960175e+01 5.5634737359e-01 1.6482078334e-01
2.8609692570e+01 5.5772629183e-01 1.5698465054e-01
2.8622424966e+01 5.5933115551e-01 1.4926547988e-01
2.8635157361e+01 5.6075476515e-01 1.4176152640e-01
2.8647889757e+01 5.6166891618e-01 1.3459205969e-01
2.8660622152e+01 5.6182069799e-01 1.2788147959e-01
2.8673354547e+01 5.6102417981e-01 1.2174441855e-01
2.8686086943e+01 5.5915729433e-01 1.1627359028e-01
2.8698819338e+01 5.5615131548e-01 1.1152899208e-01
2.8711551734e+01 5.5198577201e-01 1.0753073398e-01
2.8724284129e+01 5.4668391925e-01 1.0425810282e-01
2.8737016525e+01 5.4030332312e-01 1.0165147215e-01
2.8749748920e+01 5.3293127401e-01 9.9621785060e-02
2.8762481316e+01 5.2468042281e-01 9.8061252364e-02
2.8775213711e+01 5.1568219112e-01 9.6855199359e-02
2.8787946106e+01 5.0607997632e-01 9.5892954416e-02
2.8800678502e+01 4.9602753143e-01 9.5075528484e-02
2.8813410897e+01 4.8568212869e-01 9.4320946058e-02
2.8826143293e+01 4.7520066728e-01 9.3566095130e-02
2.8838875688e+01 4.6473726486e-01 9.2765094918e-02
2.8851608084e+01 4.5443877650e-01 9.1889918078e-02
2.8864340479e+01 4.4444236485e-01 9.0925583151e-02
2.8877072875e+01 4.3487298603e-01 8.9867942994e-02
2.8889805270e+01 4.2584216730e-01 8.8720907658e-02
2.8902537665e+01 4.1744508877e-01 8.7493658089e-02
2.8915270061e+01 4.0975945559e-01 8.6198304839e-02
2.8928002456e+01 4.0284636911e-01 8.4847970480e-02
2.8940734852e+01 3.9674841267e-01 8.3456265807e-02
2.8953467247e+01 3.9149082140e-01 8.2035190316e-02
2.8966199643e+01 3.8707976367e-01 8.0596633695e-02
2.8978932038e+01 3.8350589980e-01 7.9150418012e-02
2.8991664434e+01 3.8074317488e-01 7.7706316334e-02
2.9004396829e+01 3.7875138895e-01 7.6273319638e-02
2.9017129225e+01 3.7747535701e-01 7.4859502111e-02
2.9029861620e+01 3.7684975289e-01 7.3473898931e-02
2.9042594015e+01 3.7679921533e-01 7.2124545862e-02
2.9055326411e+01 3.7723981923e-01 7.0819495741e-02
2.9068058806e+01 3.7808209268e-01 6.9565736703e-02
2.9080791202e+01 3.7923213132e-01 6.8369297765e-02
2.9093523597e+01 3.8059438651e-01 6.7233614803e-02
2.9106255993e+01 3.8207306466e-01 6.6159918690e-02
2.9118988388e+01 3.8357412639e-01 6.5145340564e-02
2.9131720784e+01 3.8500807049e-01 6.4184587937e-02
2.9144453179e+01 3.8629004935e-01 6.3267785235e-02
2.9157185574e+01 3.8734144354e-01 6.2381837816e-02
2.9169917970e+01 3.8809298444e-01 6.1511314584e-02
2.9182650365e+01 3.8848437330e-01 6.0637980602e-02
2.9195382761e+01 3.8846492986e-01 5.9743410458e-02
2.9208115156e+01 3.8799586948e-01 5.8809091711e-02
2.9220847552e+01 3.8704799206e-01 5.7817485760e-02
2.9233579947e+01 3.8560516928e-01 5.6753763245e-02
2.9246312343e+01 3.8366198660e-01 5.5606271028e-02
2.9259044738e+01 3.8122517839e-01 5.4366966402e-02
2.9271777133e+01 3.7830973801e-01 5.3032229628e-02
2.9284509529e+01 3.7494328789e-01 5.1603126213e-02
2.9297241924e+01 3.7116141836e-01 5.0085341348e-02
2.9309974320e+01 3.6700865348e-01 4.8488825445e-02
2.9322706715e+01 3.6253594590e-01 4.6827413370e-02
2.9335439111e+01 3.5779950530e-01 4.5118623501e-02
2.9348171506e+01 3.5286153808e-01 4.3382469557e-02
2.9360903902e+01 3.4778689177e-01 4.1640376913e-02
2.9373636297e+01 3.4264212615e-01 3.9915291719e-02
2.9386368692e+01 3.3749339630e-01 3.8228795789e-02
2.9399101088e+01 3.3240747802e-01 3.6600953490e-02
2.9411833483e+01 3.2744730782e-01 3.5049539234e-02
2.9424565879e+01 3.2267347857e-01 3.3588116071e-02
2.9437298274e+01 3.1814189980e-01 3.2225330001e-02
2.9450030670e+01 3.1390272922e-01 3.0965752664e-02
2.9462763065e+01 3.1000009870e-01 2.9807843063e-02
2.9475495461e+01 3.0647075556e-01 2.8746113755e-02
2.9488227856e+01 3.0334456106e-01 2.7771581008e-02
2.9500960252e+01 3.0064278076e-01 2.6873005967e-02
2.9513692647e+01 2.9837959807e-01 2.6038699093e-02
2.9526425042e+01 2.9656034394e-01 2.5258155490e-02
2.9539157438e+01 2.9518300927e-01 2.4522871461e-02
2.9551889833e+01 2.9423855357e-01 2.3828400993e-02
2.9564622229e+01 2.9371038553e-01 2.3174432708e-02
2.9577354624e+01 2.9357499291e-01 2.2565450910e-02
2.9590087020e+01 2.9380516347e-01 2.2010512733e-02
2.9602819415e+01 2.9436627552e-01 2.1522388439e-02
2.9615551811e+01 2.9522168965e-01 2.1116950413e-02
2.9628284206e+01 2.9633024989e-01 2.0810726010e-02
2.9641016601e+01 2.9765063368e-01 2.0619636163e-02
2.9653748997e+01 2.9913863456e-01 2.0556427162e-02
2.9666481392e+01 3.0075177868e-01 2.0628789070e-02
2.9679213788e+01 3.0244658152e-01 2.0838054890e-02
2.9691946183e+01 3.0418266671e-01 2.1179406610e-02
2.9704678579e+01 3.0592199438e-01 2.1641645660e-02
2.9717410974e+01 3.0762921933e-01 2.2209218587e-02
2.9730143370e+01 3.0927444849e-01 2.2863102637e-02
2.9742875765e+01 3.1083068858e-01 2.3583293515e-02
2.9755608160e+01 3.1227641077e-01 2.4349938612e-02
2.9768340556e+01 3.1359599508e-01 2.5144514883e-02
2.9781072951e+01 3.1477827987e-01 2.5950148377e-02
2.9793805347e+01 3.1581802136e-01 2.6752738596e-02
2.9806537742e+01 3.1671503618e-01 2.7540804545e-02
2.9819270138e+01 3.1747470488e-01 2.8305056395e-02
2.9832002533e+01 3.1810632430e-01 2.9037921177e-02
2.9844734929e+01 3.1862421124e-01 2.9734815212e-02
2.9857467324e+01 3.1904547892e-01 3.0391561214e-02
2.9870199719e+01 3.1939234095e-01 3.1005827196e-02
2.9882932115e+01 3.1968813147e-01 3.1575699092e-02
2.9895664510e+01 3.1995827225e-01 3.2099774964e-02
2.9908396906e+01 3.2022996608e-01 3.2576604557e-02
2.9921129301e+01 3.2053053916e-01 3.3004981281e-02
2.9933861697e+01 3.2088606726e-01 3.3382531045e-02
2.9946594092e+01 3.2132318329e-01 3.3707498653e-02
2.9959326488e+01 3.2186576625e-01 3.3976314432e-02
2.9972058883e+01 3.2253639118e-01 3.4186344905e-02
2.9984791279e+01 3.2335434135e-01 3.4333648224e-02
2.9997523674e+01 3.2433580274e-01 3.4414364643e-02
3.0010256069e+01 3.2549277966e-01 3.4423853969e-02
3.0022988465e+01 3.2683352832e-01 3.4358462845e-02
3.0035720860e+01 3.2836329117e-01 3.4214280102e-02
3.0048453256e+01 3.3008173457e-01 3.3988250603e-02
3.0061185651e+01 3.3198495457e-01 3.3677260490e-02
3.0073918047e+01 3.3406446724e-01 3.3279717261e-02
3.0086650442e+01 3.3630920776e-01 3.2794972388e-02
3.0099382838e+01 3.3870231542e-01 3.2222842712e-02
3.0112115233e+01 3.4122500395e-01 3.1565501001e-02
3.0124847628e+01 3.4385534807e-01 3.0825687505e-02
3.0137580024e+01 3.4656921536e-01 3.0008372513e-02
3.0150312419e+01 3.4933947906e-01 2.9119375432e-02
3.0163044815e+01 3.5213888861e-01 2.8166699157e-02
3.0175777210e+01 3.5493875685e-01 2.7160208986e-02
3.0188509606e+01 3.5771023819e-01 2.6111588267e-02
3.0201242001e+01 3.6042460911e-01 2.5034103138e-02
3.0213974397e+01 3.6305449525e-01 2.3943486734e-02
3.0226706792e+01 3.6557277996e-01 2.2857296315e-02
3.0239439187e+01 3.6795583374e-01 2.1795098505e-02
3.0252171583e+01 3.7018125292e-01 2.0778947521e-02
3.0264903978e+01 3.7222911313e-01 1.9831236558e-02
3.0277636374e+01 3.7408374499e-01 1.8976000530e-02
3.0290368769e+01 3.7573050822e-01 1.8236791280e-02
3.0303101165e+01 3.7716093299e-01 1.7635308702e-02
3.0315833560e+01 3.7836757051e-01 1.7188563826e-02
3.0328565956e+01 3.7934728953e-01 1.6908415339e-02
3.0341298351e+01 3.8010123291e-01 1.6798959606e-02
3.0354030746e+01 3.8063371702e-01 1.6855593692e-02
3.0366763142e+01 3.8095036439e-01 1.7066665431e-02
3.0379495537e+01 3.8106252229e-01 1.7415007181e-02
3.0392227933e+01 3.8098260744e-01 1.7879163532e-02
3.0404960328e+01 3.8072547431e-01 1.8437620298e-02
3.0417692724e+01 3.8030904285e-01 1.9069146172e-02
3.0430425119e+01 3.7975134889e-01 1.9754732229e-02
3.0443157515e+01 3.7907393422e-01 2.0477807356e-02
3.0455889910e+01 3.7829669513e-01 2.1225304764e-02
3.0468622306e+01 3.7744183886e-01 2.1986569653e-02
3.0481354701e+01 3.7653127622e-01 2.2753845826e-02
3.0494087096e+01 3.7558637913e-01 2.3520955355e-02
3.0506819492e+01 3.7462893204e-01 2.4284119729e-02
3.0519551887e+01 3.7367884583e-01 2.5040373464e-02
3.0532284283e+01 3.7275549599e-01 2.5787535461e-02
3.0545016678e+01 3.7187798529e-01 2.6523924934e-02
3.0557749074e+01 3.7106180398e-01 2.7248271043e-02
3.0570481469e+01 3.7032201058e-01 2.7958694501e-02
3.0583213865e+01 3.6967267569e-01 2.8653544488e-02
3.0595946260e+01 3.6912562949e-01 2.9330047551e-02
3.0608678655e+01 3.6869034140e-01 2.9985621488e-02
3.0621411051e+01 3.6837615279e-01 3.0616564381e-02
3.0634143446e+01 3.6818904250e-01 3.1219286783e-02
3.0646875842e+01 3.6813504784e-01 3.1789832299e-02
3.0659608237e+01 3.6821768884e-01 3.2324112594e-02
3.0672340633e+01 3.6844110934e-01 3.2818023689e-02
3.0685073028e+01 3.6880536985e-01 3.3267571942e-02
3.0697805424e+01 3.6931280020e-01 3.3669837822e-02
3.0710537819e+01 3.6996277132e-01 3.4022382848e-02
3.0723270214e+01 3.7075523099e-01 3.4323470329e-02
