# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run05_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run06_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run07_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run08_eV_ps^-1_THz^-1_A^-2_K^-1
2.7680227703e+01 6.2881006899e-06 5.6862450778e-06 7.1030792842e-06 4.7609384864e-06 5.1294370146e-06 5.1769180137e-06 6.1211963702e-06 5.1848870639e-06
2.7692960098e+01 6.1324384110e-06 5.5746627956e-06 6.9394571330e-06 4.5977925403e-06 4.9732755331e-06 5.0593572126e-06 5.9634057593e-06 5.0570519757e-06
2.7705692493e+01 5.9710415697e-06 5.4591481861e-06 6.7699405560e-06 4.4302262865e-06 4.8145351867e-06 4.9425193943e-06 5.8043851654e-06 4.9261291313e-06
2.7718424889e+01 5.8043839335e-06 5.3398709182e-06 6.5947862619e-06 4.2587737217e-06 4.6537111923e-06 4.8264711493e-06 5.6443443530e-06 4.7923857403e-06
2.7731157284e+01 5.6329195299e-06 5.2169906805e-06 6.4142904529e-06 4.0839886207e-06 4.4912894228e-06 4.7112410163e-06 5.4835598299e-06 4.6560593224e-06
2.7743889680e+01 5.4571517369e-06 5.0906771417e-06 6.2288085719e-06 3.9064692577e-06 4.3277837826e-06 4.5968385084e-06 5.3222699650e-06 4.5174665706e-06
2.7756622075e+01 5.2776332835e-06 4.9611498735e-06 6.0387256818e-06 3.7268020405e-06 4.1637081758e-06 4.4832636254e-06 5.1607226618e-06 4.3768944879e-06
2.7769354471e+01 5.0949168985e-06 4.8286184669e-06 5.8444762127e-06 3.5456099654e-06 3.9995484757e-06 4.3704878286e-06 4.9991562890e-06 4.2346577879e-06
2.7782086866e+01 4.9095849214e-06 4.6933324351e-06 5.6465044680e-06 3.3635348176e-06 3.8358092427e-06 4.2585111181e-06 4.8378282851e-06 4.0910969154e-06
2.7794819262e+01 4.7222394318e-06 4.5555313108e-06 5.4453337384e-06 3.1811897047e-06 3.6729296312e-06 4.1472954420e-06 4.6769484145e-06 3.9465424189e-06
2.7807551657e+01 4.5334825095e-06 4.4154845680e-06 5.2414774413e-06 2.9992411340e-06 3.5114048583e-06 4.0367837228e-06 4.5167645808e-06 3.8013396914e-06
2.7820284052e+01 4.3439063639e-06 4.2734916227e-06 5.0354786142e-06 2.8182962796e-06 3.3516553908e-06 3.9269379087e-06 4.3575151529e-06 3.6558618370e-06
2.7833016448e+01 4.1541426854e-06 4.1298219489e-06 4.8279395352e-06 2.6389811048e-06 3.1941016960e-06 3.8177009223e-06 4.1993908256e-06 3.5104532591e-06
2.7845748843e+01 3.9647639430e-06 3.9848148847e-06 4.6194229885e-06 2.4619294835e-06 3.0391175224e-06 3.7090442246e-06 4.0426204331e-06 3.3654712271e-06
2.7858481239e+01 3.7763919569e-06 3.8387399042e-06 4.4105509991e-06 2.2877092326e-06 2.8870831591e-06 3.6008983714e-06 3.8874137400e-06 3.2212868654e-06
2.7871213634e+01 3.5895794559e-06 3.6919563063e-06 4.2019159716e-06 2.1168999660e-06 2.7383097517e-06 3.4932291159e-06 3.7339614412e-06 3.0782385605e-06
2.7883946030e+01 3.4048791689e-06 3.5447734873e-06 3.9941596775e-06 1.9500430084e-06 2.5931019054e-06 3.3860088709e-06 3.5824351624e-06 2.9366836212e-06
2.7896678425e+01 3.2228339548e-06 3.3975208047e-06 3.7878646481e-06 1.7876377358e-06 2.4517427346e-06 3.2791986331e-06 3.4330446679e-06 2.7969618591e-06
2.7909410821e+01 3.0439373214e-06 3.2505276158e-06 3.5836529082e-06 1.6301798458e-06 2.3144340636e-06 3.1727727178e-06 3.2859425140e-06 2.6593894524e-06
2.7922143216e+01 2.8686827767e-06 3.1041232779e-06 3.3820872423e-06 1.4781004913e-06 2.1814038789e-06 3.0667330274e-06 3.1412812566e-06 2.5242931887e-06
2.7934875611e+01 2.6974888154e-06 2.9586471289e-06 3.1837649915e-06 1.3318001701e-06 2.0528091549e-06 2.9610852698e-06 2.9992325212e-06 2.3919531433e-06
2.7947608007e+01 2.5307571531e-06 2.8143985847e-06 2.9892272188e-06 1.1916220247e-06 1.9287928505e-06 2.8558437144e-06 2.8599297944e-06 2.2626582985e-06
2.7960340402e+01 2.3688737129e-06 2.6717070025e-06 2.7990021516e-06 1.0578973308e-06 1.8094465340e-06 2.7510407051e-06 2.7234970280e-06 2.1366531018e-06
2.7973072798e+01 2.2121543399e-06 2.5308817787e-06 2.6135824731e-06 9.3087528711e-07 1.6948477583e-06 2.6467076345e-06 2.5900677084e-06 2.0141899178e-06
2.7985805193e+01 2.0608832948e-06 2.3922323096e-06 2.4334203854e-06 8.1078828109e-07 1.5850544544e-06 2.5429148985e-06 2.4597562528e-06 1.8954686589e-06
2.7998537589e+01 1.9153043704e-06 2.2560180889e-06 2.2589335338e-06 6.9779453409e-07 1.4800656879e-06 2.4397366978e-06 2.3326580085e-06 1.7806773615e-06
2.8011269984e+01 1.7756208920e-06 2.1225325441e-06 2.0905296901e-06 5.9202655644e-07 1.3798861307e-06 2.3372586488e-06 2.2088873928e-06 1.6699783309e-06
2.8024002380e+01 1.6420055874e-06 1.9920311765e-06 1.9285119680e-06 4.9355653661e-07 1.2844877516e-06 2.2355825399e-06 2.0885159161e-06 1.5635249651e-06
2.8036734775e+01 1.5145591323e-06 1.8647644975e-06 1.7732111268e-06 4.0241216334e-07 1.1938116852e-06 2.1348082568e-06 1.9716217634e-06 1.4614073237e-06
2.8049467171e+01 1.3933683839e-06 1.7409510805e-06 1.6248453688e-06 3.1857267007e-07 1.1077915912e-06 2.0350708833e-06 1.8582897942e-06 1.3637233836e-06
2.8062199566e+01 1.2784796335e-06 1.6207995186e-06 1.4836328964e-06 2.4198564600e-07 1.0263359012e-06 1.9364978924e-06 1.7485638681e-06 1.2705315350e-06
2.8074931961e+01 1.1698945983e-06 1.5045124163e-06 1.3497291960e-06 1.7254429175e-07 9.4934276865e-07 1.8392367348e-06 1.6424992868e-06 1.1818575093e-06
2.8087664357e+01 1.0675776274e-06 1.3922614389e-06 1.2232281243e-06 1.1010719702e-07 8.7669820033e-07 1.7434310556e-06 1.5401532588e-06 1.0977131824e-06
2.8100396752e+01 9.7146803906e-07 1.2841793272e-06 1.1041928119e-06 5.4494385075e-08 8.0827605609e-07 1.6492397208e-06 1.4415486674e-06 1.0180906370e-06
2.8113129148e+01 8.8146245318e-07 1.1804117969e-06 9.9264598725e-07 5.4912682658e-09 7.4394365518e-07 1.5568101808e-06 1.3467160240e-06 9.4294038991e-07
2.8125861543e+01 7.9745259413e-07 1.0810757201e-06 8.8854272647e-07 -3.7146407552e-08 6.8355944036e-07 1.4663174736e-06 1.2556724910e-06 8.7220998876e-07
2.8138593939e+01 7.1927896015e-07 9.8623626953e-07 7.9181194096e-07 -7.3693551900e-08 6.2697839719e-07 1.3779004879e-06 1.1684314171e-06 8.0580937401e-07
2.8151326334e+01 6.4677277151e-07 8.9597718180e-07 7.0234206120e-07 -1.0444584085e-07 5.7405252126e-07 1.2917314077e-06 1.0849908953e-06 7.4365343445e-07
2.8164058730e+01 5.7974254714e-07 8.1034187223e-07 6.1997708730e-07 -1.2972367254e-07 5.2463212626e-07 1.2079462681e-06 1.0053471118e-06 6.8563033787e-07
2.8176791125e+01 5.1797903965e-07 7.2935389484e-07 5.4452646245e-07 -1.4986227839e-07 4.7856743249e-07 1.1267105940e-06 9.2948385751e-07 6.3158866546e-07
2.8189523520e+01 4.6126115748e-07 6.5301983679e-07 4.7577099696e-07 -1.6521468966e-07 4.3570922083e-07 1.0481366380e-06 8.5737729548e-07 5.8139382271e-07
2.8202255916e+01 4.0935399086e-07 5.8132372924e-07 4.1345793151e-07 -1.7613987097e-07 3.9590883281e-07 9.7236899663e-07 7.8899596105e-07 5.3489043215e-07
2.8214988311e+01 3.6201670789e-07 5.1423263644e-07 3.5730982329e-07 -1.8300667573e-07 3.5902284242e-07 8.9952087377e-07 7.2429885479e-07 4.9191618864e-07
2.8227720707e+01 3.1899761952e-07 4.5169366162e-07 3.0703244468e-07 -1.8618791290e-07 3.2490903836e-07 8.2969500908e-07 6.6324020990e-07 4.5229691106e-07
2.8240453102e+01 2.8004898475e-07 3.9363494498e-07 2.6230688454e-07 -1.8605144702e-07 2.9343062864e-07 7.6298272670e-07 6.0575995744e-07 4.1585346996e-07
2.8253185498e+01 2.4491615349e-07 3.3997165205e-07 2.2280435831e-07 -1.8296810929e-07 2.6445166226e-07 6.9945822749e-07 5.5179421456e-07 3.8240475655e-07
2.8265917893e+01 2.1334743668e-07 2.9059998536e-07 1.8818225866e-07 -1.7729983093e-07 2.3784403689e-07 6.3918239421e-07 5.0127185203e-07 3.5176768274e-07
2.8278650289e+01 1.8509311928e-07 2.4540317275e-07 1.5809304157e-07 -1.6939964326e-07 2.1348292052e-07 5.8219708376e-07 4.5410972680e-07 3.2375619140e-07
2.8291382684e+01 1.5991039539e-07 2.0424947128e-07 1.3218521362e-07 -1.5961167760e-07 1.9124619083e-07 5.2853083493e-07 4.1022174005e-07 2.9818917376e-07
2.8304115079e+01 1.3756336821e-07 1.6699915358e-07 1.1010728143e-07 -1.4826127653e-07 1.7101686451e-07 4.7819125806e-07 3.6951082803e-07 2.7488453138e-07
2.8316847475e+01 1.1781811496e-07 1.3349452734e-07 9.1508738936e-08 -1.3566488265e-07 1.5268365795e-07 4.3117169410e-07 3.3187658978e-07 2.5366808313e-07
2.8329579870e+01 1.0045847916e-07 1.0357590414e-07 7.6049940836e-08 -1.2211520540e-07 1.3613631533e-07 3.8744836073e-07 2.9720918496e-07 2.3436762722e-07
2.8342312266e+01 8.5271265379e-08 7.7071618931e-08 6.3394203846e-08 -1.0789012094e-07 1.2126962643e-07 3.4697844975e-07 2.6539474957e-07 2.1681887919e-07
2.8355044661e+01 7.2056109381e-08 5.3802022244e-08 5.3223604164e-08 -9.3246442237e-08 1.0798165134e-07 3.0970583488e-07 2.3631279295e-07 2.0086527395e-07
2.8367777057e+01 6.0626465161e-08 3.3585468502e-08 4.5227129372e-08 -7.8417545711e-08 9.6173038352e-08 2.7555726654e-07 2.0983951587e-07 1.8635578856e-07
2.8380509452e+01 5.0802695824e-08 1.6233325761e-08 3.9112526534e-08 -6.3619106788e-08 8.5747416414e-08 2.4444741374e-07 1.8584428269e-07 1.7315147398e-07
2.8393241848e+01 4.2420956730e-08 1.5559640247e-09 3.4606302191e-08 -4.9041979918e-08 7.6610320581e-08 2.1627420274e-07 1.6419666755e-07 1.6112032865e-07
2.8405974243e+01 3.5328260411e-08 -1.0639240861e-08 3.1448785661e-08 -3.4855066349e-08 6.8671714830e-08 1.9092585659e-07 1.4476008513e-07 1.5014006948e-07
2.8418706638e+01 2.9380502547e-08 -2.0543914999e-08 2.9404989782e-08 -2.1205808562e-08 6.1839778490e-08 1.6827880232e-07 1.2739776893e-07 1.4009783503e-07
2.8431439034e+01 2.4450555488e-08 -2.8349385075e-08 2.8258686876e-08 -8.2194980548e-09 5.6028923147e-08 1.4820022990e-07 1.1197106459e-07 1.3089107617e-07
2.8444171429e+01 2.0417312381e-08 -3.4244782058e-08 2.7813396084e-08 3.9995379976e-09 5.1152719452e-08 1.3054843472e-07 9.8340526379e-08 1.2242626951e-07
2.8456903825e+01 1.7173780702e-08 -3.8415144904e-08 2.7893666907e-08 1.5367818078e-08 4.7127073985e-08 1.1517762159e-07 8.6369330590e-08 1.1461959039e-07
2.8469636220e+01 1.4621752369e-08 -4.1042119189e-08 2.8345079214e-08 2.5821015335e-08 4.3872845493e-08 1.0193210188e-07 7.5918984954e-08 1.0739631906e-07
2.8482368616e+01 1.2672988160e-08 -4.2301591723e-08 2.9034736906e-08 3.5313412711e-08 4.1307435551e-08 9.0657566338e-08 6.6854817774e-08 1.0069044483e-07
2.8495101011e+01 1.1248428099e-08 -4.2363540849e-08 2.9847516020e-08 4.3816721226e-08 3.9357028823e-08 8.1195624668e-08 5.9044495272e-08 9.4444369176e-08
2.8507833407e+01 1.0277204445e-08 -4.1390738967e-08 3.0688434353e-08 5.1318201097e-08 3.7943979050e-08 7.3386079109e-08 5.2359518551e-08 8.8608212959e-08
2.8520565802e+01 9.6963949339e-09 -3.9538313394e-08 3.1479689434e-08 5.7820285966e-08 3.6998675569e-08 6.7071015007e-08 4.6675624047e-08 8.3139816429e-08
2.8533298198e+01 9.4499143602e-09 -3.6953357124e-08 3.2160757259e-08 6.3337917857e-08 3.6451694588e-08 6.2094230035e-08 4.1873675033e-08 7.8003304213e-08
2.8546030593e+01 9.4882826296e-09 -3.3773701225e-08 3.2685923939e-08 6.7898162503e-08 3.6235667935e-08 5.8303327040e-08 3.7840284240e-08 7.3169134797e-08
2.8558762988e+01 9.7675785212e-09 -3.0128214248e-08 3.3023890764e-08 7.1537865691e-08 3.6290515533e-08 5.5550665331e-08 3.4468414541e-08 6.8613506726e-08
2.8571495384e+01 1.0249183064e-08 -2.6136003793e-08 3.3155700788e-08 7.4302961045e-08 3.6556811364e-08 5.3693836333e-08 3.1657474302e-08 6.4317072040e-08
2.8584227779e+01 1.0898827064e-08 -2.1906356622e-08 3.3073484903e-08 7.6246100660e-08 3.6979614393e-08 5.2597280779e-08 2.9314499692e-08 6.0265084725e-08
2.8596960175e+01 1.1686268356e-08 -1.7538778580e-08 3.2779020322e-08 7.7426091441e-08 3.7509963564e-08 5.2133144876e-08 2.7353801894e-08 5.6446262593e-08
2.8609692570e+01 1.2584946341e-08 -1.3122295959e-08 3.2281943493e-08 7.7905759113e-08 3.8101887806e-08 5.2181755954e-08 2.5697710818e-08 5.2852589354e-08
2.8622424966e+01 1.3570876532e-08 -8.7363537483e-09 3.1598555417e-08 7.7751176896e-08 3.8714741966e-08 5.2632183723e-08 2.4276231850e-08 4.9478225983e-08
2.8635157361e+01 1.4623232893e-08 -4.4501169937e-09 3.0750153039e-08 7.7030439283e-08 3.9312833058e-08 5.3382725438e-08 2.3027698982e-08 4.6319510717e-08
2.8647889757e+01 1.5723064720e-08 -3.2326924156e-10 2.9762041909e-08 7.5811838548e-08 3.9865139956e-08 5.4341533752e-08 2.1898216073e-08 4.3374365258e-08
2.8660622152e+01 1.6853592742e-08 3.5939874617e-09 2.8661719474e-08 7.4163864738e-08 4.0345874008e-08 5.5426036422e-08 2.0842071616e-08 4.0641572318e-08
2.8673354547e+01 1.7999518211e-08 7.2604335432e-09 2.7478233306e-08 7.2153267468e-08 4.0734292173e-08 5.6563602222e-08 1.9821204789e-08 3.8120449028e-08
2.8686086943e+01 1.9147319011e-08 1.0643931709e-08 2.6240769206e-08 6.9845115252e-08 4.1014416700e-08 5.7691550448e-08 1.8804866968e-08 3.5810856834e-08
2.8698819338e+01 2.0284657443e-08 1.3719929864e-08 2.4978226644e-08 6.7301312175e-08 4.1175408881e-08 5.8756427942e-08 1.7769545457e-08 3.3712370181e-08
2.8711551734e+01 2.1400281524e-08 1.6472059946e-08 2.3717648890e-08 6.4580499009e-08 4.1210541243e-08 5.9713904445e-08 1.6698602111e-08 3.1824399228e-08
2.8724284129e+01 2.2484024992e-08 1.8891040066e-08 2.2484272381e-08 6.1737360996e-08 4.1117945044e-08 6.0528877242e-08 1.5581356103e-08 3.0145734603e-08
2.8737016525e+01 2.3526836909e-08 2.0973975870e-08 2.1300598619e-08 5.8822232287e-08 4.0899432963e-08 6.1174044221e-08 1.4412999057e-08 2.8674527612e-08
2.8749748920e+01 2.4520515175e-08 2.2723861518e-08 2.0186028853e-08 5.5880700397e-08 4.0560611229e-08 6.1630284391e-08 1.3193665413e-08 2.7407963646e-08
2.8762481316e+01 2.5457765741e-08 2.4149160494e-08 1.9156725856e-08 5.2953863311e-08 4.0110294701e-08 6.1885611459e-08 1.1928165453e-08 2.6342222596e-08
2.8775213711e+01 2.6332153265e-08 2.5262917348e-08 1.8225307847e-08 5.0077706488e-08 3.9560179839e-08 6.1934603053e-08 1.0625136710e-08 2.5472801484e-08
2.8787946106e+01 2.7138197832e-08 2.6082079011e-08 1.7400868235e-08 4.7283243282e-08 3.8924368175e-08 6.1777544563e-08 9.2963259965e-09 2.4793594075e-08
2.8800678502e+01 2.7871118339e-08 2.6627010748e-08 1.6689024991e-08 4.4596870940e-08 3.8218665536e-08 6.1419858358e-08 7.9561403241e-09 2.4298137853e-08
2.8813410897e+01 2.8527375347e-08 2.6920722661e-08 1.6092049000e-08 4.2039975050e-08 3.7460441883e-08 6.0871533016e-08 6.6208078406e-09 2.3978248285e-08
2.8826143293e+01 2.9103743286e-08 2.6988270862e-08 1.5608764338e-08 3.9629552535e-08 3.6667908116e-08 6.0146267158e-08 5.3078591408e-09 2.3825176727e-08
2.8838875688e+01 2.9598376439e-08 2.6856228501e-08 1.5235633362e-08 3.7378300656e-08 3.5859396598e-08 5.9260327896e-08 4.0354407649e-09 2.3829244252e-08
2.8851608084e+01 3.0009892981e-08 2.6551962181e-08 1.4966065572e-08 3.5294921585e-08 3.5053407883e-08 5.8232836221e-08 2.8217717169e-09 2.3979841646e-08
2.8864340479e+01 3.0338105381e-08 2.6103277648e-08 1.4791612290e-08 3.3384300404e-08 3.4267788463e-08 5.7084149805e-08 1.6845713800e-09 2.4265478893e-08
2.8877072875e+01 3.0583181432e-08 2.5537671252e-08 1.4702090081e-08 3.1648019327e-08 3.3519450459e-08 5.5835672743e-08 6.4062091772e-10 2.4674388870e-08
2.8889805270e+01 3.0746433863e-08 2.4882499613e-08 1.4685808828e-08 3.0084792806e-08 3.2823810999e-08 5.4509189647e-08 -2.9473825398e-10 2.5194022619e-08
2.8902537665e+01 3.0829738005e-08 2.4163572374e-08 1.4730357654e-08 2.8690566418e-08 3.2194698778e-08 5.3126485129e-08 -1.1079381830e-09 2.5811504593e-08
2.8915270061e+01 3.0835660101e-08 2.3405571375e-08 1.4822496317e-08 2.7459011313e-08 3.1643886875e-08 5.1708639844e-08 -1.7874799584e-09 2.6513602965e-08
2.8928002456e+01 3.0767259898e-08 2.2631711320e-08 1.4949330142e-08 2.6382018649e-08 3.1181092752e-08 5.0275592895e-08 -2.3243818438e-09 2.7286917663e-08
2.8940734852e+01 3.0628485462e-08 2.1862831548e-08 1.5097885470e-08 2.5449699592e-08 3.0813511068e-08 4.8846179886e-08 -2.7120648603e-09 2.8118177274e-08
2.8953467247e+01 3.0423186153e-08 2.1118204454e-08 1.5255968638e-08 2.4651374206e-08 3.0545794993e-08 4.7437409937e-08 -2.9464290646e-09 2.8993971831e-08
2.8966199643e+01 3.0156198350e-08 2.0414287926e-08 1.5412373326e-08 2.3974978114e-08 3.0380215048e-08 4.6064456174e-08 -3.0265209815e-09 2.9900960643e-08
2.8978932038e+01 2.9832358430e-08 1.9765573688e-08 1.5556939796e-08 2.3408348056e-08 3.0316313392e-08 4.4740189591e-08 -2.9536754761e-09 3.0826396820e-08
2.8991664434e+01 2.9456601474e-08 1.9183858722e-08 1.5680969573e-08 2.2938727436e-08 3.0351520504e-08 4.3475597624e-08 -2.7320878395e-09 3.1757770990e-08
2.9004396829e+01 2.9034356068e-08 1.8678634509e-08 1.5777304435e-08 2.2553755217e-08 3.0480557186e-08 4.2279432169e-08 -2.3684323981e-09 3.2682811300e-08
2.9017129225e+01 2.8570952099e-08 1.8257017162e-08 1.5840444892e-08 2.2240655026e-08 3.0696079279e-08 4.1157857607e-08 -1.8715764711e-09 3.3589839700e-08
2.9029861620e+01 2.8071443088e-08 1.7923537843e-08 1.5866599555e-08 2.1987540489e-08 3.0988911255e-08 4.0115268910e-08 -1.2526757184e-09 3.4468266767e-08
2.9042594015e+01 2.7541445156e-08 1.7680811447e-08 1.5853724628e-08 2.1782752672e-08 3.1348120972e-08 3.9153806489e-08 -5.2450670780e-10 3.5307503082e-08
2.9055326411e+01 2.6986021693e-08 1.7529117430e-08 1.5801444922e-08 2.1615611638e-08 3.1761225228e-08 3.8273555959e-08 2.9843773776e-10 3.6098245789e-08
2.9068058806e+01 2.6410048560e-08 1.7466998636e-08 1.5710984739e-08 2.1476070334e-08 3.2214853168e-08 3.7472966714e-08 1.2006159725e-09 3.6831686865e-08
2.9080791202e+01 2.5818302913e-08 1.7491041723e-08 1.5585098761e-08 2.1355100255e-08 3.2694764974e-08 3.6748804356e-08 2.1653421804e-09 3.7500007954e-08
2.9093523597e+01 2.5215394115e-08 1.7596575806e-08 1.5427815339e-08 2.1244394783e-08 3.3186094797e-08 3.6096464627e-08 3.1756445028e-09 3.8096281397e-08
2.9106255993e+01 2.4605536725e-08 1.7777233310e-08 1.5244357508e-08 2.1136804294e-08 3.3674369227e-08 3.5510059022e-08 4.2141696912e-09 3.8614470235e-08
2.9118988388e+01 2.3992688678e-08 1.8025967982e-08 1.5040896147e-08 2.1026217489e-08 3.4144731758e-08 3.4982976056e-08 5.2638028657e-09 3.9049230274e-08
2.9131720784e+01 2.3380393359e-08 1.8334605773e-08 1.4824293277e-08 2.0907432842e-08 3.4583325663e-08 3.4507757588e-08 6.3078010017e-09 3.9396899752e-08
2.9144453179e+01 2.2772164546e-08 1.8694313915e-08 1.4601983577e-08 2.0776267378e-08 3.4977163182e-08 3.4076469837e-08 7.3302505982e-09 3.9654014840e-08
2.9157185574e+01 2.2171002766e-08 1.9095930287e-08 1.4381628812e-08 2.0629428115e-08 3.5314004049e-08 3.3681007783e-08 8.3162106988e-09 3.9818398274e-08
2.9169917970e+01 2.1579661795e-08 1.9530003330e-08 1.4170949988e-08 2.0464650512e-08 3.5583289868e-08 3.3313354880e-08 9.2519989344e-09 3.9888961421e-08
2.9182650365e+01 2.1000821381e-08 1.9987171310e-08 1.3977490392e-08 2.0280421577e-08 3.5776144112e-08 3.2965372816e-08 1.0125668261e-08 3.9865209450e-08
2.9195382761e+01 2.0436654932e-08 2.0458112416e-08 1.3808427992e-08 2.0075871092e-08 3.5884998372e-08 3.2629695728e-08 1.0926797194e-08 3.9748033059e-08
2.9208115156e+01 1.9889463676e-08 2.0934043785e-08 1.3670358226e-08 1.9850999058e-08 3.5904620171e-08 3.2299092838e-08 1.1646775852e-08 3.9539025609e-08
2.9220847552e+01 1.9361001046e-08 2.1406322282e-08 1.3569155773e-08 1.9606537249e-08 3.5831365458e-08 3.1967281805e-08 1.2278987119e-08 3.9240433642e-08
2.9233579947e+01 1.8853298816e-08 2.1867232960e-08 1.3509777085e-08 1.9343474547e-08 3.5663926114e-08 3.1628573898e-08 1.2818797103e-08 3.8855572535e-08
2.9246312343e+01 1.8367919925e-08 2.2309669683e-08 1.3496250513e-08 1.9063521720e-08 3.5402675888e-08 3.1278393396e-08 1.3263440728e-08 3.8388509816e-08
2.9259044738e+01 1.7906495910e-08 2.2727354702e-08 1.3531478840e-08 1.8768765312e-08 3.5050137583e-08 3.0912944639e-08 1.3612469860e-08 3.7843985980e-08
2.9271777133e+01 1.7470575399e-08 2.3114599116e-08 1.3617219533e-08 1.8461479755e-08 3.4610609306e-08 3.0529231055e-08 1.3866952391e-08 3.7227226462e-08
2.9284509529e+01 1.7061664578e-08 2.3467011494e-08 1.3754124236e-08 1.8144354810e-08 3.4090071035e-08 3.0125540316e-08 1.4029929907e-08 3.6544258324e-08
2.9297241924e+01 1.6681258777e-08 2.3780599625e-08 1.3941630167e-08 1.7820040684e-08 3.3496184613e-08 2.9700997232e-08 1.4106284201e-08 3.5801593565e-08
2.9309974320e+01 1.6330773376e-08 2.4052968184e-08 1.4178029223e-08 1.7491701804e-08 3.2837733132e-08 2.9255611317e-08 1.4102060306e-08 3.5006149947e-08
2.9322706715e+01 1.6011657019e-08 2.4281921453e-08 1.4460714826e-08 1.7162126819e-08 3.2125088114e-08 2.8790267272e-08 1.4024962302e-08 3.4164973888e-08
2.9335439111e+01 1.5725195688e-08 2.4466261771e-08 1.4785786978e-08 1.6834371380e-08 3.1368994828e-08 2.8306744016e-08 1.3883628673e-08 3.3285725399e-08
2.9348171506e+01 1.5472998318e-08 2.4605789526e-08 1.5148644671e-08 1.6511293358e-08 3.0581431916e-08 2.7807410269e-08 1.3687565567e-08 3.2375945730e-08
2.9360903902e+01 1.5256180533e-08 2.4700903940e-08 1.5544054996e-08 1.6195958292e-08 2.9774303267e-08 2.7295386272e-08 1.3447041913e-08 3.1443374065e-08
2.9373636297e+01 1.5076016571e-08 2.4752503260e-08 1.5965896440e-08 1.5890996610e-08 2.8960138803e-08 2.6774134732e-08 1.3172631750e-08 3.0495997005e-08
2.9386368692e+01 1.4933787579e-08 2.4762074585e-08 1.6407771033e-08 1.5598811298e-08 2.8151094694e-08 2.6247594002e-08 1.2875090279e-08 2.9541224174e-08
2.9399101088e+01 1.4830525974e-08 2.4731693863e-08 1.6862777261e-08 1.5322111897e-08 2.7358990737e-08 2.5719921233e-08 1.2565268048e-08 2.8586654226e-08
2.9411833483e+01 1.4767208904e-08 2.4663516889e-08 1.7323944497e-08 1.5062678397e-08 2.6595301012e-08 2.5195463835e-08 1.2253538866e-08 2.7639575055e-08
2.9424565879e+01 1.4744369356e-08 2.4560148580e-08 1.7784361354e-08 1.4822646784e-08 2.5870565229e-08 2.4678673860e-08 1.1949876084e-08 2.6706914320e-08
2.9437298274e+01 1.4762816683e-08 2.4424393464e-08 1.8237086825e-08 1.4603668494e-08 2.5194388723e-08 2.4173660893e-08 1.1663604690e-08 2.5795224596e-08
2.9450030670e+01 1.4822679198e-08 2.4259175834e-08 1.8675495851e-08 1.4406999408e-08 2.4575358369e-08 2.3684610624e-08 1.1403038987e-08 2.4910780363e-08
2.9462763065e+01 1.4924104953e-08 2.4067140531e-08 1.9093624893e-08 1.4233796520e-08 2.4020790293e-08 2.3215278759e-08 1.1175654221e-08 2.4059084160e-08
2.9475495461e+01 1.5066807713e-08 2.3851112042e-08 1.9485747372e-08 1.4084821270e-08 2.3536496286e-08 2.2769209815e-08 1.0987772886e-08 2.3245232765e-08
2.9488227856e+01 1.5250254490e-08 2.3613725228e-08 1.9846936459e-08 1.3960607655e-08 2.3127138859e-08 2.2349213912e-08 1.0844472238e-08 2.2473877604e-08
2.9500960252e+01 1.5473389176e-08 2.3357515142e-08 2.0172916964e-08 1.3861442450e-08 2.2795595878e-08 2.1957909009e-08 1.0749593828e-08 2.1748809097e-08
2.9513692647e+01 1.5735165535e-08 2.3084587674e-08 2.0460312184e-08 1.3787246545e-08 2.2543689366e-08 2.1597207205e-08 1.0705586180e-08 2.1073322831e-08
2.9526425042e+01 1.6033846419e-08 2.2796978852e-08 2.0706604397e-08 1.3737584832e-08 2.2371419322e-08 2.1268535440e-08 1.0713636371e-08 2.0450120590e-08
2.9539157438e+01 1.6367487407e-08 2.2496328477e-08 2.0909996644e-08 1.3712091424e-08 2.2277617784e-08 2.0972616696e-08 1.0773634751e-08 1.9881221294e-08
2.9551889833e+01 1.6733759140e-08 2.2184120653e-08 2.1069837279e-08 1.3709648883e-08 2.2259771291e-08 2.0709774413e-08 1.0884426663e-08 1.9368069854e-08
2.9564622229e+01 1.7129976936e-08 2.1861559031e-08 2.1186175670e-08 1.3729454235e-08 2.2314217109e-08 2.0479561483e-08 1.1043409118e-08 1.8911329345e-08
2.9577354624e+01 1.7553150137e-08 2.1529412111e-08 2.1260018903e-08 1.3769975701e-08 2.2436031100e-08 2.0281045639e-08 1.1247079048e-08 1.8511365943e-08
2.9590087020e+01 1.7999982109e-08 2.1188517260e-08 2.1293094827e-08 1.3830015743e-08 2.2619681786e-08 2.0112933123e-08 1.1490949400e-08 1.8167833267e-08
