# freq_w_over_2pi_THz  cumulative_G_paper_MW_m^-2_K^-1
1.7698029672e+01 4.3469356481e+03
1.7710762067e+01 4.3475786076e+03
1.7723494463e+01 4.3481980613e+03
1.7736226858e+01 4.3487943071e+03
1.7748959254e+01 4.3493676720e+03
1.7761691649e+01 4.3499185120e+03
1.7774424045e+01 4.3504472102e+03
1.7787156440e+01 4.3509541765e+03
1.7799888835e+01 4.3514398451e+03
1.7812621231e+01 4.3519046739e+03
1.7825353626e+01 4.3523491418e+03
1.7838086022e+01 4.3527737479e+03
1.7850818417e+01 4.3531790088e+03
1.7863550813e+01 4.3535654568e+03
1.7876283208e+01 4.3539336382e+03
1.7889015604e+01 4.3542841106e+03
1.7901747999e+01 4.3546174410e+03
1.7914480394e+01 4.3549342038e+03
1.7927212790e+01 4.3552349782e+03
1.7939945185e+01 4.3555203466e+03
1.7952677581e+01 4.3557908920e+03
1.7965409976e+01 4.3560471961e+03
1.7978142372e+01 4.3562898373e+03
1.7990874767e+01 4.3565193887e+03
1.8003607163e+01 4.3567364167e+03
1.8016339558e+01 4.3569414786e+03
1.8029071953e+01 4.3571351214e+03
1.8041804349e+01 4.3573178805e+03
1.8054536744e+01 4.3574902779e+03
1.8067269140e+01 4.3576528214e+03
1.8080001535e+01 4.3578060033e+03
1.8092733931e+01 4.3579502998e+03
1.8105466326e+01 4.3580861698e+03
1.8118198722e+01 4.3582140549e+03
1.8130931117e+01 4.3583343786e+03
1.8143663512e+01 4.3584475458e+03
1.8156395908e+01 4.3585539434e+03
1.8169128303e+01 4.3586539396e+03
1.8181860699e+01 4.3587478842e+03
1.8194593094e+01 4.3588361090e+03
1.8207325490e+01 4.3589189283e+03
1.8220057885e+01 4.3589966388e+03
1.8232790281e+01 4.3590695207e+03
1.8245522676e+01 4.3591378382e+03
1.8258255072e+01 4.3592018400e+03
1.8270987467e+01 4.3592617604e+03
1.8283719862e+01 4.3593178197e+03
1.8296452258e+01 4.3593702254e+03
1.8309184653e+01 4.3594191728e+03
1.8321917049e+01 4.3594648459e+03
1.8334649444e+01 4.3595074185e+03
1.8347381840e+01 4.3595470544e+03
1.8360114235e+01 4.3595839091e+03
1.8372846631e+01 4.3596181298e+03
1.8385579026e+01 4.3596498566e+03
1.8398311421e+01 4.3596792228e+03
1.8411043817e+01 4.3597063559e+03
1.8423776212e+01 4.3597313780e+03
1.8436508608e+01 4.3597544065e+03
1.8449241003e+01 4.3597755541e+03
1.8461973399e+01 4.3597949297e+03
1.8474705794e+01 4.3598126384e+03
1.8487438190e+01 4.3598287819e+03
1.8500170585e+01 4.3598434589e+03
1.8512902980e+01 4.3598567648e+03
1.8525635376e+01 4.3598687922e+03
1.8538367771e+01 4.3598796306e+03
1.8551100167e+01 4.3598893669e+03
1.8563832562e+01 4.3598980850e+03
1.8576564958e+01 4.3599058658e+03
1.8589297353e+01 4.3599127873e+03
1.8602029749e+01 4.3599189242e+03
1.8614762144e+01 4.3599243482e+03
1.8627494539e+01 4.3599291276e+03
1.8640226935e+01 4.3599333271e+03
1.8652959330e+01 4.3599370082e+03
1.8665691726e+01 4.3599402285e+03
1.8678424121e+01 4.3599430420e+03
1.8691156517e+01 4.3599454989e+03
1.8703888912e+01 4.3599476455e+03
1.8716621308e+01 4.3599495245e+03
1.8729353703e+01 4.3599511746e+03
1.8742086099e+01 4.3599526308e+03
1.8754818494e+01 4.3599539243e+03
1.8767550889e+01 4.3599550829e+03
1.8780283285e+01 4.3599561305e+03
1.8793015680e+01 4.3599570881e+03
1.8805748076e+01 4.3599579733e+03
1.8818480471e+01 4.3599588005e+03
1.8831212867e+01 4.3599595817e+03
1.8843945262e+01 4.3599603261e+03
1.8856677658e+01 4.3599610406e+03
1.8869410053e+01 4.3599617301e+03
1.8882142448e+01 4.3599623975e+03
1.8894874844e+01 4.3599630443e+03
1.8907607239e+01 4.3599636706e+03
1.8920339635e+01 4.3599642754e+03
1.8933072030e+01 4.3599648570e+03
1.8945804426e+01 4.3599654128e+03
1.8958536821e+01 4.3599659401e+03
1.8971269217e+01 4.3599664358e+03
1.8984001612e+01 4.3599668970e+03
1.8996734007e+01 4.3599673207e+03
1.9009466403e+01 4.3599677043e+03
1.9022198798e+01 4.3599680456e+03
1.9034931194e+01 4.3599683429e+03
1.9047663589e+01 4.3599685951e+03
1.9060395985e+01 4.3599688015e+03
1.9073128380e+01 4.3599689624e+03
1.9085860776e+01 4.3599690785e+03
1.9098593171e+01 4.3599691513e+03
1.9111325566e+01 4.3599691827e+03
1.9124057962e+01 4.3599691754e+03
1.9136790357e+01 4.3599691325e+03
1.9149522753e+01 4.3599690578e+03
1.9162255148e+01 4.3599689551e+03
1.9174987544e+01 4.3599688287e+03
1.9187719939e+01 4.3599686832e+03
1.9200452335e+01 4.3599685232e+03
1.9213184730e+01 4.3599683534e+03
1.9225917126e+01 4.3599681783e+03
1.9238649521e+01 4.3599680024e+03
1.9251381916e+01 4.3599678301e+03
1.9264114312e+01 4.3599676652e+03
1.9276846707e+01 4.3599675114e+03
1.9289579103e+01 4.3599673719e+03
1.9302311498e+01 4.3599672495e+03
1.9315043894e+01 4.3599671464e+03
1.9327776289e+01 4.3599670645e+03
1.9340508685e+01 4.3599670049e+03
1.9353241080e+01 4.3599669684e+03
1.9365973475e+01 4.3599669551e+03
1.9378705871e+01 4.3599669649e+03
1.9391438266e+01 4.3599669968e+03
1.9404170662e+01 4.3599670498e+03
1.9416903057e+01 4.3599671221e+03
1.9429635453e+01 4.3599672119e+03
1.9442367848e+01 4.3599673168e+03
1.9455100244e+01 4.3599674345e+03
1.9467832639e+01 4.3599675620e+03
1.9480565034e+01 4.3599676967e+03
1.9493297430e+01 4.3599678357e+03
1.9506029825e+01 4.3599679761e+03
1.9518762221e+01 4.3599681150e+03
1.9531494616e+01 4.3599682498e+03
1.9544227012e+01 4.3599683777e+03
1.9556959407e+01 4.3599684964e+03
1.9569691803e+01 4.3599686038e+03
1.9582424198e+01 4.3599686980e+03
1.9595156593e+01 4.3599687773e+03
1.9607888989e+01 4.3599688405e+03
1.9620621384e+01 4.3599688866e+03
1.9633353780e+01 4.3599689150e+03
1.9646086175e+01 4.3599689254e+03
1.9658818571e+01 4.3599689178e+03
1.9671550966e+01 4.3599688926e+03
1.9684283362e+01 4.3599688505e+03
1.9697015757e+01 4.3599687923e+03
1.9709748153e+01 4.3599687192e+03
1.9722480548e+01 4.3599686327e+03
1.9735212943e+01 4.3599685342e+03
1.9747945339e+01 4.3599684256e+03
1.9760677734e+01 4.3599683085e+03
1.9773410130e+01 4.3599681850e+03
1.9786142525e+01 4.3599680569e+03
1.9798874921e+01 4.3599679262e+03
1.9811607316e+01 4.3599677947e+03
1.9824339712e+01 4.3599676641e+03
1.9837072107e+01 4.3599675363e+03
1.9849804502e+01 4.3599674126e+03
1.9862536898e+01 4.3599672945e+03
1.9875269293e+01 4.3599671831e+03
1.9888001689e+01 4.3599670794e+03
1.9900734084e+01 4.3599669842e+03
1.9913466480e+01 4.3599668980e+03
1.9926198875e+01 4.3599668211e+03
1.9938931271e+01 4.3599667536e+03
1.9951663666e+01 4.3599666954e+03
1.9964396061e+01 4.3599666460e+03
1.9977128457e+01 4.3599666051e+03
1.9989860852e+01 4.3599665720e+03
2.0002593248e+01 4.3599665457e+03
2.0015325643e+01 4.3599665255e+03
2.0028058039e+01 4.3599665102e+03
2.0040790434e+01 4.3599664989e+03
2.0053522830e+01 4.3599664903e+03
2.0066255225e+01 4.3599664835e+03
2.0078987620e+01 4.3599664774e+03
2.0091720016e+01 4.3599664711e+03
2.0104452411e+01 4.3599664636e+03
2.0117184807e+01 4.3599664543e+03
2.0129917202e+01 4.3599664426e+03
2.0142649598e+01 4.3599664280e+03
2.0155381993e+01 4.3599664104e+03
2.0168114389e+01 4.3599663898e+03
2.0180846784e+01 4.3599663662e+03
2.0193579179e+01 4.3599663402e+03
2.0206311575e+01 4.3599663121e+03
2.0219043970e+01 4.3599662830e+03
2.0231776366e+01 4.3599662535e+03
2.0244508761e+01 4.3599662248e+03
2.0257241157e+01 4.3599661981e+03
2.0269973552e+01 4.3599661746e+03
2.0282705948e+01 4.3599661556e+03
2.0295438343e+01 4.3599661425e+03
2.0308170739e+01 4.3599661366e+03
2.0320903134e+01 4.3599661390e+03
2.0333635529e+01 4.3599661509e+03
2.0346367925e+01 4.3599661732e+03
2.0359100320e+01 4.3599662067e+03
2.0371832716e+01 4.3599662520e+03
2.0384565111e+01 4.3599663092e+03
2.0397297507e+01 4.3599663785e+03
2.0410029902e+01 4.3599664595e+03
2.0422762298e+01 4.3599665515e+03
2.0435494693e+01 4.3599666537e+03
2.0448227088e+01 4.3599667647e+03
2.0460959484e+01 4.3599668830e+03
2.0473691879e+01 4.3599670067e+03
2.0486424275e+01 4.3599671337e+03
2.0499156670e+01 4.3599672618e+03
2.0511889066e+01 4.3599673883e+03
2.0524621461e+01 4.3599675107e+03
2.0537353857e+01 4.3599676264e+03
2.0550086252e+01 4.3599677327e+03
2.0562818647e+01 4.3599678270e+03
2.0575551043e+01 4.3599679070e+03
2.0588283438e+01 4.3599679705e+03
2.0601015834e+01 4.3599680157e+03
2.0613748229e+01 4.3599680411e+03
2.0626480625e+01 4.3599680456e+03
2.0639213020e+01 4.3599680289e+03
2.0651945416e+01 4.3599679907e+03
2.0664677811e+01 4.3599679319e+03
2.0677410206e+01 4.3599678535e+03
2.0690142602e+01 4.3599677574e+03
2.0702874997e+01 4.3599676458e+03
2.0715607393e+01 4.3599675218e+03
2.0728339788e+01 4.3599673888e+03
2.0741072184e+01 4.3599672507e+03
2.0753804579e+01 4.3599671116e+03
2.0766536975e+01 4.3599669760e+03
2.0779269370e+01 4.3599668486e+03
2.0792001766e+01 4.3599667338e+03
2.0804734161e+01 4.3599666361e+03
2.0817466556e+01 4.3599665595e+03
2.0830198952e+01 4.3599665076e+03
2.0842931347e+01 4.3599664834e+03
2.0855663743e+01 4.3599664891e+03
2.0868396138e+01 4.3599665258e+03
2.0881128534e+01 4.3599665936e+03
2.0893860929e+01 4.3599666916e+03
2.0906593325e+01 4.3599668176e+03
2.0919325720e+01 4.3599669679e+03
2.0932058115e+01 4.3599671379e+03
2.0944790511e+01 4.3599673216e+03
2.0957522906e+01 4.3599675122e+03
2.0970255302e+01 4.3599677019e+03
2.0982987697e+01 4.3599678824e+03
2.0995720093e+01 4.3599680453e+03
2.1008452488e+01 4.3599681825e+03
2.1021184884e+01 4.3599682866e+03
2.1033917279e+01 4.3599683520e+03
2.1046649674e+01 4.3599683750e+03
2.1059382070e+01 4.3599683555e+03
2.1072114465e+01 4.3599682971e+03
2.1084846861e+01 4.3599682086e+03
2.1097579256e+01 4.3599681054e+03
2.1110311652e+01 4.3599680102e+03
2.1123044047e+01 4.3599679549e+03
2.1135776443e+01 4.3599679817e+03
2.1148508838e+01 4.3599681447e+03
2.1161241233e+01 4.3599685117e+03
2.1173973629e+01 4.3599691655e+03
2.1186706024e+01 4.3599702058e+03
2.1199438420e+01 4.3599717510e+03
2.1212170815e+01 4.3599739395e+03
2.1224903211e+01 4.3599769319e+03
2.1237635606e+01 4.3599809123e+03
2.1250368002e+01 4.3599860903e+03
2.1263100397e+01 4.3599927022e+03
2.1275832793e+01 4.3600010125e+03
2.1288565188e+01 4.3600113155e+03
2.1301297583e+01 4.3600239364e+03
2.1314029979e+01 4.3600392323e+03
2.1326762374e+01 4.3600575931e+03
2.1339494770e+01 4.3600794425e+03
2.1352227165e+01 4.3601052379e+03
2.1364959561e+01 4.3601354715e+03
2.1377691956e+01 4.3601706694e+03
2.1390424352e+01 4.3602113922e+03
2.1403156747e+01 4.3602582339e+03
2.1415889142e+01 4.3603118217e+03
2.1428621538e+01 4.3603728144e+03
2.1441353933e+01 4.3604419015e+03
2.1454086329e+01 4.3605198014e+03
2.1466818724e+01 4.3606072594e+03
2.1479551120e+01 4.3607050460e+03
2.1492283515e+01 4.3608139539e+03
2.1505015911e+01 4.3609347957e+03
2.1517748306e+01 4.3610684008e+03
2.1530480701e+01 4.3612156122e+03
2.1543213097e+01 4.3613772835e+03
2.1555945492e+01 4.3615542749e+03
2.1568677888e+01 4.3617474498e+03
2.1581410283e+01 4.3619576708e+03
2.1594142679e+01 4.3621857960e+03
2.1606875074e+01 4.3624326746e+03
2.1619607470e+01 4.3626991434e+03
2.1632339865e+01 4.3629860223e+03
2.1645072260e+01 4.3632941105e+03
2.1657804656e+01 4.3636241825e+03
2.1670537051e+01 4.3639769841e+03
2.1683269447e+01 4.3643532289e+03
2.1696001842e+01 4.3647535946e+03
2.1708734238e+01 4.3651787194e+03
2.1721466633e+01 4.3656291992e+03
2.1734199029e+01 4.3661055844e+03
2.1746931424e+01 4.3666083773e+03
2.1759663820e+01 4.3671380299e+03
2.1772396215e+01 4.3676949414e+03
2.1785128610e+01 4.3682794571e+03
2.1797861006e+01 4.3688918665e+03
2.1810593401e+01 4.3695324024e+03
2.1823325797e+01 4.3702012403e+03
2.1836058192e+01 4.3708984984e+03
2.1848790588e+01 4.3716242368e+03
2.1861522983e+01 4.3723784590e+03
2.1874255379e+01 4.3731611118e+03
2.1886987774e+01 4.3739720868e+03
2.1899720169e+01 4.3748112220e+03
2.1912452565e+01 4.3756783031e+03
2.1925184960e+01 4.3765730660e+03
2.1937917356e+01 4.3774951988e+03
2.1950649751e+01 4.3784443444e+03
2.1963382147e+01 4.3794201032e+03
2.1976114542e+01 4.3804220364e+03
2.1988846938e+01 4.3814496687e+03
2.2001579333e+01 4.3825024916e+03
2.2014311728e+01 4.3835799668e+03
2.2027044124e+01 4.3846815294e+03
2.2039776519e+01 4.3858065915e+03
2.2052508915e+01 4.3869545454e+03
2.2065241310e+01 4.3881247668e+03
2.2077973706e+01 4.3893166185e+03
2.2090706101e+01 4.3905294529e+03
2.2103438497e+01 4.3917626158e+03
2.2116170892e+01 4.3930154485e+03
2.2128903287e+01 4.3942872910e+03
2.2141635683e+01 4.3955774844e+03
2.2154368078e+01 4.3968853731e+03
2.2167100474e+01 4.3982103068e+03
2.2179832869e+01 4.3995516426e+03
2.2192565265e+01 4.4009087464e+03
2.2205297660e+01 4.4022809945e+03
2.2218030056e+01 4.4036677743e+03
2.2230762451e+01 4.4050684857e+03
2.2243494847e+01 4.4064825411e+03
2.2256227242e+01 4.4079093667e+03
2.2268959637e+01 4.4093484017e+03
2.2281692033e+01 4.4107990992e+03
2.2294424428e+01 4.4122609256e+03
2.2307156824e+01 4.4137333602e+03
2.2319889219e+01 4.4152158951e+03
2.2332621615e+01 4.4167080344e+03
2.2345354010e+01 4.4182092936e+03
2.2358086406e+01 4.4197191988e+03
2.2370818801e+01 4.4212372861e+03
2.2383551196e+01 4.4227631004e+03
2.2396283592e+01 4.4242961955e+03
2.2409015987e+01 4.4258361321e+03
2.2421748383e+01 4.4273824784e+03
2.2434480778e+01 4.4289348084e+03
2.2447213174e+01 4.4304927022e+03
2.2459945569e+01 4.4320557448e+03
2.2472677965e+01 4.4336235267e+03
2.2485410360e+01 4.4351956428e+03
2.2498142755e+01 4.4367716932e+03
2.2510875151e+01 4.4383512827e+03
2.2523607546e+01 4.4399340216e+03
2.2536339942e+01 4.4415195259e+03
2.2549072337e+01 4.4431074176e+03
2.2561804733e+01 4.4446973262e+03
2.2574537128e+01 4.4462888888e+03
2.2587269524e+01 4.4478817515e+03
2.2600001919e+01 4.4494755704e+03
2.2612734314e+01 4.4510700128e+03
2.2625466710e+01 4.4526647585e+03
2.2638199105e+01 4.4542595009e+03
2.2650931501e+01 4.4558539486e+03
2.2663663896e+01 4.4574478266e+03
2.2676396292e+01 4.4590408774e+03
2.2689128687e+01 4.4606328624e+03
2.2701861083e+01 4.4622235634e+03
2.2714593478e+01 4.4638127828e+03
2.2727325874e+01 4.4654003451e+03
2.2740058269e+01 4.4669860975e+03
2.2752790664e+01 4.4685699104e+03
2.2765523060e+01 4.4701516775e+03
2.2778255455e+01 4.4717313161e+03
2.2790987851e+01 4.4733087671e+03
2.2803720246e+01 4.4748839940e+03
2.2816452642e+01 4.4764569827e+03
2.2829185037e+01 4.4780277400e+03
2.2841917433e+01 4.4795962929e+03
2.2854649828e+01 4.4811626865e+03
2.2867382223e+01 4.4827269821e+03
2.2880114619e+01 4.4842892555e+03
2.2892847014e+01 4.4858495939e+03
2.2905579410e+01 4.4874080938e+03
2.2918311805e+01 4.4889648576e+03
2.2931044201e+01 4.4905199906e+03
2.2943776596e+01 4.4920735977e+03
2.2956508992e+01 4.4936257799e+03
2.2969241387e+01 4.4951766304e+03
2.2981973782e+01 4.4967262312e+03
2.2994706178e+01 4.4982746491e+03
2.3007438573e+01 4.4998219320e+03
2.3020170969e+01 4.5013681052e+03
2.3032903364e+01 4.5029131675e+03
2.3045635760e+01 4.5044570877e+03
2.3058368155e+01 4.5059998013e+03
2.3071100551e+01 4.5075412070e+03
2.3083832946e+01 4.5090811641e+03
2.3096565341e+01 4.5106194892e+03
2.3109297737e+01 4.5121559543e+03
2.3122030132e+01 4.5136902847e+03
2.3134762528e+01 4.5152221571e+03
2.3147494923e+01 4.5167511982e+03
2.3160227319e+01 4.5182769845e+03
2.3172959714e+01 4.5197990412e+03
2.3185692110e+01 4.5213168427e+03
2.3198424505e+01 4.5228298130e+03
2.3211156901e+01 4.5243373270e+03
2.3223889296e+01 4.5258387116e+03
2.3236621691e+01 4.5273332480e+03
2.3249354087e+01 4.5288201744e+03
2.3262086482e+01 4.5302986883e+03
2.3274818878e+01 4.5317679505e+03
2.3287551273e+01 4.5332270886e+03
2.3300283669e+01 4.5346752013e+03
2.3313016064e+01 4.5361113625e+03
2.3325748460e+01 4.5375346270e+03
2.3338480855e+01 4.5389440346e+03
2.3351213250e+01 4.5403386160e+03
2.3363945646e+01 4.5417173983e+03
2.3376678041e+01 4.5430794102e+03
2.3389410437e+01 4.5444236882e+03
2.3402142832e+01 4.5457492820e+03
2.3414875228e+01 4.5470552603e+03
2.3427607623e+01 4.5483407164e+03
2.3440340019e+01 4.5496047737e+03
2.3453072414e+01 4.5508465907e+03
2.3465804809e+01 4.5520653667e+03
2.3478537205e+01 4.5532603458e+03
2.3491269600e+01 4.5544308221e+03
2.3504001996e+01 4.5555761434e+03
2.3516734391e+01 4.5566957147e+03
2.3529466787e+01 4.5577890019e+03
2.3542199182e+01 4.5588555346e+03
2.3554931578e+01 4.5598949080e+03
2.3567663973e+01 4.5609067851e+03
2.3580396368e+01 4.5618908981e+03
2.3593128764e+01 4.5628470488e+03
2.3605861159e+01 4.5637751093e+03
2.3618593555e+01 4.5646750216e+03
2.3631325950e+01 4.5655467969e+03
2.3644058346e+01 4.5663905143e+03
2.3656790741e+01 4.5672063194e+03
2.3669523137e+01 4.5679944218e+03
2.3682255532e+01 4.5687550931e+03
2.3694987928e+01 4.5694886631e+03
2.3707720323e+01 4.5701955173e+03
2.3720452718e+01 4.5708760931e+03
2.3733185114e+01 4.5715308758e+03
2.3745917509e+01 4.5721603944e+03
2.3758649905e+01 4.5727652179e+03
2.3771382300e+01 4.5733459501e+03
2.3784114696e+01 4.5739032257e+03
2.3796847091e+01 4.5744377055e+03
2.3809579487e+01 4.5749500720e+03
2.3822311882e+01 4.5754410247e+03
2.3835044277e+01 4.5759112759e+03
2.3847776673e+01 4.5763615464e+03
2.3860509068e+01 4.5767925613e+03
2.3873241464e+01 4.5772050463e+03
2.3885973859e+01 4.5775997238e+03
2.3898706255e+01 4.5779773096e+03
2.3911438650e+01 4.5783385101e+03
2.3924171046e+01 4.5786840189e+03
2.3936903441e+01 4.5790145149e+03
2.3949635836e+01 4.5793306600e+03
2.3962368232e+01 4.5796330971e+03
2.3975100627e+01 4.5799224490e+03
2.3987833023e+01 4.5801993172e+03
2.4000565418e+01 4.5804642811e+03
2.4013297814e+01 4.5807178975e+03
2.4026030209e+01 4.5809607008e+03
2.4038762605e+01 4.5811932030e+03
2.4051495000e+01 4.5814158944e+03
2.4064227395e+01 4.5816292442e+03
2.4076959791e+01 4.5818337013e+03
2.4089692186e+01 4.5820296962e+03
2.4102424582e+01 4.5822176416e+03
2.4115156977e+01 4.5823979347e+03
2.4127889373e+01 4.5825709583e+03
2.4140621768e+01 4.5827370830e+03
2.4153354164e+01 4.5828966688e+03
2.4166086559e+01 4.5830500672e+03
2.4178818955e+01 4.5831976229e+03
2.4191551350e+01 4.5833396761e+03
2.4204283745e+01 4.5834765640e+03
2.4217016141e+01 4.5836086227e+03
2.4229748536e+01 4.5837361891e+03
2.4242480932e+01 4.5838596023e+03
2.4255213327e+01 4.5839792055e+03
2.4267945723e+01 4.5840953469e+03
2.4280678118e+01 4.5842083817e+03
2.4293410514e+01 4.5843186725e+03
2.4306142909e+01 4.5844265910e+03
2.4318875304e+01 4.5845325183e+03
2.4331607700e+01 4.5846368461e+03
2.4344340095e+01 4.5847399771e+03
2.4357072491e+01 4.5848423256e+03
2.4369804886e+01 4.5849443179e+03
2.4382537282e+01 4.5850463924e+03
2.4395269677e+01 4.5851490001e+03
2.4408002073e+01 4.5852526044e+03
2.4420734468e+01 4.5853576815e+03
2.4433466863e+01 4.5854647201e+03
2.4446199259e+01 4.5855742215e+03
2.4458931654e+01 4.5856866998e+03
2.4471664050e+01 4.5858026814e+03
2.4484396445e+01 4.5859227053e+03
2.4497128841e+01 4.5860473230e+03
2.4509861236e+01 4.5861770986e+03
2.4522593632e+01 4.5863126085e+03
2.4535326027e+01 4.5864544419e+03
2.4548058422e+01 4.5866032009e+03
2.4560790818e+01 4.5867595004e+03
2.4573523213e+01 4.5869239684e+03
2.4586255609e+01 4.5870972467e+03
2.4598988004e+01 4.5872799906e+03
2.4611720400e+01 4.5874728696e+03
2.4624452795e+01 4.5876765675e+03
2.4637185191e+01 4.5878917832e+03
2.4649917586e+01 4.5881192305e+03
2.4662649982e+01 4.5883596388e+03
2.4675382377e+01 4.5886137530e+03
2.4688114772e+01 4.5888823343e+03
2.4700847168e+01 4.5891661595e+03
2.4713579563e+01 4.5894660217e+03
2.4726311959e+01 4.5897827300e+03
2.4739044354e+01 4.5901171088e+03
2.4751776750e+01 4.5904699981e+03
2.4764509145e+01 4.5908422523e+03
2.4777241541e+01 4.5912347396e+03
2.4789973936e+01 4.5916483411e+03
2.4802706331e+01 4.5920839492e+03
2.4815438727e+01 4.5925424667e+03
2.4828171122e+01 4.5930248043e+03
2.4840903518e+01 4.5935318794e+03
2.4853635913e+01 4.5940646133e+03
2.4866368309e+01 4.5946239292e+03
2.4879100704e+01 4.5952107489e+03
2.4891833100e+01 4.5958259907e+03
2.4904565495e+01 4.5964705656e+03
2.4917297890e+01 4.5971453744e+03
2.4930030286e+01 4.5978513039e+03
2.4942762681e+01 4.5985892233e+03
2.4955495077e+01 4.5993599808e+03
2.4968227472e+01 4.6001643994e+03
2.4980959868e+01 4.6010032730e+03
2.4993692263e+01 4.6018773624e+03
2.5006424659e+01 4.6027873919e+03
2.5019157054e+01 4.6037340446e+03
2.5031889449e+01 4.6047179593e+03
2.5044621845e+01 4.6057397263e+03
2.5057354240e+01 4.6067998842e+03
2.5070086636e+01 4.6078989163e+03
2.5082819031e+01 4.6090372477e+03
2.5095551427e+01 4.6102152423e+03
2.5108283822e+01 4.6114332001e+03
2.5121016218e+01 4.6126913553e+03
2.5133748613e+01 4.6139898738e+03
2.5146481009e+01 4.6153288523e+03
2.5159213404e+01 4.6167083166e+03
2.5171945799e+01 4.6181282207e+03
2.5184678195e+01 4.6195884469e+03
2.5197410590e+01 4.6210888054e+03
2.5210142986e+01 4.6226290349e+03
2.5222875381e+01 4.6242088032e+03
2.5235607777e+01 4.6258277085e+03
2.5248340172e+01 4.6274852811e+03
2.5261072568e+01 4.6291809850e+03
2.5273804963e+01 4.6309142207e+03
2.5286537358e+01 4.6326843273e+03
2.5299269754e+01 4.6344905857e+03
2.5312002149e+01 4.6363322217e+03
2.5324734545e+01 4.6382084098e+03
2.5337466940e+01 4.6401182761e+03
2.5350199336e+01 4.6420609029e+03
2.5362931731e+01 4.6440353320e+03
2.5375664127e+01 4.6460405693e+03
2.5388396522e+01 4.6480755886e+03
2.5401128917e+01 4.6501393358e+03
2.5413861313e+01 4.6522307334e+03
2.5426593708e+01 4.6543486842e+03
2.5439326104e+01 4.6564920756e+03
2.5452058499e+01 4.6586597835e+03
2.5464790895e+01 4.6608506764e+03
2.5477523290e+01 4.6630636188e+03
2.5490255686e+01 4.6652974750e+03
2.5502988081e+01 4.6675511125e+03
2.5515720476e+01 4.6698234048e+03
2.5528452872e+01 4.6721132351e+03
2.5541185267e+01 4.6744194984e+03
2.5553917663e+01 4.6767411045e+03
2.5566650058e+01 4.6790769800e+03
2.5579382454e+01 4.6814260707e+03
2.5592114849e+01 4.6837873433e+03
2.5604847245e+01 4.6861597870e+03
2.5617579640e+01 4.6885424156e+03
2.5630312036e+01 4.6909342678e+03
2.5643044431e+01 4.6933344091e+03
2.5655776826e+01 4.6957419326e+03
2.5668509222e+01 4.6981559593e+03
2.5681241617e+01 4.7005756395e+03
2.5693974013e+01 4.7030001527e+03
2.5706706408e+01 4.7054287083e+03
2.5719438804e+01 4.7078605461e+03
2.5732171199e+01 4.7102949359e+03
2.5744903595e+01 4.7127311783e+03
2.5757635990e+01 4.7151686048e+03
2.5770368385e+01 4.7176065772e+03
2.5783100781e+01 4.7200444883e+03
2.5795833176e+01 4.7224817615e+03
2.5808565572e+01 4.7249178508e+03
2.5821297967e+01 4.7273522409e+03
2.5834030363e+01 4.7297844467e+03
2.5846762758e+01 4.7322140134e+03
2.5859495154e+01 4.7346405162e+03
2.5872227549e+01 4.7370635604e+03
2.5884959944e+01 4.7394827803e+03
2.5897692340e+01 4.7418978397e+03
2.5910424735e+01 4.7443084311e+03
2.5923157131e+01 4.7467142754e+03
2.5935889526e+01 4.7491151209e+03
2.5948621922e+01 4.7515107435e+03
2.5961354317e+01 4.7539009452e+03
2.5974086713e+01 4.7562855535e+03
2.5986819108e+01 4.7586644208e+03
2.5999551503e+01 4.7610374230e+03
2.6012283899e+01 4.7634044584e+03
2.6025016294e+01 4.7657654464e+03
2.6037748690e+01 4.7681203263e+03
2.6050481085e+01 4.7704690556e+03
2.6063213481e+01 4.7728116085e+03
2.6075945876e+01 4.7751479741e+03
2.6088678272e+01 4.7774781545e+03
2.6101410667e+01 4.7798021631e+03
2.6114143063e+01 4.7821200226e+03
2.6126875458e+01 4.7844317628e+03
2.6139607853e+01 4.7867374187e+03
2.6152340249e+01 4.7890370281e+03
2.6165072644e+01 4.7913306300e+03
2.6177805040e+01 4.7936182620e+03
2.6190537435e+01 4.7958999586e+03
2.6203269831e+01 4.7981757492e+03
2.6216002226e+01 4.8004456559e+03
2.6228734622e+01 4.8027096919e+03
2.6241467017e+01 4.8049678600e+03
2.6254199412e+01 4.8072201506e+03
2.6266931808e+01 4.8094665409e+03
2.6279664203e+01 4.8117069932e+03
2.6292396599e+01 4.8139414542e+03
2.6305128994e+01 4.8161698543e+03
2.6317861390e+01 4.8183921067e+03
2.6330593785e+01 4.8206081074e+03
2.6343326181e+01 4.8228177351e+03
2.6356058576e+01 4.8250208511e+03
2.6368790971e+01 4.8272172997e+03
2.6381523367e+01 4.8294069092e+03
2.6394255762e+01 4.8315894924e+03
2.6406988158e+01 4.8337648477e+03
2.6419720553e+01 4.8359327605e+03
2.6432452949e+01 4.8380930047e+03
2.6445185344e+01 4.8402453440e+03
2.6457917740e+01 4.8423895340e+03
2.6470650135e+01 4.8445253243e+03
2.6483382530e+01 4.8466524600e+03
2.6496114926e+01 4.8487706845e+03
2.6508847321e+01 4.8508797410e+03
2.6521579717e+01 4.8529793753e+03
2.6534312112e+01 4.8550693378e+03
2.6547044508e+01 4.8571493856e+03
2.6559776903e+01 4.8592192851e+03
2.6572509299e+01 4.8612788137e+03
