# freq_w_over_2pi_THz  cumulative_G_native_eV_ps^-1_A^-2_K^-1
1.7596170508e+01 2.7093892939e-04
1.7608902904e+01 2.7099123430e-04
1.7621635299e+01 2.7104199289e-04
1.7634367695e+01 2.7109120834e-04
1.7647100090e+01 2.7113888573e-04
1.7659832485e+01 2.7118503200e-04
1.7672564881e+01 2.7122965607e-04
1.7685297276e+01 2.7127276878e-04
1.7698029672e+01 2.7131438294e-04
1.7710762067e+01 2.7135451331e-04
1.7723494463e+01 2.7139317657e-04
1.7736226858e+01 2.7143039131e-04
1.7748959254e+01 2.7146617793e-04
1.7761691649e+01 2.7150055866e-04
1.7774424045e+01 2.7153355741e-04
1.7787156440e+01 2.7156519975e-04
1.7799888835e+01 2.7159551280e-04
1.7812621231e+01 2.7162452513e-04
1.7825353626e+01 2.7165226664e-04
1.7838086022e+01 2.7167876847e-04
1.7850818417e+01 2.7170406286e-04
1.7863550813e+01 2.7172818305e-04
1.7876283208e+01 2.7175116312e-04
1.7889015604e+01 2.7177303789e-04
1.7901747999e+01 2.7179384274e-04
1.7914480394e+01 2.7181361351e-04
1.7927212790e+01 2.7183238638e-04
1.7939945185e+01 2.7185019768e-04
1.7952677581e+01 2.7186708379e-04
1.7965409976e+01 2.7188308103e-04
1.7978142372e+01 2.7189822550e-04
1.7990874767e+01 2.7191255298e-04
1.8003607163e+01 2.7192609880e-04
1.8016339558e+01 2.7193889775e-04
1.8029071953e+01 2.7195098399e-04
1.8041804349e+01 2.7196239091e-04
1.8054536744e+01 2.7197315111e-04
1.8067269140e+01 2.7198329628e-04
1.8080001535e+01 2.7199285715e-04
1.8092733931e+01 2.7200186342e-04
1.8105466326e+01 2.7201034376e-04
1.8118198722e+01 2.7201832572e-04
1.8130931117e+01 2.7202583573e-04
1.8143663512e+01 2.7203289908e-04
1.8156395908e+01 2.7203953990e-04
1.8169128303e+01 2.7204578116e-04
1.8181860699e+01 2.7205164472e-04
1.8194593094e+01 2.7205715129e-04
1.8207325490e+01 2.7206232046e-04
1.8220057885e+01 2.7206717076e-04
1.8232790281e+01 2.7207171970e-04
1.8245522676e+01 2.7207598374e-04
1.8258255072e+01 2.7207997842e-04
1.8270987467e+01 2.7208371835e-04
1.8283719862e+01 2.7208721730e-04
1.8296452258e+01 2.7209048821e-04
1.8309184653e+01 2.7209354326e-04
1.8321917049e+01 2.7209639396e-04
1.8334649444e+01 2.7209905113e-04
1.8347381840e+01 2.7210152501e-04
1.8360114235e+01 2.7210382530e-04
1.8372846631e+01 2.7210596119e-04
1.8385579026e+01 2.7210794141e-04
1.8398311421e+01 2.7210977431e-04
1.8411043817e+01 2.7211146782e-04
1.8423776212e+01 2.7211302958e-04
1.8436508608e+01 2.7211446691e-04
1.8449241003e+01 2.7211578683e-04
1.8461973399e+01 2.7211699616e-04
1.8474705794e+01 2.7211810145e-04
1.8487438190e+01 2.7211910906e-04
1.8500170585e+01 2.7212002512e-04
1.8512902980e+01 2.7212085561e-04
1.8525635376e+01 2.7212160630e-04
1.8538367771e+01 2.7212228278e-04
1.8551100167e+01 2.7212289047e-04
1.8563832562e+01 2.7212343461e-04
1.8576564958e+01 2.7212392025e-04
1.8589297353e+01 2.7212435226e-04
1.8602029749e+01 2.7212473529e-04
1.8614762144e+01 2.7212507383e-04
1.8627494539e+01 2.7212537214e-04
1.8640226935e+01 2.7212563425e-04
1.8652959330e+01 2.7212586401e-04
1.8665691726e+01 2.7212606500e-04
1.8678424121e+01 2.7212624061e-04
1.8691156517e+01 2.7212639395e-04
1.8703888912e+01 2.7212652794e-04
1.8716621308e+01 2.7212664521e-04
1.8729353703e+01 2.7212674821e-04
1.8742086099e+01 2.7212683909e-04
1.8754818494e+01 2.7212691983e-04
1.8767550889e+01 2.7212699214e-04
1.8780283285e+01 2.7212705753e-04
1.8793015680e+01 2.7212711730e-04
1.8805748076e+01 2.7212717254e-04
1.8818480471e+01 2.7212722418e-04
1.8831212867e+01 2.7212727294e-04
1.8843945262e+01 2.7212731940e-04
1.8856677658e+01 2.7212736399e-04
1.8869410053e+01 2.7212740703e-04
1.8882142448e+01 2.7212744868e-04
1.8894874844e+01 2.7212748905e-04
1.8907607239e+01 2.7212752814e-04
1.8920339635e+01 2.7212756589e-04
1.8933072030e+01 2.7212760219e-04
1.8945804426e+01 2.7212763688e-04
1.8958536821e+01 2.7212766979e-04
1.8971269217e+01 2.7212770074e-04
1.8984001612e+01 2.7212772952e-04
1.8996734007e+01 2.7212775596e-04
1.9009466403e+01 2.7212777991e-04
1.9022198798e+01 2.7212780121e-04
1.9034931194e+01 2.7212781977e-04
1.9047663589e+01 2.7212783551e-04
1.9060395985e+01 2.7212784839e-04
1.9073128380e+01 2.7212785843e-04
1.9085860776e+01 2.7212786568e-04
1.9098593171e+01 2.7212787022e-04
1.9111325566e+01 2.7212787218e-04
1.9124057962e+01 2.7212787172e-04
1.9136790357e+01 2.7212786905e-04
1.9149522753e+01 2.7212786438e-04
1.9162255148e+01 2.7212785797e-04
1.9174987544e+01 2.7212785009e-04
1.9187719939e+01 2.7212784101e-04
1.9200452335e+01 2.7212783102e-04
1.9213184730e+01 2.7212782042e-04
1.9225917126e+01 2.7212780949e-04
1.9238649521e+01 2.7212779851e-04
1.9251381916e+01 2.7212778776e-04
1.9264114312e+01 2.7212777747e-04
1.9276846707e+01 2.7212776787e-04
1.9289579103e+01 2.7212775916e-04
1.9302311498e+01 2.7212775152e-04
1.9315043894e+01 2.7212774509e-04
1.9327776289e+01 2.7212773997e-04
1.9340508685e+01 2.7212773625e-04
1.9353241080e+01 2.7212773397e-04
1.9365973475e+01 2.7212773315e-04
1.9378705871e+01 2.7212773376e-04
1.9391438266e+01 2.7212773575e-04
1.9404170662e+01 2.7212773906e-04
1.9416903057e+01 2.7212774357e-04
1.9429635453e+01 2.7212774917e-04
1.9442367848e+01 2.7212775572e-04
1.9455100244e+01 2.7212776306e-04
1.9467832639e+01 2.7212777103e-04
1.9480565034e+01 2.7212777944e-04
1.9493297430e+01 2.7212778811e-04
1.9506029825e+01 2.7212779687e-04
1.9518762221e+01 2.7212780554e-04
1.9531494616e+01 2.7212781395e-04
1.9544227012e+01 2.7212782194e-04
1.9556959407e+01 2.7212782935e-04
1.9569691803e+01 2.7212783605e-04
1.9582424198e+01 2.7212784193e-04
1.9595156593e+01 2.7212784688e-04
1.9607888989e+01 2.7212785082e-04
1.9620621384e+01 2.7212785370e-04
1.9633353780e+01 2.7212785547e-04
1.9646086175e+01 2.7212785612e-04
1.9658818571e+01 2.7212785565e-04
1.9671550966e+01 2.7212785408e-04
1.9684283362e+01 2.7212785145e-04
1.9697015757e+01 2.7212784781e-04
1.9709748153e+01 2.7212784325e-04
1.9722480548e+01 2.7212783785e-04
1.9735212943e+01 2.7212783171e-04
1.9747945339e+01 2.7212782492e-04
1.9760677734e+01 2.7212781762e-04
1.9773410130e+01 2.7212780991e-04
1.9786142525e+01 2.7212780192e-04
1.9798874921e+01 2.7212779376e-04
1.9811607316e+01 2.7212778555e-04
1.9824339712e+01 2.7212777740e-04
1.9837072107e+01 2.7212776942e-04
1.9849804502e+01 2.7212776170e-04
1.9862536898e+01 2.7212775433e-04
1.9875269293e+01 2.7212774738e-04
1.9888001689e+01 2.7212774091e-04
1.9900734084e+01 2.7212773496e-04
1.9913466480e+01 2.7212772958e-04
1.9926198875e+01 2.7212772478e-04
1.9938931271e+01 2.7212772057e-04
1.9951663666e+01 2.7212771693e-04
1.9964396061e+01 2.7212771386e-04
1.9977128457e+01 2.7212771130e-04
1.9989860852e+01 2.7212770923e-04
2.0002593248e+01 2.7212770760e-04
2.0015325643e+01 2.7212770633e-04
2.0028058039e+01 2.7212770538e-04
2.0040790434e+01 2.7212770467e-04
2.0053522830e+01 2.7212770414e-04
2.0066255225e+01 2.7212770371e-04
2.0078987620e+01 2.7212770333e-04
2.0091720016e+01 2.7212770293e-04
2.0104452411e+01 2.7212770247e-04
2.0117184807e+01 2.7212770189e-04
2.0129917202e+01 2.7212770116e-04
2.0142649598e+01 2.7212770025e-04
2.0155381993e+01 2.7212769915e-04
2.0168114389e+01 2.7212769786e-04
2.0180846784e+01 2.7212769639e-04
2.0193579179e+01 2.7212769476e-04
2.0206311575e+01 2.7212769302e-04
2.0219043970e+01 2.7212769119e-04
2.0231776366e+01 2.7212768935e-04
2.0244508761e+01 2.7212768756e-04
2.0257241157e+01 2.7212768590e-04
2.0269973552e+01 2.7212768443e-04
2.0282705948e+01 2.7212768325e-04
2.0295438343e+01 2.7212768243e-04
2.0308170739e+01 2.7212768206e-04
2.0320903134e+01 2.7212768221e-04
2.0333635529e+01 2.7212768295e-04
2.0346367925e+01 2.7212768434e-04
2.0359100320e+01 2.7212768644e-04
2.0371832716e+01 2.7212768926e-04
2.0384565111e+01 2.7212769283e-04
2.0397297507e+01 2.7212769716e-04
2.0410029902e+01 2.7212770221e-04
2.0422762298e+01 2.7212770796e-04
2.0435494693e+01 2.7212771433e-04
2.0448227088e+01 2.7212772126e-04
2.0460959484e+01 2.7212772864e-04
2.0473691879e+01 2.7212773637e-04
2.0486424275e+01 2.7212774430e-04
2.0499156670e+01 2.7212775229e-04
2.0511889066e+01 2.7212776019e-04
2.0524621461e+01 2.7212776783e-04
2.0537353857e+01 2.7212777505e-04
2.0550086252e+01 2.7212778168e-04
2.0562818647e+01 2.7212778757e-04
2.0575551043e+01 2.7212779256e-04
2.0588283438e+01 2.7212779652e-04
2.0601015834e+01 2.7212779934e-04
2.0613748229e+01 2.7212780093e-04
2.0626480625e+01 2.7212780121e-04
2.0639213020e+01 2.7212780016e-04
2.0651945416e+01 2.7212779779e-04
2.0664677811e+01 2.7212779411e-04
2.0677410206e+01 2.7212778922e-04
2.0690142602e+01 2.7212778322e-04
2.0702874997e+01 2.7212777626e-04
2.0715607393e+01 2.7212776852e-04
2.0728339788e+01 2.7212776022e-04
2.0741072184e+01 2.7212775159e-04
2.0753804579e+01 2.7212774291e-04
2.0766536975e+01 2.7212773445e-04
2.0779269370e+01 2.7212772650e-04
2.0792001766e+01 2.7212771933e-04
2.0804734161e+01 2.7212771323e-04
2.0817466556e+01 2.7212770845e-04
2.0830198952e+01 2.7212770522e-04
2.0842931347e+01 2.7212770371e-04
2.0855663743e+01 2.7212770406e-04
2.0868396138e+01 2.7212770635e-04
2.0881128534e+01 2.7212771058e-04
2.0893860929e+01 2.7212771670e-04
2.0906593325e+01 2.7212772456e-04
2.0919325720e+01 2.7212773394e-04
2.0932058115e+01 2.7212774455e-04
2.0944790511e+01 2.7212775602e-04
2.0957522906e+01 2.7212776792e-04
2.0970255302e+01 2.7212777976e-04
2.0982987697e+01 2.7212779102e-04
2.0995720093e+01 2.7212780119e-04
2.1008452488e+01 2.7212780975e-04
2.1021184884e+01 2.7212781625e-04
2.1033917279e+01 2.7212782033e-04
2.1046649674e+01 2.7212782177e-04
2.1059382070e+01 2.7212782055e-04
2.1072114465e+01 2.7212781690e-04
2.1084846861e+01 2.7212781138e-04
2.1097579256e+01 2.7212780494e-04
2.1110311652e+01 2.7212779900e-04
2.1123044047e+01 2.7212779555e-04
2.1135776443e+01 2.7212779722e-04
2.1148508838e+01 2.7212780740e-04
2.1161241233e+01 2.7212783030e-04
2.1173973629e+01 2.7212787111e-04
2.1186706024e+01 2.7212793604e-04
2.1199438420e+01 2.7212803248e-04
2.1212170815e+01 2.7212816908e-04
2.1224903211e+01 2.7212835585e-04
2.1237635606e+01 2.7212860429e-04
2.1250368002e+01 2.7212892747e-04
2.1263100397e+01 2.7212934015e-04
2.1275832793e+01 2.7212985884e-04
2.1288565188e+01 2.7213050190e-04
2.1301297583e+01 2.7213128964e-04
2.1314029979e+01 2.7213224433e-04
2.1326762374e+01 2.7213339033e-04
2.1339494770e+01 2.7213475406e-04
2.1352227165e+01 2.7213636408e-04
2.1364959561e+01 2.7213825111e-04
2.1377691956e+01 2.7214044799e-04
2.1390424352e+01 2.7214298971e-04
2.1403156747e+01 2.7214591334e-04
2.1415889142e+01 2.7214925803e-04
2.1428621538e+01 2.7215306489e-04
2.1441353933e+01 2.7215737697e-04
2.1454086329e+01 2.7216223910e-04
2.1466818724e+01 2.7216769780e-04
2.1479551120e+01 2.7217380116e-04
2.1492283515e+01 2.7218059865e-04
2.1505015911e+01 2.7218814100e-04
2.1517748306e+01 2.7219647998e-04
2.1530480701e+01 2.7220566819e-04
2.1543213097e+01 2.7221575892e-04
2.1555945492e+01 2.7222680586e-04
2.1568677888e+01 2.7223886288e-04
2.1581410283e+01 2.7225198385e-04
2.1594142679e+01 2.7226622230e-04
2.1606875074e+01 2.7228163125e-04
2.1619607470e+01 2.7229826293e-04
2.1632339865e+01 2.7231616850e-04
2.1645072260e+01 2.7233539785e-04
2.1657804656e+01 2.7235599933e-04
2.1670537051e+01 2.7237801947e-04
2.1683269447e+01 2.7240150282e-04
2.1696001842e+01 2.7242649168e-04
2.1708734238e+01 2.7245302589e-04
2.1721466633e+01 2.7248114262e-04
2.1734199029e+01 2.7251087625e-04
2.1746931424e+01 2.7254225812e-04
2.1759663820e+01 2.7257531643e-04
2.1772396215e+01 2.7261007612e-04
2.1785128610e+01 2.7264655871e-04
2.1797861006e+01 2.7268478230e-04
2.1810593401e+01 2.7272476141e-04
2.1823325797e+01 2.7276650699e-04
2.1836058192e+01 2.7281002641e-04
2.1848790588e+01 2.7285532344e-04
2.1861522983e+01 2.7290239829e-04
2.1874255379e+01 2.7295124763e-04
2.1886987774e+01 2.7300186471e-04
2.1899720169e+01 2.7305423941e-04
2.1912452565e+01 2.7310835836e-04
2.1925184960e+01 2.7316420507e-04
2.1937917356e+01 2.7322176007e-04
2.1950649751e+01 2.7328100107e-04
2.1963382147e+01 2.7334190315e-04
2.1976114542e+01 2.7340443890e-04
2.1988846938e+01 2.7346857867e-04
2.2001579333e+01 2.7353429070e-04
2.2014311728e+01 2.7360154141e-04
2.2027044124e+01 2.7367029554e-04
2.2039776519e+01 2.7374051640e-04
2.2052508915e+01 2.7381216604e-04
2.2065241310e+01 2.7388520552e-04
2.2077973706e+01 2.7395959505e-04
2.2090706101e+01 2.7403529422e-04
2.2103438497e+01 2.7411226219e-04
2.2116170892e+01 2.7419045786e-04
2.2128903287e+01 2.7426984003e-04
2.2141635683e+01 2.7435036757e-04
2.2154368078e+01 2.7443199955e-04
2.2167100474e+01 2.7451469541e-04
2.2179832869e+01 2.7459841501e-04
2.2192565265e+01 2.7468311877e-04
2.2205297660e+01 2.7476876776e-04
2.2218030056e+01 2.7485532374e-04
2.2230762451e+01 2.7494274927e-04
2.2243494847e+01 2.7503100767e-04
2.2256227242e+01 2.7512006311e-04
2.2268959637e+01 2.7520988062e-04
2.2281692033e+01 2.7530042603e-04
2.2294424428e+01 2.7539166606e-04
2.2307156824e+01 2.7548356820e-04
2.2319889219e+01 2.7557610075e-04
2.2332621615e+01 2.7566923276e-04
2.2345354010e+01 2.7576293399e-04
2.2358086406e+01 2.7585717486e-04
2.2370818801e+01 2.7595192641e-04
2.2383551196e+01 2.7604716026e-04
2.2396283592e+01 2.7614284852e-04
2.2409015987e+01 2.7623896381e-04
2.2421748383e+01 2.7633547915e-04
2.2434480778e+01 2.7643236797e-04
2.2447213174e+01 2.7652960405e-04
2.2459945569e+01 2.7662716150e-04
2.2472677965e+01 2.7672501475e-04
2.2485410360e+01 2.7682313852e-04
2.2498142755e+01 2.7692150784e-04
2.2510875151e+01 2.7702009807e-04
2.2523607546e+01 2.7711888486e-04
2.2536339942e+01 2.7721784425e-04
2.2549072337e+01 2.7731695266e-04
2.2561804733e+01 2.7741618695e-04
2.2574537128e+01 2.7751552447e-04
2.2587269524e+01 2.7761494314e-04
2.2600001919e+01 2.7771442149e-04
2.2612734314e+01 2.7781393876e-04
2.2625466710e+01 2.7791347496e-04
2.2638199105e+01 2.7801301095e-04
2.2650931501e+01 2.7811252855e-04
2.2663663896e+01 2.7821201059e-04
2.2676396292e+01 2.7831144099e-04
2.2689128687e+01 2.7841080489e-04
2.2701861083e+01 2.7851008863e-04
2.2714593478e+01 2.7860927990e-04
2.2727325874e+01 2.7870836775e-04
2.2740058269e+01 2.7880734263e-04
2.2752790664e+01 2.7890619645e-04
2.2765523060e+01 2.7900492259e-04
2.2778255455e+01 2.7910351588e-04
2.2790987851e+01 2.7920197263e-04
2.2803720246e+01 2.7930029056e-04
2.2816452642e+01 2.7939846879e-04
2.2829185037e+01 2.7949650775e-04
2.2841917433e+01 2.7959440912e-04
2.2854649828e+01 2.7969217572e-04
2.2867382223e+01 2.7978981137e-04
2.2880114619e+01 2.7988732081e-04
2.2892847014e+01 2.7998470947e-04
2.2905579410e+01 2.8008198338e-04
2.2918311805e+01 2.8017914894e-04
2.2931044201e+01 2.8027621271e-04
2.2943776596e+01 2.8037318123e-04
2.2956508992e+01 2.8047006082e-04
2.2969241387e+01 2.8056685730e-04
2.2981973782e+01 2.8066357577e-04
2.2994706178e+01 2.8076022042e-04
2.3007438573e+01 2.8085679422e-04
2.3020170969e+01 2.8095329876e-04
2.3032903364e+01 2.8104973397e-04
2.3045635760e+01 2.8114609789e-04
2.3058368155e+01 2.8124238649e-04
2.3071100551e+01 2.8133859347e-04
2.3083832946e+01 2.8143471003e-04
2.3096565341e+01 2.8153072473e-04
2.3109297737e+01 2.8162662334e-04
2.3122030132e+01 2.8172238871e-04
2.3134762528e+01 2.8181800067e-04
2.3147494923e+01 2.8191343591e-04
2.3160227319e+01 2.8200866800e-04
2.3172959714e+01 2.8210366730e-04
2.3185692110e+01 2.8219840102e-04
2.3198424505e+01 2.8229283320e-04
2.3211156901e+01 2.8238692482e-04
2.3223889296e+01 2.8248063388e-04
2.3236621691e+01 2.8257391551e-04
2.3249354087e+01 2.8266672215e-04
2.3262086482e+01 2.8275900373e-04
2.3274818878e+01 2.8285070786e-04
2.3287551273e+01 2.8294178010e-04
2.3300283669e+01 2.8303216418e-04
2.3313016064e+01 2.8312180232e-04
2.3325748460e+01 2.8321063550e-04
2.3338480855e+01 2.8329860380e-04
2.3351213250e+01 2.8338564673e-04
2.3363945646e+01 2.8347170355e-04
2.3376678041e+01 2.8355671365e-04
2.3389410437e+01 2.8364061688e-04
2.3402142832e+01 2.8372335394e-04
2.3414875228e+01 2.8380486670e-04
2.3427607623e+01 2.8388509855e-04
2.3440340019e+01 2.8396399480e-04
2.3453072414e+01 2.8404150292e-04
2.3465804809e+01 2.8411757294e-04
2.3478537205e+01 2.8419215767e-04
2.3491269600e+01 2.8426521305e-04
2.3504001996e+01 2.8433669838e-04
2.3516734391e+01 2.8440657653e-04
2.3529466787e+01 2.8447481415e-04
2.3542199182e+01 2.8454138188e-04
2.3554931578e+01 2.8460625447e-04
2.3567663973e+01 2.8466941087e-04
2.3580396368e+01 2.8473083437e-04
2.3593128764e+01 2.8479051261e-04
2.3605861159e+01 2.8484843759e-04
2.3618593555e+01 2.8490460569e-04
2.3631325950e+01 2.8495901763e-04
2.3644058346e+01 2.8501167832e-04
2.3656790741e+01 2.8506259687e-04
2.3669523137e+01 2.8511178636e-04
2.3682255532e+01 2.8515926372e-04
2.3694987928e+01 2.8520504956e-04
2.3707720323e+01 2.8524916793e-04
2.3720452718e+01 2.8529164613e-04
2.3733185114e+01 2.8533251445e-04
2.3745917509e+01 2.8537180592e-04
2.3758649905e+01 2.8540955603e-04
2.3771382300e+01 2.8544580248e-04
2.3784114696e+01 2.8548058489e-04
2.3796847091e+01 2.8551394449e-04
2.3809579487e+01 2.8554592389e-04
2.3822311882e+01 2.8557656675e-04
2.3835044277e+01 2.8560591753e-04
2.3847776673e+01 2.8563402120e-04
2.3860509068e+01 2.8566092304e-04
2.3873241464e+01 2.8568666832e-04
2.3885973859e+01 2.8571130215e-04
2.3898706255e+01 2.8573486921e-04
2.3911438650e+01 2.8575741357e-04
2.3924171046e+01 2.8577897853e-04
2.3936903441e+01 2.8579960647e-04
2.3949635836e+01 2.8581933869e-04
2.3962368232e+01 2.8583821533e-04
2.3975100627e+01 2.8585627526e-04
2.3987833023e+01 2.8587355601e-04
2.4000565418e+01 2.8589009376e-04
2.4013297814e+01 2.8590592325e-04
2.4026030209e+01 2.8592107784e-04
2.4038762605e+01 2.8593558949e-04
2.4051495000e+01 2.8594948879e-04
2.4064227395e+01 2.8596280503e-04
2.4076959791e+01 2.8597556625e-04
2.4089692186e+01 2.8598779928e-04
2.4102424582e+01 2.8599952991e-04
2.4115156977e+01 2.8601078292e-04
2.4127889373e+01 2.8602158221e-04
2.4140621768e+01 2.8603195090e-04
2.4153354164e+01 2.8604191146e-04
2.4166086559e+01 2.8605148583e-04
2.4178818955e+01 2.8606069553e-04
2.4191551350e+01 2.8606956180e-04
2.4204283745e+01 2.8607810567e-04
2.4217016141e+01 2.8608634812e-04
2.4229748536e+01 2.8609431019e-04
2.4242480932e+01 2.8610201304e-04
2.4255213327e+01 2.8610947808e-04
2.4267945723e+01 2.8611672706e-04
2.4280678118e+01 2.8612378214e-04
2.4293410514e+01 2.8613066595e-04
2.4306142909e+01 2.8613740169e-04
2.4318875304e+01 2.8614401315e-04
2.4331607700e+01 2.8615052478e-04
2.4344340095e+01 2.8615696171e-04
2.4357072491e+01 2.8616334980e-04
2.4369804886e+01 2.8616971566e-04
2.4382537282e+01 2.8617608665e-04
2.4395269677e+01 2.8618249092e-04
2.4408002073e+01 2.8618895739e-04
2.4420734468e+01 2.8619551579e-04
2.4433466863e+01 2.8620219661e-04
2.4446199259e+01 2.8620903115e-04
2.4458931654e+01 2.8621605149e-04
2.4471664050e+01 2.8622329050e-04
2.4484396445e+01 2.8623078180e-04
2.4497128841e+01 2.8623855983e-04
2.4509861236e+01 2.8624665978e-04
2.4522593632e+01 2.8625511764e-04
2.4535326027e+01 2.8626397019e-04
2.4548058422e+01 2.8627325499e-04
2.4560790818e+01 2.8628301044e-04
2.4573523213e+01 2.8629327573e-04
2.4586255609e+01 2.8630409091e-04
2.4598988004e+01 2.8631549688e-04
2.4611720400e+01 2.8632753544e-04
2.4624452795e+01 2.8634024927e-04
2.4637185191e+01 2.8635368198e-04
2.4649917586e+01 2.8636787812e-04
2.4662649982e+01 2.8638288322e-04
2.4675382377e+01 2.8639874379e-04
2.4688114772e+01 2.8641550731e-04
2.4700847168e+01 2.8643322229e-04
2.4713579563e+01 2.8645193822e-04
2.4726311959e+01 2.8647170559e-04
2.4739044354e+01 2.8649257588e-04
2.4751776750e+01 2.8651460149e-04
2.4764509145e+01 2.8653783577e-04
2.4777241541e+01 2.8656233290e-04
2.4789973936e+01 2.8658814787e-04
2.4802706331e+01 2.8661533640e-04
2.4815438727e+01 2.8664395481e-04
2.4828171122e+01 2.8667405995e-04
2.4840903518e+01 2.8670570909e-04
2.4853635913e+01 2.8673895973e-04
2.4866368309e+01 2.8677386948e-04
2.4879100704e+01 2.8681049588e-04
2.4891833100e+01 2.8684889626e-04
2.4904565495e+01 2.8688912746e-04
2.4917297890e+01 2.8693124571e-04
2.4930030286e+01 2.8697530636e-04
2.4942762681e+01 2.8702136367e-04
2.4955495077e+01 2.8706947057e-04
2.4968227472e+01 2.8711967843e-04
2.4980959868e+01 2.8717203680e-04
2.4993692263e+01 2.8722659317e-04
2.5006424659e+01 2.8728339274e-04
2.5019157054e+01 2.8734247816e-04
2.5031889449e+01 2.8740388928e-04
2.5044621845e+01 2.8746766296e-04
2.5057354240e+01 2.8753383281e-04
2.5070086636e+01 2.8760242900e-04
2.5082819031e+01 2.8767347806e-04
2.5095551427e+01 2.8774700270e-04
2.5108283822e+01 2.8782302165e-04
2.5121016218e+01 2.8790154952e-04
2.5133748613e+01 2.8798259667e-04
2.5146481009e+01 2.8806616914e-04
2.5159213404e+01 2.8815226852e-04
2.5171945799e+01 2.8824089196e-04
2.5184678195e+01 2.8833203212e-04
2.5197410590e+01 2.8842567713e-04
2.5210142986e+01 2.8852181069e-04
2.5222875381e+01 2.8862041208e-04
2.5235607777e+01 2.8872145620e-04
2.5248340172e+01 2.8882491374e-04
2.5261072568e+01 2.8893075125e-04
2.5273804963e+01 2.8903893131e-04
2.5286537358e+01 2.8914941268e-04
2.5299269754e+01 2.8926215046e-04
2.5312002149e+01 2.8937709634e-04
2.5324734545e+01 2.8949419879e-04
2.5337466940e+01 2.8961340327e-04
2.5350199336e+01 2.8973465250e-04
2.5362931731e+01 2.8985788667e-04
2.5375664127e+01 2.8998304374e-04
2.5388396522e+01 2.9011005965e-04
2.5401128917e+01 2.9023886862e-04
2.5413861313e+01 2.9036940339e-04
2.5426593708e+01 2.9050159548e-04
2.5439326104e+01 2.9063537545e-04
2.5452058499e+01 2.9077067314e-04
2.5464790895e+01 2.9090741792e-04
2.5477523290e+01 2.9104553892e-04
2.5490255686e+01 2.9118496525e-04
2.5502988081e+01 2.9132562624e-04
2.5515720476e+01 2.9146745157e-04
2.5528452872e+01 2.9161037154e-04
2.5541185267e+01 2.9175431717e-04
2.5553917663e+01 2.9189922043e-04
2.5566650058e+01 2.9204501431e-04
2.5579382454e+01 2.9219163302e-04
2.5592114849e+01 2.9233901206e-04
2.5604847245e+01 2.9248708835e-04
2.5617579640e+01 2.9263580033e-04
2.5630312036e+01 2.9278508800e-04
2.5643044431e+01 2.9293489304e-04
2.5655776826e+01 2.9308515883e-04
2.5668509222e+01 2.9323583053e-04
2.5681241617e+01 2.9338685509e-04
2.5693974013e+01 2.9353818130e-04
2.5706706408e+01 2.9368975982e-04
2.5719438804e+01 2.9384154319e-04
2.5732171199e+01 2.9399348586e-04
2.5744903595e+01 2.9414554415e-04
2.5757635990e+01 2.9429767634e-04
2.5770368385e+01 2.9444984261e-04
2.5783100781e+01 2.9460200505e-04
2.5795833176e+01 2.9475412768e-04
2.5808565572e+01 2.9490617642e-04
2.5821297967e+01 2.9505811910e-04
2.5834030363e+01 2.9520992544e-04
2.5846762758e+01 2.9536156707e-04
2.5859495154e+01 2.9551301746e-04
2.5872227549e+01 2.9566425198e-04
2.5884959944e+01 2.9581524781e-04
2.5897692340e+01 2.9596598397e-04
2.5910424735e+01 2.9611644125e-04
2.5923157131e+01 2.9626660224e-04
2.5935889526e+01 2.9641645123e-04
2.5948621922e+01 2.9656597423e-04
2.5961354317e+01 2.9671515888e-04
2.5974086713e+01 2.9686399443e-04
2.5986819108e+01 2.9701247165e-04
2.5999551503e+01 2.9716058279e-04
2.6012283899e+01 2.9730832152e-04
2.6025016294e+01 2.9745568280e-04
2.6037748690e+01 2.9760266285e-04
2.6050481085e+01 2.9774925900e-04
2.6063213481e+01 2.9789546965e-04
2.6075945876e+01 2.9804129412e-04
2.6088678272e+01 2.9818673254e-04
2.6101410667e+01 2.9833178575e-04
2.6114143063e+01 2.9847645516e-04
2.6126875458e+01 2.9862074264e-04
2.6139607853e+01 2.9876465036e-04
2.6152340249e+01 2.9890818069e-04
2.6165072644e+01 2.9905133606e-04
2.6177805040e+01 2.9919411881e-04
2.6190537435e+01 2.9933653112e-04
2.6203269831e+01 2.9947857479e-04
2.6216002226e+01 2.9962025123e-04
2.6228734622e+01 2.9976156124e-04
2.6241467017e+01 2.9990250501e-04
2.6254199412e+01 3.0004308193e-04
2.6266931808e+01 3.0018329058e-04
2.6279664203e+01 3.0032312862e-04
2.6292396599e+01 3.0046259270e-04
2.6305128994e+01 3.0060167850e-04
2.6317861390e+01 3.0074038058e-04
2.6330593785e+01 3.0087869247e-04
2.6343326181e+01 3.0101660658e-04
2.6356058576e+01 3.0115411426e-04
2.6368790971e+01 3.0129120581e-04
2.6381523367e+01 3.0142787048e-04
2.6394255762e+01 3.0156409661e-04
2.6406988158e+01 3.0169987161e-04
2.6419720553e+01 3.0183518208e-04
2.6432452949e+01 3.0197001392e-04
2.6445185344e+01 3.0210435237e-04
2.6457917740e+01 3.0223818219e-04
