# freq_w_over_2pi_THz  G_native_avg_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_stderr_eV_ps^-1_THz^-1_A^-2_K^-1
# Averaged over 8 jobs
2.4866368309e+01 2.7215885243e-06 1.2229923578e-07
2.4879100704e+01 2.8588660349e-06 1.2278129789e-07
2.4891833100e+01 3.0009474862e-06 1.2305795197e-07
2.4904565495e+01 3.1478127538e-06 1.2317410038e-07
2.4917297890e+01 3.2994132054e-06 1.2319111939e-07
2.4930030286e+01 3.4556975026e-06 1.2318159215e-07
2.4942762681e+01 3.6165767571e-06 1.2323103346e-07
2.4955495077e+01 3.7819521532e-06 1.2343505375e-07
2.4968227472e+01 3.9516962233e-06 1.2389936813e-07
2.4980959868e+01 4.1256603086e-06 1.2473303953e-07
2.4993692263e+01 4.3036707768e-06 1.2604400898e-07
2.5006424659e+01 4.4855303470e-06 1.2793364369e-07
2.5019157054e+01 4.6710284956e-06 1.3049020330e-07
2.5031889449e+01 4.8599186309e-06 1.3377812832e-07
2.5044621845e+01 5.0519355103e-06 1.3784170348e-07
2.5057354240e+01 5.2468010486e-06 1.4269604876e-07
2.5070086636e+01 5.4442110477e-06 1.4832949531e-07
2.5082819031e+01 5.6438452548e-06 1.5471059971e-07
2.5095551427e+01 5.8453614127e-06 1.6178471716e-07
2.5108283822e+01 6.0484120438e-06 1.6948577379e-07
2.5121016218e+01 6.2526306960e-06 1.7773005285e-07
2.5133748613e+01 6.4576434954e-06 1.8644227033e-07
2.5146481009e+01 6.6630641624e-06 1.9553479615e-07
2.5159213404e+01 6.8685006537e-06 2.0492777361e-07
2.5171945799e+01 7.0735599811e-06 2.1454094014e-07
2.5184678195e+01 7.2778471925e-06 2.2430424819e-07
2.5197410590e+01 7.4809614112e-06 2.3415089520e-07
2.5210142986e+01 7.6825211696e-06 2.4402400091e-07
2.5222875381e+01 7.8821343649e-06 2.5387617909e-07
2.5235607777e+01 8.0794272936e-06 2.6366531240e-07
2.5248340172e+01 8.2740341457e-06 2.7336130108e-07
2.5261072568e+01 8.4655949264e-06 2.8294038615e-07
2.5273804963e+01 8.6537791201e-06 2.9239149670e-07
2.5286537358e+01 8.8382594748e-06 3.0170439927e-07
2.5299269754e+01 9.0187322966e-06 3.1088056305e-07
2.5312002149e+01 9.1949143499e-06 3.1992613919e-07
2.5324734545e+01 9.3665433828e-06 3.2885216363e-07
2.5337466940e+01 9.5333778675e-06 3.3767148868e-07
2.5350199336e+01 9.6951980411e-06 3.4639757277e-07
2.5362931731e+01 9.8518112423e-06 3.5504647942e-07
2.5375664127e+01 1.0003041829e-05 3.6363063957e-07
2.5388396522e+01 1.0148751977e-05 3.7215905076e-07
2.5401128917e+01 1.0288817407e-05 3.8063656594e-07
2.5413861313e+01 1.0423128602e-05 3.8906173354e-07
2.5426593708e+01 1.0551622264e-05 3.9742354504e-07
2.5439326104e+01 1.0674244983e-05 4.0570742076e-07
2.5452058499e+01 1.0790961683e-05 4.1388439185e-07
2.5464790895e+01 1.0901763080e-05 4.2192092852e-07
2.5477523290e+01 1.1006660474e-05 4.2977421225e-07
2.5490255686e+01 1.1105685890e-05 4.3739281296e-07
2.5502988081e+01 1.1198877937e-05 4.4472043773e-07
2.5515720476e+01 1.1286302613e-05 4.5169266395e-07
2.5528452872e+01 1.1368042394e-05 4.5824525613e-07
2.5541185267e+01 1.1444178089e-05 4.6430358567e-07
2.5553917663e+01 1.1514812870e-05 4.6980261346e-07
2.5566650058e+01 1.1580061761e-05 4.7466920858e-07
2.5579382454e+01 1.1640047176e-05 4.7883795701e-07
2.5592114849e+01 1.1694891478e-05 4.8224498832e-07
2.5604847245e+01 1.1744737826e-05 4.8483531416e-07
2.5617579640e+01 1.1789717037e-05 4.8655816892e-07
2.5630312036e+01 1.1829984266e-05 4.8737364655e-07
2.5643044431e+01 1.1865674943e-05 4.8725165510e-07
2.5655776826e+01 1.1896953894e-05 4.8617227003e-07
2.5668509222e+01 1.1923960339e-05 4.8413282163e-07
2.5681241617e+01 1.1946855064e-05 4.8113422101e-07
2.5693974013e+01 1.1965786581e-05 4.7720024002e-07
2.5706706408e+01 1.1980914487e-05 4.7236236123e-07
2.5719438804e+01 1.1992381147e-05 4.6666806078e-07
2.5732171199e+01 1.2000353261e-05 4.6018261171e-07
2.5744903595e+01 1.2004976451e-05 4.5297911291e-07
2.5757635990e+01 1.2006402616e-05 4.4514592605e-07
2.5770368385e+01 1.2004785931e-05 4.3678631462e-07
2.5783100781e+01 1.2000271827e-05 4.2801072789e-07
2.5795833176e+01 1.1993018264e-05 4.1894127684e-07
2.5808565572e+01 1.1983169101e-05 4.0970711017e-07
2.5821297967e+01 1.1970877106e-05 4.0044477574e-07
2.5834030363e+01 1.1956290187e-05 3.9128893552e-07
2.5846762758e+01 1.1939553571e-05 3.8237661337e-07
2.5859495154e+01 1.1920824665e-05 3.7383861476e-07
2.5872227549e+01 1.1900246441e-05 3.6579841736e-07
2.5884959944e+01 1.1877970091e-05 3.5836091977e-07
2.5897692340e+01 1.1854136290e-05 3.5161985433e-07
2.5910424735e+01 1.1828898594e-05 3.4564022677e-07
2.5923157131e+01 1.1802397673e-05 3.4047062832e-07
2.5935889526e+01 1.1774777837e-05 3.3612822917e-07
2.5948621922e+01 1.1746180571e-05 3.3260286398e-07
2.5961354317e+01 1.1716744382e-05 3.2986460616e-07
2.5974086713e+01 1.1686603699e-05 3.2785319761e-07
2.5986819108e+01 1.1655889705e-05 3.2649506697e-07
2.5999551503e+01 1.1624730895e-05 3.2570183253e-07
2.6012283899e+01 1.1593243934e-05 3.2537427017e-07
2.6025016294e+01 1.1561547900e-05 3.2541150342e-07
2.6037748690e+01 1.1529739866e-05 3.2571285452e-07
2.6050481085e+01 1.1497928139e-05 3.2618274539e-07
2.6063213481e+01 1.1466203930e-05 3.2673462372e-07
2.6075945876e+01 1.1434639006e-05 3.2729201875e-07
2.6088678272e+01 1.1403307707e-05 3.2779050667e-07
2.6101410667e+01 1.1372269571e-05 3.2817532991e-07
2.6114143063e+01 1.1341573476e-05 3.2840901597e-07
2.6126875458e+01 1.1311250902e-05 3.2845980073e-07
2.6139607853e+01 1.1281330036e-05 3.2831231404e-07
2.6152340249e+01 1.1251817195e-05 3.2795865704e-07
2.6165072644e+01 1.1222712053e-05 3.2739176184e-07
2.6177805040e+01 1.1193997701e-05 3.2661806631e-07
2.6190537435e+01 1.1165649908e-05 3.2564370097e-07
2.6203269831e+01 1.1137630649e-05 3.2447431756e-07
2.6216002226e+01 1.1109884995e-05 3.2311942405e-07
2.6228734622e+01 1.1082356893e-05 3.2158177880e-07
2.6241467017e+01 1.1054968195e-05 3.1986429556e-07
2.6254199412e+01 1.1027640631e-05 3.1796352781e-07
2.6266931808e+01 1.1000287500e-05 3.1587114889e-07
2.6279664203e+01 1.0972807302e-05 3.1357186889e-07
2.6292396599e+01 1.0945103500e-05 3.1104910204e-07
2.6305128994e+01 1.0917069715e-05 3.0827688414e-07
2.6317861390e+01 1.0888589870e-05 3.0522852931e-07
2.6330593785e+01 1.0859559796e-05 3.0187002531e-07
2.6343326181e+01 1.0829863453e-05 2.9817161160e-07
2.6356058576e+01 1.0799394398e-05 2.9410016903e-07
2.6368790971e+01 1.0768044870e-05 2.8962242062e-07
2.6381523367e+01 1.0735712437e-05 2.8471422977e-07
2.6394255762e+01 1.0702304949e-05 2.7934939591e-07
2.6406988158e+01 1.0667724979e-05 2.7351513135e-07
2.6419720553e+01 1.0631897701e-05 2.6720048297e-07
2.6432452949e+01 1.0594754881e-05 2.6041106569e-07
2.6445185344e+01 1.0556234200e-05 2.5316087134e-07
2.6457917740e+01 1.0516282121e-05 2.4547916903e-07
2.6470650135e+01 1.0474867038e-05 2.3740754780e-07
2.6483382530e+01 1.0431964733e-05 2.2901102301e-07
2.6496114926e+01 1.0387563404e-05 2.2036715687e-07
2.6508847321e+01 1.0341674670e-05 2.1158362757e-07
2.6521579717e+01 1.0294307397e-05 2.0278465823e-07
2.6534312112e+01 1.0245496608e-05 1.9412864867e-07
2.6547044508e+01 1.0195288235e-05 1.8579856853e-07
2.6559776903e+01 1.0143741638e-05 1.7800662601e-07
2.6572509299e+01 1.0090922603e-05 1.7099147384e-07
2.6585241694e+01 1.0036918827e-05 1.6500890338e-07
2.6597974090e+01 9.9818243043e-06 1.6032054367e-07
2.6610706485e+01 9.9257461822e-06 1.5716515634e-07
2.6623438880e+01 9.8687923412e-06 1.5573548946e-07
2.6636171276e+01 9.8110872170e-06 1.5615367603e-07
2.6648903671e+01 9.7527628226e-06 1.5844821193e-07
2.6661636067e+01 9.6939487665e-06 1.6255057768e-07
2.6674368462e+01 9.6347878854e-06 1.6831384504e-07
2.6687100858e+01 9.5754234226e-06 1.7553247486e-07
2.6699833253e+01 9.5159968665e-06 1.8397813227e-07
2.6712565649e+01 9.4566575442e-06 1.9340661615e-07
2.6725298044e+01 9.3975480265e-06 2.0358925622e-07
2.6738030439e+01 9.3388075901e-06 2.1431760820e-07
2.6750762835e+01 9.2805850055e-06 2.2540529518e-07
2.6763495230e+01 9.2230130711e-06 2.3669140643e-07
2.6776227626e+01 9.1662185295e-06 2.4803869605e-07
2.6788960021e+01 9.1103326439e-06 2.5932810397e-07
2.6801692417e+01 9.0554756845e-06 2.7046258877e-07
2.6814424812e+01 9.0017519854e-06 2.8136164030e-07
2.6827157208e+01 8.9492716514e-06 2.9195892373e-07
2.6839889603e+01 8.8981277840e-06 3.0219927236e-07
2.6852621998e+01 8.8484082624e-06 3.1204044444e-07
2.6865354394e+01 8.8001888276e-06 3.2144852235e-07
2.6878086789e+01 8.7535363847e-06 3.3040013285e-07
2.6890819185e+01 8.7085115529e-06 3.3887531731e-07
2.6903551580e+01 8.6651544915e-06 3.4686213479e-07
2.6916283976e+01 8.6235132684e-06 3.5435299441e-07
2.6929016371e+01 8.5836092815e-06 3.6134818113e-07
2.6941748767e+01 8.5454628003e-06 3.6784332498e-07
2.6954481162e+01 8.5090828013e-06 3.7384333926e-07
2.6967213557e+01 8.4744673646e-06 3.7934937481e-07
2.6979945953e+01 8.4415999457e-06 3.8437142220e-07
2.6992678348e+01 8.4104650141e-06 3.8891011962e-07
2.7005410744e+01 8.3810279684e-06 3.9297086220e-07
2.7018143139e+01 8.3532488215e-06 3.9656158292e-07
2.7030875535e+01 8.3270819681e-06 3.9968470739e-07
2.7043607930e+01 8.3024647296e-06 4.0234097371e-07
2.7056340326e+01 8.2793306387e-06 4.0453474502e-07
2.7069072721e+01 8.2575965154e-06 4.0626611613e-07
2.7081805117e+01 8.2371815839e-06 4.0753616542e-07
2.7094537512e+01 8.2179906212e-06 4.0834315882e-07
2.7107269907e+01 8.1999115099e-06 4.0868587428e-07
2.7120002303e+01 8.1828308105e-06 4.0856745505e-07
2.7132734698e+01 8.1666282197e-06 4.0798489158e-07
2.7145467094e+01 8.1511661936e-06 4.0694340812e-07
2.7158199489e+01 8.1363039225e-06 4.0544323001e-07
2.7170931885e+01 8.1218907105e-06 4.0349066381e-07
2.7183664280e+01 8.1077591243e-06 4.0109540851e-07
2.7196396676e+01 8.0937415911e-06 3.9827144774e-07
2.7209129071e+01 8.0796672321e-06 3.9503173658e-07
2.7221861466e+01 8.0653332271e-06 3.9140057127e-07
2.7234593862e+01 8.0505478862e-06 3.8739977999e-07
2.7247326257e+01 8.0351136268e-06 3.8306058209e-07
2.7260058653e+01 8.0188117749e-06 3.7841705515e-07
2.7272791048e+01 8.0014251299e-06 3.7351058209e-07
2.7285523444e+01 7.9827313849e-06 3.6838619378e-07
2.7298255839e+01 7.9625009578e-06 3.6308996960e-07
2.7310988235e+01 7.9405016656e-06 3.5767855568e-07
2.7323720630e+01 7.9164938958e-06 3.5220319045e-07
2.7336453025e+01 7.8902416295e-06 3.4672231462e-07
2.7349185421e+01 7.8615096884e-06 3.4129142852e-07
2.7361917816e+01 7.8300641479e-06 3.3597187427e-07
2.7374650212e+01 7.7956561225e-06 3.3081745073e-07
2.7387382607e+01 7.7580647550e-06 3.2587802836e-07
2.7400115003e+01 7.7170686456e-06 3.2120031501e-07
2.7412847398e+01 7.6724439848e-06 3.1682443302e-07
2.7425579794e+01 7.6239924487e-06 3.1277737663e-07
2.7438312189e+01 7.5715053104e-06 3.0908475785e-07
2.7451044584e+01 7.5148046279e-06 3.0575492093e-07
2.7463776980e+01 7.4537252980e-06 3.0278841439e-07
2.7476509375e+01 7.3881105375e-06 3.0017362185e-07
2.7489241771e+01 7.3178232831e-06 2.9788935737e-07
2.7501974166e+01 7.2427526206e-06 2.9590600506e-07
2.7514706562e+01 7.1628073380e-06 2.9418675770e-07
2.7527438957e+01 7.0779047665e-06 2.9268504294e-07
2.7540171353e+01 6.9880091537e-06 2.9135265571e-07
2.7552903748e+01 6.8930889030e-06 2.9013933397e-07
2.7565636144e+01 6.7931475583e-06 2.8899350811e-07
2.7578368539e+01 6.6882152997e-06 2.8786423293e-07
2.7591100934e+01 6.5783505512e-06 2.8670688014e-07
2.7603833330e+01 6.4636301032e-06 2.8547607510e-07
2.7616565725e+01 6.3441686695e-06 2.8413825286e-07
2.7629298121e+01 6.2200917406e-06 2.8266061998e-07
2.7642030516e+01 6.0915755476e-06 2.8102226296e-07
2.7654762912e+01 5.9587982583e-06 2.7920711432e-07
2.7667495307e+01 5.8219790521e-06 2.7720701874e-07
2.7680227703e+01 5.6813502501e-06 2.7502083434e-07
2.7692960098e+01 5.5371801701e-06 2.7265433619e-07
2.7705692493e+01 5.3897406845e-06 2.7012172027e-07
2.7718424889e+01 5.2393409088e-06 2.6743972391e-07
2.7731157284e+01 5.0862923594e-06 2.6463212165e-07
2.7743889680e+01 4.9309331918e-06 2.6172294940e-07
2.7756622075e+01 4.7736124788e-06 2.5874200918e-07
2.7769354471e+01 4.6146839906e-06 2.5571894858e-07
2.7782086866e+01 4.4545252754e-06 2.5267904418e-07
2.7794819262e+01 4.2935012615e-06 2.4965435632e-07
2.7807551657e+01 4.1319973133e-06 2.4666413829e-07
2.7820284052e+01 3.9703928962e-06 2.4372969566e-07
2.7833016448e+01 3.8090664972e-06 2.4086684732e-07
2.7845748843e+01 3.6483980884e-06 2.3808088173e-07
2.7858481239e+01 3.4887592786e-06 2.3537570216e-07
2.7871213634e+01 3.3305113211e-06 2.3274567230e-07
2.7883946030e+01 3.1740106128e-06 2.3018003379e-07
2.7896678425e+01 3.0196006298e-06 2.2766074871e-07
2.7909410821e+01 2.8676045549e-06 2.2516477487e-07
2.7922143216e+01 2.7183381425e-06 2.2266236851e-07
2.7934875611e+01 2.5720976494e-06 2.2012522289e-07
2.7947608007e+01 2.4291537049e-06 2.1751921044e-07
2.7960340402e+01 2.2897646958e-06 2.1480914049e-07
2.7973072798e+01 2.1541633622e-06 2.1196172167e-07
2.7985805193e+01 2.0225648169e-06 2.0894276136e-07
2.7998537589e+01 1.8951485354e-06 2.0572248330e-07
2.8011269984e+01 1.7720900232e-06 2.0227431175e-07
2.8024002380e+01 1.6535270551e-06 1.9857350073e-07
2.8036734775e+01 1.5395744936e-06 1.9460255518e-07
2.8049467171e+01 1.4303266444e-06 1.9034840208e-07
2.8062199566e+01 1.3258533614e-06 1.8580150897e-07
2.8074931961e+01 1.2262021002e-06 1.8096039575e-07
2.8087664357e+01 1.1313962606e-06 1.7582775801e-07
2.8100396752e+01 1.0414362056e-06 1.7041106196e-07
2.8113129148e+01 9.5630271944e-07 1.6472357128e-07
2.8125861543e+01 8.7596050335e-07 1.5878405530e-07
2.8138593939e+01 8.0034416186e-07 1.5261338060e-07
2.8151326334e+01 7.2938430406e-07 1.4623878036e-07
2.8164058730e+01 6.6298670978e-07 1.3968900421e-07
2.8176791125e+01 6.0104345851e-07 1.3299766929e-07
2.8189523520e+01 5.4343178482e-07 1.2619807283e-07
2.8202255916e+01 4.9002000041e-07 1.1932784576e-07
2.8214988311e+01 4.4066390644e-07 1.1242467306e-07
2.8227720707e+01 3.9520962266e-07 1.0552725634e-07
2.8240453102e+01 3.5349576875e-07 9.8673821230e-08
2.8253185498e+01 3.1535411443e-07 9.1902973329e-08
2.8265917893e+01 2.8061197695e-07 8.5252410008e-08
2.8278650289e+01 2.4909195160e-07 7.8758167744e-08
2.8291382684e+01 2.2061516778e-07 7.2455428379e-08
2.8304115079e+01 1.9500150108e-07 6.6376380610e-08
2.8316847475e+01 1.7206956544e-07 6.0552238421e-08
2.8329579870e+01 1.5164132587e-07 5.5010659689e-08
2.8342312266e+01 1.3353858402e-07 4.9777193825e-08
2.8355044661e+01 1.1758760583e-07 4.4874421352e-08
2.8367777057e+01 1.0361839083e-07 4.0321553995e-08
2.8380509452e+01 9.1465003520e-08 3.6135046343e-08
2.8393241848e+01 8.0967845318e-08 3.2327098502e-08
2.8405974243e+01 7.1972558110e-08 2.8905881159e-08
2.8418706638e+01 6.4331244192e-08 2.5874367729e-08
2.8431439034e+01 5.7903956632e-08 2.3229148400e-08
2.8444171429e+01 5.2556676809e-08 2.0959171170e-08
2.8456903825e+01 4.8164217167e-08 1.9044455253e-08
2.8469636220e+01 4.4608247389e-08 1.7454990714e-08
2.8482368616e+01 4.1778726318e-08 1.6151966642e-08
2.8495101011e+01 3.9573830304e-08 1.5089594401e-08
2.8507833407e+01 3.7898861325e-08 1.4218799925e-08
2.8520565802e+01 3.6667898499e-08 1.3491692138e-08
2.8533298198e+01 3.5802267028e-08 1.2865220701e-08
2.8546030593e+01 3.5230885232e-08 1.2303751806e-08
2.8558762988e+01 3.4890527857e-08 1.1780226958e-08
2.8571495384e+01 3.4724629393e-08 1.1275984138e-08
2.8584227779e+01 3.4683566949e-08 1.0779928261e-08
2.8596960175e+01 3.4724471808e-08 1.0287304149e-08
2.8609692570e+01 3.4810537115e-08 9.7982112088e-09
2.8622424966e+01 3.4910704827e-08 9.3164184715e-09
2.8635157361e+01 3.4999559552e-08 8.8480585346e-09
2.8647889757e+01 3.5056616372e-08 8.4005756193e-09
2.8660622152e+01 3.5066089848e-08 7.9817341534e-09
2.8673354547e+01 3.5016375093e-08 7.5986889313e-09
2.8686086943e+01 3.4899853266e-08 7.2572266888e-09
2.8698819338e+01 3.4712234823e-08 6.9610921613e-09
2.8711551734e+01 3.4452242050e-08 6.7115405190e-09
2.8724284129e+01 3.4121326428e-08 6.5072789485e-09
2.8737016525e+01 3.3723080942e-08 6.3445858587e-09
2.8749748920e+01 3.3262953828e-08 6.2179027547e-09
2.8762481316e+01 3.2747976202e-08 6.1205019648e-09
2.8775213711e+01 3.2186350754e-08 6.0452260571e-09
2.8787946106e+01 3.1587027646e-08 5.9851674517e-09
2.8800678502e+01 3.0959603386e-08 5.9341477380e-09
2.8813410897e+01 3.0313894135e-08 5.8870504073e-09
2.8826143293e+01 2.9659692770e-08 5.8399363181e-09
2.8838875688e+01 2.9006618559e-08 5.7899418173e-09
2.8851608084e+01 2.8363837473e-08 5.7353175754e-09
2.8864340479e+01 2.7739910533e-08 5.6751285234e-09
2.8877072875e+01 2.7142636885e-08 5.6091158170e-09
2.8889805270e+01 2.6578977515e-08 5.5375235024e-09
2.8902537665e+01 2.6054873096e-08 5.4609246092e-09
2.8915270061e+01 2.5575173604e-08 5.3800750186e-09
2.8928002456e+01 2.5143692684e-08 5.2957937770e-09
2.8940734852e+01 2.4763088180e-08 5.2089304036e-09
2.8953467247e+01 2.4434935143e-08 5.1202338478e-09
2.8966199643e+01 2.4159618575e-08 5.0304462058e-09
2.8978932038e+01 2.3936555537e-08 4.9401805227e-09
2.8991664434e+01 2.3764119810e-08 4.8500467854e-09
2.9004396829e+01 2.3639802311e-08 4.7606061666e-09
2.9017129225e+01 2.3560158662e-08 4.6723626173e-09
2.9029861620e+01 2.3521111524e-08 4.5858800692e-09
2.9042594015e+01 2.3517957217e-08 4.5016600749e-09
2.9055326411e+01 2.3545457550e-08 4.4202052532e-09
2.9068058806e+01 2.3598028123e-08 4.3419517690e-09
2.9080791202e+01 2.3669807889e-08 4.2672759242e-09
2.9093523597e+01 2.3754833171e-08 4.1963921690e-09
2.9106255993e+01 2.3847125002e-08 4.1293773287e-09
2.9118988388e+01 2.3940813906e-08 4.0660523429e-09
2.9131720784e+01 2.4030313657e-08 4.0060868805e-09
2.9144453179e+01 2.4110328484e-08 3.9488645566e-09
2.9157185574e+01 2.4175951348e-08 3.8935680681e-09
2.9169917970e+01 2.4222858841e-08 3.8392342816e-09
2.9182650365e+01 2.4247287412e-08 3.7847250619e-09
2.9195382761e+01 2.4246073848e-08 3.7288903851e-09
2.9208115156e+01 2.4216797402e-08 3.6705747958e-09
2.9220847552e+01 2.4157635547e-08 3.6086836204e-09
2.9233579947e+01 2.4067581632e-08 3.5422912830e-09
2.9246312343e+01 2.3946297709e-08 3.4706704522e-09
2.9259044738e+01 2.3794204103e-08 3.3933191415e-09
2.9271777133e+01 2.3612236627e-08 3.3100114246e-09
2.9284509529e+01 2.3402119338e-08 3.2208138053e-09
2.9297241924e+01 2.3166073608e-08 3.1260811252e-09
2.9309974320e+01 2.2906878411e-08 3.0264344403e-09
2.9322706715e+01 2.2627713962e-08 2.9227372549e-09
2.9335439111e+01 2.2332088591e-08 2.8160829801e-09
2.9348171506e+01 2.2023884919e-08 2.7077207742e-09
2.9360903902e+01 2.1707150410e-08 2.5989879037e-09
2.9373636297e+01 2.1386039396e-08 2.4913165547e-09
2.9386368692e+01 2.1064680956e-08 2.3860537582e-09
2.9399101088e+01 2.0747242905e-08 2.2844518334e-09
2.9411833483e+01 2.0437653432e-08 2.1876201719e-09
2.9424565879e+01 2.0139694446e-08 2.0964053125e-09
2.9437298274e+01 1.9856855546e-08 2.0113468963e-09
2.9450030670e+01 1.9592267329e-08 1.9327302625e-09
2.9462763065e+01 1.9348684291e-08 1.8604592297e-09
2.9475495461e+01 1.9128400019e-08 1.7941912985e-09
2.9488227856e+01 1.8933278306e-08 1.7333657487e-09
2.9500960252e+01 1.8764646443e-08 1.6772811060e-09
2.9513692647e+01 1.8623389690e-08 1.6252077668e-09
2.9526425042e+01 1.8509840778e-08 1.5764900669e-09
2.9539157438e+01 1.8423874310e-08 1.5305972475e-09
2.9551889833e+01 1.8364926022e-08 1.4872518102e-09
2.9564622229e+01 1.8331960366e-08 1.4464343204e-09
2.9577354624e+01 1.8323509823e-08 1.4084246663e-09
2.9590087020e+01 1.8337875939e-08 1.3737881495e-09
2.9602819415e+01 1.8372897798e-08 1.3433218275e-09
2.9615551811e+01 1.8426288549e-08 1.3180163763e-09
2.9628284206e+01 1.8495479437e-08 1.2989033523e-09
2.9641016601e+01 1.8577891311e-08 1.2869764622e-09
2.9653748997e+01 1.8670765021e-08 1.2830312667e-09
2.9666481392e+01 1.8771449558e-08 1.2875477418e-09
2.9679213788e+01 1.8877230831e-08 1.3006090869e-09
2.9691946183e+01 1.8985588746e-08 1.3219145855e-09
2.9704678579e+01 1.9094149040e-08 1.3507652777e-09
2.9717410974e+01 1.9200705640e-08 1.3861903935e-09
2.9730143370e+01 1.9303392767e-08 1.4270026258e-09
2.9742875765e+01 1.9400525634e-08 1.4719534048e-09
2.9755608160e+01 1.9490760516e-08 1.5198036281e-09
2.9768340556e+01 1.9573122490e-08 1.5693971781e-09
2.9781072951e+01 1.9646914903e-08 1.6196808658e-09
2.9793805347e+01 1.9711810462e-08 1.6697746072e-09
2.9806537742e+01 1.9767797723e-08 1.7189618148e-09
2.9819270138e+01 1.9815212514e-08 1.7666626634e-09
2.9832002533e+01 1.9854635098e-08 1.8124044853e-09
2.9844734929e+01 1.9886959058e-08 1.8559011897e-09
2.9857467324e+01 1.9913252518e-08 1.8968920510e-09
2.9870199719e+01 1.9934901944e-08 1.9352315180e-09
2.9882932115e+01 1.9953363736e-08 1.9708001241e-09
2.9895664510e+01 1.9970224597e-08 2.0035103672e-09
2.9908396906e+01 1.9987182392e-08 2.0332717296e-09
2.9921129301e+01 2.0005942688e-08 2.0600089017e-09
2.9933861697e+01 2.0028133007e-08 2.0835737045e-09
2.9946594092e+01 2.0055415643e-08 2.1038565872e-09
2.9959326488e+01 2.0089281008e-08 2.1206347484e-09
2.9972058883e+01 2.0131138124e-08 2.1337438195e-09
2.9984791279e+01 2.0182190558e-08 2.1429377695e-09
2.9997523674e+01 2.0243448560e-08 2.1479756921e-09
3.0010256069e+01 2.0315661379e-08 2.1485679693e-09
3.0022988465e+01 2.0399344329e-08 2.1444865763e-09
3.0035720860e+01 2.0494824616e-08 2.1354873973e-09
3.0048453256e+01 2.0602081416e-08 2.1213797456e-09
3.0061185651e+01 2.0720871066e-08 2.1019692695e-09
3.0073918047e+01 2.0850664037e-08 2.0771565728e-09
3.0086650442e+01 2.0990769721e-08 2.0469011776e-09
3.0099382838e+01 2.1140135752e-08 2.0111916519e-09
3.0112115233e+01 2.1297589586e-08 1.9701636094e-09
3.0124847628e+01 2.1461762753e-08 1.9239880829e-09
3.0137580024e+01 2.1631149026e-08 1.8729752935e-09
3.0150312419e+01 2.1804055286e-08 1.8174884600e-09
3.0163044815e+01 2.1978780687e-08 1.7580270839e-09
3.0175777210e+01 2.2153534718e-08 1.6952069085e-09
3.0188509606e+01 2.2326516977e-08 1.6297571512e-09
3.0201242001e+01 2.2495934684e-08 1.5625058191e-09
3.0213974397e+01 2.2660079266e-08 1.4944348973e-09
3.0226706792e+01 2.2817258235e-08 1.4266402237e-09
3.0239439187e+01 2.2965996753e-08 1.3603430510e-09
3.0252171583e+01 2.3104896493e-08 1.2969198951e-09
3.0264903978e+01 2.3232713874e-08 1.2377684294e-09
3.0277636374e+01 2.3348470890e-08 1.1843887951e-09
3.0290368769e+01 2.3451253766e-08 1.1382509826e-09
3.0303101165e+01 2.3540533858e-08 1.1007093929e-09
3.0315833560e+01 2.3615846248e-08 1.0728257710e-09
3.0328565956e+01 2.3676995500e-08 1.0553402777e-09
3.0341298351e+01 2.3724052944e-08 1.0485085882e-09
3.0354030746e+01 2.3757287988e-08 1.0520434098e-09
3.0366763142e+01 2.3777051562e-08 1.0652174716e-09
3.0379495537e+01 2.3784051908e-08 1.0869592535e-09
3.0392227933e+01 2.3779064016e-08 1.1159296143e-09
3.0404960328e+01 2.3763015028e-08 1.1507857440e-09
3.0417692724e+01 2.3737023421e-08 1.1902024887e-09
3.0430425119e+01 2.3702214901e-08 1.2329934047e-09
3.0443157515e+01 2.3659934003e-08 1.2781242044e-09
3.0455889910e+01 2.3611422555e-08 1.3247793229e-09
3.0468622306e+01 2.3558066623e-08 1.3722937400e-09
3.0481354701e+01 2.3501233774e-08 1.4201833520e-09
3.0494087096e+01 2.3442257936e-08 1.4680625629e-09
3.0506819492e+01 2.3382498789e-08 1.5156955365e-09
3.0519551887e+01 2.3323199072e-08 1.5628971821e-09
3.0532284283e+01 2.3265568108e-08 1.6095313659e-09
3.0545016678e+01 2.3210798198e-08 1.6554931816e-09
3.0557749074e+01 2.3159856167e-08 1.7007033098e-09
3.0570481469e+01 2.3113681895e-08 1.7450444544e-09
3.0583213865e+01 2.3073153599e-08 1.7884135794e-09
3.0595946260e+01 2.3039009661e-08 1.8306375794e-09
3.0608678655e+01 2.3011841115e-08 1.8715552862e-09
3.0621411051e+01 2.2992231004e-08 1.9109356441e-09
3.0634143446e+01 2.2980552499e-08 1.9485546175e-09
3.0646875842e+01 2.2977182417e-08 1.9841652677e-09
3.0659608237e+01 2.2982340463e-08 2.0175124208e-09
3.0672340633e+01 2.2996285274e-08 2.0483399266e-09
3.0685073028e+01 2.3019020626e-08 2.0763985216e-09
3.0697805424e+01 2.3050691938e-08 2.1015059830e-09
3.0710537819e+01 2.3091259944e-08 2.1235101128e-09
3.0723270214e+01 2.3140721386e-08 2.1423025153e-09
3.0736002610e+01 2.3199036096e-08 2.1578598468e-09
3.0748735005e+01 2.3266122850e-08 2.1702081783e-09
