# freq_THz coherence
6.347656249999999112e+00 5.114695953013887603e-02
6.372070312499999112e+00 5.335245290680014352e-02
6.396484374999999112e+00 5.084230196291050774e-02
6.420898437499999112e+00 5.006357569532442209e-02
6.445312499999999112e+00 4.966186515219962738e-02
6.469726562499999112e+00 5.263141762855792077e-02
6.494140624999999112e+00 4.665697834618208473e-02
6.518554687499999112e+00 4.964853888912992841e-02
6.542968749999999112e+00 5.506064867600239665e-02
6.567382812499999112e+00 5.006323650396472119e-02
6.591796874999999112e+00 5.028446983647177210e-02
6.616210937499999112e+00 5.017360091910989806e-02
6.640624999999999112e+00 5.098410093683004157e-02
6.665039062499999112e+00 5.245601177814607913e-02
6.689453124999999112e+00 4.786144276579584050e-02
6.713867187499999112e+00 5.235959839912770336e-02
6.738281249999999112e+00 5.224758756157272394e-02
6.762695312499999112e+00 5.425433863741738194e-02
6.787109374999999112e+00 4.717783635556721533e-02
6.811523437499999112e+00 4.587836363925619498e-02
6.835937499999999112e+00 5.180419299550378942e-02
6.860351562499999112e+00 5.035728876613807664e-02
6.884765624999999112e+00 4.865213924078826829e-02
6.909179687499999112e+00 4.915534777938171396e-02
6.933593749999999112e+00 5.095273100658395671e-02
6.958007812499999112e+00 5.627357550392619867e-02
6.982421874999999112e+00 5.124440595377321994e-02
7.006835937499999112e+00 4.914145200405327374e-02
7.031249999999999112e+00 4.953981588189855512e-02
7.055664062499999112e+00 5.125756417012005545e-02
7.080078124999999112e+00 5.062531012613508130e-02
7.104492187499999112e+00 4.921524546578377041e-02
7.128906249999999112e+00 5.247954954084202428e-02
7.153320312499999112e+00 5.086608831367063488e-02
7.177734374999999112e+00 5.018179217520105095e-02
7.202148437499999112e+00 4.959121815583833470e-02
7.226562499999999112e+00 4.841419525738899221e-02
7.250976562499999112e+00 4.713745280989030395e-02
7.275390624999999112e+00 4.996182386808815934e-02
7.299804687499999112e+00 4.794232288694368765e-02
7.324218749999999112e+00 5.133674366145486723e-02
7.348632812499999112e+00 5.111810657386692963e-02
7.373046874999999112e+00 4.942284888640396945e-02
7.397460937499999112e+00 5.100189321451974872e-02
7.421874999999999112e+00 5.038187018868237749e-02
7.446289062499999112e+00 4.785484907166224350e-02
7.470703124999999112e+00 4.622079114174437037e-02
7.495117187499999112e+00 4.743234227816008064e-02
7.519531249999999112e+00 5.049640149884593310e-02
7.543945312499999112e+00 4.970757772131027818e-02
7.568359374999999112e+00 4.821333996930857874e-02
7.592773437499999112e+00 4.991114523278944448e-02
7.617187499999999112e+00 4.615937369768498277e-02
7.641601562499999112e+00 4.607624592490813797e-02
7.666015624999999112e+00 4.794874053099354438e-02
7.690429687499999112e+00 4.465465909382076992e-02
7.714843749999999112e+00 4.502497487426507239e-02
7.739257812499999112e+00 4.586656950740151256e-02
7.763671874999999112e+00 4.352772807159591140e-02
7.788085937499999112e+00 4.459774045864958736e-02
7.812499999999999112e+00 4.924535871931256387e-02
7.836914062499999112e+00 4.725705800633379222e-02
7.861328124999999112e+00 5.088881332936454061e-02
7.885742187499999112e+00 4.816925682415965776e-02
7.910156249999999112e+00 5.166121232723978884e-02
7.934570312499999112e+00 5.041725021851107408e-02
7.958984374999999112e+00 4.759208166990015754e-02
7.983398437499999112e+00 4.853166726592814811e-02
8.007812499999998224e+00 4.963454524703906495e-02
8.032226562499998224e+00 5.161275700081556506e-02
8.056640624999998224e+00 5.235585505249644445e-02
8.081054687499998224e+00 5.460094726853555180e-02
8.105468749999998224e+00 5.207730380662764502e-02
8.129882812499998224e+00 5.054481991171339700e-02
8.154296874999998224e+00 5.250678405175211727e-02
8.178710937499998224e+00 4.975792429881249757e-02
8.203124999999998224e+00 4.786040202661166754e-02
8.227539062499998224e+00 5.309173971505436879e-02
8.251953124999998224e+00 4.901772677975038683e-02
8.276367187499998224e+00 4.847121294282657339e-02
8.300781249999998224e+00 5.098631691843603236e-02
8.325195312499998224e+00 4.986242805494969788e-02
8.349609374999998224e+00 4.986905951112829277e-02
8.374023437499998224e+00 4.737129506900423365e-02
8.398437499999998224e+00 4.606938721517245955e-02
8.422851562499998224e+00 4.925646945762071627e-02
8.447265624999998224e+00 5.047498459380349300e-02
8.471679687499998224e+00 4.774962864639678561e-02
8.496093749999998224e+00 4.832267064665714956e-02
8.520507812499998224e+00 4.707735319636720261e-02
8.544921874999998224e+00 4.848022234572290506e-02
8.569335937499998224e+00 4.947017908600014058e-02
8.593749999999998224e+00 5.234878659663626255e-02
8.618164062499998224e+00 4.845753861358539916e-02
8.642578124999998224e+00 4.437173988308058120e-02
8.666992187499998224e+00 4.630617508634396473e-02
8.691406249999998224e+00 4.706588086311108005e-02
8.715820312499998224e+00 4.720387753770173556e-02
8.740234374999998224e+00 4.627279603208240416e-02
8.764648437499998224e+00 4.462178904325093953e-02
