# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
9.549296585513720181e-01 -3.404309999999999975e-02 2.612659999999999982e-02 -7.916499999999999926e-03 -6.162939550507913434e-04 -4.817464336683131912e-07 2.245766608926856647e-06 7.643977238987967597e-07
9.676620539987237368e-01 -3.736199999999999938e-02 2.811200000000000157e-02 -9.249999999999997807e-03 -7.201059918170680000e-04 -5.628945255393035313e-07 2.331370570246958809e-06 7.935366841898052462e-07
9.803944494460753445e-01 -3.907789999999999875e-02 3.000370000000000120e-02 -9.074199999999997546e-03 -7.064200855077230022e-04 -5.521964868809456513e-07 2.418312144290015401e-06 8.237741034752728651e-07
9.931268448934269522e-01 -3.922280000000000211e-02 3.200240000000000029e-02 -7.220400000000001817e-03 -5.621030598179416107e-04 -4.393863386166474730e-07 2.506070344683141413e-06 8.551236960670827433e-07
1.005859240340778671e+00 -3.763570000000000110e-02 3.420050000000000173e-02 -3.435199999999999365e-03 -2.674279030367559271e-04 -2.090438134197422394e-07 2.594877519585247468e-06 8.875973387491774135e-07
1.018591635788130167e+00 -3.405110000000000081e-02 3.649960000000000010e-02 2.448499999999999288e-03 1.906140022663881963e-04 1.489997022468091501e-07 2.685625304769959361e-06 9.212140638094508859e-07
1.031324031235481886e+00 -2.833050000000000151e-02 3.859950000000000186e-02 1.026900000000000035e-02 7.994344248615646749e-04 6.249042035419577693e-07 2.779588023551993477e-06 9.560066924596169780e-07
1.044056426682833383e+00 -2.073469999999999827e-02 4.006239999999999801e-02 1.932769999999999974e-02 1.504647846274891759e-03 1.176157461758486472e-06 2.878068628088745907e-06 9.920244533566312235e-07
1.056788822130185101e+00 -1.209140000000000041e-02 4.043229999999999741e-02 2.834089999999999526e-02 2.206319124701442737e-03 1.724641887443983734e-06 2.982063688418074493e-06 1.029331214370416378e-06
1.069521217577536598e+00 -3.737359999999999901e-03 3.936490000000000128e-02 3.562753999999999921e-02 2.773578921913758509e-03 2.168059159398114610e-06 3.092041156216772252e-06 1.068000166805698535e-06
1.082253613024888317e+00 2.798940000000000195e-03 3.672299999999999870e-02 3.952193999999999846e-02 3.076755221863206220e-03 2.405046882669494707e-06 3.207848668875668968e-06 1.108106511069610687e-06
1.094986008472240036e+00 6.295539999999999643e-03 3.260590000000000016e-02 3.890144000000000241e-02 3.028449733439153493e-03 2.367287309361696406e-06 3.328738198766882311e-06 1.149719715507006208e-06
1.107718403919591532e+00 6.337490000000000311e-03 2.730580000000000160e-02 3.364328999999999931e-02 2.619106455506945916e-03 2.047310676987156387e-06 3.453443445592558192e-06 1.192896424852882761e-06
1.120450799366943251e+00 3.610379999999999839e-03 2.121249999999999872e-02 2.482287999999999856e-02 1.932443742935790630e-03 1.510558190283142514e-06 3.580263030900345822e-06 1.237674391012536072e-06
1.133183194814294747e+00 -1.690680000000000015e-04 1.470510000000000046e-02 1.453603200000000081e-02 1.131619863831853211e-03 8.845678741474741566e-07 3.707131799060817698e-06 1.284067387390561261e-06
1.145915590261646466e+00 -2.713919999999999874e-03 8.073510000000000755e-03 5.359590000000000881e-03 4.172403105603071627e-04 3.261496075821834754e-07 3.831707325585344112e-06 1.332061127865042181e-06
1.158647985708998185e+00 -1.894019999999999948e-03 1.498680000000000064e-03 -3.953399999999998842e-04 -3.077694084377942201e-05 -2.405780775423872842e-08 3.951520074550400275e-06 1.381610692422637959e-06
1.171380381156349682e+00 3.514970000000000074e-03 -4.904790000000000018e-03 -1.389819999999999944e-03 -1.081965091402375847e-04 -8.457535886324702689e-08 4.064227338287880078e-06 1.432640525355808890e-06
1.184112776603701400e+00 1.333649999999999940e-02 -1.100379999999999935e-02 2.332700000000000051e-03 1.815990537418027092e-04 1.419528713216793262e-07 4.167963944925515017e-06 1.485048282763866159e-06
1.196845172051052897e+00 2.595429999999999959e-02 -1.655939999999999843e-02 9.394900000000001167e-03 7.313863548672620883e-04 5.717121922150491048e-07 4.261704630511740314e-06 1.538713219660155849e-06
1.209577567498404616e+00 3.877289999999999903e-02 -2.117969999999999922e-02 1.759319999999999981e-02 1.369618241647139762e-03 1.070607131537089296e-06 4.345524189374208693e-06 1.593508540180471094e-06
1.222309962945756112e+00 4.904229999999999701e-02 -2.434209999999999846e-02 2.470019999999999855e-02 1.922893191251886028e-03 1.503092687537935909e-06 4.420615927781589001e-06 1.649315521439730914e-06
1.235042358393107831e+00 5.476720000000000199e-02 -2.549090000000000036e-02 2.927630000000000163e-02 2.279139356565841427e-03 1.781564216005007255e-06 4.489001536326035041e-06 1.706035907858555531e-06
1.247774753840459550e+00 5.538900000000000073e-02 -2.418760000000000007e-02 3.120140000000000066e-02 2.429007037089845472e-03 1.898713216125624733e-06 4.552962875238529111e-06 1.763598841113016080e-06
1.260507149287811046e+00 5.199700000000000155e-02 -2.026939999999999992e-02 3.172760000000000163e-02 2.469971336862185340e-03 1.930734307946033772e-06 4.614345190196260755e-06 1.821959736851421358e-06
1.273239544735162765e+00 4.699419999999999986e-02 -1.396189999999999931e-02 3.303230000000000055e-02 2.571541313891777258e-03 2.010129820105074645e-06 4.673959080043995166e-06 1.881090918353433563e-06
1.285971940182514484e+00 4.332720000000000321e-02 -5.899190000000000336e-03 3.742801000000000461e-02 2.913744244625854091e-03 2.277623992522196458e-06 4.731312461995873696e-06 1.940966736634921247e-06
1.298704335629865980e+00 4.353880000000000250e-02 2.968900000000000011e-03 4.650769999999999904e-02 3.620591722770882034e-03 2.830154564910731896e-06 4.784812954826520030e-06 2.001548272601708917e-06
1.311436731077217699e+00 4.895399999999999752e-02 1.157339999999999931e-02 6.052739999999999509e-02 4.712015503687395565e-03 3.683301849202988684e-06 4.832426469020726768e-06 2.062773520329851198e-06
1.324169126524569196e+00 5.925369999999999943e-02 1.897909999999999875e-02 7.823279999999999124e-02 6.090368436392035005e-03 4.760736739201213922e-06 4.872604413143023594e-06 2.124557665840084750e-06
1.336901521971920914e+00 7.255340000000000400e-02 2.462579999999999977e-02 9.717920000000000724e-02 7.565332345944782502e-03 5.913690775815038728e-06 4.905172884868653843e-06 2.186804929417296241e-06
1.349633917419272633e+00 8.593760000000000288e-02 2.848219999999999918e-02 1.144198000000000021e-01 8.907500925676818671e-03 6.962840976573190634e-06 4.931858875329955922e-06 2.249429418616799862e-06
1.362366312866624130e+00 9.626329999999999609e-02 3.105839999999999990e-02 1.273216999999999821e-01 9.911904763063264512e-03 7.747966260795411563e-06 4.956233398242123841e-06 2.312378969140310084e-06
1.375098708313975848e+00 1.009830000000000033e-01 3.325709999999999777e-02 1.342401000000000011e-01 1.045049733536458463e-02 8.168974853821479016e-06 4.983050073019817430e-06 2.375654412950026844e-06
1.387831103761327567e+00 9.875599999999999656e-02 3.609770000000000340e-02 1.348536999999999930e-01 1.049826566364338992e-02 8.206314538239955651e-06 5.017179586678783687e-06 2.439317852245835694e-06
1.400563499208679064e+00 8.971149999999999958e-02 4.038610000000000116e-02 1.300976000000000077e-01 1.012800662497515859e-02 7.916889386573201380e-06 5.062504932367261541e-06 2.503487116886356134e-06
1.413295894656030782e+00 7.533349999999999769e-02 4.643219999999999986e-02 1.217657000000000045e-01 9.479374072194549430e-03 7.409864424698507097e-06 5.121181346914051122e-06 2.568318477296146057e-06
1.426028290103382501e+00 5.805189999999999656e-02 5.390489999999999865e-02 1.119567999999999952e-01 8.715758108612447694e-03 6.812958899124185106e-06 5.193551959494743931e-06 2.633984108991729102e-06
1.438760685550733776e+00 4.068190000000000001e-02 6.187909999999999938e-02 1.025609999999999994e-01 7.984301689378414668e-03 6.241191938793138610e-06 5.278775245053065827e-06 2.700653014602907736e-06
1.451493080998085494e+00 2.586410000000000098e-02 6.906890000000000251e-02 9.493300000000000349e-02 7.390467256342674041e-03 5.777001728975428997e-06 5.375947680302427835e-06 2.768483087436703083e-06
1.464225476445436991e+00 1.562890000000000112e-02 7.417769999999999919e-02 8.980660000000000032e-02 6.991380623212833934e-03 5.465042540248435533e-06 5.485289060718254654e-06 2.837627868053692176e-06
1.476957871892788710e+00 1.114689999999999952e-02 7.625830000000000108e-02 8.740520000000000234e-02 6.804433322807481622e-03 5.318909036072209741e-06 5.608897083469524231e-06 2.908255650630856606e-06
1.489690267340140206e+00 1.267770000000000008e-02 7.496990000000000598e-02 8.764760000000000606e-02 6.823303992257909699e-03 5.333659915314451485e-06 5.750688482237984275e-06 2.980573018401163754e-06
1.502422662787491925e+00 1.967649999999999955e-02 7.065219999999999834e-02 9.032869999999999788e-02 7.032025740869881844e-03 5.496814132873740378e-06 5.915419828734979459e-06 3.054841770574635693e-06
1.515155058234843644e+00 3.100599999999999884e-02 6.420170000000000043e-02 9.520770000000000621e-02 7.411852458067230871e-03 5.793718175047391148e-06 6.107012736969424730e-06 3.131378953407469421e-06
1.527887453682195140e+00 4.518839999999999663e-02 5.680090000000000139e-02 1.019893000000000050e-01 7.939795246619299127e-03 6.206402014441698342e-06 6.326694639349595546e-06 3.210534393003442068e-06
1.540619849129546859e+00 6.065149999999999708e-02 4.959829999999999794e-02 1.102497999999999950e-01 8.582869359636043083e-03 6.709082039113850994e-06 6.571582768792914387e-06 3.292647377278498769e-06
1.553352244576898578e+00 7.593360000000000387e-02 4.344640000000000307e-02 1.193800000000000139e-01 9.293649005742875974e-03 7.264686319879143237e-06 6.834247044089264262e-06 3.377991540517255396e-06
1.566084640024250074e+00 8.983489999999999531e-02 3.877640000000000253e-02 1.286112999999999840e-01 1.001229921571702638e-02 7.826442885674924076e-06 7.103503550847575268e-06 3.466722016627902576e-06
1.578817035471601793e+00 1.015110000000000040e-01 3.562780000000000113e-02 1.371388000000000051e-01 1.067615909087595190e-02 8.345370784759941518e-06 7.366311157135287909e-06 3.558839718083874472e-06
1.591549430918953512e+00 1.105199999999999932e-01 3.379299999999999665e-02 1.443129999999999968e-01 1.123466551319962821e-02 8.781945693422003871e-06 7.610284677116719455e-06 3.654183688392303104e-06
1.604281826366305008e+00 1.168270000000000003e-01 3.299889999999999768e-02 1.498259000000000118e-01 1.166384089939295939e-02 9.117424745297206522e-06 7.826138233962741468e-06 3.752455008790513320e-06
1.617014221813656727e+00 1.207720000000000043e-01 3.304200000000000192e-02 1.538140000000000063e-01 1.197431167841627245e-02 9.360114437978643369e-06 8.009405966808761209e-06 3.853267214234633095e-06
1.629746617261008446e+00 1.230149999999999993e-01 3.382890000000000202e-02 1.568439000000000083e-01 1.221018726161698063e-02 9.544494343160431609e-06 8.161006461679538024e-06 3.956211257027775045e-06
1.642479012708359942e+00 1.244320000000000009e-01 3.531990000000000129e-02 1.597519000000000022e-01 1.243657301558498234e-02 9.721456211297543708e-06 8.286583606066735637e-06 4.060919867477013080e-06
1.655211408155711661e+00 1.259919999999999929e-01 3.742270000000000318e-02 1.634146999999999961e-01 1.272171941848525972e-02 9.944350272718665163e-06 8.394918313564958822e-06 4.167117607025266473e-06
1.667943803603063158e+00 1.285930000000000129e-01 3.990090000000000303e-02 1.684939000000000298e-01 1.311713156482442397e-02 1.025343717802885325e-05 8.495948135307667841e-06 4.274648202562990462e-06
1.680676199050414876e+00 1.329100000000000004e-01 4.235189999999999788e-02 1.752618999999999982e-01 1.364401560294527770e-02 1.066529341033695966e-05 8.598957803355883954e-06 4.383477753836163525e-06
1.693408594497766595e+00 1.392420000000000047e-01 4.427319999999999867e-02 1.835151999999999894e-01 1.428652920102785155e-02 1.116753529008112556e-05 8.711372705370513093e-06 4.493678740516894468e-06
1.706140989945118092e+00 1.474290000000000045e-01 4.519070000000000031e-02 1.926197000000000048e-01 1.499530812021687871e-02 1.172157563686735227e-05 8.838299591599952209e-06 4.605403424345123275e-06
1.718873385392469810e+00 1.568209999999999882e-01 4.479740000000000111e-02 2.016183999999999754e-01 1.569585058384544499e-02 1.226917768735065157e-05 8.982690614123900200e-06 4.718855371626451844e-06
1.731605780839821529e+00 1.663459999999999939e-01 4.304539999999999755e-02 2.093914000000000053e-01 1.630097316486102052e-02 1.274219164919032856e-05 9.145818899673150435e-06 4.834265047626822568e-06
1.744338176287173026e+00 1.746409999999999907e-01 4.015760000000000163e-02 2.147986000000000062e-01 1.672191988042353444e-02 1.307123849010882845e-05 9.327729455709364982e-06 4.951871309115072788e-06
1.757070571734524522e+00 1.802469999999999906e-01 3.656299999999999828e-02 2.168100000000000027e-01 1.687850595522795080e-02 1.319363914401907253e-05 9.527444981654380435e-06 5.071907077697727121e-06
1.769802967181876019e+00 1.818309999999999926e-01 3.279019999999999851e-02 2.146211999999999842e-01 1.670810941523992801e-02 1.306044308591091685e-05 9.742909751152863864e-06 5.194585966132148483e-06
1.782535362629227738e+00 1.784139999999999893e-01 2.936379999999999893e-02 2.077777999999999847e-01 1.617535554016955729e-02 1.264399850255138568e-05 9.970818901843030036e-06 5.320087460608014582e-06
