     #Energy           s           p           d       tot  
    -2.10075     1.84776     0.13833     0.00000     1.98609
    -2.02175     1.84872     0.13867     0.00000     1.98739
    -1.94375     1.84913     0.13904     0.00000     1.98817
    -1.86475     1.84921     0.13961     0.00000     1.98883
    -1.78675     1.84925     0.14011     0.00000     1.98936
    -1.70875     1.84926     0.14037     0.00000     1.98963
    -1.62975     1.84926     0.14055     0.00000     1.98981
    -1.55175     1.84926     0.14094     0.00000     1.99020
    -1.47275     1.84926     0.14129     0.00000     1.99055
    -1.39475     1.84926     0.14148     0.00000     1.99074
    -1.31575     1.84926     0.14165     0.00000     1.99091
    -1.23775     1.84926     0.14171     0.00000     1.99097
    -1.15975     1.84926     0.14171     0.00000     1.99097
    -1.08075     1.84926     0.14171     0.00000     1.99097
    -1.00275     1.84926     0.14171     0.00000     1.99097
    -0.92375     1.84926     0.14171     0.00000     1.99097
    -0.84575     1.84926     0.14171     0.00000     1.99097
    -0.76675     1.84926     0.14171     0.00000     1.99097
    -0.68875     1.84926     0.14171     0.00000     1.99097
    -0.60975     1.84926     0.14171     0.00000     1.99097
    -0.53175     1.84926     0.14171     0.00000     1.99097
    -0.45375     1.84926     0.14171     0.00000     1.99097
    -0.37475     1.84927     0.14171     0.00000     1.99097
    -0.29675     1.84927     0.14171     0.00000     1.99098
    -0.21775     1.84928     0.14171     0.00000     1.99099
    -0.13975     1.84928     0.14171     0.00000     1.99099
    -0.06075     1.84928     0.14171     0.00000     1.99099
     0.01725     1.84930     0.14171     0.00000     1.99101
     0.09525     1.84932     0.14171     0.00000     1.99103
     0.17425     1.84934     0.14171     0.00000     1.99105
     0.25225     1.84934     0.14171     0.00000     1.99106
     0.33125     1.84934     0.14171     0.00000     1.99106
     0.40925     1.84934     0.14171     0.00000     1.99106
     0.48825     1.84934     0.14171     0.00000     1.99106
     0.56625     1.84934     0.14171     0.00000     1.99106
     0.64425     1.84934     0.14171     0.00000     1.99106
     0.72325     1.84934     0.14171     0.00000     1.99106
     0.80125     1.84934     0.14171     0.00000     1.99106
     0.88025     1.84934     0.14171     0.00000     1.99106
     0.95825     1.84934     0.14171     0.00000     1.99106
     1.03725     1.84942     0.14171     0.00000     1.99113
     1.11525     1.84983     0.14171     0.00000     1.99154
     1.19325     1.85022     0.14171     0.00000     1.99194
     1.27225     1.85035     0.14172     0.00000     1.99207
     1.35025     1.85110     0.14173     0.00000     1.99283
     1.42925     1.85202     0.14174     0.00000     1.99377
     1.50725     1.85298     0.14176     0.00000     1.99474
     1.58625     1.85403     0.14179     0.00000     1.99582
     1.66425     1.85442     0.14181     0.00000     1.99623
     1.74225     1.85483     0.14184     0.00000     1.99667
     1.82125     1.85533     0.14190     0.00000     1.99722
     1.89925     1.85555     0.14262     0.00000     1.99817
     1.97825     1.85573     0.14395     0.00000     1.99967
     2.05625     1.85581     0.14461     0.00000     2.00042
     2.13525     1.85606     0.14470     0.00000     2.00076
     2.21325     1.85850     0.14541     0.00000     2.00390
     2.29125     1.86173     0.14637     0.00000     2.00810
     2.37025     1.86296     0.14850     0.00000     2.01145
     2.44825     1.86343     0.15365     0.00000     2.01708
     2.52725     1.86400     0.15812     0.00000     2.02212
     2.60525     1.86566     0.16001     0.00000     2.02566
     2.68425     1.86872     0.16305     0.00000     2.03177
