# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
12.695000 2.228755 4.887505 3.666127 3.594129
12.705000 2.228803 4.890692 3.662079 3.593858
12.715000 2.229083 4.892304 3.657742 3.593043
12.725000 2.228908 4.892851 3.653245 3.591668
12.735000 2.227961 4.893376 3.649066 3.590134
12.745000 2.226620 4.894224 3.645996 3.588947
12.755000 2.225335 4.894826 3.644842 3.588334
12.765000 2.224516 4.894443 3.645750 3.588236
12.775000 2.224386 4.893862 3.648545 3.588931
12.785000 2.224912 4.894738 3.653379 3.591010
12.795000 2.225865 4.897435 3.659596 3.594299
12.805000 2.226754 4.900590 3.665563 3.597636
12.815000 2.227527 4.901905 3.670001 3.599811
12.825000 2.228213 4.900335 3.672600 3.600383
12.835000 2.228154 4.897971 3.673531 3.599885
12.845000 2.227016 4.897476 3.672861 3.599118
12.855000 2.225506 4.899416 3.670757 3.598560
12.865000 2.224820 4.902696 3.667536 3.598351
12.875000 2.225244 4.905275 3.663325 3.597948
12.885000 2.225753 4.906262 3.658640 3.596885
12.895000 2.225537 4.906875 3.654486 3.595633
12.905000 2.225174 4.907963 3.651679 3.594938
12.915000 2.225702 4.908637 3.650629 3.594989
12.925000 2.227247 4.907861 3.651673 3.595594
12.935000 2.228996 4.906242 3.655073 3.596770
12.945000 2.229826 4.905733 3.660293 3.598617
12.955000 2.229585 4.907544 3.665903 3.601011
12.965000 2.229352 4.910961 3.671036 3.603783
12.975000 2.229737 4.914166 3.676325 3.606743
12.985000 2.230489 4.915246 3.681819 3.609185
12.995000 2.231016 4.913600 3.685956 3.610191
13.005000 2.230972 4.911460 3.687168 3.609867
13.015000 2.230741 4.911949 3.684963 3.609218
13.025000 2.230575 4.915534 3.680389 3.608833
13.035000 2.230266 4.919854 3.675451 3.608524
13.045000 2.229632 4.922136 3.671565 3.607778
13.055000 2.228818 4.921788 3.668927 3.606511
13.065000 2.228257 4.920602 3.667187 3.605348
13.075000 2.228073 4.920539 3.666365 3.604992
13.085000 2.228010 4.921826 3.666713 3.605516
13.095000 2.227984 4.923143 3.668269 3.606466
13.105000 2.227959 4.923560 3.671125 3.607548
13.115000 2.227851 4.923673 3.675618 3.609047
13.125000 2.227867 4.924422 3.681381 3.611224
13.135000 2.228057 4.925292 3.687129 3.613493
13.145000 2.228128 4.924796 3.691821 3.614915
13.155000 2.227954 4.922657 3.694967 3.615193
13.165000 2.227508 4.920420 3.696194 3.614707
13.175000 2.226939 4.919916 3.695280 3.614045
13.185000 2.226815 4.921138 3.692427 3.613460
13.195000 2.227494 4.921876 3.688543 3.612638
13.205000 2.228433 4.920991 3.684868 3.611431
13.215000 2.228818 4.919775 3.682008 3.610200
13.225000 2.228620 4.919751 3.680082 3.609484
13.235000 2.228534 4.921778 3.678709 3.609674
13.245000 2.228725 4.925320 3.677438 3.610494
13.255000 2.228608 4.927950 3.676326 3.610961
13.265000 2.227824 4.928225 3.675858 3.610636
13.275000 2.226576 4.927395 3.676953 3.610308
13.285000 2.225747 4.927415 3.680244 3.611135
13.295000 2.226263 4.929055 3.685265 3.613528
13.305000 2.228162 4.931466 3.690177 3.616602
13.315000 2.230739 4.933053 3.693099 3.618964
13.325000 2.233031 4.933199 3.694063 3.620098
13.335000 2.234210 4.932813 3.694096 3.620373
13.345000 2.234312 4.933156 3.693340 3.620270
13.355000 2.234032 4.934721 3.691543 3.620099
13.365000 2.233651 4.936208 3.688747 3.619535
13.375000 2.232927 4.936127 3.685603 3.618219
13.385000 2.231685 4.935503 3.683222 3.616803
13.395000 2.230567 4.936199 3.681623 3.616129
13.405000 2.230541 4.938040 3.679965 3.616182
13.415000 2.231772 4.939453 3.678523 3.616583
13.425000 2.233745 4.939636 3.678284 3.617222
13.435000 2.235450 4.939471 3.679739 3.618220
13.445000 2.236097 4.940479 3.682548 3.619708
13.455000 2.235787 4.942919 3.685965 3.621557
13.465000 2.234933 4.945833 3.689677 3.623481
13.475000 2.234022 4.947630 3.693377 3.625010
13.485000 2.233276 4.946861 3.696031 3.625389
13.495000 2.232584 4.944729 3.696517 3.624610
13.505000 2.232007 4.944326 3.695265 3.623866
13.515000 2.231370 4.946824 3.693949 3.624048
13.525000 2.230447 4.950679 3.693227 3.624784
13.535000 2.229634 4.953498 3.692282 3.625138
13.545000 2.229551 4.954159 3.690418 3.624709
13.555000 2.230348 4.953230 3.687809 3.623795
13.565000 2.231539 4.951977 3.685264 3.622927
13.575000 2.232538 4.951695 3.683708 3.622647
13.585000 2.233071 4.952672 3.683054 3.622932
13.595000 2.233253 4.954030 3.683044 3.623443
13.605000 2.233699 4.955419 3.684329 3.624482
13.615000 2.234632 4.957073 3.686998 3.626235
13.625000 2.235432 4.958557 3.690909 3.628299
13.635000 2.235834 4.959553 3.696032 3.630473
13.645000 2.236099 4.960244 3.701506 3.632617
13.655000 2.235863 4.960344 3.706384 3.634197
13.665000 2.234732 4.960158 3.710057 3.634982
13.675000 2.233191 4.961446 3.712017 3.635552
13.685000 2.231780 4.965293 3.711803 3.636292
13.695000 2.230727 4.970487 3.709231 3.636815
13.705000 2.230118 4.974195 3.705580 3.636631
13.715000 2.230129 4.974569 3.702998 3.635899
13.725000 2.231078 4.972829 3.702251 3.635386
13.735000 2.232616 4.971391 3.702249 3.635419
13.745000 2.233563 4.971598 3.701549 3.635570
13.755000 2.233371 4.973445 3.700246 3.635688
13.765000 2.232802 4.975535 3.699885 3.636074
13.775000 2.232500 4.976005 3.701626 3.636710
13.785000 2.232015 4.974931 3.705501 3.637482
13.795000 2.231249 4.974258 3.710786 3.638765
13.805000 2.230804 4.975039 3.716580 3.640808
13.815000 2.230578 4.976153 3.721954 3.642895
13.825000 2.230274 4.975971 3.726034 3.644093
13.835000 2.230242 4.974930 3.728774 3.644648
13.845000 2.230747 4.974502 3.730392 3.645214
13.855000 2.231272 4.975479 3.730765 3.645839
13.865000 2.231060 4.977652 3.729819 3.646177
13.875000 2.230226 4.979059 3.727243 3.645509
13.885000 2.229728 4.978136 3.722738 3.643534
13.895000 2.229936 4.976408 3.717209 3.641184
13.905000 2.230716 4.976621 3.713237 3.640191
13.915000 2.232078 4.979458 3.713292 3.641610
13.925000 2.233828 4.983217 3.717152 3.644732
13.935000 2.235735 4.985763 3.721972 3.647823
13.945000 2.237543 4.986304 3.725496 3.649781
13.955000 2.238968 4.985944 3.728048 3.650987
13.965000 2.239727 4.986437 3.730771 3.652312
13.975000 2.239912 4.987943 3.733642 3.653832
13.985000 2.240130 4.988914 3.736222 3.655089
13.995000 2.240681 4.988342 3.738518 3.655847
14.005000 2.241455 4.987164 3.740158 3.656259
14.015000 2.242438 4.987358 3.739952 3.656582
14.025000 2.243502 4.989485 3.736908 3.656631
14.035000 2.244069 4.991539 3.731576 3.655728
14.045000 2.243860 4.991027 3.726097 3.653661
14.055000 2.243007 4.987799 3.722490 3.651099
14.065000 2.241615 4.984598 3.721074 3.649096
14.075000 2.240106 4.984987 3.721061 3.648718
14.085000 2.239365 4.989157 3.722090 3.650204
14.095000 2.240224 4.993005 3.724588 3.652606
14.105000 2.242071 4.993281 3.728935 3.654762
14.115000 2.243010 4.990609 3.734278 3.655965
14.125000 2.242324 4.987743 3.738623 3.656230
14.135000 2.241090 4.987371 3.740758 3.656406
14.145000 2.240581 4.990014 3.741037 3.657210
14.155000 2.241188 4.993440 3.740349 3.658326
14.165000 2.242334 4.995019 3.739294 3.658882
14.175000 2.243299 4.995042 3.737857 3.658733
14.185000 2.243893 4.996191 3.735675 3.658586
14.195000 2.244382 4.998608 3.732635 3.658542
14.205000 2.244895 4.999683 3.729281 3.657953
14.215000 2.244903 4.998245 3.726724 3.656624
14.225000 2.244138 4.995698 3.725563 3.655133
14.235000 2.243200 4.994805 3.725499 3.654502
14.245000 2.242495 4.997088 3.726291 3.655291
14.255000 2.241948 5.000368 3.728323 3.656880
14.265000 2.242115 5.000760 3.731858 3.658244
14.275000 2.243579 4.997162 3.735993 3.658911
14.285000 2.245463 4.992306 3.739820 3.659196
14.295000 2.246964 4.990368 3.743392 3.660241
14.305000 2.248240 4.992807 3.746846 3.662631
14.315000 2.249296 4.996711 3.749682 3.665230
14.325000 2.250172 4.998767 3.750455 3.666464
14.335000 2.250620 4.998538 3.748551 3.665903
14.345000 2.249848 4.997698 3.745437 3.664328
14.355000 2.247805 4.998062 3.742626 3.662831
14.365000 2.245859 4.999622 3.740588 3.662023
14.375000 2.245213 5.000825 3.739133 3.661724
14.385000 2.245354 5.001315 3.737842 3.661504
14.395000 2.245359 5.002028 3.736487 3.661291
14.405000 2.245323 5.003856 3.735617 3.661599
14.415000 2.245889 5.007051 3.736738 3.663226
14.425000 2.247240 5.009998 3.740663 3.665967
14.435000 2.248947 5.010289 3.746167 3.668468
14.445000 2.250333 5.008036 3.751137 3.669835
14.455000 2.250733 5.006605 3.754845 3.670728
14.465000 2.250190 5.008962 3.757542 3.672232
14.475000 2.249502 5.013782 3.759057 3.674114
14.485000 2.249106 5.016431 3.759349 3.674962
14.495000 2.248834 5.014351 3.758317 3.673834
14.505000 2.248434 5.009914 3.756041 3.671463
14.515000 2.247959 5.007647 3.753276 3.669627
14.525000 2.247827 5.009656 3.750981 3.669488
14.535000 2.248321 5.013202 3.749866 3.670463
14.545000 2.249335 5.013958 3.749600 3.670964
14.555000 2.250170 5.011579 3.748937 3.670229
14.565000 2.249641 5.009490 3.747167 3.668766
14.575000 2.247815 5.009846 3.745296 3.667652
14.585000 2.246430 5.011521 3.745202 3.667718
14.595000 2.246928 5.012597 3.747706 3.669077
14.605000 2.248969 5.012579 3.752018 3.671189
14.615000 2.250850 5.012413 3.756675 3.673313
14.625000 2.251774 5.013259 3.760668 3.675234
14.635000 2.252323 5.015095 3.763996 3.677138
14.645000 2.252725 5.016336 3.766842 3.678634
14.655000 2.252459 5.015420 3.768794 3.678891
14.665000 2.251132 5.012966 3.769025 3.677708
14.675000 2.249304 5.011677 3.766711 3.675897
14.685000 2.248149 5.013230 3.762044 3.674474
14.695000 2.248174 5.015842 3.756961 3.673659
14.705000 2.249002 5.016460 3.754030 3.673164
14.715000 2.249889 5.014468 3.754199 3.672852
14.725000 2.250060 5.012197 3.756145 3.672801
14.735000 2.249468 5.012276 3.758181 3.673308
14.745000 2.248910 5.014611 3.760038 3.674520
14.755000 2.248958 5.016760 3.762112 3.675944
14.765000 2.249329 5.016896 3.764441 3.676889
14.775000 2.249683 5.015200 3.767149 3.677344
14.785000 2.250410 5.013628 3.770579 3.678206
14.795000 2.252118 5.014330 3.774840 3.680429
14.805000 2.254453 5.017118 3.779391 3.683654
14.815000 2.255987 5.019663 3.782574 3.686075
14.825000 2.255959 5.020365 3.782783 3.686369
14.835000 2.255077 5.020226 3.780118 3.685141
14.845000 2.254352 5.021726 3.776110 3.684063
14.855000 2.253799 5.025394 3.772470 3.683888
14.865000 2.252984 5.028721 3.769751 3.683819
14.875000 2.251992 5.029448 3.767316 3.682918
14.885000 2.251134 5.028746 3.764966 3.681615
14.895000 2.250625 5.029742 3.763481 3.681283
14.905000 2.250472 5.033286 3.763759 3.682506
14.915000 2.250502 5.037354 3.766289 3.684715
14.925000 2.250601 5.039533 3.770903 3.687012
14.935000 2.251051 5.038775 3.776459 3.688762
14.945000 2.252098 5.036587 3.781307 3.689997
14.955000 2.253026 5.035759 3.784624 3.691136
14.965000 2.252760 5.037345 3.786662 3.692255
14.975000 2.251252 5.039852 3.787904 3.693003
14.985000 2.249418 5.041386 3.788207 3.693004
14.995000 2.248374 5.041548 3.787076 3.692333
15.005000 2.248247 5.041161 3.784344 3.691250
15.015000 2.247966 5.041311 3.780633 3.689970
15.025000 2.246930 5.042007 3.777290 3.688742
15.035000 2.245639 5.042189 3.774841 3.687556
15.045000 2.244995 5.041353 3.772811 3.686386
15.055000 2.245439 5.040643 3.770840 3.685641
15.065000 2.246460 5.042230 3.769117 3.685936
15.075000 2.247119 5.046754 3.768766 3.687546
15.085000 2.247166 5.051893 3.771016 3.690025
15.095000 2.247069 5.054917 3.775899 3.692628
15.105000 2.247013 5.055284 3.782141 3.694813
15.115000 2.246758 5.054500 3.788100 3.696453
15.125000 2.246356 5.054755 3.792805 3.697972
15.135000 2.246149 5.056901 3.795734 3.699595
15.145000 2.246189 5.059685 3.796341 3.700738
15.155000 2.246478 5.061191 3.794841 3.700836
15.165000 2.247178 5.061039 3.792549 3.700256
15.175000 2.248157 5.061046 3.790097 3.699767
15.185000 2.248873 5.062560 3.786716 3.699383
15.195000 2.248991 5.064035 3.781993 3.698340
15.205000 2.248683 5.063434 3.776613 3.696243
15.215000 2.248219 5.061508 3.771794 3.693840
15.225000 2.247631 5.061212 3.768548 3.692463
15.235000 2.247055 5.064216 3.767239 3.692837
15.245000 2.246895 5.068846 3.767887 3.694543
15.255000 2.247429 5.071856 3.770056 3.696447
15.265000 2.248625 5.071249 3.773165 3.697680
15.275000 2.250075 5.068045 3.777110 3.698410
15.285000 2.250897 5.065930 3.781881 3.699569
15.295000 2.250413 5.067950 3.787143 3.701836
15.305000 2.249085 5.073283 3.791961 3.704776
15.315000 2.248110 5.077914 3.794813 3.706945
15.325000 2.248011 5.079310 3.794546 3.707289
15.335000 2.248147 5.078742 3.791437 3.706108
15.345000 2.247973 5.078971 3.786916 3.704620
15.355000 2.247539 5.081219 3.782357 3.703705
15.365000 2.246735 5.083338 3.778425 3.702833
15.375000 2.245709 5.082723 3.775268 3.701234
15.385000 2.245183 5.081285 3.772759 3.699742
15.395000 2.245218 5.082724 3.770576 3.699506
15.405000 2.245087 5.086381 3.768887 3.700118
15.415000 2.244496 5.088996 3.768711 3.700734
15.425000 2.243757 5.089109 3.771018 3.701295
15.435000 2.243359 5.087579 3.775510 3.702149
15.445000 2.243496 5.086251 3.780996 3.703581
15.455000 2.243856 5.086859 3.786337 3.705684
15.465000 2.244297 5.089955 3.790711 3.708321
15.475000 2.244847 5.093346 3.793744 3.710646
15.485000 2.245082 5.093858 3.795061 3.711334
15.495000 2.244559 5.091961 3.794447 3.710322
15.505000 2.243501 5.091463 3.791928 3.708964
15.515000 2.242329 5.094225 3.787539 3.708031
15.525000 2.241047 5.098444 3.781960 3.707150
15.535000 2.239629 5.100681 3.777071 3.705793
15.545000 2.238470 5.099258 3.774873 3.704201
15.555000 2.237676 5.096933 3.775168 3.703259
15.565000 2.236938 5.098075 3.775531 3.703515
15.575000 2.236404 5.103026 3.774688 3.704706
15.585000 2.236314 5.107529 3.773575 3.705806
15.595000 2.236518 5.107763 3.773887 3.706056
15.605000 2.236805 5.104508 3.776933 3.706082
15.615000 2.237266 5.102170 3.782537 3.707324
15.625000 2.238078 5.103586 3.789624 3.710429
15.635000 2.239146 5.107115 3.796345 3.714202
15.645000 2.240366 5.108857 3.800923 3.716715
15.655000 2.241924 5.107294 3.803181 3.717466
15.665000 2.244011 5.105382 3.803272 3.717555
15.675000 2.246188 5.106583 3.801363 3.718045
15.685000 2.247666 5.110305 3.798172 3.718714
15.695000 2.248230 5.112600 3.794500 3.718443
15.705000 2.248008 5.110430 3.791607 3.716682
15.715000 2.247127 5.105042 3.790020 3.714063
15.725000 2.246169 5.101447 3.788598 3.712071
15.735000 2.245806 5.103615 3.786877 3.712099
15.745000 2.246265 5.109973 3.786279 3.714172
15.755000 2.247639 5.115039 3.788287 3.716988
15.765000 2.249429 5.115250 3.792793 3.719158
15.775000 2.250679 5.112172 3.798468 3.720439
15.785000 2.250944 5.110200 3.803918 3.721687
15.795000 2.250534 5.111861 3.808437 3.723611
15.805000 2.250186 5.115322 3.812021 3.725843
15.815000 2.250097 5.116800 3.815107 3.727335
15.825000 2.249668 5.115933 3.817617 3.727739
15.835000 2.248700 5.116507 3.818527 3.727911
15.845000 2.247812 5.120780 3.817325 3.728639
15.855000 2.247455 5.125866 3.814618 3.729313
15.865000 2.247494 5.127330 3.811434 3.728753
15.875000 2.247480 5.124081 3.808247 3.726603
15.885000 2.247238 5.119759 3.805048 3.724015
15.895000 2.246692 5.119528 3.802387 3.722869
15.905000 2.245495 5.124110 3.800934 3.723513
15.915000 2.243971 5.128945 3.801016 3.724644
15.925000 2.243123 5.130063 3.802747 3.725311
15.935000 2.243282 5.128097 3.805743 3.725707
15.945000 2.243974 5.126872 3.809875 3.726907
15.955000 2.244799 5.128960 3.814815 3.729525
15.965000 2.245582 5.132486 3.819487 3.732519
15.975000 2.246157 5.133525 3.823491 3.734391
15.985000 2.246526 5.131447 3.826446 3.734806
15.995000 2.246861 5.129832 3.827433 3.734708
16.005000 2.247034 5.132046 3.826359 3.735146
16.015000 2.246800 5.137605 3.824447 3.736284
16.025000 2.246554 5.142040 3.822806 3.737134
16.035000 2.247128 5.141296 3.821078 3.736500
16.045000 2.248440 5.136468 3.818474 3.734461
16.055000 2.249570 5.132522 3.815111 3.732401
16.065000 2.250096 5.133487 3.811903 3.731829
16.075000 2.250218 5.138414 3.809782 3.732805
16.085000 2.250178 5.141994 3.809319 3.733830
16.095000 2.250203 5.140961 3.810634 3.733933
16.105000 2.250587 5.137430 3.813244 3.733753
16.115000 2.251217 5.135600 3.816980 3.734599
16.125000 2.251358 5.136893 3.821940 3.736730
16.135000 2.250818 5.138236 3.827251 3.738768
16.145000 2.250542 5.136286 3.831759 3.739529
16.155000 2.251528 5.132285 3.834820 3.739544
16.165000 2.253622 5.130777 3.836168 3.740189
16.175000 2.255762 5.134421 3.835991 3.742058
16.185000 2.257302 5.141039 3.834232 3.744191
16.195000 2.257842 5.145330 3.830791 3.744654
16.205000 2.257086 5.143489 3.826483 3.742353
16.215000 2.255593 5.137446 3.822092 3.738377
16.225000 2.254543 5.133438 3.818152 3.735377
16.235000 2.254728 5.135207 3.815193 3.735043
16.245000 2.255734 5.140140 3.813032 3.736302
16.255000 2.256703 5.142824 3.811879 3.737136
16.265000 2.257266 5.141330 3.812826 3.737140
16.275000 2.257308 5.138731 3.816451 3.737497
16.285000 2.257066 5.139103 3.822254 3.739474
16.295000 2.257192 5.142382 3.829043 3.742873
16.305000 2.257917 5.144261 3.835347 3.745842
16.315000 2.258613 5.141911 3.839677 3.746734
16.325000 2.258832 5.137411 3.841042 3.745762
16.335000 2.258970 5.135288 3.839768 3.744675
16.345000 2.259545 5.137495 3.837790 3.744943
16.355000 2.260542 5.141260 3.836932 3.746245
16.365000 2.261460 5.142054 3.836837 3.746784
16.375000 2.261616 5.138524 3.835865 3.745335
16.385000 2.260870 5.134074 3.833316 3.742753
16.395000 2.259884 5.132744 3.829706 3.740778
16.405000 2.258997 5.134743 3.826271 3.740004
16.415000 2.258107 5.136897 3.824000 3.739668
16.425000 2.257540 5.136576 3.823241 3.739119
16.435000 2.257662 5.134568 3.824118 3.738783
16.445000 2.258455 5.134110 3.826469 3.739678
16.455000 2.260021 5.137459 3.830210 3.742563
16.465000 2.262372 5.142397 3.835091 3.746620
16.475000 2.264551 5.144296 3.839658 3.749502
16.485000 2.265258 5.142213 3.842502 3.749991
16.495000 2.264571 5.139720 3.843578 3.749290
16.505000 2.263862 5.140910 3.842802 3.749191
16.515000 2.263985 5.146017 3.839654 3.749885
16.525000 2.264399 5.151143 3.834777 3.750106
16.535000 2.264448 5.152438 3.830259 3.749048
16.545000 2.264636 5.149933 3.827760 3.747443
16.555000 2.265738 5.147729 3.827331 3.746933
16.565000 2.267346 5.149283 3.827740 3.748123
16.575000 2.268278 5.153138 3.827766 3.749727
16.585000 2.268210 5.155750 3.826949 3.750303
16.595000 2.267737 5.156019 3.825611 3.749789
16.605000 2.267309 5.155384 3.824952 3.749215
16.615000 2.267007 5.155489 3.825873 3.749457
16.625000 2.266517 5.156139 3.828325 3.750327
16.635000 2.265437 5.155840 3.832038 3.751105
16.645000 2.264238 5.154539 3.836449 3.751742
16.655000 2.264090 5.153860 3.840420 3.752790
16.665000 2.265201 5.155093 3.842939 3.754411
16.675000 2.266415 5.158815 3.843836 3.756355
16.685000 2.266694 5.163893 3.843187 3.757924
16.695000 2.266019 5.167415 3.841110 3.758181
16.705000 2.264867 5.167486 3.838103 3.756818
16.715000 2.263579 5.164993 3.834863 3.754478
16.725000 2.262229 5.163164 3.832427 3.752606
16.735000 2.260812 5.164274 3.831596 3.752227
16.745000 2.259750 5.167165 3.831963 3.752959
16.755000 2.259564 5.169575 3.832616 3.753918
16.765000 2.260067 5.171255 3.832849 3.754724
16.775000 2.260419 5.173375 3.832446 3.755413
16.785000 2.259934 5.175999 3.832221 3.756051
16.795000 2.258539 5.177580 3.832825 3.756315
16.805000 2.256616 5.176598 3.834379 3.755864
16.815000 2.254755 5.173692 3.837019 3.755155
16.825000 2.253414 5.171576 3.840182 3.755057
16.835000 2.252912 5.172251 3.842816 3.755993
16.845000 2.253450 5.175451 3.844016 3.757639
16.855000 2.254988 5.178788 3.843728 3.759168
16.865000 2.257024 5.179388 3.843192 3.759868
16.875000 2.258480 5.177039 3.842998 3.759506
16.885000 2.258845 5.174177 3.842586 3.758536
16.895000 2.258671 5.173060 3.841453 3.757728
16.905000 2.258392 5.174297 3.839369 3.757353
16.915000 2.257828 5.176821 3.837180 3.757276
16.925000 2.256817 5.179304 3.835994 3.757372
16.935000 2.255868 5.181314 3.836088 3.757756
16.945000 2.255954 5.182760 3.837397 3.758704
16.955000 2.257682 5.184216 3.839426 3.760442
16.965000 2.260599 5.186273 3.841564 3.762812
16.975000 2.263383 5.188041 3.843909 3.765111
16.985000 2.265119 5.188740 3.846997 3.766952
16.995000 2.266007 5.189200 3.850780 3.768663
17.005000 2.266273 5.190587 3.854286 3.770382
17.015000 2.265715 5.192838 3.856605 3.771719
17.025000 2.264447 5.194900 3.857401 3.772249
17.035000 2.262912 5.195656 3.856181 3.771583
17.045000 2.261802 5.194762 3.852810 3.769791
17.055000 2.261756 5.193506 3.848519 3.767927
17.065000 2.262670 5.193435 3.845096 3.767067
17.075000 2.263713 5.194251 3.843560 3.767175
17.085000 2.263999 5.194534 3.843347 3.767294
17.095000 2.263232 5.193983 3.843105 3.766774
17.105000 2.261561 5.193322 3.842667 3.765850
17.115000 2.259314 5.192797 3.843105 3.765072
17.125000 2.256954 5.192727 3.845313 3.764998
17.135000 2.255112 5.193219 3.849152 3.765828
17.145000 2.254232 5.193334 3.853221 3.766929
17.155000 2.254445 5.193071 3.855834 3.767783
17.165000 2.255495 5.194240 3.856832 3.768855
17.175000 2.256712 5.197462 3.857397 3.770524
17.185000 2.257655 5.200950 3.858351 3.772319
17.195000 2.258113 5.202722 3.859048 3.773294
17.205000 2.257983 5.202219 3.858294 3.772832
17.215000 2.257652 5.201142 3.856229 3.771674
17.225000 2.257659 5.201814 3.853653 3.771042
17.235000 2.257792 5.204025 3.850860 3.770892
17.245000 2.257524 5.206146 3.848023 3.770565
17.255000 2.256772 5.207246 3.845831 3.769950
17.265000 2.256208 5.207115 3.845647 3.769657
17.275000 2.256825 5.206261 3.848186 3.770424
17.285000 2.258572 5.205292 3.852533 3.772133
17.295000 2.260114 5.204460 3.856874 3.773816
17.305000 2.260331 5.203479 3.859849 3.774553
17.315000 2.259450 5.202061 3.861805 3.774439
17.325000 2.258374 5.200920 3.863774 3.774356
17.335000 2.257699 5.200774 3.866021 3.774831
17.345000 2.257634 5.201313 3.868210 3.775719
17.355000 2.258055 5.202133 3.869289 3.776493
17.365000 2.258572 5.202816 3.868070 3.776486
17.375000 2.258810 5.202684 3.864770 3.775422
17.385000 2.258969 5.202178 3.861123 3.774090
17.395000 2.259441 5.202543 3.858611 3.773531
17.405000 2.259875 5.204247 3.857271 3.773798
17.415000 2.259955 5.206422 3.856471 3.774282
17.425000 2.260040 5.208140 3.856195 3.774792
17.435000 2.260023 5.209932 3.857032 3.775662
17.445000 2.259342 5.212513 3.859083 3.776979
17.455000 2.258135 5.215209 3.861692 3.778345
17.465000 2.256962 5.216203 3.864049 3.779072
17.475000 2.256442 5.214944 3.865573 3.778986
17.485000 2.257284 5.213484 3.866687 3.779152
17.495000 2.259433 5.213491 3.868332 3.780419
17.505000 2.261738 5.214515 3.870033 3.782095
17.515000 2.262880 5.215370 3.870245 3.782832
17.525000 2.262123 5.214920 3.868607 3.781883
17.535000 2.259815 5.212965 3.866638 3.779806
17.545000 2.257608 5.210920 3.865464 3.777997
17.555000 2.256954 5.209974 3.864105 3.777011
17.565000 2.257582 5.209453 3.860996 3.776010
17.575000 2.258579 5.208488 3.856432 3.774500
17.585000 2.259620 5.207599 3.852768 3.773329
17.595000 2.260666 5.208136 3.852183 3.773662
17.605000 2.261527 5.210496 3.854890 3.775638
17.615000 2.261627 5.213373 3.859258 3.778086
17.625000 2.260483 5.215387 3.862730 3.779533
17.635000 2.258398 5.216003 3.863821 3.779407
17.645000 2.256243 5.215549 3.863597 3.778463
17.655000 2.255004 5.215461 3.863996 3.778154
17.665000 2.255054 5.216878 3.865284 3.779072
17.675000 2.255933 5.219413 3.866009 3.780452
17.685000 2.257266 5.222015 3.865418 3.781566
17.695000 2.259091 5.223696 3.864229 3.782339
17.705000 2.260740 5.224100 3.863282 3.782707
17.715000 2.261010 5.223998 3.862896 3.782635
17.725000 2.259618 5.224427 3.862495 3.782180
17.735000 2.257225 5.225046 3.861154 3.781142
17.745000 2.255208 5.224554 3.859014 3.779592
17.755000 2.254650 5.222910 3.857166 3.778242
17.765000 2.255261 5.221522 3.856547 3.777777
17.775000 2.256407 5.221049 3.857327 3.778261
17.785000 2.257689 5.220584 3.859125 3.779133
17.795000 2.258703 5.219111 3.861544 3.779786
17.805000 2.259382 5.216853 3.864265 3.780167
17.815000 2.260044 5.215166 3.866567 3.780592
17.825000 2.260647 5.215241 3.867424 3.781104
17.835000 2.260532 5.217040 3.866375 3.781316
17.845000 2.259393 5.219310 3.864180 3.780961
17.855000 2.257961 5.220467 3.863094 3.780507
17.865000 2.257197 5.220403 3.864643 3.780748
17.875000 2.257449 5.220984 3.867497 3.781977
17.885000 2.258441 5.223577 3.869246 3.783755
17.895000 2.259161 5.227215 3.868935 3.785104
17.905000 2.258743 5.229618 3.867486 3.785282
17.915000 2.257501 5.229534 3.866443 3.784493
17.925000 2.256313 5.228154 3.866637 3.783701
17.935000 2.255466 5.227860 3.867572 3.783632
17.945000 2.254745 5.229721 3.868088 3.784185
17.955000 2.254051 5.232479 3.867820 3.784783
17.965000 2.253572 5.233806 3.867286 3.784888
17.975000 2.253718 5.232718 3.867197 3.784544
17.985000 2.254641 5.230156 3.868097 3.784298
17.995000 2.255933 5.228164 3.869771 3.784623
18.005000 2.256765 5.227967 3.871071 3.785268
18.015000 2.256685 5.228222 3.871159 3.785356
18.025000 2.256050 5.227386 3.870588 3.784674
18.035000 2.255332 5.226239 3.870815 3.784129
18.045000 2.254590 5.226403 3.872529 3.784508
18.055000 2.253878 5.227740 3.874415 3.785344
18.065000 2.253659 5.228322 3.874676 3.785552
18.075000 2.254318 5.226909 3.873145 3.784790
18.085000 2.255648 5.224689 3.871651 3.783996
18.095000 2.256960 5.224437 3.871781 3.784393
18.105000 2.257780 5.227339 3.872955 3.786025
18.115000 2.258143 5.231557 3.873990 3.787896
18.125000 2.257899 5.234527 3.874679 3.789035
18.135000 2.256803 5.235198 3.875501 3.789167
18.145000 2.255629 5.234288 3.877015 3.788977
18.155000 2.255610 5.233135 3.879056 3.789267
18.165000 2.256631 5.232696 3.880637 3.789988
18.175000 2.257852 5.233039 3.881332 3.790741
18.185000 2.259180 5.233455 3.881627 3.791421
18.195000 2.260718 5.233834 3.881967 3.792173
18.205000 2.262069 5.235454 3.882171 3.793232
18.215000 2.262459 5.238428 3.881729 3.794205
18.225000 2.261742 5.240158 3.880964 3.794288
18.235000 2.260959 5.238553 3.881032 3.793515
18.245000 2.260987 5.234191 3.882190 3.792456
18.255000 2.261999 5.229577 3.883330 3.791636
